Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) 
1174,10/1/91,,0,0
1174,10/2/91,,0,0
1174,10/3/91,,0,0
1174,10/4/91,,0,0
1174,10/5/91,,0,0
1174,10/6/91,,0,0
1174,10/7/91,,0,0
1174,10/8/91,,0,0
1174,10/9/91,,0,0
1174,10/10/91,,0,0
1174,10/11/91,,0,0
1174,10/12/91,,0,0
1174,10/13/91,,0,0
1174,10/14/91,,0,0
1174,10/15/91,,0.4,0.4
1174,10/16/91,,0.7,0.7
1174,10/17/91,,0.7,0.7
1174,10/18/91,,0.7,0.7
1174,10/19/91,,0.7,0.7
1174,10/20/91,,0.7,0.7
1174,10/21/91,,0.7,0.7
1174,10/22/91,,0.8,0.8
1174,10/23/91,,1.3,1.3
1174,10/24/91,,1.3,1.3
1174,10/25/91,,1.3,1.3
1174,10/26/91,,1.4,1.4
1174,10/27/91,,1.4,1.4
1174,10/28/91,,1.4,1.4
1174,10/29/91,,1.4,1.4
1174,10/30/91,,1.4,1.4
1174,10/31/91,,1.4,1.4
1174,11/1/91,,1.4,1.4
1174,11/2/91,,1.4,1.4
1174,11/3/91,,1.4,1.4
1174,11/4/91,,1.4,1.4
1174,11/5/91,,1.4,1.4
1174,11/6/91,,1.4,1.4
1174,11/7/91,,1.4,1.4
1174,11/8/91,,1.4,1.4
1174,11/9/91,,1.4,1.4
1174,11/10/91,,1.4,1.4
1174,11/11/91,,1.4,1.4
1174,11/12/91,,1.4,1.4
1174,11/13/91,,1.4,1.4
1174,11/14/91,,1.4,1.4
1174,11/15/91,,1.4,1.4
1174,11/16/91,,1.4,1.4
1174,11/17/91,,1.4,1.4
1174,11/18/91,,1.4,1.4
1174,11/19/91,,1.4,1.4
1174,11/20/91,,1.4,1.4
1174,11/21/91,,1.5,1.5
1174,11/22/91,,1.5,1.5
1174,11/23/91,,1.5,1.5
1174,11/24/91,,1.6,1.6
1174,11/25/91,,1.6,1.6
1174,11/26/91,,1.6,1.6
1174,11/27/91,,1.6,1.6
1174,11/28/91,,1.7,1.7
1174,11/29/91,,1.8,1.8
1174,11/30/91,,1.9,1.9
1174,12/1/91,,1.9,1.9
1174,12/2/91,,1.9,1.9
1174,12/3/91,,1.9,1.9
1174,12/4/91,,1.9,1.9
1174,12/5/91,,1.9,1.9
1174,12/6/91,,1.9,1.9
1174,12/7/91,,2,2
1174,12/8/91,,2.1,2.1
1174,12/9/91,,2.2,2.2
1174,12/10/91,,2.4,2.4
1174,12/11/91,,2.4,2.4
1174,12/12/91,,2.5,2.5
1174,12/13/91,,2.5,2.5
1174,12/14/91,,2.5,2.5
1174,12/15/91,,2.6,2.6
1174,12/16/91,,2.6,2.6
1174,12/17/91,,2.6,2.6
1174,12/18/91,,2.7,2.7
1174,12/19/91,,2.7,2.7
1174,12/20/91,,2.7,2.7
1174,12/21/91,,2.7,2.7
1174,12/22/91,,2.7,2.7
1174,12/23/91,,2.7,2.7
1174,12/24/91,,2.7,2.7
1174,12/25/91,,2.7,2.7
1174,12/26/91,,2.8,2.8
1174,12/27/91,,2.8,2.8
1174,12/28/91,,2.8,2.8
1174,12/29/91,,3,3
1174,12/30/91,,3,3
1174,12/31/91,,3,3
1174,1/1/92,,3,3
1174,1/2/92,,3,3
1174,1/3/92,,3.1,3.1
1174,1/4/92,,3.1,3.1
1174,1/5/92,,3.1,3.1
1174,1/6/92,,3.1,3.1
1174,1/7/92,,3.1,3.1
1174,1/8/92,,3.1,3.1
1174,1/9/92,,3.1,3.1
1174,1/10/92,,3.1,3.1
1174,1/11/92,,3.2,3.2
1174,1/12/92,,3.2,3.2
1174,1/13/92,,3.2,3.2
1174,1/14/92,,3.2,3.2
1174,1/15/92,,3.3,3.3
1174,1/16/92,,3.3,3.3
1174,1/17/92,,3.3,3.3
1174,1/18/92,,3.3,3.3
1174,1/19/92,,3.3,3.3
1174,1/20/92,,3.3,3.3
1174,1/21/92,,3.4,3.4
1174,1/22/92,,3.4,3.4
1174,1/23/92,,3.4,3.4
1174,1/24/92,,3.4,3.4
1174,1/25/92,,3.4,3.4
1174,1/26/92,,3.4,3.4
1174,1/27/92,,3.5,3.5
1174,1/28/92,,3.6,3.7
1174,1/29/92,,4,4.1
1174,1/30/92,,4,4.1
1174,1/31/92,,4.1,4.1
1174,2/1/92,,4.1,4.1
1174,2/2/92,,4.1,4.1
1174,2/3/92,,4.2,4.2
1174,2/4/92,,4.2,4.2
1174,2/5/92,,4.2,4.2
1174,2/6/92,,4.3,4.3
1174,2/7/92,,4.4,4.4
1174,2/8/92,,4.4,4.4
1174,2/9/92,,4.5,4.5
1174,2/10/92,,4.7,4.7
1174,2/11/92,,4.9,4.9
1174,2/12/92,,4.9,4.9
1174,2/13/92,,4.9,4.9
1174,2/14/92,,4.9,4.9
1174,2/15/92,,5,5
1174,2/16/92,,5,5
1174,2/17/92,,5,5
1174,2/18/92,,5,5
1174,2/19/92,,5,5
1174,2/20/92,,5,5
1174,2/21/92,,5,5
1174,2/22/92,,5,5
1174,2/23/92,,5,5
1174,2/24/92,,5,5
1174,2/25/92,,5.1,5.1
1174,2/26/92,,5.1,5.1
1174,2/27/92,,5.1,5.1
1174,2/28/92,,5.1,5.1
1174,2/29/92,,5.2,5.1
1174,3/1/92,,5.2,5.1
1174,3/2/92,,5.4,5.4
1174,3/3/92,,5.4,5.4
1174,3/4/92,,5.4,5.4
1174,3/5/92,,5.4,5.4
1174,3/6/92,,5.4,5.4
1174,3/7/92,,5.4,5.4
1174,3/8/92,,5.4,5.4
1174,3/9/92,,5.4,5.4
1174,3/10/92,,5.4,5.4
1174,3/11/92,,5.4,5.4
1174,3/12/92,,5.4,5.4
1174,3/13/92,,5.4,5.4
1174,3/14/92,,5.5,5.5
1174,3/15/92,,5.5,5.5
1174,3/16/92,,5.5,5.5
1174,3/17/92,,5.5,5.5
1174,3/18/92,,5.5,5.5
1174,3/19/92,,5.5,5.5
1174,3/20/92,,5.5,5.5
1174,3/21/92,,5.5,5.5
1174,3/22/92,,5.5,5.5
1174,3/23/92,,5.5,5.5
1174,3/24/92,,5.5,5.5
1174,3/25/92,,5.5,5.5
1174,3/26/92,,5.5,5.5
1174,3/27/92,,5.5,5.5
1174,3/28/92,,5.5,5.5
1174,3/29/92,,5.5,5.5
1174,3/30/92,,5.5,5.5
1174,3/31/92,,5.5,5.5
1174,4/1/92,,5.5,5.5
1174,4/2/92,,5.6,5.6
1174,4/3/92,,5.6,5.6
1174,4/4/92,,5.6,5.6
1174,4/5/92,,5.6,5.6
1174,4/6/92,,5.9,5.9
1174,4/7/92,,6.1,6.1
1174,4/8/92,,6.1,6.1
1174,4/9/92,,6.2,6.2
1174,4/10/92,,6.3,6.3
1174,4/11/92,,6.4,6.4
1174,4/12/92,,6.4,6.4
1174,4/13/92,,6.4,6.4
1174,4/14/92,,6.4,6.4
1174,4/15/92,,6.4,6.4
1174,4/16/92,,6.4,6.4
1174,4/17/92,,6.4,6.4
1174,4/18/92,,6.5,6.5
1174,4/19/92,,6.5,6.5
1174,4/20/92,,6.5,6.5
1174,4/21/92,,6.5,6.5
1174,4/22/92,,6.5,6.5
1174,4/23/92,,6.2,6.5
1174,4/24/92,,5.8,6.5
1174,4/25/92,,5.3,6.5
1174,4/26/92,,5.1,6.5
1174,4/27/92,,4.6,6.5
1174,4/28/92,,4.4,6.5
1174,4/29/92,,4.2,6.5
1174,4/30/92,,4.1,6.5
1174,5/1/92,,3.8,6.5
1174,5/2/92,,3.6,6.5
1174,5/3/92,,3.4,6.5
1174,5/4/92,,3.3,6.5
1174,5/5/92,,3.3,6.5
1174,5/6/92,,3.3,6.5
1174,5/7/92,,2.7,6.5
1174,5/8/92,,2.1,6.5
1174,5/9/92,,2,6.6
1174,5/10/92,,1.7,6.6
1174,5/11/92,,1.1,6.6
1174,5/12/92,,0.5,6.6
1174,5/13/92,,0.8,7.6
1174,5/14/92,,0.8,7.9
1174,5/15/92,,0,7.9
1174,5/16/92,,0,8
1174,5/17/92,,0,8.1
1174,5/18/92,,0,8.3
1174,5/19/92,,0,8.3
1174,5/20/92,,0,8.3
1174,5/21/92,,0,8.3
1174,5/22/92,,0,8.4
1174,5/23/92,,0,8.4
1174,5/24/92,,0,8.4
1174,5/25/92,,0,8.4
1174,5/26/92,,0,8.4
1174,5/27/92,,0,8.4
1174,5/28/92,,0,8.4
1174,5/29/92,,0,8.4
1174,5/30/92,,0,8.5
1174,5/31/92,,0,8.5
1174,6/1/92,,0,8.5
1174,6/2/92,,0,8.9
1174,6/3/92,,0,9.5
1174,6/4/92,,0,9.5
1174,6/5/92,,0,9.9
1174,6/6/92,,0,9.9
1174,6/7/92,,0,9.9
1174,6/8/92,,0,10
1174,6/9/92,,0,10
1174,6/10/92,,0,10
1174,6/11/92,,0,10
1174,6/12/92,,0,10
1174,6/13/92,,0,10
1174,6/14/92,,0,10
1174,6/15/92,,0,10.1
1174,6/16/92,,0,10.3
1174,6/17/92,,0,10.6
1174,6/18/92,,0,10.7
1174,6/19/92,,0,10.7
1174,6/20/92,,0,10.7
1174,6/21/92,,0,10.9
1174,6/22/92,,0,11.4
1174,6/23/92,,0,11.6
1174,6/24/92,,0,11.6
1174,6/25/92,,0,11.7
1174,6/26/92,,0,11.7
1174,6/27/92,,0,11.7
1174,6/28/92,,0,11.7
1174,6/29/92,,0,11.8
1174,6/30/92,,0,11.8
1174,7/1/92,,0,11.8
1174,7/2/92,,0,11.8
1174,7/3/92,,0,11.8
1174,7/4/92,,0,11.8
1174,7/5/92,,0,11.8
1174,7/6/92,,0,11.8
1174,7/7/92,,0,12.2
1174,7/8/92,,0,12.2
1174,7/9/92,,0,12.2
1174,7/10/92,,0,12.2
1174,7/11/92,,0,12.2
1174,7/12/92,,0,12.2
1174,7/13/92,,0,12.3
1174,7/14/92,,0,12.3
1174,7/15/92,,0,12.4
1174,7/16/92,,0,12.4
1174,7/17/92,,0,12.4
1174,7/18/92,,0,12.6
1174,7/19/92,,0,12.7
1174,7/20/92,,0,12.7
1174,7/21/92,,0,12.7
1174,7/22/92,,0,12.7
1174,7/23/92,,0,12.7
1174,7/24/92,,0,12.7
1174,7/25/92,,0,12.7
1174,7/26/92,,0,13
1174,7/27/92,,0,13
1174,7/28/92,,0,13
1174,7/29/92,,0,13
1174,7/30/92,,0,13.1
1174,7/31/92,,0,13.1
1174,8/1/92,,0,13.4
1174,8/2/92,,0,13.4
1174,8/3/92,,0,13.4
1174,8/4/92,,0,13.4
