"","site.ID","datetimeAK","Q","day","fDOM","SPC","Turb","NO3","DateTime","MeanDischarge","nitrateuM","fDOM.QSU.mn","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","POKE",2019-08-13 15:30:00,688.440314839613,2019-08-13,74.43,90.3818181818182,13.2027272727273,28.6212480328279,2019-08-13 15:30:00,688.440314839613,28.6212480328279,74.43,90.3818181818182,13.2027272727273
"2","POKE",2019-08-13 15:45:00,686.754251199745,2019-08-13,74.7472727272727,89.9818181818182,13.72,28.4845247940686,2019-08-13 15:45:00,686.754251199745,28.4845247940686,74.7472727272727,89.9818181818182,13.72
"3","POKE",2019-08-13 16:00:00,690.801517260098,2019-08-13,75.0790909090909,89.6,15.0318181818182,28.2215954887624,2019-08-13 16:00:00,690.801517260098,28.2215954887624,75.0790909090909,89.6,15.0318181818182
"4","POKE",2019-08-13 16:15:00,695.710469922531,2019-08-13,75.5354545454545,89.3909090909091,13.9945454545455,28.1059065944277,2019-08-13 16:15:00,695.710469922531,28.1059065944277,75.5354545454545,89.3909090909091,13.9945454545455
"5","POKE",2019-08-13 16:30:00,696.891071132773,2019-08-13,76.0190909090909,89.0727272727273,13.0672727272727,27.8745288057582,2019-08-13 16:30:00,696.891071132773,27.8745288057582,76.0190909090909,89.0727272727273,13.0672727272727
"6","POKE",2019-08-13 16:45:00,698.071672343015,2019-08-13,76.18,88.7363636363636,26.2436363636364,27.6431510170887,2019-08-13 16:45:00,698.071672343015,27.6431510170887,76.18,88.7363636363636,26.2436363636364
"7","POKE",2019-08-13 17:00:00,702.587091268702,2019-08-13,76.6481818181818,88.5090909090909,15.26,27.5484964671785,2019-08-13 17:00:00,702.587091268702,27.5484964671785,76.6481818181818,88.5090909090909,15.26
"8","POKE",2019-08-13 17:15:00,704.235845344277,2019-08-13,77.0372727272727,88.2,15.6136363636364,27.3907388839948,2019-08-13 17:15:00,704.235845344277,27.3907388839948,77.0372727272727,88.2,15.6136363636364
"9","POKE",2019-08-13 17:30:00,712.761220766023,2019-08-13,77.4190909090909,87.8727272727273,17.1954545454545,27.1909126119621,2019-08-13 17:30:00,712.761220766023,27.1909126119621,77.4190909090909,87.8727272727273,17.1954545454545
"10","POKE",2019-08-13 17:45:00,718.962703331578,2019-08-13,77.7936363636364,87.4272727272727,17.8818181818182,26.9700519955048,2019-08-13 17:45:00,718.962703331578,26.9700519955048,77.7936363636364,87.4272727272727,17.8818181818182
"11","POKE",2019-08-13 18:00:00,726.195548850203,2019-08-13,78.1445454545455,87.0727272727273,19.7972727272727,26.7071226901986,2019-08-13 18:00:00,726.195548850203,26.7071226901986,78.1445454545455,87.0727272727273,19.7972727272727
