"","site.ID","datetimeAK","Q","day","fDOM","SPC","Turb","NO3","DateTime","MeanDischarge","nitrateuM","fDOM.QSU.mn","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","POKE",2019-08-16 02:30:00,589.959218453257,2019-08-16,63.3133333333333,87.2333333333333,4.47222222222222,36.9298140805044,2019-08-16 02:30:00,589.959218453257,36.9298140805044,63.3133333333333,87.2333333333333,4.47222222222222
"2","POKE",2019-08-16 02:45:00,588.703998114428,2019-08-16,63.23,87.2333333333333,4.22888888888889,36.9823999415656,2019-08-16 02:45:00,588.703998114428,36.9823999415656,63.23,87.2333333333333,4.22888888888889
"3","POKE",2019-08-16 03:00:00,592.357730438034,2019-08-16,63.08,87.2666666666667,4.50444444444444,37.0665373192636,2019-08-16 03:00:00,592.357730438034,37.0665373192636,63.08,87.2666666666667,4.50444444444444
"4","POKE",2019-08-16 03:15:00,594.793551987104,2019-08-16,63.0088888888889,87.2666666666667,4.41222222222222,36.9823999415656,2019-08-16 03:15:00,594.793551987104,36.9823999415656,63.0088888888889,87.2666666666667,4.41222222222222
"5","POKE",2019-08-16 03:30:00,591.496043835953,2019-08-16,62.9322222222222,87.2666666666667,4.18666666666667,36.9613655971411,2019-08-16 03:30:00,591.496043835953,36.9613655971411,62.9322222222222,87.2666666666667,4.18666666666667
"6","POKE",2019-08-16 03:45:00,593.931865385023,2019-08-16,62.85,87.2777777777778,4.11666666666667,36.9929171137778,2019-08-16 03:45:00,593.931865385023,36.9929171137778,62.85,87.2777777777778,4.11666666666667
"7","POKE",2019-08-16 04:00:00,597.192063971881,2019-08-16,62.7711111111111,87.3,4.25111111111111,36.8982625638676,2019-08-16 04:00:00,597.192063971881,36.8982625638676,62.7711111111111,87.3,4.25111111111111
"8","POKE",2019-08-16 04:15:00,594.250779993184,2019-08-16,62.68,87.3222222222222,4.62666666666667,36.9403312527166,2019-08-16 04:15:00,594.250779993184,36.9403312527166,62.68,87.3222222222222,4.62666666666667
"9","POKE",2019-08-16 04:30:00,593.931865385023,2019-08-16,62.5266666666667,87.3444444444444,5.36444444444444,36.8982625638676,2019-08-16 04:30:00,593.931865385023,36.8982625638676,62.5266666666667,87.3444444444444,5.36444444444444
"10","POKE",2019-08-16 04:45:00,596.3303773698,2019-08-16,62.4355555555556,87.3666666666667,5.00777777777778,36.9192969082921,2019-08-16 04:45:00,596.3303773698,36.9192969082921,62.4355555555556,87.3666666666667,5.00777777777778
"11","POKE",2019-08-16 05:00:00,597.548288144335,2019-08-16,62.4777777777778,87.3666666666667,5.24777777777778,36.9192969082921,2019-08-16 05:00:00,597.548288144335,36.9192969082921,62.4777777777778,87.3666666666667,5.24777777777778
"12","POKE",2019-08-16 05:15:00,598.803508483164,2019-08-16,62.4066666666667,87.4111111111111,5.05222222222222,36.8877453916554,2019-08-16 05:15:00,598.803508483164,36.8877453916554,62.4066666666667,87.4111111111111,5.05222222222222
"13","POKE",2019-08-16 05:30:00,599.590575956658,2019-08-16,62.2477777777778,87.3888888888889,5.25444444444444,36.9087797360799,2019-08-16 05:30:00,599.590575956658,36.9087797360799,62.2477777777778,87.3888888888889,5.25444444444444
