"","site.ID","Q","datetimeAK","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","ABS_254","MeanDischarge","DateTime","SpCond.uScm"
"1502","VAUL",216.465126312338,2020-06-19 15:15:00,254.208330755216,294.472727272727,44.7336363636364,11.3287661085674,0.692475,216.465126312338,2020-06-19 15:15:00,294.472727272727
"1503","VAUL",224.243821913551,2020-06-19 15:30:00,258.16491332035,294.672727272727,36.9445454545455,11.4588788513626,0.669175,224.243821913551,2020-06-19 15:30:00,294.672727272727
"1504","VAUL",228.133169714158,2020-06-19 15:45:00,264.854924112347,295.345454545455,30.37,11.4537428220417,0.652125,228.133169714158,2020-06-19 15:45:00,295.345454545455
"1505","VAUL",243.690560916555,2020-06-19 16:00:00,267.917348321091,295.563636363636,26.3081818181818,11.3928441886658,0.647485714285714,243.690560916555,2020-06-19 16:00:00,295.563636363636
"1506","VAUL",259.247952118982,2020-06-19 16:15:00,264.778369848432,295.1,26.6872727272727,11.4314866949846,0.650625,259.247952118982,2020-06-19 16:15:00,295.1
"1507","VAUL",276.101792588219,2020-06-19 16:30:00,262.682223521987,294.672727272727,28.4554545454545,11.3647183138135,0.651225,276.101792588219,2020-06-19 16:30:00,294.672727272727
"1508","VAUL",289.066285256908,2020-06-19 16:45:00,263.220225908493,294.4,30.1627272727273,11.272269786038,0.656975,289.066285256908,2020-06-19 16:45:00,294.4
"1509","VAUL",303.327227192436,2020-06-19 17:00:00,261.23759228503,293.172727272727,33.9181818181818,11.0839487109397,0.6665,303.327227192436,2020-06-19 17:00:00,293.172727272727
"1510","VAUL",316.291719861096,2020-06-19 17:15:00,260.644691047795,291.3,40.5836363636364,10.7346987171212,0.67695,316.291719861096,2020-06-19 17:15:00,291.3
"1511","VAUL",334.442009597231,2020-06-19 17:30:00,257.208786514208,287.890909090909,46.3090909090909,10.4008568112653,0.688825,334.442009597231,2020-06-19 17:30:00,287.890909090909
"1512","VAUL",352.592299333395,2020-06-19 17:45:00,247.742834473729,283.318181818182,54.5118181818182,9.92320608442523,0.723075,352.592299333395,2020-06-19 17:45:00,283.318181818182
"1513","VAUL",374.631936870108,2020-06-19 18:00:00,236.168358688952,278.072727272727,79.74,9.38563501550848,0.762375,374.631936870108,2020-06-19 18:00:00,278.072727272727
"1514","VAUL",397.968023673719,2020-06-19 18:15:00,246.583194705097,275.3,68.1736363636364,9.27264237044954,0.740175,397.968023673719,2020-06-19 18:15:00,275.3
"1515","VAUL",420.00766121046,2020-06-19 18:30:00,253.115338780398,271.381818181818,69.1827272727273,9.25894629226058,0.732975,420.00766121046,2020-06-19 18:30:00,271.381818181818
"1516","VAUL",436.861501679727,2020-06-19 18:45:00,257.33032846703,268.9,70.0554545454546,9.17334580357957,0.737675,436.861501679727,2020-06-19 18:45:00,268.9
"1517","VAUL",464.086936283915,2020-06-19 19:00:00,257.066992518308,267.163636363636,81.7718181818182,9.49006761169931,0.754225,464.086936283915,2020-06-19 19:00:00,267.163636363636
"1518","VAUL",491.312370888161,2020-06-19 19:15:00,256.786669576947,265.709090909091,94.2081818181818,9.60134824698463,0.77595,491.312370888161,2020-06-19 19:15:00,265.709090909091
"1519","VAUL",515.944906958583,2020-06-19 19:30:00,253.165473727424,262,108.358181818182,9.5568359928705,0.80355,515.944906958583,2020-06-19 19:30:00,262
"1520","VAUL",537.984544495353,2020-06-19 19:45:00,246.589444680425,256.6,123.046363636364,9.42843525984898,0.83605,537.984544495353,2020-06-19 19:45:00,256.6
"1521","VAUL",557.431283498358,2020-06-19 20:00:00,243.831365461933,253.054545454545,150.869090909091,9.47123550418949,0.8769,557.431283498358,2020-06-19 20:00:00,253.054545454545
"1522","VAUL",582.063819568808,2020-06-19 20:15:00,237.82640160269,250.636363636364,163.126363636364,9.35995486890418,0.919425,582.063819568808,2020-06-19 20:15:00,250.636363636364
"1523","VAUL",596.324761504366,2020-06-19 20:30:00,235.343577001286,249.681818181818,174.716363636364,9.3959070741502,0.963025,596.324761504366,2020-06-19 20:30:00,249.681818181818
"1524","VAUL",610.585703439894,2020-06-19 20:45:00,231.259100640132,249.7,201.030909090909,9.56026001241774,1.003775,610.585703439894,2020-06-19 20:45:00,249.7
"1525","VAUL",639.107587310951,2020-06-19 21:00:00,226.233915088635,250.181818181818,215.815454545455,NA,1.033375,639.107587310951,2020-06-19 21:00:00,250.181818181818
"1526","VAUL",653.368529246509,2020-06-19 21:15:00,222.754768337872,251.572727272727,232.623636363636,NA,1.0701,653.368529246509,2020-06-19 21:15:00,251.572727272727
"1527","VAUL",680.593963850697,2020-06-19 21:30:00,221.864043841154,250.963636363636,243.28,NA,1.09735,680.593963850697,2020-06-19 21:30:00,250.963636363636
"1528","VAUL",710.412296988623,2020-06-19 21:45:00,218.354023656482,250.272727272727,262.820909090909,NA,1.139375,710.412296988623,2020-06-19 21:45:00,250.272727272727
"1529","VAUL",737.637731592869,2020-06-19 22:00:00,213.97121909225,248.4,283.204545454545,NA,1.182775,737.637731592869,2020-06-19 22:00:00,248.4
"1530","VAUL",768.752513997664,2020-06-19 22:15:00,168.309395488467,244.027272727273,304.417272727273,NA,NA,768.752513997664,2020-06-19 22:15:00,244.027272727273
"1531","VAUL",811.53533980425,2020-06-19 22:30:00,164.58216383222,240.027272727273,316.252727272727,NA,NA,811.53533980425,2020-06-19 22:30:00,240.027272727273
"1532","VAUL",827.092731006647,2020-06-19 22:45:00,161.517204978296,234.8,322.488181818182,NA,NA,827.092731006647,2020-06-19 22:45:00,234.8
"1533","VAUL",856.911064144602,2020-06-19 23:00:00,157.97979032486,230.881818181818,340.309090909091,NA,NA,856.911064144602,2020-06-19 23:00:00,230.881818181818
"1534","VAUL",884.13649874882,2020-06-19 23:15:00,157.562838250794,226.136363636364,339.686363636364,NA,NA,884.13649874882,2020-06-19 23:15:00,226.136363636364
"1535","VAUL",899.693889951217,2020-06-19 23:30:00,157.065853218293,220.3,343.924545454545,NA,NA,899.693889951217,2020-06-19 23:30:00,220.3
"1536","VAUL",930.808672356012,2020-06-19 23:45:00,156.114689600321,214.8,342.872727272727,NA,NA,930.808672356012,2020-06-19 23:45:00,214.8
"1537","VAUL",937.290918690356,2020-06-20 00:00:00,153.763388901779,206.272727272727,344.323636363636,NA,NA,937.290918690356,2020-06-20 00:00:00,206.272727272727
"1538","VAUL",938.587367957225,2020-06-20 00:15:00,151.225729765425,203.036363636364,341.749090909091,NA,NA,938.587367957225,2020-06-20 00:15:00,203.036363636364
"1539","VAUL",951.551860625885,2020-06-20 00:30:00,150.916661066432,194,338.713636363636,NA,NA,951.551860625885,2020-06-20 00:30:00,194
"1540","VAUL",954.144759159622,2020-06-20 00:45:00,149.979626202481,191.463636363636,316.76,NA,NA,954.144759159622,2020-06-20 00:45:00,191.463636363636
"1541","VAUL",946.366063558438,2020-06-20 01:00:00,147.652197203035,189.5,307.760909090909,NA,NA,946.366063558438,2020-06-20 01:00:00,189.5
"1542","VAUL",954.144759159622,2020-06-20 01:15:00,147.702081495921,184.454545454545,317.460909090909,NA,NA,954.144759159622,2020-06-20 01:15:00,184.454545454545
"1543","VAUL",950.255411359016,2020-06-20 01:30:00,147.231887986993,179.418181818182,311.09,NA,NA,950.255411359016,2020-06-20 01:30:00,179.418181818182
"1544","VAUL",955.441208426462,2020-06-20 01:45:00,146.90795740521,176.936363636364,285.170909090909,NA,NA,955.441208426462,2020-06-20 01:45:00,176.936363636364
"1545","VAUL",948.958962092147,2020-06-20 02:00:00,147.033943844889,173.472727272727,289.771818181818,NA,NA,948.958962092147,2020-06-20 02:00:00,173.472727272727
"1546","VAUL",938.587367957225,2020-06-20 02:15:00,147.323188177008,170.345454545455,281.835454545455,NA,NA,938.587367957225,2020-06-20 02:15:00,170.345454545455
"1547","VAUL",943.773165024671,2020-06-20 02:30:00,147.359673606699,167.4,272.411818181818,NA,NA,943.773165024671,2020-06-20 02:30:00,167.4
"1548","VAUL",947.662512825278,2020-06-20 02:45:00,147.620346764336,165.581818181818,260.000909090909,NA,NA,947.662512825278,2020-06-20 02:45:00,165.581818181818
"1549","VAUL",935.994469423487,2020-06-20 03:00:00,148.777167262195,161.881818181818,257.858181818182,NA,NA,935.994469423487,2020-06-20 03:00:00,161.881818181818
"1550","VAUL",919.140628954192,2020-06-20 03:15:00,148.016284593414,160.736363636364,251.233636363636,NA,NA,919.140628954192,2020-06-20 03:15:00,160.736363636364
