DateTime,Site,Q,day
2018-06-01T10:00:00Z,MOOS,1344.784399608674,2018-06-01T08:00:00Z
2018-06-01T10:30:00Z,MOOS,1341.8078363618697,2018-06-01T08:00:00Z
2018-06-01T11:00:00Z,MOOS,1353.7140893490287,2018-06-01T08:00:00Z
2018-06-01T11:30:00Z,MOOS,1341.8078363618697,2018-06-01T08:00:00Z
2018-06-01T12:00:00Z,MOOS,1341.8078363618697,2018-06-01T08:00:00Z
2018-06-01T12:30:00Z,MOOS,1329.9015833745943,2018-06-01T08:00:00Z
2018-06-01T13:00:00Z,MOOS,1350.7375261022244,2018-06-01T08:00:00Z
2018-06-01T13:30:00Z,MOOS,1350.7375261022244,2018-06-01T08:00:00Z
2018-06-01T14:00:00Z,MOOS,1341.8078363618697,2018-06-01T08:00:00Z
2018-06-01T14:30:00Z,MOOS,1338.8312731150654,2018-06-01T08:00:00Z
2018-06-01T15:00:00Z,MOOS,1341.8078363618697,2018-06-01T08:00:00Z
2018-06-01T15:30:00Z,MOOS,1341.8078363618697,2018-06-01T08:00:00Z
2018-06-01T16:00:00Z,MOOS,1344.784399608674,2018-06-01T08:00:00Z
2018-06-01T16:30:00Z,MOOS,1323.9484568811022,2018-06-01T08:00:00Z
2018-06-01T17:00:00Z,MOOS,1326.9250201279065,2018-06-01T08:00:00Z
2018-06-01T17:30:00Z,MOOS,1332.8781466213986,2018-06-01T08:00:00Z
2018-06-01T18:00:00Z,MOOS,1335.8547098682611,2018-06-01T08:00:00Z
2018-06-01T18:30:00Z,MOOS,1350.7375261022244,2018-06-01T08:00:00Z
2018-06-01T19:00:00Z,MOOS,1332.8781466213986,2018-06-01T08:00:00Z
2018-06-01T19:30:00Z,MOOS,1344.784399608674,2018-06-01T08:00:00Z
2018-06-01T20:00:00Z,MOOS,1347.76096285542,2018-06-01T08:00:00Z
2018-06-01T20:30:00Z,MOOS,1350.7375261022244,2018-06-01T08:00:00Z
2018-06-01T21:00:00Z,MOOS,1344.784399608674,2018-06-01T08:00:00Z
2018-06-01T21:30:00Z,MOOS,1335.8547098682611,2018-06-01T08:00:00Z
2018-06-01T22:00:00Z,MOOS,1329.9015833745943,2018-06-01T08:00:00Z
2018-06-01T22:30:00Z,MOOS,1329.9015833745943,2018-06-01T08:00:00Z
2018-06-01T23:00:00Z,MOOS,1335.8547098682611,2018-06-01T08:00:00Z
2018-06-01T23:30:00Z,MOOS,1329.9015833745943,2018-06-01T08:00:00Z
2018-06-02T00:00:00Z,MOOS,1315.018767140631,2018-06-01T08:00:00Z
2018-06-02T00:30:00Z,MOOS,1326.9250201279065,2018-06-01T08:00:00Z
2018-06-02T01:00:00Z,MOOS,1317.9953303874354,2018-06-01T08:00:00Z
2018-06-02T01:30:00Z,MOOS,1312.0422038938268,2018-06-01T08:00:00Z
2018-06-02T02:00:00Z,MOOS,1306.0890774002764,2018-06-01T08:00:00Z
2018-06-02T02:30:00Z,MOOS,1300.1359509066679,2018-06-01T08:00:00Z
2018-06-02T03:00:00Z,MOOS,1294.1828244130593,2018-06-01T08:00:00Z
2018-06-02T03:30:00Z,MOOS,1297.1593876598636,2018-06-01T08:00:00Z
2018-06-02T04:00:00Z,MOOS,1300.1359509066679,2018-06-01T08:00:00Z
2018-06-02T04:30:00Z,MOOS,1291.2062611663132,2018-06-01T08:00:00Z
2018-06-02T05:00:00Z,MOOS,1285.2531346727046,2018-06-01T08:00:00Z
2018-06-02T05:30:00Z,MOOS,1294.1828244130593,2018-06-01T08:00:00Z
2018-06-02T06:00:00Z,MOOS,1300.1359509066679,2018-06-01T08:00:00Z
2018-06-02T06:30:00Z,MOOS,1297.1593876598636,2018-06-01T08:00:00Z
2018-06-02T07:00:00Z,MOOS,1300.1359509066679,2018-06-01T08:00:00Z
2018-06-02T07:30:00Z,MOOS,1303.1125141534721,2018-06-01T08:00:00Z
2018-06-02T08:00:00Z,MOOS,1297.1593876598636,2018-06-02T08:00:00Z
2018-06-02T08:30:00Z,MOOS,1303.1125141534721,2018-06-02T08:00:00Z
2018-06-02T09:00:00Z,MOOS,1294.1828244130593,2018-06-02T08:00:00Z
2018-06-02T09:30:00Z,MOOS,1288.229697919509,2018-06-02T08:00:00Z
2018-06-02T10:00:00Z,MOOS,1297.1593876598636,2018-06-02T08:00:00Z
2018-06-02T10:30:00Z,MOOS,1294.1828244130593,2018-06-02T08:00:00Z
2018-06-02T11:00:00Z,MOOS,1288.229697919509,2018-06-02T08:00:00Z
2018-06-02T11:30:00Z,MOOS,1291.2062611663132,2018-06-02T08:00:00Z
2018-06-02T12:00:00Z,MOOS,1285.2531346727046,2018-06-02T08:00:00Z
2018-06-02T12:30:00Z,MOOS,1288.229697919509,2018-06-02T08:00:00Z
2018-06-02T13:00:00Z,MOOS,1288.229697919509,2018-06-02T08:00:00Z
2018-06-02T13:30:00Z,MOOS,1279.300008179096,2018-06-02T08:00:00Z
2018-06-02T14:00:00Z,MOOS,1273.3468816855457,2018-06-02T08:00:00Z
2018-06-02T14:30:00Z,MOOS,1291.2062611663132,2018-06-02T08:00:00Z
2018-06-02T15:00:00Z,MOOS,1267.393755191937,2018-06-02T08:00:00Z
2018-06-02T15:30:00Z,MOOS,1279.300008179096,2018-06-02T08:00:00Z
2018-06-02T16:00:00Z,MOOS,1279.300008179096,2018-06-02T08:00:00Z
2018-06-02T16:30:00Z,MOOS,1270.3703184387414,2018-06-02T08:00:00Z
2018-06-02T17:00:00Z,MOOS,1276.3234449322917,2018-06-02T08:00:00Z
2018-06-02T17:30:00Z,MOOS,1291.2062611663132,2018-06-02T08:00:00Z
2018-06-02T18:00:00Z,MOOS,1285.2531346727046,2018-06-02T08:00:00Z
2018-06-02T18:30:00Z,MOOS,1282.2765714259003,2018-06-02T08:00:00Z
2018-06-02T19:00:00Z,MOOS,1279.300008179096,2018-06-02T08:00:00Z
2018-06-02T19:30:00Z,MOOS,1279.300008179096,2018-06-02T08:00:00Z
2018-06-02T20:00:00Z,MOOS,1282.2765714259003,2018-06-02T08:00:00Z
2018-06-02T20:30:00Z,MOOS,1282.2765714259003,2018-06-02T08:00:00Z
2018-06-02T21:00:00Z,MOOS,1273.3468816855457,2018-06-02T08:00:00Z
2018-06-02T21:30:00Z,MOOS,1276.3234449322917,2018-06-02T08:00:00Z
2018-06-02T22:00:00Z,MOOS,1273.3468816855457,2018-06-02T08:00:00Z
2018-06-02T22:30:00Z,MOOS,1276.3234449322917,2018-06-02T08:00:00Z
2018-06-02T23:00:00Z,MOOS,1279.300008179096,2018-06-02T08:00:00Z
2018-06-02T23:30:00Z,MOOS,1270.3703184387414,2018-06-02T08:00:00Z
2018-06-03T00:00:00Z,MOOS,1270.3703184387414,2018-06-02T08:00:00Z
2018-06-03T00:30:00Z,MOOS,1261.4406286983285,2018-06-02T08:00:00Z
2018-06-03T01:00:00Z,MOOS,1270.3703184387414,2018-06-02T08:00:00Z
2018-06-03T01:30:00Z,MOOS,1264.4171919451328,2018-06-02T08:00:00Z
2018-06-03T02:00:00Z,MOOS,1240.6046859706985,2018-06-02T08:00:00Z
2018-06-03T02:30:00Z,MOOS,1264.4171919451328,2018-06-02T08:00:00Z
2018-06-03T03:00:00Z,MOOS,1255.4875022047781,2018-06-02T08:00:00Z
2018-06-03T03:30:00Z,MOOS,1261.4406286983285,2018-06-02T08:00:00Z
2018-06-03T04:00:00Z,MOOS,1276.3234449322917,2018-06-02T08:00:00Z
2018-06-03T04:30:00Z,MOOS,1276.3234449322917,2018-06-02T08:00:00Z
2018-06-03T05:00:00Z,MOOS,1291.2062611663132,2018-06-02T08:00:00Z
2018-06-03T05:30:00Z,MOOS,1306.0890774002764,2018-06-02T08:00:00Z
2018-06-03T06:00:00Z,MOOS,1315.018767140631,2018-06-02T08:00:00Z
2018-06-03T06:30:00Z,MOOS,1315.018767140631,2018-06-02T08:00:00Z
2018-06-03T07:00:00Z,MOOS,1309.0656406470807,2018-06-02T08:00:00Z
2018-06-03T07:30:00Z,MOOS,1317.9953303874354,2018-06-02T08:00:00Z
2018-06-03T08:00:00Z,MOOS,1323.9484568811022,2018-06-03T08:00:00Z
2018-06-03T08:30:00Z,MOOS,1315.018767140631,2018-06-03T08:00:00Z
2018-06-03T09:00:00Z,MOOS,1329.9015833745943,2018-06-03T08:00:00Z
2018-06-03T09:30:00Z,MOOS,1320.9718936342397,2018-06-03T08:00:00Z
2018-06-03T10:00:00Z,MOOS,1326.9250201279065,2018-06-03T08:00:00Z
2018-06-03T10:30:00Z,MOOS,1329.9015833745943,2018-06-03T08:00:00Z
2018-06-03T11:00:00Z,MOOS,1338.8312731150654,2018-06-03T08:00:00Z
2018-06-03T11:30:00Z,MOOS,1303.1125141534721,2018-06-03T08:00:00Z
2018-06-03T12:00:00Z,MOOS,1323.9484568811022,2018-06-03T08:00:00Z
2018-06-03T12:30:00Z,MOOS,1320.9718936342397,2018-06-03T08:00:00Z
2018-06-03T13:00:00Z,MOOS,1309.0656406470807,2018-06-03T08:00:00Z
2018-06-03T13:30:00Z,MOOS,1315.018767140631,2018-06-03T08:00:00Z
2018-06-03T14:00:00Z,MOOS,1309.0656406470807,2018-06-03T08:00:00Z
2018-06-03T14:30:00Z,MOOS,1317.9953303874354,2018-06-03T08:00:00Z
2018-06-03T15:00:00Z,MOOS,1309.0656406470807,2018-06-03T08:00:00Z
2018-06-03T15:30:00Z,MOOS,1306.0890774002764,2018-06-03T08:00:00Z
2018-06-03T16:00:00Z,MOOS,1303.1125141534721,2018-06-03T08:00:00Z
2018-06-03T16:30:00Z,MOOS,1300.1359509066679,2018-06-03T08:00:00Z
2018-06-03T17:00:00Z,MOOS,1291.2062611663132,2018-06-03T08:00:00Z
2018-06-03T17:30:00Z,MOOS,1315.018767140631,2018-06-03T08:00:00Z
2018-06-03T18:00:00Z,MOOS,1303.1125141534721,2018-06-03T08:00:00Z
2018-06-03T18:30:00Z,MOOS,1294.1828244130593,2018-06-03T08:00:00Z
2018-06-03T19:00:00Z,MOOS,1303.1125141534721,2018-06-03T08:00:00Z
2018-06-03T19:30:00Z,MOOS,1294.1828244130593,2018-06-03T08:00:00Z
2018-06-03T20:00:00Z,MOOS,1300.1359509066679,2018-06-03T08:00:00Z
2018-06-03T20:30:00Z,MOOS,1297.1593876598636,2018-06-03T08:00:00Z
2018-06-03T21:00:00Z,MOOS,1291.2062611663132,2018-06-03T08:00:00Z
2018-06-03T21:30:00Z,MOOS,1282.2765714259003,2018-06-03T08:00:00Z
2018-06-03T22:00:00Z,MOOS,1285.2531346727046,2018-06-03T08:00:00Z
2018-06-03T22:30:00Z,MOOS,1291.2062611663132,2018-06-03T08:00:00Z
2018-06-03T23:00:00Z,MOOS,1279.300008179096,2018-06-03T08:00:00Z
2018-06-03T23:30:00Z,MOOS,1279.300008179096,2018-06-03T08:00:00Z
2018-06-04T00:00:00Z,MOOS,1270.3703184387414,2018-06-03T08:00:00Z
2018-06-04T00:30:00Z,MOOS,1264.4171919451328,2018-06-03T08:00:00Z
2018-06-04T01:00:00Z,MOOS,1252.5109389579738,2018-06-03T08:00:00Z
2018-06-04T01:30:00Z,MOOS,1252.5109389579738,2018-06-03T08:00:00Z
2018-06-04T02:00:00Z,MOOS,1246.5578124643653,2018-06-03T08:00:00Z
2018-06-04T02:30:00Z,MOOS,1249.5343757111696,2018-06-03T08:00:00Z
2018-06-04T03:00:00Z,MOOS,1249.5343757111696,2018-06-03T08:00:00Z
2018-06-04T03:30:00Z,MOOS,1243.5812492175028,2018-06-03T08:00:00Z
2018-06-04T04:00:00Z,MOOS,1228.6984329835395,2018-06-03T08:00:00Z
2018-06-04T04:30:00Z,MOOS,1237.6281227240106,2018-06-03T08:00:00Z
2018-06-04T05:00:00Z,MOOS,1249.5343757111696,2018-06-03T08:00:00Z
2018-06-04T05:30:00Z,MOOS,1243.5812492175028,2018-06-03T08:00:00Z
2018-06-04T06:00:00Z,MOOS,1249.5343757111696,2018-06-03T08:00:00Z
2018-06-04T06:30:00Z,MOOS,1237.6281227240106,2018-06-03T08:00:00Z
2018-06-04T07:00:00Z,MOOS,1240.6046859706985,2018-06-03T08:00:00Z
2018-06-04T07:30:00Z,MOOS,1240.6046859706985,2018-06-03T08:00:00Z
2018-06-04T08:00:00Z,MOOS,1237.6281227240106,2018-06-04T08:00:00Z
2018-06-04T08:30:00Z,MOOS,1234.6515594772063,2018-06-04T08:00:00Z
2018-06-04T09:00:00Z,MOOS,1240.6046859706985,2018-06-04T08:00:00Z
2018-06-04T09:30:00Z,MOOS,1240.6046859706985,2018-06-04T08:00:00Z
2018-06-04T10:00:00Z,MOOS,1231.6749962303438,2018-06-04T08:00:00Z
2018-06-04T10:30:00Z,MOOS,1237.6281227240106,2018-06-04T08:00:00Z
2018-06-04T11:00:00Z,MOOS,1231.6749962303438,2018-06-04T08:00:00Z
2018-06-04T11:30:00Z,MOOS,1234.6515594772063,2018-06-04T08:00:00Z
2018-06-04T12:00:00Z,MOOS,1228.6984329835395,2018-06-04T08:00:00Z
2018-06-04T12:30:00Z,MOOS,1234.6515594772063,2018-06-04T08:00:00Z
2018-06-04T13:00:00Z,MOOS,1225.7218697367352,2018-06-04T08:00:00Z
2018-06-04T13:30:00Z,MOOS,1228.6984329835395,2018-06-04T08:00:00Z
2018-06-04T14:00:00Z,MOOS,1231.6749962303438,2018-06-04T08:00:00Z
2018-06-04T14:30:00Z,MOOS,1225.7218697367352,2018-06-04T08:00:00Z
2018-06-04T15:00:00Z,MOOS,1216.7921799963806,2018-06-04T08:00:00Z
2018-06-04T15:30:00Z,MOOS,1198.932800515613,2018-06-04T08:00:00Z
2018-06-04T16:00:00Z,MOOS,1222.745306489931,2018-06-04T08:00:00Z
2018-06-04T16:30:00Z,MOOS,1213.8156167495763,2018-06-04T08:00:00Z
2018-06-04T17:00:00Z,MOOS,1222.745306489931,2018-06-04T08:00:00Z
2018-06-04T17:30:00Z,MOOS,1234.6515594772063,2018-06-04T08:00:00Z
2018-06-04T18:00:00Z,MOOS,1234.6515594772063,2018-06-04T08:00:00Z
2018-06-04T18:30:00Z,MOOS,1234.6515594772063,2018-06-04T08:00:00Z
2018-06-04T19:00:00Z,MOOS,1231.6749962303438,2018-06-04T08:00:00Z
2018-06-04T19:30:00Z,MOOS,1234.6515594772063,2018-06-04T08:00:00Z
2018-06-04T20:00:00Z,MOOS,1231.6749962303438,2018-06-04T08:00:00Z
2018-06-04T20:30:00Z,MOOS,1234.6515594772063,2018-06-04T08:00:00Z
2018-06-04T21:00:00Z,MOOS,1234.6515594772063,2018-06-04T08:00:00Z
2018-06-04T21:30:00Z,MOOS,1228.6984329835395,2018-06-04T08:00:00Z
2018-06-04T22:00:00Z,MOOS,1225.7218697367352,2018-06-04T08:00:00Z
2018-06-04T22:30:00Z,MOOS,1222.745306489931,2018-06-04T08:00:00Z
2018-06-04T23:00:00Z,MOOS,1222.745306489931,2018-06-04T08:00:00Z
2018-06-04T23:30:00Z,MOOS,1213.8156167495763,2018-06-04T08:00:00Z
2018-06-05T00:00:00Z,MOOS,1210.839053502772,2018-06-04T08:00:00Z
2018-06-05T00:30:00Z,MOOS,1216.7921799963806,2018-06-04T08:00:00Z
2018-06-05T01:00:00Z,MOOS,1213.8156167495763,2018-06-04T08:00:00Z
2018-06-05T01:30:00Z,MOOS,1210.839053502772,2018-06-04T08:00:00Z
2018-06-05T02:00:00Z,MOOS,1204.8859270091634,2018-06-04T08:00:00Z
2018-06-05T02:30:00Z,MOOS,1201.9093637624173,2018-06-04T08:00:00Z
2018-06-05T03:00:00Z,MOOS,1195.9562372688088,2018-06-04T08:00:00Z
2018-06-05T03:30:00Z,MOOS,1201.9093637624173,2018-06-04T08:00:00Z
2018-06-05T04:00:00Z,MOOS,1201.9093637624173,2018-06-04T08:00:00Z
2018-06-05T04:30:00Z,MOOS,1198.932800515613,2018-06-04T08:00:00Z
2018-06-05T05:00:00Z,MOOS,1195.9562372688088,2018-06-04T08:00:00Z
2018-06-05T05:30:00Z,MOOS,1198.932800515613,2018-06-04T08:00:00Z
2018-06-05T06:00:00Z,MOOS,1195.9562372688088,2018-06-04T08:00:00Z
