"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response"
"Interpolated HI for 2% discharge...1","1",0.126994680851055,2,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 4% discharge...2","1",0.126994680851055,4,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 6% discharge...3","1",0.143617021276592,6,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 8% discharge...4","1",0.270611702127646,8,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 10% discharge...5","1",0.28324468085102,10,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 12% discharge...6","1",0.299867021276557,12,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 14% discharge...7","1",0.299867021276557,14,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 16% discharge...8","1",0.440824468085075,16,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 18% discharge...9","1",0.453457446808449,18,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 20% discharge...10","1",0.446808510638267,20,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 22% discharge...11","1",0.587765957446786,22,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 24% discharge...12","1",0.485372340425543,24,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 26% discharge...13","1",0.478723404255361,26,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 28% discharge...14","1",0.478723404255361,28,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 30% discharge...15","1",0.613031914893589,30,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
"Interpolated HI for 32% discharge...16","1",0.613031914893589,32,"MOOS_storm1_06_21_NO3","MOOS","storm1","06","21","NO3"
