"","DateTime","Site","fDOM.QSU","SpCond.uScm","Turbidity.FNU","nitrateuM","ABS_254","MeanDischarge"
"5951",2018-09-01 21:00:00,"MOOS",229.237483856242,86.9,33.78,15.2643467324245,0.783788888888889,1962.10738665902
"5952",2018-09-01 21:30:00,"MOOS",228.496394292646,87,20.77,15.2809090493866,0.773277777777778,1952.17864763946
"5953",2018-09-01 22:00:00,"MOOS",228.455819810157,87.1,30.04,15.4027603813226,0.7765,1955.48822731269
"5954",2018-09-01 22:30:00,"MOOS",228.071183767162,87.1,24.53,15.8511259619416,0.793322222222222,1952.17864763946
"5955",2018-09-01 23:00:00,"MOOS",224.797266500021,87.2,19.81,15.5683835509444,0.7727,1958.79780698579
"5956",2018-09-01 23:30:00,"MOOS",224.496288674803,87.2,26.46,15.5163305547775,0.762833333333333,1965.41696633224
"5957",2018-09-02 00:00:00,"MOOS",224.032543552728,87.2,20.53,15.5979591169483,0.761477777777778,1972.03612567845
"5958",2018-09-02 00:30:00,"MOOS",223.043817650008,87.2,19.58,15.5115984642169,0.7593,1972.03612567845
"5959",2018-09-02 01:00:00,"MOOS",223.021426095349,87.2,25.81,15.7825106488125,0.7682,1978.65528502478
"5960",2018-09-02 01:30:00,"MOOS",220.713446700431,87.2,17.54,15.6464630451947,0.758488888888889,1981.96486469801
"5961",2018-09-02 02:00:00,"MOOS",219.8892810594,87.2,23.62,15.6843197696796,0.753411111111111,1978.65528502478
"5962",2018-09-02 02:30:00,"MOOS",252.23165685228,87.2,22.88,15.8511259619416,0.756488888888889,1991.89360371744
"5963",2018-09-02 03:00:00,"MOOS",251.443929690585,87.1,647.85,15.8298315544188,0.752566666666667,1998.51276306377
"5964",2018-09-02 03:30:00,"MOOS",252.552776996135,87.1,28.33,15.9587810221957,0.759466666666667,2005.1319224101
"5965",2018-09-02 04:00:00,"MOOS",218.038878318952,87.1,21.48,16.0415926070066,0.742755555555556,2011.75108175632
"5966",2018-09-02 04:30:00,"MOOS",218.564022569311,87,21.24,15.9315715014721,0.7534,2021.67982077587
"5967",2018-09-02 05:00:00,"MOOS",216.450737693297,86.9,23.93,15.8605901430628,0.751744444444444,2028.2989801222
"5968",2018-09-02 05:30:00,"MOOS",215.066245400218,86.9,25.24,15.8523089845817,0.751955555555556,2041.53729881486
"5969",2018-09-02 06:00:00,"MOOS",215.572845378096,86.7,23.9,15.968245203317,0.7796,2051.4660378343
"5970",2018-09-02 06:30:00,"MOOS",213.550807137109,86.6,25.17,15.9871735655595,0.753466666666667,2061.39477685385
"5971",2018-09-02 07:00:00,"MOOS",214.877676655384,86.5,24.54,15.8712373468242,0.7721,2074.63309554639
"5972",2018-09-02 07:30:00,"MOOS",215.406596089374,86.4,31.36,16.2415234331929,0.7918,2094.49057358538
"5973",2018-09-02 08:00:00,"MOOS",215.525355748817,86.3,36.65,16.3077727010416,0.807622222222222,2111.03847195115
"5974",2018-09-02 08:30:00,"MOOS",215.726276509886,86.1,26.41,NA,NA,2127.58637031703
"5975",2018-09-02 09:00:00,"MOOS",215.667287379147,86,23.98,16.3894012632122,NA,2154.06300770224
"5976",2018-09-02 09:30:00,"MOOS",215.64098505023,85.8,29.26,16.1977515955071,NA,2167.3013263949
"5977",2018-09-02 10:00:00,"MOOS",215.852538434134,85.6,26.55,16.052239810768,0.810544444444444,2200.39712312655
"5978",2018-09-02 10:30:00,"MOOS",219.262223297821,85.4,34.14,NA,0.850477777777778,2236.8024995313
"5979",2018-09-02 11:00:00,"MOOS",214.870554103848,85.2,51.15,16.1551627804615,0.803888888888889,2283.1366149555
"5980",2018-09-02 11:30:00,"MOOS",214.097906047812,84.9,46.17,NA,NA,2322.85157103348
"5981",2018-09-02 12:00:00,"MOOS",214.244010836187,84.7,33.45,NA,NA,2372.49526613078
"5982",2018-09-02 12:30:00,"MOOS",214.442645014688,84.5,62.63,NA,0.837577777777778,2428.75812057452
"5983",2018-09-02 13:00:00,"MOOS",215.616084626015,84.3,46.8,NA,0.884188888888889,2488.33055469138
