"","Site","DateTime","Discharge","NO3","fDOM","SpCond","Turb","day"
"6313","CARI",2018-08-05 14:30:00,332.37,21.6,NA,85.7526666666667,-3.07166666666667,2018-08-05
"6314","CARI",2018-08-05 14:45:00,339.548,21.7,NA,85.799,-3.29633333333333,2018-08-05
"6315","CARI",2018-08-05 15:00:00,336.618,21.7,NA,85.8256666666667,-3.29866666666667,2018-08-05
"6316","CARI",2018-08-05 15:15:00,341.712,21.7,NA,85.852,-2.82966666666667,2018-08-05
"6317","CARI",2018-08-05 15:30:00,341.33,21.7,NA,85.8916666666667,-2.62466666666667,2018-08-05
"6318","CARI",2018-08-05 15:45:00,343.084,21.8,NA,85.8733333333333,-2.626,2018-08-05
"6319","CARI",2018-08-05 16:00:00,340.172,21.8,NA,85.878,-2.585,2018-08-05
"6320","CARI",2018-08-05 16:15:00,335.628,21.8,NA,85.8553333333333,-2.61233333333333,2018-08-05
"6321","CARI",2018-08-05 16:30:00,345.962,21.8,NA,85.8446666666667,-2.40166666666667,2018-08-05
"6322","CARI",2018-08-05 16:45:00,352.583333333333,21.8,NA,85.846,-2.52066666666667,2018-08-05
"6323","CARI",2018-08-05 17:00:00,354.618666666667,21.8,NA,85.8176666666667,-2.434,2018-08-05
"6324","CARI",2018-08-05 17:15:00,361.76,21.7,NA,85.8016666666667,-2.43133333333333,2018-08-05
"6325","CARI",2018-08-05 17:30:00,367.712666666667,21.7,NA,85.7933333333333,-2.18533333333333,2018-08-05
"6326","CARI",2018-08-05 17:45:00,370.959333333333,21.7,NA,85.718,-2.321,2018-08-05
"6327","CARI",2018-08-05 18:00:00,374.179333333333,21.7,NA,85.6756666666667,-2.19633333333333,2018-08-05
"6328","CARI",2018-08-05 18:15:00,381.190666666667,21.6,45.1146666666667,85.523,-1.98,2018-08-05
"6329","CARI",2018-08-05 18:30:00,392.089333333333,21.6,45.224,85.4733333333333,-1.82366666666667,2018-08-05
"6330","CARI",2018-08-05 18:45:00,401.802,21.5,45.63,85.3333333333333,-1.71,2018-08-05
"6331","CARI",2018-08-05 19:00:00,402.794,21.5,45.7806666666667,85.246,-1.391,2018-08-05
"6332","CARI",2018-08-05 19:15:00,405.912666666667,21.6,45.9533333333333,85.1086666666667,-1.203,2018-08-05
"6333","CARI",2018-08-05 19:30:00,413.778,21.6,46.4126666666667,84.9836666666667,-0.881666666666667,2018-08-05
"6334","CARI",2018-08-05 19:45:00,415.88,21.5,46.842,84.7866666666667,-0.544333333333333,2018-08-05
"6335","CARI",2018-08-05 20:00:00,431.862666666667,21.6,47.1893333333333,84.529,-0.194666666666667,2018-08-05
"6336","CARI",2018-08-05 20:15:00,429.383333333333,21.6,NA,84.296,2.07433333333333,2018-08-05
"6337","CARI",2018-08-05 20:30:00,449.108,21.6,NA,83.997,0.831666666666667,2018-08-05
"6338","CARI",2018-08-05 20:45:00,452.044,21.6,NA,83.783,41.1946666666667,2018-08-05
"6339","CARI",2018-08-05 21:00:00,452.25,21.6,NA,83.4576666666667,1.50666666666667,2018-08-05
"6340","CARI",2018-08-05 21:15:00,455.594,21.6,NA,83.054,2.02333333333333,2018-08-05
"6341","CARI",2018-08-05 21:30:00,470.047333333333,21.6,NA,82.4943333333333,2.21966666666667,2018-08-05
"6342","CARI",2018-08-05 21:45:00,478.511333333333,21.6,NA,82.1123333333333,2.75033333333333,2018-08-05
"6343","CARI",2018-08-05 22:00:00,480.842666666667,21.6,NA,81.6516666666667,3.986,2018-08-05
"6344","CARI",2018-08-05 22:15:00,485.578,21.6,NA,81.179,5.786,2018-08-05
"6345","CARI",2018-08-05 22:30:00,494.51,21.6,NA,80.7476666666667,6.55633333333333,2018-08-05
"6346","CARI",2018-08-05 22:45:00,507.715333333333,21.6,NA,80.3313333333333,6.04533333333333,2018-08-05
"6347","CARI",2018-08-05 23:00:00,511.186,21.6,NA,79.873,5.15333333333333,2018-08-05
"6348","CARI",2018-08-05 23:15:00,508.178,21.6,NA,79.5066666666667,4.68033333333333,2018-08-05
"6349","CARI",2018-08-05 23:30:00,528.248666666667,21.5,NA,79.3376666666667,4.34066666666667,2018-08-05
"6350","CARI",2018-08-05 23:45:00,532.08,21.4,NA,78.8556666666667,4.27966666666667,2018-08-05
"6351","CARI",2018-08-06 00:00:00,541.428666666667,21.4,NA,78.3993333333333,4.34333333333333,2018-08-06
"6352","CARI",2018-08-06 00:15:00,534.852,21.2,NA,77.8973333333333,4.54433333333333,2018-08-06
"6353","CARI",2018-08-06 00:30:00,539.751333333333,21.1,NA,77.4053333333333,4.299,2018-08-06
"6354","CARI",2018-08-06 00:45:00,552.514666666667,21.1,NA,77.0143333333333,3.61133333333333,2018-08-06
"6355","CARI",2018-08-06 01:00:00,555.691333333333,21,NA,76.6493333333333,3.899,2018-08-06
"6356","CARI",2018-08-06 01:15:00,561.418,20.9,NA,76.3533333333333,4.07666666666667,2018-08-06
"6357","CARI",2018-08-06 01:30:00,560.779333333333,20.9,NA,75.9343333333333,4.02966666666667,2018-08-06
"6358","CARI",2018-08-06 01:45:00,565.714666666667,20.9,NA,75.3243333333333,3.79266666666667,2018-08-06
"6359","CARI",2018-08-06 02:00:00,571.776,20.7,NA,74.8973333333333,3.77166666666667,2018-08-06
"6360","CARI",2018-08-06 02:15:00,585.850666666667,20.6,NA,74.4706666666667,4.46933333333333,2018-08-06
"6361","CARI",2018-08-06 02:30:00,590.302,20.5,NA,74.154,4.317,2018-08-06
"6362","CARI",2018-08-06 02:45:00,589.081333333333,20.3,NA,73.8956666666667,4.25033333333333,2018-08-06
"6363","CARI",2018-08-06 03:00:00,600.256,20.3,NA,73.6686666666667,4.53,2018-08-06
"6364","CARI",2018-08-06 03:15:00,614.550666666667,20.2,NA,73.3646666666667,4.48366666666667,2018-08-06
"6365","CARI",2018-08-06 03:30:00,613.543333333333,20.1,NA,73.0063333333333,4.52566666666667,2018-08-06
"6366","CARI",2018-08-06 03:45:00,622.876,20.1,77.5986666666667,72.6136666666667,4.45333333333333,2018-08-06
"6367","CARI",2018-08-06 04:00:00,624.256,20,78.808,72.4176666666667,4.45733333333333,2018-08-06
"6368","CARI",2018-08-06 04:15:00,633.092666666667,20,79.9873333333333,72.3856666666667,4.815,2018-08-06
"6369","CARI",2018-08-06 04:30:00,637.694,20,80.798,72.2876666666667,5.106,2018-08-06
"6370","CARI",2018-08-06 04:45:00,641.633333333333,19.9,NA,71.8533333333333,5.31233333333333,2018-08-06
"6371","CARI",2018-08-06 05:00:00,647.327333333333,19.9,NA,71.4596666666667,6.1,2018-08-06
"6372","CARI",2018-08-06 05:15:00,667.906,20,NA,70.9683333333333,7.22166666666667,2018-08-06
"6373","CARI",2018-08-06 05:30:00,666.032666666667,19.9,NA,70.4423333333333,7.585,2018-08-06
"6374","CARI",2018-08-06 05:45:00,667.092,20.1,NA,69.802,7.18433333333333,2018-08-06
"6375","CARI",2018-08-06 06:00:00,681.442666666667,20,NA,69.2306666666667,6.88766666666667,2018-08-06
"6376","CARI",2018-08-06 06:15:00,693.685333333333,20.1,88.6333333333333,68.5756666666667,6.401,2018-08-06
"6377","CARI",2018-08-06 06:30:00,692.234666666667,20,90.0653333333333,67.835,6.22033333333333,2018-08-06
"6378","CARI",2018-08-06 06:45:00,697.739333333333,20.1,91.126,66.8253333333333,6.111,2018-08-06
"6379","CARI",2018-08-06 07:00:00,686.187333333333,20.1,92.454,66.9493333333333,5.98,2018-08-06
"6380","CARI",2018-08-06 07:15:00,699.988,20.2,93.7246666666667,67.5396666666667,5.837,2018-08-06
"6381","CARI",2018-08-06 07:30:00,700.536,20.2,95.0246666666667,67.567,5.70033333333333,2018-08-06
"6382","CARI",2018-08-06 07:45:00,707.882,20.2,96.18,65.678,5.457,2018-08-06
"6383","CARI",2018-08-06 08:00:00,715.773333333333,20.3,97.446,63.9326666666667,5.017,2018-08-06
"6384","CARI",2018-08-06 08:15:00,722.118666666667,20.3,98.546,64.6673333333333,4.77766666666667,2018-08-06
"6385","CARI",2018-08-06 08:30:00,719.177333333333,20.4,99.5653333333333,63.9943333333333,4.57133333333333,2018-08-06
"6386","CARI",2018-08-06 08:45:00,727.445333333333,20.5,100.540666666667,63.103,4.51866666666667,2018-08-06
"6387","CARI",2018-08-06 09:00:00,727.706,20.5,101.254,62.452,4.55666666666667,2018-08-06
"6388","CARI",2018-08-06 09:15:00,724.359333333333,20.5,102.061333333333,61.7043333333333,4.443,2018-08-06
"6389","CARI",2018-08-06 09:30:00,714.708666666667,20.6,103.136666666667,60.8153333333333,3.75533333333333,2018-08-06
"6390","CARI",2018-08-06 09:45:00,714.13,20.6,103.87,60.5543333333333,3.68533333333333,2018-08-06
"6391","CARI",2018-08-06 10:00:00,716.952,20.8,104.424,60.1643333333333,3.466,2018-08-06
"6392","CARI",2018-08-06 10:15:00,716.195333333333,20.7,105.118666666667,59.904,3.13233333333333,2018-08-06
"6393","CARI",2018-08-06 10:30:00,712.052666666667,20.8,105.653333333333,59.1486666666667,3.06033333333333,2018-08-06
"6394","CARI",2018-08-06 10:45:00,709.286,20.9,106.261333333333,58.427,2.46366666666667,2018-08-06
"6395","CARI",2018-08-06 11:00:00,714.388,20.9,107.212666666667,58.2726666666667,2.007,2018-08-06
"6396","CARI",2018-08-06 11:15:00,718.032666666667,21,107.750666666667,57.567,1.82233333333333,2018-08-06
"6397","CARI",2018-08-06 11:30:00,713.249333333333,21.1,108.037333333333,57.546,1.82433333333333,2018-08-06
"6398","CARI",2018-08-06 11:45:00,709.681333333333,21.1,108.463333333333,57.258,1.492,2018-08-06
"6399","CARI",2018-08-06 12:00:00,708.294,21.3,108.990666666667,56.9253333333333,1.274,2018-08-06
"6400","CARI",2018-08-06 12:15:00,707.67,21.3,109.340666666667,56.0573333333333,1.22833333333333,2018-08-06
"6401","CARI",2018-08-06 12:30:00,697.802666666667,21.3,109.126666666667,56.0056666666667,1.06766666666667,2018-08-06
"6402","CARI",2018-08-06 12:45:00,702.676,21.5,107.839333333333,55.952,1.014,2018-08-06
"6403","CARI",2018-08-06 13:00:00,695.453333333333,21.4,108.103333333333,56.393,0.971333333333333,2018-08-06
"6404","CARI",2018-08-06 13:15:00,688.638,21.6,109.243333333333,56.1333333333333,0.464333333333333,2018-08-06
"6405","CARI",2018-08-06 13:30:00,714.040666666667,21.6,109.135333333333,55.9076666666667,0.175666666666667,2018-08-06
"6406","CARI",2018-08-06 13:45:00,699.834,21.6,109.589333333333,55.7213333333333,0.0913333333333333,2018-08-06
"6407","CARI",2018-08-06 14:00:00,699.323333333333,21.8,109.854666666667,55.391,0.222666666666667,2018-08-06
"6408","CARI",2018-08-06 14:15:00,689.150666666667,21.7,110.866,55.162,-0.210666666666667,2018-08-06
"6409","CARI",2018-08-06 14:30:00,693.179333333333,21.8,110.697333333333,55.0613333333333,-0.387,2018-08-06
"6410","CARI",2018-08-06 14:45:00,691.636,21.8,110.902666666667,54.8883333333333,-0.595666666666667,2018-08-06
"6411","CARI",2018-08-06 15:00:00,684.238666666667,22,111.694,54.934,-0.593333333333333,2018-08-06
"6412","CARI",2018-08-06 15:15:00,679.992666666667,21.9,112.162666666667,54.894,-0.672666666666667,2018-08-06
"6413","CARI",2018-08-06 15:30:00,679.582666666667,22,111.798,54.952,-0.858,2018-08-06
"6414","CARI",2018-08-06 15:45:00,688.596666666667,21.9,111.003333333333,54.844,-0.992,2018-08-06
"6415","CARI",2018-08-06 16:00:00,664.149333333333,22,112.600666666667,54.7353333333333,-1.15733333333333,2018-08-06
"6416","CARI",2018-08-06 16:15:00,686.265333333333,22.1,112.52,54.712,-1.257,2018-08-06
"6417","CARI",2018-08-06 16:30:00,681.617333333333,22.1,109.45,54.7813333333333,-1.371,2018-08-06
"6418","CARI",2018-08-06 16:45:00,665.638,22.1,111.916666666667,54.734,-1.49333333333333,2018-08-06
"6419","CARI",2018-08-06 17:00:00,676.375333333333,22.2,112.877333333333,54.5583333333333,-1.547,2018-08-06
"6420","CARI",2018-08-06 17:15:00,668.132666666667,22.2,112.829333333333,54.5253333333333,-1.64033333333333,2018-08-06
"6421","CARI",2018-08-06 17:30:00,671.265333333333,22.2,112.890666666667,53.843,-1.69533333333333,2018-08-06
"6422","CARI",2018-08-06 17:45:00,668.504,22.2,112.92,54.6156666666667,-1.781,2018-08-06
"6423","CARI",2018-08-06 18:00:00,658.886666666667,22.2,112.672666666667,54.548,-1.75833333333333,2018-08-06
"6424","CARI",2018-08-06 18:15:00,658.953333333333,22.3,112.434,54.497,-1.79233333333333,2018-08-06
"6425","CARI",2018-08-06 18:30:00,652.207333333333,22.3,112.295333333333,54.4683333333333,-1.79133333333333,2018-08-06
"6426","CARI",2018-08-06 18:45:00,653.828,22.3,112.232666666667,54.4926666666667,-1.80466666666667,2018-08-06
"6427","CARI",2018-08-06 19:00:00,652.076,22.4,112.039333333333,54.5563333333333,-1.93833333333333,2018-08-06
"6428","CARI",2018-08-06 19:15:00,646.355333333333,22.3,111.960666666667,54.5453333333333,-2.03066666666667,2018-08-06
"6429","CARI",2018-08-06 19:30:00,639.454,22.3,111.77,54.4966666666667,-2.061,2018-08-06
"6430","CARI",2018-08-06 19:45:00,643.032,22.4,111.59,54.5263333333333,-2.22366666666667,2018-08-06
"6431","CARI",2018-08-06 20:00:00,626.505333333333,22.4,111.428,54.609,-2.22133333333333,2018-08-06
"6432","CARI",2018-08-06 20:15:00,639.356666666667,22.4,111.226666666667,54.8243333333333,-1.85,2018-08-06
"6433","CARI",2018-08-06 20:30:00,642.191333333333,22.4,111.091333333333,54.7523333333333,-2.239,2018-08-06
"6434","CARI",2018-08-06 20:45:00,638.734,22.4,110.824,54.8973333333333,-2.16166666666667,2018-08-06
"6435","CARI",2018-08-06 21:00:00,629.804666666667,22.4,110.600666666667,54.922,-2.27333333333333,2018-08-06
"6436","CARI",2018-08-06 21:15:00,630.698,22.4,110.42,54.8866666666667,-2.30666666666667,2018-08-06
"6437","CARI",2018-08-06 21:30:00,626.659333333333,22.5,110.212666666667,54.8503333333333,-2.38066666666667,2018-08-06
"6438","CARI",2018-08-06 21:45:00,630.732,22.5,109.924,54.906,-2.419,2018-08-06
"6439","CARI",2018-08-06 22:00:00,625.185333333333,22.4,109.652666666667,54.9313333333333,-2.41933333333333,2018-08-06
"6440","CARI",2018-08-06 22:15:00,623.443333333333,22.5,109.363333333333,54.921,-2.527,2018-08-06
"6441","CARI",2018-08-06 22:30:00,620.124,22.4,101.582,54.8943333333333,-2.614,2018-08-06
"6442","CARI",2018-08-06 22:45:00,621.675333333333,22.4,97.1346666666667,54.899,-2.67966666666667,2018-08-06
"6443","CARI",2018-08-06 23:00:00,623.424,22.4,98.268,54.9296666666667,-2.69366666666667,2018-08-06
"6444","CARI",2018-08-06 23:15:00,622.687333333333,22.4,91.9886666666667,54.8953333333333,-2.70766666666667,2018-08-06
"6445","CARI",2018-08-06 23:30:00,624.113333333333,22.3,94.908,54.5572413793103,-2.74,2018-08-06
"6446","CARI",2018-08-06 23:45:00,632.258,22.4,101.476666666667,54.8416666666667,-2.66933333333333,2018-08-06
"6447","CARI",2018-08-07 00:00:00,631.859333333333,22.3,101.456,54.888,-2.61066666666667,2018-08-07
"6448","CARI",2018-08-07 00:15:00,634.985333333333,22.3,100.524,54.9233333333333,-2.435,2018-08-07
"6449","CARI",2018-08-07 00:30:00,644.473333333333,22.2,103.466666666667,54.949,-2.35633333333333,2018-08-07
"6450","CARI",2018-08-07 00:45:00,641.112666666667,22.2,105.540666666667,55.0056666666667,-2.37066666666667,2018-08-07
"6451","CARI",2018-08-07 01:00:00,650.450666666667,22.2,106.902666666667,55.0263333333333,-2.46533333333333,2018-08-07
"6452","CARI",2018-08-07 01:15:00,645.266,22.1,107.235333333333,55.04,-2.482,2018-08-07
"6453","CARI",2018-08-07 01:30:00,654.983333333333,22.1,107.326,54.9673333333333,-2.434,2018-08-07
"6454","CARI",2018-08-07 01:45:00,657.680666666667,22.2,107.915333333333,54.8956666666667,-2.344,2018-08-07
"6455","CARI",2018-08-07 02:00:00,666.036666666667,22.2,108.063333333333,54.8553333333333,-2.298,2018-08-07
"6456","CARI",2018-08-07 02:15:00,666.987333333333,22.2,108.252,54.829,-2.18733333333333,2018-08-07
"6457","CARI",2018-08-07 02:30:00,674.138666666667,22.1,108.581333333333,54.8066666666667,-2.14266666666667,2018-08-07
"6458","CARI",2018-08-07 02:45:00,675.6,22.1,108.920666666667,54.7033333333333,-2.14866666666667,2018-08-07
"6459","CARI",2018-08-07 03:00:00,674.098,22.1,109.408666666667,54.608,-2.12133333333333,2018-08-07
"6460","CARI",2018-08-07 03:15:00,686.945333333333,22.1,109.687333333333,54.506,-1.96766666666667,2018-08-07
"6461","CARI",2018-08-07 03:30:00,685.546666666667,22.1,110.030666666667,54.4136666666667,-1.79933333333333,2018-08-07
"6462","CARI",2018-08-07 03:45:00,686.214,22.1,110.329333333333,54.2596666666667,-1.68666666666667,2018-08-07
"6463","CARI",2018-08-07 04:00:00,692.444666666667,22.1,110.445333333333,54.1476666666667,-1.71233333333333,2018-08-07
"6464","CARI",2018-08-07 04:15:00,704.951333333333,22.1,110.596666666667,54.005,-1.57133333333333,2018-08-07
"6465","CARI",2018-08-07 04:30:00,706.022,22.2,110.669333333333,53.874,-1.24333333333333,2018-08-07
"6466","CARI",2018-08-07 04:45:00,712.723333333333,22.2,109.959333333333,53.7136666666667,-0.301,2018-08-07
"6467","CARI",2018-08-07 05:00:00,705.890666666667,22.2,109.775333333333,53.571,0.319666666666667,2018-08-07
"6468","CARI",2018-08-07 05:15:00,732.061333333333,22.1,111.113333333333,53.4433333333333,-0.749333333333333,2018-08-07
"6469","CARI",2018-08-07 05:30:00,719.252666666667,22.1,111.954,53.3676666666667,-0.915666666666667,2018-08-07
"6470","CARI",2018-08-07 05:45:00,730.453333333333,22.2,108.076,53.254,-0.614,2018-08-07
"6471","CARI",2018-08-07 06:00:00,735.648,22.2,107.03,53.2363333333333,-0.672,2018-08-07
"6472","CARI",2018-08-07 06:15:00,728.365333333333,22.3,110.482,55.2846666666667,-0.922666666666667,2018-08-07
"6473","CARI",2018-08-07 06:30:00,741.681333333333,22.1,108.974666666667,55.553,-0.559,2018-08-07
"6474","CARI",2018-08-07 06:45:00,736.006,22.2,106.283333333333,55.8696666666667,-0.784333333333333,2018-08-07
"6475","CARI",2018-08-07 07:00:00,739.212,22.2,101.950666666667,55.31,-0.704,2018-08-07
"6476","CARI",2018-08-07 07:15:00,739.983333333333,22.3,101.652,54.9143333333333,-0.610333333333333,2018-08-07
"6477","CARI",2018-08-07 07:30:00,738.949333333333,22.3,102.176,54.6453333333333,-0.724333333333333,2018-08-07
"6478","CARI",2018-08-07 07:45:00,733.31,22.3,103.224666666667,54.327,-0.761,2018-08-07
"6479","CARI",2018-08-07 08:00:00,730.065333333333,22.3,109.035333333333,54.1283333333333,-0.842666666666667,2018-08-07
"6480","CARI",2018-08-07 08:15:00,747.495333333333,22.3,112.918,53.75,-0.696,2018-08-07
"6481","CARI",2018-08-07 08:30:00,748.996666666667,22.3,110.208,53.5466666666667,-0.704333333333333,2018-08-07
"6482","CARI",2018-08-07 08:45:00,736.494666666667,22.4,111.214,53.396,-0.838,2018-08-07
"6483","CARI",2018-08-07 09:00:00,746.543333333333,22.4,110.616,53.2856666666667,-0.421333333333333,2018-08-07
"6484","CARI",2018-08-07 09:15:00,726.594,22.5,111.444,53.1493333333333,-0.380666666666667,2018-08-07
"6485","CARI",2018-08-07 09:30:00,745.462666666667,22.4,109.215333333333,53.1496666666667,-0.458,2018-08-07
"6486","CARI",2018-08-07 09:45:00,755.064,22.5,111.501333333333,53.132,-0.701666666666667,2018-08-07
"6487","CARI",2018-08-07 10:00:00,747.73,22.6,112.442666666667,52.9416666666667,-0.585666666666667,2018-08-07
