"","Site","DateTime","Discharge","NO3","fDOM","SpCond","Turb","day"
"3333","CARI",2018-06-22 04:45:00,319.404,27.2,31.5033333333333,78.2886666666667,6.185,2018-06-22
"3334","CARI",2018-06-22 05:00:00,320.809333333333,27.2,31.5893333333333,78.3386666666667,5.446,2018-06-22
"3335","CARI",2018-06-22 05:15:00,316.904666666667,27.2,31.6193333333333,78.381,6.63033333333333,2018-06-22
"3336","CARI",2018-06-22 05:30:00,318.158666666667,27.2,31.566,78.431,6.847,2018-06-22
"3337","CARI",2018-06-22 05:45:00,312.976,27.3,31.62,78.5076666666667,7.21366666666667,2018-06-22
"3338","CARI",2018-06-22 06:00:00,306.103333333333,27.3,31.7053333333333,78.5886666666667,7.715,2018-06-22
"3339","CARI",2018-06-22 06:15:00,308.716666666667,27.3,31.702,78.641,9.297,2018-06-22
"3340","CARI",2018-06-22 06:30:00,314.429333333333,27.4,31.63,78.6906666666667,8.75666666666667,2018-06-22
"3341","CARI",2018-06-22 06:45:00,308.636666666667,27.4,31.6066666666667,78.7526666666667,9.26933333333333,2018-06-22
"3342","CARI",2018-06-22 07:00:00,321.884,27.5,31.8253333333333,78.8093333333333,12.6916666666667,2018-06-22
"3343","CARI",2018-06-22 07:15:00,315.755333333333,27.5,31.8806666666667,78.8673333333333,10.5466666666667,2018-06-22
"3344","CARI",2018-06-22 07:30:00,323.492,27.6,31.9273333333333,78.9206666666667,13.4243333333333,2018-06-22
"3345","CARI",2018-06-22 07:45:00,322.971333333333,27.6,31.932,78.9853333333333,11.4046666666667,2018-06-22
"3346","CARI",2018-06-22 08:00:00,309.566,27.7,31.9113333333333,79.048,1.27733333333333,2018-06-22
"3347","CARI",2018-06-22 08:15:00,310.743333333333,27.7,31.9326666666667,79.1233333333333,6.03733333333333,2018-06-22
"3348","CARI",2018-06-22 08:30:00,307.488666666667,27.8,31.938,79.1816666666667,6.677,2018-06-22
"3349","CARI",2018-06-22 08:45:00,321.063333333333,27.8,31.986,79.2323333333333,7.97633333333333,2018-06-22
"3350","CARI",2018-06-22 09:00:00,319.743333333333,27.8,31.972,79.2923333333333,8.27566666666667,2018-06-22
"3351","CARI",2018-06-22 09:15:00,321.915333333333,27.9,32.0053333333333,79.354,5.45133333333333,2018-06-22
"3352","CARI",2018-06-22 09:30:00,316.686,27.9,32.0186666666667,79.3936666666667,3.76133333333333,2018-06-22
"3353","CARI",2018-06-22 09:45:00,321.934,28,31.9433333333333,79.4213333333333,5.70966666666667,2018-06-22
"3354","CARI",2018-06-22 10:00:00,318.514,28,31.9646666666667,79.453,5.817,2018-06-22
"3355","CARI",2018-06-22 10:15:00,311.896,28,31.8073333333333,79.4816666666667,8.49266666666667,2018-06-22
"3356","CARI",2018-06-22 10:30:00,316.119333333333,28.1,31.7573333333333,79.498,7.994,2018-06-22
"3357","CARI",2018-06-22 10:45:00,313.356666666667,28.1,31.6973333333333,79.5086666666667,9.871,2018-06-22
"3358","CARI",2018-06-22 11:00:00,326.184666666667,28.1,31.6586666666667,79.5043333333333,7.31233333333333,2018-06-22
"3359","CARI",2018-06-22 11:15:00,315.449333333333,28.2,31.5846666666667,79.4853333333333,4.25566666666667,2018-06-22
"3360","CARI",2018-06-22 11:30:00,319.644666666667,28.2,31.598,79.4856666666667,3.82066666666667,2018-06-22
"3361","CARI",2018-06-22 11:45:00,326.466666666667,28.3,31.584,79.469,2.21066666666667,2018-06-22
"3362","CARI",2018-06-22 12:00:00,323.446666666667,28.3,31.5513333333333,79.4243333333333,-1.16633333333333,2018-06-22
"3363","CARI",2018-06-22 12:15:00,326.054,28.3,31.5753333333333,79.3736666666667,-1.183,2018-06-22
"3364","CARI",2018-06-22 12:30:00,328.838,28.3,31.6093333333333,79.332,-1.08966666666667,2018-06-22
"3365","CARI",2018-06-22 12:45:00,326.826,28.2,31.7133333333333,79.3306666666667,-1.037,2018-06-22
"3366","CARI",2018-06-22 13:00:00,330.174666666667,28.2,31.8226666666667,79.3316666666667,-1.11266666666667,2018-06-22
"3367","CARI",2018-06-22 13:15:00,327.680666666667,28.2,31.8773333333333,79.3463333333333,-0.982,2018-06-22
"3368","CARI",2018-06-22 13:30:00,320.966666666667,28.1,32.046,79.3923333333333,-1.057,2018-06-22
"3369","CARI",2018-06-22 13:45:00,334.452,28.2,32.1533333333333,79.424,-1.01833333333333,2018-06-22
"3370","CARI",2018-06-22 14:00:00,335.313333333333,28.1,32.34,79.449,-1.04566666666667,2018-06-22
"3371","CARI",2018-06-22 14:15:00,334.16,28.1,32.4966666666667,79.486,-1.06133333333333,2018-06-22
"3372","CARI",2018-06-22 14:30:00,351.747333333333,28.1,32.6973333333333,79.519,-0.916,2018-06-22
