"","DateTime","Site","fDOM.QSU","SpCond.uScm","Turbidity.FNU","nitrateuM","ABS_254","MeanDischarge"
"3138",2018-07-05 08:00:00,"MOOS",NA,NA,NA,NA,NA,1227.38069921755
"3139",2018-07-05 08:30:00,"MOOS",NA,NA,NA,NA,NA,1224.07111954456
"3140",2018-07-05 09:00:00,"MOOS",NA,NA,NA,NA,NA,1224.07111954456
"3141",2018-07-05 09:30:00,"MOOS",NA,NA,NA,NA,NA,1224.07111954456
"3142",2018-07-05 10:00:00,"MOOS",NA,NA,NA,NA,NA,1220.76153987134
"3143",2018-07-05 10:30:00,"MOOS",NA,NA,NA,NA,NA,1227.38069921755
"3144",2018-07-05 11:00:00,"MOOS",NA,NA,NA,NA,NA,1217.45196019823
"3145",2018-07-05 11:30:00,"MOOS",NA,NA,NA,NA,NA,1227.38069921755
"3146",2018-07-05 12:00:00,"MOOS",NA,NA,NA,NA,NA,1217.45196019823
"3147",2018-07-05 12:30:00,"MOOS",NA,NA,NA,NA,NA,1214.14238052501
"3148",2018-07-05 13:00:00,"MOOS",NA,NA,NA,NA,NA,1220.76153987134
"3149",2018-07-05 13:30:00,"MOOS",NA,NA,NA,NA,NA,1207.52322117868
"3150",2018-07-05 14:00:00,"MOOS",NA,NA,NA,NA,NA,1214.14238052501
"3151",2018-07-05 14:30:00,"MOOS",NA,NA,NA,NA,NA,1220.76153987134
"3152",2018-07-05 15:00:00,"MOOS",NA,NA,NA,NA,NA,1207.52322117868
"3153",2018-07-05 15:30:00,"MOOS",NA,NA,NA,NA,NA,1224.07111954456
"3154",2018-07-05 16:00:00,"MOOS",NA,NA,NA,NA,NA,1220.76153987134
"3155",2018-07-05 16:30:00,"MOOS",NA,NA,NA,NA,NA,1224.07111954456
"3156",2018-07-05 17:00:00,"MOOS",NA,NA,NA,NA,NA,1230.69027889078
"3157",2018-07-05 17:30:00,"MOOS",NA,NA,NA,NA,NA,1233.999858564
