"","DateTime","Site","Discharge","NO3","fDOM","SpCond","Turb","day"
"1",2018-09-02 03:15:00,"CARI",675.11,28.6,92.7,63.08,0.86,2018-09-02
"2",2018-09-02 03:30:00,"CARI",661.73,28.6,92.53,63.09,0.76,2018-09-02
"3",2018-09-02 03:45:00,"CARI",638.41,28.7,92.34,63.08,1.01,2018-09-02
"4",2018-09-02 04:00:00,"CARI",651.9,28.6,92.42,63.13,0.62,2018-09-02
"5",2018-09-02 04:15:00,"CARI",691.71,28.6,92.43,63.13,0.71,2018-09-02
"6",2018-09-02 04:30:00,"CARI",652.1,28.7,92.37,63.15,0.97,2018-09-02
"7",2018-09-02 04:45:00,"CARI",634.24,28.6,92.25,63.17,0.9,2018-09-02
"8",2018-09-02 05:00:00,"CARI",675.25,28.7,92.13,63.18,0.96,2018-09-02
"9",2018-09-02 05:15:00,"CARI",681.95,28.7,91.89,63.15,0.96,2018-09-02
"10",2018-09-02 05:30:00,"CARI",671.99,28.7,92.08,63.13,0.65,2018-09-02
"11",2018-09-02 05:45:00,"CARI",610.32,28.7,92.02,63.14,0.84,2018-09-02
"12",2018-09-02 06:00:00,"CARI",659.03,28.7,92.17,63.13,0.53,2018-09-02
"13",2018-09-02 06:15:00,"CARI",650.34,28.7,92.15,63.1,0.69,2018-09-02
"14",2018-09-02 06:30:00,"CARI",674.72,28.6,92.11,63.1,0.5,2018-09-02
"15",2018-09-02 06:45:00,"CARI",657.22,28.6,92.09,63.07,0.52,2018-09-02
"16",2018-09-02 07:00:00,"CARI",688.43,28.5,92.2,63.07,0.97,2018-09-02
"17",2018-09-02 07:15:00,"CARI",666.92,28.5,92.36,63.05,0.82,2018-09-02
"18",2018-09-02 07:30:00,"CARI",646.56,28.5,92.6,63.05,0.81,2018-09-02
"19",2018-09-02 07:45:00,"CARI",724.02,28.4,92.78,63.06,0.7,2018-09-02
"20",2018-09-02 08:00:00,"CARI",652.18,28.4,92.97,63.06,0.58,2018-09-02
"21",2018-09-02 08:15:00,"CARI",706.18,28.4,93.16,63.04,0.39,2018-09-02
"22",2018-09-02 08:30:00,"CARI",664.3,28.4,93.29,62.99,0.36,2018-09-02
"23",2018-09-02 08:45:00,"CARI",712.94,28.3,93.68,62.96,0.52,2018-09-02
"24",2018-09-02 09:00:00,"CARI",714.87,28.3,93.83,62.91,0.57,2018-09-02
"25",2018-09-02 09:15:00,"CARI",670.76,28.3,93.99,62.85,0.38,2018-09-02
"26",2018-09-02 09:30:00,"CARI",695.61,28.2,94.48,62.75,0.46,2018-09-02
"27",2018-09-02 09:45:00,"CARI",684.17,28.1,94.68,62.69,0.43,2018-09-02
"28",2018-09-02 10:00:00,"CARI",712.12,28.1,95.08,62.62,0.47,2018-09-02
"29",2018-09-02 10:15:00,"CARI",682.85,28,95.31,62.54,0.57,2018-09-02
"30",2018-09-02 10:30:00,"CARI",713.24,28,95.73,62.47,0.53,2018-09-02
"31",2018-09-02 10:45:00,"CARI",764.91,27.9,96.27,62.35,0.54,2018-09-02
"32",2018-09-02 11:00:00,"CARI",701.18,27.8,96.75,62.22,0.64,2018-09-02
"33",2018-09-02 11:15:00,"CARI",704.88,27.8,97.14,62.15,0.66,2018-09-02
"34",2018-09-02 11:30:00,"CARI",729.94,27.7,97.56,62.02,0.66,2018-09-02
"35",2018-09-02 11:45:00,"CARI",715.13,27.6,97.87,61.89,0.72,2018-09-02
"36",2018-09-02 12:00:00,"CARI",752.77,27.6,98.45,61.79,0.75,2018-09-02
"37",2018-09-02 12:15:00,"CARI",714.1,27.4,98.98,61.68,0.76,2018-09-02
"38",2018-09-02 12:30:00,"CARI",734.93,27.4,99.32,61.53,1.11,2018-09-02
"39",2018-09-02 12:45:00,"CARI",759.68,27.2,99.79,61.41,0.97,2018-09-02
"40",2018-09-02 13:00:00,"CARI",745.11,27.2,100.25,61.28,0.98,2018-09-02
"41",2018-09-02 13:15:00,"CARI",803.88,27.1,100.67,61.16,0.98,2018-09-02
"42",2018-09-02 13:30:00,"CARI",751.63,27,101.06,61,1.31,2018-09-02
"43",2018-09-02 13:45:00,"CARI",798.62,27,101.33,60.86,1.21,2018-09-02
"44",2018-09-02 14:00:00,"CARI",792.85,27,101.64,60.64,1.26,2018-09-02
"45",2018-09-02 14:15:00,"CARI",752.34,26.8,102.19,60.54,1.42,2018-09-02
"46",2018-09-02 14:30:00,"CARI",801.39,26.7,102.69,60.45,1.25,2018-09-02
"47",2018-09-02 14:45:00,"CARI",748.21,26.7,103.08,60.31,1.23,2018-09-02
"48",2018-09-02 15:00:00,"CARI",788.33,26.6,103.24,60.2,1.39,2018-09-02
"49",2018-09-02 15:15:00,"CARI",735.96,26.6,103.28,60.05,8.8,2018-09-02
