"","DateTime","Site","Discharge","NO3","fDOM","SpCond","Turb","day"
"1",2018-08-24 12:15:00,"CARI",463.07,27,68.35,75.16,-1.11,2018-08-24
"2",2018-08-24 12:30:00,"CARI",467.79,27,68.62,75.03,-1.16,2018-08-24
"3",2018-08-24 12:45:00,"CARI",441.77,26.9,67.37,74.91,-1.16,2018-08-24
"4",2018-08-24 13:00:00,"CARI",465.23,26.9,68.45,74.82,-1.16,2018-08-24
"5",2018-08-24 13:15:00,"CARI",481.73,26.8,68.27,74.69,-1.03,2018-08-24
"6",2018-08-24 13:30:00,"CARI",476.77,26.8,68.04,74.74,-1.05,2018-08-24
"7",2018-08-24 13:45:00,"CARI",468.47,26.7,68.13,74.61,-1.1,2018-08-24
"8",2018-08-24 14:00:00,"CARI",460.69,26.7,69.25,74.51,-0.77,2018-08-24
"9",2018-08-24 14:15:00,"CARI",482.87,26.7,68.18,74.5,0.1,2018-08-24
"10",2018-08-24 14:30:00,"CARI",486.79,26.6,69.29,74.38,0.29,2018-08-24
"11",2018-08-24 14:45:00,"CARI",480.16,26.6,69.5,74.27,-0.52,2018-08-24
"12",2018-08-24 15:00:00,"CARI",463.03,26.5,69.68,74.15,-0.67,2018-08-24
"13",2018-08-24 15:15:00,"CARI",503.08,26.4,69.54,74.04,-0.76,2018-08-24
"14",2018-08-24 15:30:00,"CARI",509.18,26.4,70.09,73.85,-0.65,2018-08-24
"15",2018-08-24 15:45:00,"CARI",489.68,26.4,70.46,73.74,-0.31,2018-08-24
"16",2018-08-24 16:00:00,"CARI",522.02,26.3,70.44,73.65,-0.49,2018-08-24
"17",2018-08-24 16:15:00,"CARI",518.9,26.3,70.59,73.51,0.04,2018-08-24
"18",2018-08-24 16:30:00,"CARI",512.31,26.2,70.59,73.43,-0.39,2018-08-24
"19",2018-08-24 16:45:00,"CARI",542.35,26.1,70.96,73.32,-0.4,2018-08-24
"20",2018-08-24 17:00:00,"CARI",523.33,26.1,71.36,73.19,-0.35,2018-08-24
"21",2018-08-24 17:15:00,"CARI",524.22,26,71.79,73.07,-0.37,2018-08-24
"22",2018-08-24 17:30:00,"CARI",525.8,25.9,71.55,73,-0.24,2018-08-24
"23",2018-08-24 17:45:00,"CARI",549.9,25.9,71.8,72.88,0.31,2018-08-24
"24",2018-08-24 18:00:00,"CARI",541.92,25.9,70.94,72.78,-0.21,2018-08-24
"25",2018-08-24 18:15:00,"CARI",532.04,25.8,72.87,72.66,-0.22,2018-08-24
"26",2018-08-24 18:30:00,"CARI",525.71,25.8,72.83,72.58,0.07,2018-08-24
"27",2018-08-24 18:45:00,"CARI",507.37,25.7,73.73,72.42,0.44,2018-08-24
"28",2018-08-24 19:00:00,"CARI",544.94,25.6,74.45,72.24,0.12,2018-08-24
"29",2018-08-24 19:15:00,"CARI",546.3,25.6,74.12,72.14,-0.02,2018-08-24
"30",2018-08-24 19:30:00,"CARI",556.55,25.5,73.81,72.05,-0.2,2018-08-24
"31",2018-08-24 19:45:00,"CARI",548.04,25.5,75.9,71.88,0.75,2018-08-24
"32",2018-08-24 20:00:00,"CARI",567.07,25.5,74.45,71.74,-0.03,2018-08-24
"33",2018-08-24 20:15:00,"CARI",573.55,25.4,70.92,71.68,-0.34,2018-08-24
"34",2018-08-24 20:30:00,"CARI",560.81,25.4,75.98,71.6,0.74,2018-08-24
"35",2018-08-24 20:45:00,"CARI",555.21,25.4,77.61,71.52,0.71,2018-08-24
"36",2018-08-24 21:00:00,"CARI",559.78,25.3,76.75,71.45,1.12,2018-08-24
"37",2018-08-24 21:15:00,"CARI",550.21,25.3,78.85,71.38,0.87,2018-08-24
"38",2018-08-24 21:30:00,"CARI",561.46,25.3,77.62,71.33,-0.03,2018-08-24
"39",2018-08-24 21:45:00,"CARI",566.79,25.2,78.2,71.32,0.01,2018-08-24
"40",2018-08-24 22:00:00,"CARI",546.55,25.2,65.58,71.23,0.39,2018-08-24
"41",2018-08-24 22:15:00,"CARI",574.77,25.3,78.69,71.14,0.52,2018-08-24
"42",2018-08-24 22:30:00,"CARI",548.23,25.2,80.09,71.09,0.53,2018-08-24
"43",2018-08-24 22:45:00,"CARI",545.36,25.3,80.27,71.03,0.17,2018-08-24
"44",2018-08-24 23:00:00,"CARI",548.53,25.3,79.76,71.07,0.21,2018-08-24
"45",2018-08-24 23:15:00,"CARI",561.32,25.3,80.2,70.99,-0.07,2018-08-24
"46",2018-08-24 23:30:00,"CARI",543.19,25.3,82.11,70.95,-0.28,2018-08-24
"47",2018-08-24 23:45:00,"CARI",573.84,25.4,82.11,70.91,0.58,2018-08-24
"48",2018-08-25 00:00:00,"CARI",549.51,25.3,81.26,70.89,0.53,2018-08-25
"49",2018-08-25 00:15:00,"CARI",583.63,25.3,81.78,70.88,0.61,2018-08-25
"50",2018-08-25 00:30:00,"CARI",562.19,25.4,81.33,70.88,0.54,2018-08-25
"51",2018-08-25 00:45:00,"CARI",524.86,25.4,80.31,70.82,0.64,2018-08-25
"52",2018-08-25 01:00:00,"CARI",534.61,25.5,81.64,70.83,1.02,2018-08-25
"53",2018-08-25 01:15:00,"CARI",560.01,25.5,77.42,70.79,-0.38,2018-08-25
"54",2018-08-25 01:30:00,"CARI",568.13,25.5,80.43,70.78,-0.21,2018-08-25
"55",2018-08-25 01:45:00,"CARI",546.97,25.6,83.18,70.8,-0.05,2018-08-25
"56",2018-08-25 02:00:00,"CARI",560.7,25.6,79.72,70.81,-0.37,2018-08-25
"57",2018-08-25 02:15:00,"CARI",548.37,25.6,82.14,70.8,-0.31,2018-08-25
"58",2018-08-25 02:30:00,"CARI",565.46,25.6,80.45,70.77,-0.3,2018-08-25
"59",2018-08-25 02:45:00,"CARI",549.35,25.6,82.74,70.79,-0.49,2018-08-25
"60",2018-08-25 03:00:00,"CARI",557.85,25.6,82.23,70.77,-0.1,2018-08-25
"61",2018-08-25 03:15:00,"CARI",571.85,25.7,83.02,70.77,-0.27,2018-08-25
"62",2018-08-25 03:30:00,"CARI",526.97,25.7,82.46,70.76,-0.28,2018-08-25
"63",2018-08-25 03:45:00,"CARI",558.96,25.8,81.58,70.76,-0.35,2018-08-25
"64",2018-08-25 04:00:00,"CARI",558.01,25.8,82.26,70.86,-0.55,2018-08-25
"65",2018-08-25 04:15:00,"CARI",536.21,25.8,83.05,70.89,-0.6,2018-08-25
"66",2018-08-25 04:30:00,"CARI",544.21,25.8,71.93,70.88,-0.56,2018-08-25
"67",2018-08-25 04:45:00,"CARI",530.86,25.9,83.2,70.91,-0.57,2018-08-25
"68",2018-08-25 05:00:00,"CARI",539.79,25.8,79.16,70.95,-0.71,2018-08-25
"69",2018-08-25 05:15:00,"CARI",560.59,25.9,76.85,70.94,-0.72,2018-08-25
"70",2018-08-25 05:30:00,"CARI",537.42,25.9,84.03,70.96,-0.66,2018-08-25
"71",2018-08-25 05:45:00,"CARI",520.24,26,83.87,71,-0.75,2018-08-25
"72",2018-08-25 06:00:00,"CARI",547.78,26,80.45,71.04,0.63,2018-08-25
"73",2018-08-25 06:15:00,"CARI",570.07,26,84.3,71.09,0.31,2018-08-25
"74",2018-08-25 06:30:00,"CARI",534.53,26,84.73,71.1,-0.23,2018-08-25
"75",2018-08-25 06:45:00,"CARI",546.74,26,84.79,71.16,-0.48,2018-08-25
"76",2018-08-25 07:00:00,"CARI",510.96,26,84.98,71.17,-0.77,2018-08-25
"77",2018-08-25 07:15:00,"CARI",541.65,26.1,83.33,71.21,-0.77,2018-08-25
"78",2018-08-25 07:30:00,"CARI",524.83,26.1,85.12,71.22,-0.84,2018-08-25
"79",2018-08-25 07:45:00,"CARI",505.22,26.2,84.39,71.24,-0.96,2018-08-25
"80",2018-08-25 08:00:00,"CARI",553.48,26.2,85.31,71.25,-0.89,2018-08-25
"81",2018-08-25 08:15:00,"CARI",523.97,26.2,82.95,71.22,-1.07,2018-08-25
"82",2018-08-25 08:30:00,"CARI",558.29,26.3,84.51,71.21,-1.15,2018-08-25
"83",2018-08-25 08:45:00,"CARI",552.56,26.2,85.31,71.2,-1.09,2018-08-25
"84",2018-08-25 09:00:00,"CARI",539.88,26.2,85.5,71.23,-1.06,2018-08-25
"85",2018-08-25 09:15:00,"CARI",516.37,26.2,84.22,71.14,-1.02,2018-08-25
"86",2018-08-25 09:30:00,"CARI",542.72,26.2,84.99,71.12,-1.05,2018-08-25
"87",2018-08-25 09:45:00,"CARI",552.2,26.2,81.65,71.02,-1.13,2018-08-25
"88",2018-08-25 10:00:00,"CARI",530.57,26.2,84.56,71.07,-1.17,2018-08-25
"89",2018-08-25 10:15:00,"CARI",546.34,26.2,84.12,71.02,-1.12,2018-08-25
"90",2018-08-25 10:30:00,"CARI",546.28,26.2,86.08,70.98,-1.12,2018-08-25
"91",2018-08-25 10:45:00,"CARI",517.05,26.1,85.89,70.93,-1.05,2018-08-25
"92",2018-08-25 11:00:00,"CARI",536.79,26.1,85.4,70.92,-1.13,2018-08-25
"93",2018-08-25 11:15:00,"CARI",508.35,26.2,85.32,70.89,-1.11,2018-08-25
"94",2018-08-25 11:30:00,"CARI",528.73,26.1,85.65,70.84,-1.07,2018-08-25
"95",2018-08-25 11:45:00,"CARI",512,26.1,85.31,70.77,-1.12,2018-08-25
"96",2018-08-25 12:00:00,"CARI",522.85,26,84.87,70.78,-1.1,2018-08-25
"97",2018-08-25 12:15:00,"CARI",554.44,26,84.68,70.71,-1.13,2018-08-25
"98",2018-08-25 12:30:00,"CARI",533.13,26,84.73,70.72,-1.2,2018-08-25
"99",2018-08-25 12:45:00,"CARI",537.2,26,84.08,70.71,-1.12,2018-08-25
