"","Site","DateTime","Discharge","NO3","fDOM","SpCond","Turb","day"
"4163","CARI",2018-06-30 22:45:00,489.760666666667,NA,NA,52.89,-0.490666666666667,2018-06-30
"4164","CARI",2018-06-30 23:00:00,482.582666666667,NA,NA,52.6376666666667,-0.172666666666667,2018-06-30
"4165","CARI",2018-06-30 23:15:00,484.550666666667,NA,NA,52.5246666666667,0.429,2018-06-30
"4166","CARI",2018-06-30 23:30:00,511.684666666667,NA,NA,52.418,0.990666666666667,2018-06-30
"4167","CARI",2018-06-30 23:45:00,522.011333333333,NA,NA,52.423,1.356,2018-06-30
"4168","CARI",2018-07-01 00:00:00,534.432666666667,NA,NA,52.2626666666667,1.34233333333333,2018-07-01
"4169","CARI",2018-07-01 00:15:00,549.392,NA,NA,52.0836666666667,1.87266666666667,2018-07-01
"4170","CARI",2018-07-01 00:30:00,576.286,NA,NA,52.023,2.24333333333333,2018-07-01
"4171","CARI",2018-07-01 00:45:00,592.036666666667,NA,NA,51.902,2.99566666666667,2018-07-01
"4172","CARI",2018-07-01 01:00:00,596.656,NA,NA,51.46,3.93666666666667,2018-07-01
"4173","CARI",2018-07-01 01:15:00,594.466,NA,NA,51.3403333333333,6.461,2018-07-01
"4174","CARI",2018-07-01 01:30:00,606.020666666667,NA,NA,51.17,18.4666666666667,2018-07-01
"4175","CARI",2018-07-01 01:45:00,613.228,NA,NA,50.4993333333333,42.1546666666667,2018-07-01
"4176","CARI",2018-07-01 02:00:00,625.82,NA,NA,50.1176666666667,37.2623333333333,2018-07-01
"4177","CARI",2018-07-01 02:15:00,639.712,NA,NA,50.023,28.9323333333333,2018-07-01
"4178","CARI",2018-07-01 02:30:00,641.634,NA,NA,49.901,23.7796666666667,2018-07-01
"4179","CARI",2018-07-01 02:45:00,665.156,NA,NA,49.578,21.0546666666667,2018-07-01
"4180","CARI",2018-07-01 03:00:00,669.88,NA,NA,49.1116666666667,19.243,2018-07-01
"4181","CARI",2018-07-01 03:15:00,663.176,NA,NA,48.4426666666667,19.1306666666667,2018-07-01
"4182","CARI",2018-07-01 03:30:00,684.443333333333,NA,NA,47.9606666666667,18.3816666666667,2018-07-01
"4183","CARI",2018-07-01 03:45:00,690.492666666667,NA,NA,47.718,24.358,2018-07-01
"4184","CARI",2018-07-01 04:00:00,686.76,NA,NA,47.5263333333333,19.3303333333333,2018-07-01
"4185","CARI",2018-07-01 04:15:00,681.528,NA,NA,47.2436666666667,20.1343333333333,2018-07-01
"4186","CARI",2018-07-01 04:30:00,685.787333333333,NA,NA,46.9716666666667,73.7236666666667,2018-07-01
"4187","CARI",2018-07-01 04:45:00,705.612666666667,NA,NA,46.742,21.2906666666667,2018-07-01
