"","DateTime","Site","MeanDischarge","day","fDOM.QSU","SpCond.uScm","Turbidity.FNU","nitrateuM"
"5699",2018-09-25 05:00:00,"MOOS",2190.12836169888,"2018-09-24T08:00:00Z",187.12,85.9,108.9,25.6088888888889
"5700",2018-09-25 05:30:00,"MOOS",2190.12836169888,"2018-09-24T08:00:00Z",192.15,86,98.87,25.7244444444444
"5701",2018-09-25 06:00:00,"MOOS",2202.03461468604,"2018-09-24T08:00:00Z",189.04,86,160.33,25.8711111111111
"5702",2018-09-25 06:30:00,"MOOS",2216.91743092,"2018-09-24T08:00:00Z",189.27,86,83.33,25.9844444444444
"5703",2018-09-25 07:00:00,"MOOS",2193.10492494568,"2018-09-24T08:00:00Z",185.68,86,480.17,25.9955555555556
"5704",2018-09-25 07:30:00,"MOOS",2240.72993689438,"2018-09-24T08:00:00Z",185.5,86,249.56,25.8688888888889
"5705",2018-09-25 08:00:00,"MOOS",2249.65962663473,"2018-09-25T08:00:00Z",186.58,86,246.51,26.0711111111111
"5706",2018-09-25 08:30:00,"MOOS",2276.44869585597,"2018-09-25T08:00:00Z",185.61,86,280.96,25.9877777777778
"5707",2018-09-25 09:00:00,"MOOS",2243.70650014118,"2018-09-25T08:00:00Z",186.79,86.1,425.47,26.0711111111111
"5708",2018-09-25 09:30:00,"MOOS",2324.07370780467,"2018-09-25T08:00:00Z",188.11,86.2,452.33,25.9777777777778
"5709",2018-09-25 10:00:00,"MOOS",2374.67528300022,"2018-09-25T08:00:00Z",183.63,86.3,199.17,25.93
"5710",2018-09-25 10:30:00,"MOOS",2359.79246676626,"2018-09-25T08:00:00Z",186.09,86.3,499.46,26.09
"5711",2018-09-25 11:00:00,"MOOS",2383.60497274064,"2018-09-25T08:00:00Z",183.86,86.3,357.94,25.9544444444444
"5712",2018-09-25 11:30:00,"MOOS",2428.25342144252,"2018-09-25T08:00:00Z",183.17,86.2,496.11,26.1055555555556
"5713",2018-09-25 12:00:00,"MOOS",2365.74559325987,"2018-09-25T08:00:00Z",180.23,86.3,468.67,26.04
"5714",2018-09-25 12:30:00,"MOOS",2466.94874365092,"2018-09-25T08:00:00Z",179.48,86.4,584.96,26.1255555555556
"5715",2018-09-25 13:00:00,"MOOS",2505.64406585926,"2018-09-25T08:00:00Z",NA,86.4,271.91,26.2577777777778
"5716",2018-09-25 13:30:00,"MOOS",2484.80812313169,"2018-09-25T08:00:00Z",175.95,86.3,565.6,26.2088888888889
