"","DateTime","Site","MeanDischarge","day","fDOM.QSU","SpCond.uScm","Turbidity.FNU","nitrateuM"
"4287",2018-08-26 20:30:00,"FRCH",476.931794805278,"2018-08-26T08:00:00Z",149.143333333333,79.3333333333333,13.51,NA
"4288",2018-08-26 21:00:00,"FRCH",476.931794805278,"2018-08-26T08:00:00Z",148.318333333333,79.4,12.7333333333333,NA
"4289",2018-08-26 21:30:00,"FRCH",475.92726724036,"2018-08-26T08:00:00Z",147.726666666667,79.4166666666667,14.6683333333333,NA
"4290",2018-08-26 22:00:00,"FRCH",481.954432629951,"2018-08-26T08:00:00Z",147.19,79.4666666666667,12.955,NA
"4291",2018-08-26 22:30:00,"FRCH",481.954432629951,"2018-08-26T08:00:00Z",146.533333333333,79.5833333333333,13.945,NA
"4292",2018-08-26 23:00:00,"FRCH",481.954432629951,"2018-08-26T08:00:00Z",146.196666666667,79.6,14.735,NA
"4293",2018-08-26 23:30:00,"FRCH",480.949905065005,"2018-08-26T08:00:00Z",145.575,79.6666666666667,16.835,NA
"4294",2018-08-27 00:00:00,"FRCH",480.949905065005,"2018-08-26T08:00:00Z",145.408333333333,79.7333333333333,15.5966666666667,NA
"4295",2018-08-27 00:30:00,"FRCH",483.963487759815,"2018-08-26T08:00:00Z",145.03,79.8,16.8683333333333,NA
"4296",2018-08-27 01:00:00,"FRCH",486.977070454624,"2018-08-26T08:00:00Z",145.151666666667,79.8166666666667,17.5533333333333,NA
"4297",2018-08-27 01:30:00,"FRCH",490.995180714352,"2018-08-26T08:00:00Z",145.08,79.8,22.1966666666667,NA
"4298",2018-08-27 02:00:00,"FRCH",495.013290974108,"2018-08-26T08:00:00Z",144.913333333333,79.8,17.755,NA
"4299",2018-08-27 02:30:00,"FRCH",496.017818538996,"2018-08-26T08:00:00Z",145.03,79.8,32.97,NA
"4300",2018-08-27 03:00:00,"FRCH",498.026873668889,"2018-08-26T08:00:00Z",144.856666666667,79.7,18.5283333333333,NA
"4301",2018-08-27 03:30:00,"FRCH",502.044983928616,"2018-08-26T08:00:00Z",144.976666666667,79.6666666666667,21.2183333333333,NA
"4302",2018-08-27 04:00:00,"FRCH",505.058566623426,"2018-08-26T08:00:00Z",145.116666666667,79.7,21.2433333333333,NA
"4303",2018-08-27 04:30:00,"FRCH",507.067621753289,"2018-08-26T08:00:00Z",144.788333333333,79.6666666666667,19.3516666666667,NA
