"","DateTime","Site","fDOM.QSU","SpCond.uScm","Turbidity.FNU","nitrateuM","ABS_254","MeanDischarge"
"5745",2018-08-28 15:00:00,"MOOS",244.103391113176,93.3,38.97,NA,0.852977777777778,1885.9870541764
"5746",2018-08-28 15:30:00,"MOOS",246.093781527994,93.3,28.5,NA,0.870211111111111,1902.53495254216
"5747",2018-08-28 16:00:00,"MOOS",244.377434283391,93.2,30.66,NA,0.845177777777778,1922.39243058115
"5748",2018-08-28 16:30:00,"MOOS",250.347959157876,93.1,23.25,NA,0.924111111111111,1915.77327123482
"5749",2018-08-28 17:00:00,"MOOS",250.370157442423,93.1,41.47,NA,NA,1912.46369156172
"5750",2018-08-28 17:30:00,"MOOS",248.984761911992,92.9,29,NA,0.895577777777778,1932.32116960059
"5751",2018-08-28 18:00:00,"MOOS",249.138171147639,92.8,28.93,NA,0.892277777777778,1935.63074927381
"5752",2018-08-28 18:30:00,"MOOS",250.209752447147,92.8,58.96,NA,NA,1942.24990862003
"5753",2018-08-28 19:00:00,"MOOS",249.276460903506,92.7,50.78,NA,NA,1981.96486469801
"5754",2018-08-28 19:30:00,"MOOS",249.059161585475,92.6,33.2,NA,0.929544444444445,1998.51276306377
"5755",2018-08-28 20:00:00,"MOOS",247.953643371664,92.5,37.13,NA,0.946666666666667,2058.08519718063
"5756",2018-08-28 20:30:00,"MOOS",237.837951608714,92.6,38.63,NA,NA,2064.70435652696
"5757",2018-08-28 21:00:00,"MOOS",247.861092924065,93,54.54,NA,NA,2124.27679064381
"5758",2018-08-28 21:30:00,"MOOS",245.823925481263,93,50.87,NA,0.954777777777778,2154.06300770224
"5759",2018-08-28 22:00:00,"MOOS",241.711112883015,93,46.54,NA,0.904577777777778,2190.46838410711
"5760",2018-08-28 22:30:00,"MOOS",241.575569407789,92.9,52.44,NA,NA,2253.35039789707
"5761",2018-08-28 23:00:00,"MOOS",238.605555877869,93,77.09,NA,0.958311111111111,2250.04081822396
"5762",2018-08-28 23:30:00,"MOOS",238.435724754744,92.8,58.82,NA,NA,2273.20787593594
"5763",2018-08-29 00:00:00,"MOOS",240.223495129352,92,80.09,NA,NA,2286.44619462872
"5764",2018-08-29 00:30:00,"MOOS",239.261775127694,91.4,72.93,NA,NA,2365.87610678456
"5765",2018-08-29 01:00:00,"MOOS",235.793209754968,90.7,97.51,NA,1.00271111111111,2362.56652711134
"5766",2018-08-29 01:30:00,"MOOS",234.671412109055,90.3,87.61,NA,0.984522222222222,2398.9719035161
"5767",2018-08-29 02:00:00,"MOOS",232.567363667766,89.9,92.06,NA,1.005625,2408.90064253565
"5768",2018-08-29 02:30:00,"MOOS",234.014362233301,89.7,92.32,NA,NA,2422.13896122819
"5769",2018-08-29 03:00:00,"MOOS",229.095187777337,89.2,74.63,NA,1.00905,2441.99643926718
"5770",2018-08-29 03:30:00,"MOOS",234.309897933786,89,60.08,NA,0.99185,2389.04316449666
"5771",2018-08-29 04:00:00,"MOOS",233.220096675194,88.4,94.08,NA,1.021575,2375.804845804
"5772",2018-08-29 04:30:00,"MOOS",236.391829561998,88,68.92,NA,1.005025,2392.35274416977
"5773",2018-08-29 05:00:00,"MOOS",234.21989985185,87.6,96.63,NA,0.987175,2478.40181567194
"5774",2018-08-29 05:30:00,"MOOS",232.531775273075,87.1,63.44,NA,1.008575,2362.56652711134
"5775",2018-08-29 06:00:00,"MOOS",235.046206558288,86.6,68.44,NA,1.032,2389.04316449666
"5776",2018-08-29 06:30:00,"MOOS",236.420454086088,86.3,61.13,NA,1.016225,2402.2814831892
"5777",2018-08-29 07:00:00,"MOOS",241.127315055388,86,152.52,NA,NA,2408.90064253565
"5778",2018-08-29 07:30:00,"MOOS",241.877229597773,85.7,67.04,NA,1.01595,2359.25694743812
"5779",2018-08-29 08:00:00,"MOOS",237.380265932173,85.5,65.88,NA,0.984375,2379.11442547711
"5780",2018-08-29 08:30:00,"MOOS",237.353318139655,85.3,84.84,NA,0.987325,2336.08988972602
"5781",2018-08-29 09:00:00,"MOOS",242.108722299627,85.2,78,NA,1.0149,2326.16115070658
"5782",2018-08-29 09:30:00,"MOOS",234.540383867882,85,74.68,NA,0.9922,2259.9695572434
"5783",2018-08-29 10:00:00,"MOOS",239.125720834515,84.9,62.55,NA,0.999275,2207.01628247288
"5784",2018-08-29 10:30:00,"MOOS",238.064625476508,84.8,53.5,NA,0.97965,2309.61325234082
"5785",2018-08-29 11:00:00,"MOOS",237.832351558433,84.8,48.05,NA,0.992875,2250.04081822396
"5786",2018-08-29 11:00:00,"MOOS",237.832351558433,84.8,48.05,NA,0.992875,2250.04081822396
"5787",2018-08-29 11:00:00,"MOOS",237.832351558433,84.8,48.05,NA,0.992875,2250.04081822396
"5788",2018-08-29 11:30:00,"MOOS",240.357904358885,84.8,45.65,NA,0.982325,2250.04081822396
"5789",2018-08-29 12:00:00,"MOOS",240.236422137861,84.8,60.18,NA,0.988675,2210.32586214598
"5790",2018-08-29 12:30:00,"MOOS",244.68462970773,84.8,56.26,NA,1.038075,2200.39712312655
"5791",2018-08-29 13:00:00,"MOOS",244.136040179979,84.9,77.58,NA,NA,2197.08754345332
"5792",2018-08-29 13:30:00,"MOOS",244.214026524689,85,55.73,NA,0.94315,2163.99174672179
"5793",2018-08-29 14:00:00,"MOOS",246.370185242658,85,49.1,NA,0.967675,2170.61090606812
"5794",2018-08-29 14:30:00,"MOOS",246.378072777445,85.1,51.76,NA,0.9678,2147.44384835602
"5795",2018-08-29 15:00:00,"MOOS",245.617140607204,85.2,46.81,NA,0.9658,2147.44384835602
"5796",2018-08-29 15:30:00,"MOOS",244.441467764195,85.3,40.58,NA,0.953075,2127.58637031703
"5797",2018-08-29 16:00:00,"MOOS",244.942094907121,85.5,38.36,NA,NA,2150.75342802913
