"","site.ID","year","storm.num","response","HI","precip","temp","precip.week","precip.month","ThreeMonth","temp.week","TOTAL.TIME","Intensity","doy","burn","pf"
"1","CARI","2021","storm1","NO3",-0.567708333333333,8.636,6.91751488095238,0,0,0,4.49491666666667,41.5,0.208096385542169,135.875,"burned","medium"
"2",NA,NA,"storm10",NA,NA,NA,NA,NA,NA,NA,NA,60.75,NA,233.40625,"burned","medium"
"3","CARI","2021","storm2","NO3",0.468750000000001,12.7,2.23629047619048,9.779,9.779,9.779,6.80969089147287,34.5,0.368115942028986,238.416666666667,"burned","medium"
"4","CARI","2021","storm3","NO3",0.75,2.159,5.58083854166667,21.336,21.336,21.336,4.78968560606061,2130.5,0.00101337714151608,239.864583333333,"burned","medium"
"5","CARI","2021","storm4","NO3",-0.25,8.763,11.7974166666667,23.495,23.495,23.495,5.06016524216524,426.75,0.0205342706502636,152.739583333333,"burned","medium"
"6","CARI","2021","storm5","NO3",-0.625,29.972,13.3530029461279,32.258,32.258,32.258,6.50709172259508,938,0.031953091684435,170.53125,"burned","medium"
"7","CARI","2021","storm6","NO3",-0.37719298245614,21.59,12.7275616666667,62.23,62.23,62.23,9.27192018072289,288,0.0749652777777778,209.625,"burned","medium"
"8","CARI","2021","storm7","NO3",-0.660256410256411,63.754,8.19284561011905,83.82,83.82,83.82,10.242126795977,198.75,0.320774842767296,221.635416666667,"burned","medium"
"9","CARI","2021","storm8","NO3",-0.565217391304347,17.526,4.82355208333333,147.574,147.574,147.574,9.7431713768116,106.5,0.16456338028169,228.84375,"burned","medium"
"10","CARI","2021","storm9","NO3",0.684210526315786,2.667,4.13666820987654,165.227,165.227,165.227,9.00698290203327,26.5,0.100641509433962,232.291666666667,"burned","medium"
"11","CARI","2021","storm1","fDOM",0.103034986777227,8.636,6.91751488095238,0,0,0,4.49491666666667,41.5,0.208096385542169,135.875,"burned","medium"
"12","CARI","2021","storm2","fDOM",-0.0639627467065563,12.7,2.23629047619048,9.779,9.779,9.779,6.80969089147287,34.5,0.368115942028986,238.416666666667,"burned","medium"
"13","CARI","2021","storm3","fDOM",0.0202589400616131,2.159,5.58083854166667,21.336,21.336,21.336,4.78968560606061,2130.5,0.00101337714151608,239.864583333333,"burned","medium"
"14","CARI","2021","storm4","fDOM",-0.0278613306143271,8.763,11.7974166666667,23.495,23.495,23.495,5.06016524216524,426.75,0.0205342706502636,152.739583333333,"burned","medium"
"15","CARI","2021","storm5","fDOM",-0.290314802669649,29.972,13.3530029461279,32.258,32.258,32.258,6.50709172259508,938,0.031953091684435,170.53125,"burned","medium"
"16","CARI","2021","storm6","fDOM",-0.212711907843313,21.59,12.7275616666667,62.23,62.23,62.23,9.27192018072289,288,0.0749652777777778,209.625,"burned","medium"
"17","CARI","2021","storm7","fDOM",-0.158866481984261,63.754,8.19284561011905,83.82,83.82,83.82,10.242126795977,198.75,0.320774842767296,221.635416666667,"burned","medium"
"18","CARI","2021","storm8","fDOM",0.339396142378622,17.526,4.82355208333333,147.574,147.574,147.574,9.7431713768116,106.5,0.16456338028169,228.84375,"burned","medium"
"19","CARI","2021","storm9","fDOM",-0.00863123555797124,2.667,4.13666820987654,165.227,165.227,165.227,9.00698290203327,26.5,0.100641509433962,232.291666666667,"burned","medium"
"20","CARI","2021","storm1","SPC",-0.241604634241898,8.636,6.91751488095238,0,0,0,4.49491666666667,41.5,0.208096385542169,135.875,"burned","medium"
"21","CARI","2021","storm2","SPC",0.469809203142548,12.7,2.23629047619048,9.779,9.779,9.779,6.80969089147287,34.5,0.368115942028986,238.416666666667,"burned","medium"
"22","CARI","2021","storm3","SPC",0.00305720845242408,2.159,5.58083854166667,21.336,21.336,21.336,4.78968560606061,2130.5,0.00101337714151608,239.864583333333,"burned","medium"
"23","CARI","2021","storm4","SPC",-0.356606606606604,8.763,11.7974166666667,23.495,23.495,23.495,5.06016524216524,426.75,0.0205342706502636,152.739583333333,"burned","medium"
