,site.ID,year,storm.num,response,HI,precip,temp,precip.week,precip.month,ThreeMonth,temp.week,TOTAL.TIME,Intensity,doy,burn,pf
1,VAUL,2021,storm1a,NO3,0.00797476,45.4,,36,36.2,96.2,,93.83333333,0.48383659,203.6493056,unburned,high
2,VAUL,2021,storm1b,NO3,-0.260596003,6.6,,6.8,81.8,88.8,,114.8333333,0.057474601,207.6076389,unburned,high
3,VAUL,2021,storm2,NO3,-0.05121734,6.2,,0,12.8,93.4,,16.83333333,0.368316832,216.3993056,unburned,high
4,VAUL,2021,storm3,NO3,-0.091318404,48.4,,5.6,12,101.8,,166.8333333,0.29010989,219.5243056,unburned,high
5,VAUL,2021,storm4a,NO3,0.240690241,36,,5.4,54,148.8,,106.8333333,0.336973479,226.5243056,unburned,high
6,VAUL,2021,storm1b,fDOM,0.166198698,6.6,,6.8,81.8,88.8,,114.8333333,0.057474601,207.6076389,unburned,high
7,VAUL,2021,storm2,fDOM,0.603470437,6.2,,0,12.8,93.4,,16.83333333,0.368316832,216.3993056,unburned,high
8,VAUL,2021,storm3,fDOM,0.370277827,48.4,,5.6,12,101.8,,166.8333333,0.29010989,219.5243056,unburned,high
9,VAUL,2021,storm4a,fDOM,-0.378887495,36,,5.4,54,148.8,,106.8333333,0.336973479,226.5243056,unburned,high
10,VAUL,2021,storm4b,fDOM,-0.010887026,5.8,,11.6,47.8,182,,79.83333333,0.072651357,230.9826389,unburned,high
11,VAUL,2021,storm5a,fDOM,0.479276671,24.4,,8.2,50.2,118.6,,82.83333333,0.294567404,234.4826389,unburned,high
12,VAUL,2021,storm5b,fDOM,0.095334171,2.8,,18.8,45,129.8,,95.83333333,0.029217391,237.9409722,unburned,high
13,VAUL,2021,storm1b,SPC,0.611146489,6.6,,6.8,81.8,88.8,,114.8333333,0.057474601,207.6076389,unburned,high
14,VAUL,2021,storm2,SPC,-0.466755043,6.2,,0,12.8,93.4,,16.83333333,0.368316832,216.3993056,unburned,high
15,VAUL,2021,storm3,SPC,0.768248298,48.4,,5.6,12,101.8,,166.8333333,0.29010989,219.5243056,unburned,high
16,VAUL,2021,storm4a,SPC,-0.122568286,36,,5.4,54,148.8,,106.8333333,0.336973479,226.5243056,unburned,high
17,VAUL,2021,storm4b,SPC,0.367929158,5.8,,11.6,47.8,182,,79.83333333,0.072651357,230.9826389,unburned,high
18,VAUL,2021,storm5a,SPC,0.367356512,24.4,,8.2,50.2,118.6,,82.83333333,0.294567404,234.4826389,unburned,high
19,VAUL,2021,storm5b,SPC,0.424362969,2.8,,18.8,45,129.8,,95.83333333,0.029217391,237.9409722,unburned,high
20,VAUL,2021,storm1b,turb,-0.070419488,6.6,,6.8,81.8,88.8,,114.8333333,0.057474601,207.6076389,unburned,high
21,VAUL,2021,storm2,turb,0.370700751,6.2,,0,12.8,93.4,,16.83333333,0.368316832,216.3993056,unburned,high
22,VAUL,2021,storm3,turb,-0.128796644,48.4,,5.6,12,101.8,,166.8333333,0.29010989,219.5243056,unburned,high
23,VAUL,2021,storm4a,turb,0.056982609,36,,5.4,54,148.8,,106.8333333,0.336973479,226.5243056,unburned,high
24,VAUL,2021,storm4b,turb,-0.001903528,5.8,,11.6,47.8,182,,79.83333333,0.072651357,230.9826389,unburned,high
25,VAUL,2021,storm5a,turb,-0.0542669,24.4,,8.2,50.2,118.6,,82.83333333,0.294567404,234.4826389,unburned,high
26,VAUL,2021,storm5b,turb,-0.020831401,2.8,,18.8,45,129.8,,95.83333333,0.029217391,237.9409722,unburned,high
