"","site.ID","storm.ID","Parameter","Coefficient","SE","CI","CI_low","CI_high","t","df_error","p","response_var"
"111","STRT","storm2","(Intercept)",-0.993432806257441,0.067906883013237,0.95,-1.12989679679147,-0.856968815723408,-14.6293389149343,49,1.65060327134423e-19,"NO3"
"112","STRT","storm2","Q.norm",-0.549806112877703,0.0883245666528964,0.95,-0.727300974853534,-0.372311250901871,-6.22483793255806,49,1.05279383178709e-07,"NO3"
"113","STRT","storm3","(Intercept)",-0.127923559636743,0.00534187346232102,0.95,-0.138508838510179,-0.117338280763308,-23.9473212046399,111,1.17243483409401e-45,"NO3"
"114","STRT","storm3","Q.norm",-0.0427971317836531,0.00461044637320661,0.95,-0.0519330390520758,-0.0336612245152303,-9.28264387421716,111,1.60433101493831e-15,"NO3"
"115","STRT","storm4a","(Intercept)",-0.389023602392796,0.032267037008288,0.95,-0.453465325193536,-0.324581879592056,-12.0563782256447,65,3.12502268373242e-18,"NO3"
"116","STRT","storm4a","Q.norm",-0.164279468445926,0.0239454747327477,0.95,-0.212101883769139,-0.116457053122713,-6.86056427276667,65,3.05677210885654e-09,"NO3"
"117","STRT","storm4b","(Intercept)",-2.46694532220998,0.159167895007437,0.95,-2.78272989256808,-2.15116075185188,-15.4990133034977,100,2.4362404192037e-28,"NO3"
"118","STRT","storm4b","Q.norm",-0.692247480090887,0.135813001476825,0.95,-0.961696606866105,-0.422798353315669,-5.09706340750455,100,1.63493351301865e-06,"NO3"
"119","STRT","storm5","(Intercept)",-0.664353923538661,0.0460888629518491,0.95,-0.756091510490437,-0.572616336586886,-14.4146303681377,79,7.99290758603149e-24,"NO3"
"120","STRT","storm5","Q.norm",-0.296463189515256,0.0309717868700619,0.95,-0.358110989201973,-0.234815389828538,-9.57204021708622,79,7.46360590841081e-15,"NO3"
"121","STRT","storm6","(Intercept)",-1.19872738806838,0.0956612493417013,0.95,-1.38892758012366,-1.0085271960131,-12.5309610350847,85,5.16990284832872e-21,"NO3"
"122","STRT","storm6","Q.norm",-0.608109839996719,0.0871877942248385,0.95,-0.781462533177693,-0.434757146815744,-6.9747129790729,85,6.22535703424542e-10,"NO3"
"123","STRT","storm7a","(Intercept)",-0.217272458284026,0.0540358976818886,0.95,-0.329336051186512,-0.105208865381539,-4.02089106695547,22,0.000573195321553463,"NO3"
"124","STRT","storm7a","Q.norm",-0.0391568766278607,0.0316983249565304,0.95,-0.104895179052879,0.0265814257971578,-1.23529797494216,22,0.229749517763715,"NO3"
"125","STRT","storm8","(Intercept)",-1.55764892696672,0.090766106153856,0.95,-1.7379716392214,-1.37732621471204,-17.1611297759802,90,3.9851179090036e-30,"NO3"
"126","STRT","storm8","Q.norm",-0.833964776437732,0.114777173466582,0.95,-1.06198966481773,-0.605939888057735,-7.26594627877423,90,1.29101403162202e-10,"NO3"
"127","STRT","storm9a","(Intercept)",-0.933634851182003,0.0715267526436846,0.95,-1.07632681842603,-0.790942883937975,-13.0529461589424,69,2.59497215306866e-20,"NO3"
"128","STRT","storm9a","Q.norm",-0.330387534797923,0.0384942529616045,0.95,-0.407181468251655,-0.253593601344192,-8.58277559321553,69,1.71932316461016e-12,"NO3"
"129","STRT","storm9b","(Intercept)",-0.3414268422346,0.0317563447728617,0.95,-0.405243606311881,-0.277610078157318,-10.7514528097193,49,1.71989973160442e-14,"NO3"
"130","STRT","storm9b","Q.norm",-0.222290183182847,0.0355172060218965,0.95,-0.293664680896468,-0.150915685469226,-6.2586618735101,49,9.33381753066582e-08,"NO3"
"131","STRT","storm9c","(Intercept)",-1.1795394494435,0.0401243501090002,0.95,-1.25969705351648,-1.09938184537053,-29.3970979277973,64,7.00760860410044e-39,"NO3"
"132","STRT","storm9c","Q.norm",-0.185517769650125,0.0208524784972852,0.95,-0.227175384310174,-0.143860154990077,-8.89667718272809,64,8.57043897841136e-13,"NO3"
"133","VAUL","storm10","(Intercept)",-1.00659920096591,0.074891110884027,0.95,-1.15612412825277,-0.857074273679054,-13.440836824075,66,1.45130193603567e-20,"NO3"
"134","VAUL","storm10","Q.norm",-0.508356092565188,0.0795934048302866,0.95,-0.667269452632606,-0.349442732497771,-6.3869122529578,66,1.96241759391225e-08,"NO3"
"135","VAUL","storm11","(Intercept)",-0.283913025259886,0.0254886068114346,0.95,-0.335967704900371,-0.231858345619401,-11.1388208606411,30,3.50321303390891e-12,"NO3"
"136","VAUL","storm11","Q.norm",-0.0433043360944199,0.00940891085127388,0.95,-0.0625198955697704,-0.0240887766190695,-4.60248128385199,30,7.14065789908834e-05,"NO3"
"137","VAUL","storm12","(Intercept)",-1.34801116350321,0.0390482295367705,0.95,-1.42623416691019,-1.26978816009624,-34.5216973853791,56,1.96446110893809e-39,"NO3"
"138","VAUL","storm12","Q.norm",-0.753329968414893,0.0568648665099265,0.95,-0.867243984479427,-0.63941595235036,-13.2477224453414,56,6.68973799190012e-19,"NO3"
"139","VAUL","storm13","(Intercept)",-0.643917924006528,0.0798329705780228,0.95,-0.809939674886321,-0.477896173126734,-8.06581440405265,21,7.21978255700066e-08,"NO3"
"140","VAUL","storm13","Q.norm",-0.115197096355666,0.0191424198961595,0.95,-0.15500593779331,-0.075388254918022,-6.0178962210926,21,5.67587566449184e-06,"NO3"
"141","VAUL","storm14","(Intercept)",-0.311845144873595,0.0226578916163102,0.95,-0.357216790215615,-0.266473499531574,-13.7632022499884,57,9.04510506774155e-20,"NO3"
"142","VAUL","storm14","Q.norm",-0.0957766053653235,0.02196267241005,0.95,-0.139756098260172,-0.0517971124704749,-4.36088120685608,57,5.4898548460778e-05,"NO3"
"143","VAUL","storm1a","(Intercept)",-0.726360462435197,0.0568134686087627,0.95,-0.844871281265463,-0.607849643604932,-12.7850046867789,20,4.40200832967686e-11,"NO3"
"144","VAUL","storm1a","Q.norm",-0.187737739771556,0.0245508731069458,0.95,-0.238949963671107,-0.136525515872005,-7.64688648561515,20,2.32457476714671e-07,"NO3"
"145","VAUL","storm1b","(Intercept)",-2.47947476672486,0.112343225919868,0.95,-2.70523693159265,-2.25371260185708,-22.0705320362923,49,4.14669931680687e-27,"NO3"
"146","VAUL","storm1b","Q.norm",-0.753763680910724,0.0814867984211875,0.95,-0.917517533170885,-0.590009828650564,-9.2501324817633,49,2.50705188929453e-12,"NO3"
"147","VAUL","storm1c","(Intercept)",-2.13103447904314,0.04911710138306,0.95,-2.22833507858188,-2.0337338795044,-43.3868127197366,114,1.03359320431177e-72,"NO3"
"148","VAUL","storm1c","Q.norm",-0.723867214266396,0.0968120075653909,0.95,-0.915651055605016,-0.532083372927777,-7.47703959942641,114,1.69138272827745e-11,"NO3"
"149","VAUL","storm3","(Intercept)",-1.27221642600998,0.054895570400286,0.95,-1.38140150764592,-1.16303134437403,-23.1752109821114,83,5.32559959881512e-38,"NO3"
"150","VAUL","storm3","Q.norm",-0.353098744606871,0.0245260388924894,0.95,-0.401880049531044,-0.304317439682697,-14.396892468233,83,2.80299426783194e-24,"NO3"
"151","VAUL","storm4","(Intercept)",-0.840756350248132,0.0336801104866177,0.95,-0.907537787744103,-0.773974912752162,-24.9629926416719,105,5.87836011405114e-46,"NO3"
"152","VAUL","storm4","Q.norm",-0.239364568808849,0.0162851821022437,0.95,-0.271655076617712,-0.207074060999987,-14.6983047107511,105,3.10773617199309e-27,"NO3"
"153","VAUL","storm6a","(Intercept)",-1.61117713228095,0.197458130259131,0.95,-2.02602127016715,-1.19633299439476,-8.15958871972784,18,1.84769220893715e-07,"NO3"
"154","VAUL","storm6a","Q.norm",-0.38416770479255,0.0665875495559056,0.95,-0.524062955260194,-0.244272454324906,-5.76936240114994,18,1.81359226281957e-05,"NO3"
"155","VAUL","storm6b","(Intercept)",-6.69323058420813,0.252547347301635,0.95,-7.22860704405713,-6.15785412435912,-26.5028742361484,16,1.20076874747217e-14,"NO3"
"156","VAUL","storm6b","Q.norm",-2.15237744204514,0.119051048624905,0.95,-2.40475439090293,-1.90000049318736,-18.0794496722716,16,4.51088048029914e-12,"NO3"
"157","VAUL","storm8","(Intercept)",-2.5712257789983,0.233811561911169,0.95,-3.04748434554165,-2.09496721245496,-10.9970001396902,32,2.10845488595427e-12,"NO3"
"158","VAUL","storm8","Q.norm",-2.40350377468482,0.365646418115264,0.95,-3.14830115566056,-1.65870639370909,-6.57330047720353,32,2.08665971807995e-07,"NO3"
"159","CARI","storm1","(Intercept)",-2.43722389621479,0.0881008457508614,0.95,-3.55665127975538,-1.31779651267419,-27.6640238290897,1,0.0230025359776641,"fDOM"
"160","CARI","storm1","Q.norm",14.6062464310524,7.43591771617331,0.95,-79.8760464719943,109.088539334099,1.96428295585942,1,0.299780702762632,"fDOM"
"161","CARI","storm2a","(Intercept)",-2.90578827639985,0.0872840464557191,0.95,-3.08317080056052,-2.72840575223919,-33.2911728361954,34,1.55619572322297e-27,"fDOM"
