"","site.ID","datetimeAK","fDOM","SPC","Turb","NO3","ABS_254","Q","MeanDischarge","DateTime","nitrateuM","fDOM.QSU","SpCond.uScm","Turbidity.FNU"
"2524","POKE",2021-06-01 15:45:00,30.2448628947677,117.881818181818,5.51818181818182,32.9161931068796,0.0928,424.890949631197,424.890949631197,2021-06-01 15:45:00,32.9161931068796,30.2448628947677,117.881818181818,5.51818181818182
"2525","POKE",2021-06-01 16:00:00,30.148289949367,117.872727272727,5.14363636363636,32.8868512184038,0.0926571428571429,417.249268666812,417.249268666812,2021-06-01 16:00:00,32.8868512184038,30.148289949367,117.872727272727,5.14363636363636
"2526","POKE",2021-06-01 16:15:00,30.3855674926172,117.863636363636,4.94818181818182,32.8575093299279,0.0928857142857143,409.599577298068,409.599577298068,2021-06-01 16:15:00,32.8575093299279,30.3855674926172,117.863636363636,4.94818181818182
"2527","POKE",2021-06-01 16:30:00,30.5079345293454,117.763636363636,5.33,32.8077556929471,0.0919428571428571,415.334843223536,415.334843223536,2021-06-01 16:30:00,32.8077556929471,30.5079345293454,117.763636363636,5.33
"2528","POKE",2021-06-01 16:45:00,30.6109396346613,117.672727272727,5.37909090909091,32.7554505874031,0.0921285714285714,406.731944335304,406.731944335304,2021-06-01 16:45:00,32.7554505874031,30.6109396346613,117.672727272727,5.37909090909091
"2529","POKE",2021-06-01 17:00:00,30.6511842464799,117.654545454545,5.35181818181818,32.7388660417429,0.0919928571428571,409.591566893592,409.591566893592,2021-06-01 17:00:00,32.7388660417429,30.6511842464799,117.654545454545,5.35181818181818
"2530","POKE",2021-06-01 17:15:00,30.7403061811801,117.572727272727,5.04727272727273,32.7248329646457,0.0926714285714286,410.552784817497,410.552784817497,2021-06-01 17:15:00,32.7248329646457,30.7403061811801,117.572727272727,5.04727272727273
"2531","POKE",2021-06-01 17:30:00,30.7747735188232,117.472727272727,5.62727272727273,32.7076105518447,0.0956857142857143,413.420417780202,413.420417780202,2021-06-01 17:30:00,32.7076105518447,30.7747735188232,117.472727272727,5.62727272727273
"2532","POKE",2021-06-01 17:45:00,30.7566836623586,117.381818181818,6.13636363636364,32.6910260061844,0.0969357142857143,408.646369778638,408.646369778638,2021-06-01 17:45:00,32.6910260061844,30.7566836623586,117.381818181818,6.13636363636364
"2533","POKE",2021-06-01 18:00:00,30.8791076071832,117.363636363636,6.33,32.6336179635143,0.0972285714285714,421.062098744529,421.062098744529,2021-06-01 18:00:00,32.6336179635143,30.8791076071832,117.363636363636,6.33
"2534","POKE",2021-06-01 18:15:00,31.1333782547676,117.318181818182,5.72545454545455,32.628515026388,0.0971,426.797364670056,426.797364670056,2021-06-01 18:15:00,32.628515026388,31.1333782547676,117.318181818182,5.72545454545455
"2535","POKE",2021-06-01 18:30:00,31.2640337420317,117.272727272727,5.51545454545455,32.5800371236888,0.0956785714285714,418.194465781824,418.194465781824,2021-06-01 18:30:00,32.5800371236888,31.2640337420317,117.272727272727,5.51545454545455
"2536","POKE",2021-06-01 18:45:00,31.3160247287595,117.181818181818,6,32.553246703776,0.0951214285714286,417.241258262366,417.241258262366,2021-06-01 18:45:00,32.553246703776,31.3160247287595,117.181818181818,6
"2537","POKE",2021-06-01 19:00:00,31.2247596918316,117.118181818182,8.23363636363636,32.5494195009313,0.0971428571428571,422.015306263958,422.015306263958,2021-06-01 19:00:00,32.5494195009313,31.2247596918316,117.118181818182,8.23363636363636
"2538","POKE",2021-06-01 19:15:00,31.5978637681973,117.045454545455,6.09272727272727,32.5181640110331,0.09605,422.968513783388,422.968513783388,2021-06-01 19:15:00,32.5181640110331,31.5978637681973,117.045454545455,6.09272727272727
"2539","POKE",2021-06-01 19:30:00,31.8180870368432,116.981818181818,6.19272727272727,32.5251805495817,0.0943357142857143,421.054088340112,421.054088340112,2021-06-01 19:30:00,32.5251805495817,31.8180870368432,116.981818181818,6.19272727272727
"2540","POKE",2021-06-01 19:45:00,32.0670827759354,116.945454545455,7.12636363636364,32.5092338710622,0.0938642857142857,428.703779708885,428.703779708885,2021-06-01 19:45:00,32.5092338710622,32.0670827759354,116.945454545455,7.12636363636364
"2541","POKE",2021-06-01 20:00:00,32.177852683554,116.872727272727,5.76636363636364,32.4932871925427,0.0937285714285714,422.968513783388,422.968513783388,2021-06-01 20:00:00,32.4932871925427,32.177852683554,116.872727272727,5.76636363636364
"2542","POKE",2021-06-01 20:15:00,32.3296597749223,116.872727272727,6.25090909090909,32.504130933936,0.0942928571428572,417.233247857919,417.233247857919,2021-06-01 20:15:00,32.504130933936,32.3296597749223,116.872727272727,6.25090909090909
"2543","POKE",2021-06-01 20:30:00,32.6513206015622,116.881818181818,5.72909090909091,32.4735133111785,0.0948571428571428,422.960503378941,422.960503378941,2021-06-01 20:30:00,32.4735133111785,32.6513206015622,116.881818181818,5.72909090909091
"2544","POKE",2021-06-01 20:45:00,32.7214291513447,116.863636363636,6.11181818181818,32.4798919825863,0.0948714285714286,432.516609786602,432.516609786602,2021-06-01 20:45:00,32.4798919825863,32.7214291513447,116.863636363636,6.11181818181818
"2545","POKE",2021-06-01 21:00:00,32.8021056245214,116.772727272727,6.10818181818182,32.4416199541396,0.0947,423.91371089837,423.91371089837,2021-06-01 21:00:00,32.4416199541396,32.8021056245214,116.772727272727,6.10818181818182
"2546","POKE",2021-06-01 21:15:00,32.992997107162,116.754545454545,6.45272727272727,32.4052615271152,0.0955785714285714,426.781343861076,426.781343861076,2021-06-01 21:15:00,32.4052615271152,32.992997107162,116.754545454545,6.45272727272727
"2547","POKE",2021-06-01 21:30:00,32.8533327592612,116.672727272727,9.00363636363636,32.3574214915566,0.0966142857142857,440.166301155317,440.166301155317,2021-06-01 21:30:00,32.3574214915566,32.8533327592612,116.672727272727,9.00363636363636
"2548","POKE",2021-06-01 21:45:00,33.4033635417087,116.672727272727,6.68090909090909,32.3689031000907,0.0968714285714286,441.119508674776,441.119508674776,2021-06-01 21:45:00,32.3689031000907,33.4033635417087,116.672727272727,6.68090909090909
"2549","POKE",2021-06-01 22:00:00,33.4965631015574,116.6,6.29636363636364,32.3433884144595,0.0972571428571429,441.119508674776,441.119508674776,2021-06-01 22:00:00,32.3433884144595,33.4965631015574,116.6,6.29636363636364
"2550","POKE",2021-06-01 22:15:00,33.6731019191154,116.563636363636,6.79,32.3172358616875,0.09835,437.298668192583,437.298668192583,2021-06-01 22:15:00,32.3172358616875,33.6731019191154,116.563636363636,6.79
"2551","POKE",2021-06-01 22:30:00,33.8218165413491,116.5,7.35363636363636,32.2566384833135,0.0993571428571429,438.251875711983,438.251875711983,2021-06-01 22:30:00,32.2566384833135,33.8218165413491,116.5,7.35363636363636
"2552","POKE",2021-06-01 22:45:00,34.0228550251895,116.481818181818,6.53545454545455,32.2508976790464,0.10055,427.74256178498,427.74256178498,2021-06-01 22:45:00,32.2508976790464,34.0228550251895,116.481818181818,6.53545454545455
"2553","POKE",2021-06-01 23:00:00,34.0919933247206,116.463636363636,7.24181818181818,32.2222917911177,0.101653846153846,435.384242749366,435.384242749366,2021-06-01 23:00:00,32.2222917911177,34.0919933247206,116.463636363636,7.24181818181818
"2554","POKE",2021-06-01 23:15:00,34.2797622931368,116.454545454545,7.44454545454545,32.2154224526785,0.102507692307692,434.423024825432,434.423024825432,2021-06-01 23:15:00,32.2154224526785,34.2797622931368,116.454545454545,7.44454545454545
"2555","POKE",2021-06-01 23:30:00,34.4335690616509,116.381818181818,7.46727272727273,32.2250395264933,0.103884615384615,434.423024825432,434.423024825432,2021-06-01 23:30:00,32.2250395264933,34.4335690616509,116.381818181818,7.46727272727273
"2556","POKE",2021-06-01 23:45:00,34.6892625182632,116.363636363636,7.39,32.2504560787182,0.104161538461538,439.213093635917,439.213093635917,2021-06-01 23:45:00,32.2504560787182,34.6892625182632,116.363636363636,7.39
"2557","POKE",2021-06-02 00:00:00,34.8659442969992,116.363636363636,7.58,32.2630171547213,0.1038,439.213093635917,439.213093635917,2021-06-02 00:00:00,32.2630171547213,34.8659442969992,116.363636363636,7.58
"2558","POKE",2021-06-02 00:15:00,35.0544188188478,116.363636363636,7.44090909090909,32.312770791702,0.104671428571429,440.166301155317,440.166301155317,2021-06-02 00:15:00,32.312770791702,35.0544188188478,116.363636363636,7.44090909090909
"2559","POKE",2021-06-02 00:30:00,35.2175537917523,116.372727272727,8.08090909090909,32.3555078901343,0.104928571428571,443.03393411811,443.03393411811,2021-06-02 00:30:00,32.3555078901343,35.2175537917523,116.372727272727,8.08090909090909
"2560","POKE",2021-06-02 00:45:00,35.1079184071584,116.381818181818,9.11363636363636,32.3880391143141,0.106771428571429,440.166301155317,440.166301155317,2021-06-02 00:45:00,32.3880391143141,35.1079184071584,116.381818181818,9.11363636363636
"2561","POKE",2021-06-02 01:00:00,35.3356498423945,116.372727272727,8.62727272727273,32.4186567370715,0.104878571428571,441.127519079251,441.127519079251,2021-06-02 01:00:00,32.4186567370715,35.3356498423945,116.372727272727,8.62727272727273
"2562","POKE",2021-06-02 01:15:00,35.3952609557672,116.372727272727,8.42818181818182,32.4601181012221,0.10645,442.088737003156,442.088737003156,2021-06-02 01:15:00,32.4601181012221,35.3952609557672,116.372727272727,8.42818181818182
"2563","POKE",2021-06-02 01:30:00,35.3554941549972,116.372727272727,9.00363636363636,32.5111474724846,0.108142857142857,444.948359561444,444.948359561444,2021-06-02 01:30:00,32.5111474724846,35.3554941549972,116.372727272727,9.00363636363636
"2564","POKE",2021-06-02 01:45:00,35.527229316597,116.390909090909,8.54090909090909,32.5449544309458,0.106885714285714,441.127519079251,441.127519079251,2021-06-02 01:45:00,32.5449544309458,35.527229316597,116.390909090909,8.54090909090909
"2565","POKE",2021-06-02 02:00:00,35.756955087849,116.372727272727,8.68818181818182,32.5557981723391,0.105957142857143,447.815992524149,447.815992524149,2021-06-02 02:00:00,32.5557981723391,35.756955087849,116.372727272727,8.68818181818182
"2566","POKE",2021-06-02 02:15:00,35.8980746560275,116.463636363636,8.05545454545454,32.6036382078976,0.106314285714286,446.854774600302,446.854774600302,2021-06-02 02:15:00,32.6036382078976,35.8980746560275,116.463636363636,8.05545454545454
"2567","POKE",2021-06-02 02:30:00,36.0005753811088,116.463636363636,8.10363636363636,32.6202227535579,0.10605,446.86278500472,446.86278500472,2021-06-02 02:30:00,32.6202227535579,36.0005753811088,116.463636363636,8.10363636363636
"2568","POKE",2021-06-02 02:45:00,35.7952440786551,116.463636363636,9.04454545454545,32.6419102363444,0.10765,443.03393411811,443.03393411811,2021-06-02 02:45:00,32.6419102363444,35.7952440786551,116.463636363636,9.04454545454545
"2569","POKE",2021-06-02 03:00:00,35.9391817434153,116.436363636364,8.28636363636364,32.6635977191309,0.107464285714286,449.730417967483,449.730417967483,2021-06-02 03:00:00,32.6635977191309,35.9391817434153,116.436363636364,8.28636363636364
"2570","POKE",2021-06-02 03:15:00,36.0493053813035,116.372727272727,8.45272727272727,32.6859230690582,0.108271428571429,447.815992524149,447.815992524149,2021-06-02 03:15:00,32.6859230690582,36.0493053813035,116.372727272727,8.45272727272727
"2571","POKE",2021-06-02 03:30:00,36.1686572640211,116.381818181818,9.11909090909091,32.6910260061844,0.108335714285714,451.644843410759,451.644843410759,2021-06-02 03:30:00,32.6910260061844,36.1686572640211,116.381818181818,9.11909090909091
"2572","POKE",2021-06-02 03:45:00,36.2042373176801,116.381818181818,9.13545454545454,32.6916638733252,0.108078571428571,452.606061334664,452.606061334664,2021-06-02 03:45:00,32.6916638733252,36.2042373176801,116.381818181818,9.13545454545454
"2573","POKE",2021-06-02 04:00:00,36.474098003512,116.363636363636,8.72636363636364,32.6967668104514,0.10715,447.824002928595,447.824002928595,2021-06-02 04:00:00,32.6967668104514,36.474098003512,116.363636363636,8.72636363636364
"2574","POKE",2021-06-02 04:15:00,36.5781599846844,116.327272727273,8.61181818181818,32.7025076147184,0.107107142857143,453.559268854093,453.559268854093,2021-06-02 04:15:00,32.7025076147184,36.5781599846844,116.327272727273,8.61181818181818
"2575","POKE",2021-06-02 04:30:00,36.4910019733084,116.281818181818,9.62,32.7407796431652,0.107671428571429,449.730417967483,449.730417967483,2021-06-02 04:30:00,32.7407796431652,36.4910019733084,116.281818181818,9.62
"2576","POKE",2021-06-02 04:45:00,36.6807072776403,116.281818181818,8.87,32.7522612516992,0.107471428571429,453.559268854093,453.559268854093,2021-06-02 04:45:00,32.7522612516992,36.6807072776403,116.281818181818,8.87
"2577","POKE",2021-06-02 05:00:00,36.606673404173,116.263636363636,9.09363636363636,32.7860682101605,0.108764285714286,460.255752703466,460.255752703466,2021-06-02 05:00:00,32.7860682101605,36.606673404173,116.263636363636,9.09363636363636
"2578","POKE",2021-06-02 05:15:00,36.5268635878087,116.272727272727,10.29,32.7943604829907,0.109571428571429,459.302545184037,459.302545184037,2021-06-02 05:15:00,32.7943604829907,36.5268635878087,116.272727272727,10.29
"2579","POKE",2021-06-02 05:30:00,36.8919443718265,116.272727272727,8.76454545454545,32.8300810428744,0.108407142857143,460.255752703466,460.255752703466,2021-06-02 05:30:00,32.8300810428744,36.8919443718265,116.272727272727,8.76454545454545
"2580","POKE",2021-06-02 05:45:00,37.1322311397998,116.263636363636,8.28909090909091,32.8645258684765,0.106892857142857,463.115375261725,463.115375261725,2021-06-02 05:45:00,32.8645258684765,37.1322311397998,116.263636363636,8.28909090909091
"2581","POKE",2021-06-02 06:00:00,37.282686060695,116.272727272727,8.39090909090909,32.877283211292,0.1075,465.991018628934,465.991018628934,2021-06-02 06:00:00,32.877283211292,37.282686060695,116.272727272727,8.39090909090909
"2582","POKE",2021-06-02 06:15:00,37.1570819659807,116.272727272727,9.1,32.9142795054573,0.108335714285714,463.123385666229,463.123385666229,2021-06-02 06:15:00,32.9142795054573,37.1570819659807,116.272727272727,9.1
"2583","POKE",2021-06-02 06:30:00,37.3739904112392,116.272727272727,8.30636363636364,32.9487243310594,0.107435714285714,467.90544407221,467.90544407221,2021-06-02 06:30:00,32.9487243310594,37.3739904112392,116.272727272727,8.30636363636364
"2584","POKE",2021-06-02 06:45:00,37.6132115177969,116.281818181818,7.45090909090909,32.9582923381711,0.106892857142857,467.90544407221,467.90544407221,2021-06-02 06:45:00,32.9582923381711,37.6132115177969,116.281818181818,7.45090909090909
"2585","POKE",2021-06-02 07:00:00,37.472489909514,116.272727272727,8.08181818181818,32.9933750309139,0.108807142857143,466.952236552781,466.952236552781,2021-06-02 07:00:00,32.9933750309139,37.472489909514,116.272727272727,8.08181818181818
"2586","POKE",2021-06-02 07:15:00,37.4647888194882,116.254545454545,8.62909090909091,33.0112353108558,0.108364285714286,471.726284554374,471.726284554374,2021-06-02 07:15:00,33.0112353108558,37.4647888194882,116.254545454545,8.62909090909091
"2587","POKE",2021-06-02 07:30:00,37.7146145823422,116.172727272727,7.53636363636364,33.048231605021,0.107985714285714,473.648720402212,473.648720402212,2021-06-02 07:30:00,33.048231605021,37.7146145823422,116.172727272727,7.53636363636364
"2588","POKE",2021-06-02 07:45:00,37.5581388162482,116.172727272727,8.20181818181818,33.0571617449919,0.109235714285714,480.337193847023,480.337193847023,2021-06-02 07:45:00,33.0571617449919,37.5581388162482,116.172727272727,8.20181818181818
"2589","POKE",2021-06-02 08:00:00,37.6162892600506,116.163636363636,7.49272727272727,33.0667297521036,0.110457142857143,467.913454476686,467.913454476686,2021-06-02 08:00:00,33.0667297521036,37.6162892600506,116.163636363636,7.49272727272727
"2590","POKE",2021-06-02 08:15:00,36.5404922232254,116.072727272727,13.4936363636364,33.0648161506813,0.113578571428571,470.773077034944,470.773077034944,2021-06-02 08:15:00,33.0648161506813,36.5404922232254,116.072727272727,13.4936363636364
"2591","POKE",2021-06-02 08:30:00,37.588573662294,116.063636363636,9.78363636363636,33.0705569549483,0.109657142857143,463.131396070647,463.131396070647,2021-06-02 08:30:00,33.0705569549483,37.588573662294,116.063636363636,9.78363636363636
"2592","POKE",2021-06-02 08:45:00,37.6385426848329,116,9.24636363636364,33.0711948220891,0.110557142857143,464.084603590076,464.084603590076,2021-06-02 08:45:00,33.0711948220891,37.6385426848329,116,9.24636363636364
"2593","POKE",2021-06-02 09:00:00,38.0008724286748,115.972727272727,7.31363636363636,33.0692812206667,0.107721428571429,463.139406475035,463.139406475035,2021-06-02 09:00:00,33.0692812206667,38.0008724286748,115.972727272727,7.31363636363636
"2594","POKE",2021-06-02 09:15:00,37.8073433120199,115.863636363636,7.99363636363636,33.0488694721618,0.108507142857143,465.999029033352,465.999029033352,2021-06-02 09:15:00,33.0488694721618,37.8073433120199,115.863636363636,7.99363636363636
"2595","POKE",2021-06-02 09:30:00,37.9100060336912,115.772727272727,7.11363636363636,33.0354742622054,0.107564285714286,465.999029033352,465.999029033352,2021-06-02 09:30:00,33.0354742622054,37.9100060336912,115.772727272727,7.11363636363636
"2596","POKE",2021-06-02 09:45:00,37.7552885685852,115.681818181818,6.64363636363636,32.9946507651955,0.108135714285714,462.1701781468,462.1701781468,2021-06-02 09:45:00,32.9946507651955,37.7552885685852,115.681818181818,6.64363636363636
"2597","POKE",2021-06-02 10:00:00,37.2158905996832,115.663636363636,6.84272727272727,32.9901856952101,0.107707142857143,460.255752703466,460.255752703466,2021-06-02 10:00:00,32.9901856952101,37.2158905996832,115.663636363636,6.84272727272727
