"","site.ID","datetimeAK","fDOM","SPC","Turb","NO3","ABS_254","Q","MeanDischarge","DateTime","nitrateuM","fDOM.QSU","SpCond.uScm","Turbidity.FNU"
"9280","FRCH",2021-08-08 22:45:00,NA,106.972727272727,35.76,14.7413570892698,0.136429090909091,262.230051893566,262.230051893566,2021-08-08 22:45:00,14.7413570892698,NA,106.972727272727,35.76
"9281","FRCH",2021-08-08 23:00:00,NA,106.936363636364,30.6381818181818,14.6969482371031,0.138056363636364,264.828965314407,264.828965314407,2021-08-08 23:00:00,14.6969482371031,NA,106.936363636364,30.6381818181818
"9282","FRCH",2021-08-08 23:15:00,NA,106.963636363636,35.2409090909091,14.663641597978,0.137883636363636,265.298834044714,265.298834044714,2021-08-08 23:15:00,14.663641597978,NA,106.963636363636,35.2409090909091
"9283","FRCH",2021-08-08 23:30:00,NA,107.027272727273,50.2663636363636,14.6431452046703,0.140247272727273,267.839205848567,267.839205848567,2021-08-08 23:30:00,14.6431452046703,NA,107.027272727273,50.2663636363636
"9284","FRCH",2021-08-08 23:45:00,NA,107.036363636364,32.6654545454545,14.5876341394618,0.138947272727273,269.248812039426,269.248812039426,2021-08-08 23:45:00,14.5876341394618,NA,107.036363636364,32.6654545454545
"9285","FRCH",2021-08-09 00:00:00,NA,107.027272727273,33.4618181818182,14.5714078280931,0.140265454545455,273.286602459615,273.286602459615,2021-08-09 00:00:00,14.5714078280931,NA,107.027272727273,33.4618181818182
"9286","FRCH",2021-08-09 00:15:00,NA,107.036363636364,26.6263636363636,14.5381011889681,0.142138181818182,271.627426499351,271.627426499351,2021-08-09 00:15:00,14.5381011889681,NA,107.036363636364,26.6263636363636
"9287","FRCH",2021-08-09 00:30:00,NA,107.045454545455,NA,14.5329770906411,0.142292727272727,272.47935153445,272.47935153445,2021-08-09 00:30:00,14.5329770906411,NA,107.045454545455,NA
"9288","FRCH",2021-08-09 00:45:00,NA,107.136363636364,NA,14.5466413528463,0.143929090909091,273.947499342321,273.947499342321,2021-08-09 00:45:00,14.5466413528463,NA,107.136363636364,NA
"9289","FRCH",2021-08-09 01:00:00,NA,107.054545454545,35.2127272727273,14.5244369267629,0.141756363636364,275.577404494082,275.577404494082,2021-08-09 01:00:00,14.5244369267629,NA,107.054545454545,35.2127272727273
"9290","FRCH",2021-08-09 01:15:00,NA,107.072727272727,NA,14.4971084023525,0.143638181818182,278.3966168758,278.3966168758,2021-08-09 01:15:00,14.4971084023525,NA,107.072727272727,NA
"9291","FRCH",2021-08-09 01:30:00,NA,107.136363636364,38.3881818181818,14.5005244679039,0.143501818181818,280.026522027557,280.026522027557,2021-08-09 01:30:00,14.5005244679039,NA,107.136363636364,38.3881818181818
"9292","FRCH",2021-08-09 01:45:00,NA,107.072727272727,44.0327272727273,14.4971084023525,0.143965454545455,281.406857409927,281.406857409927,2021-08-09 01:45:00,14.4971084023525,NA,107.072727272727,44.0327272727273
"9293","FRCH",2021-08-09 02:00:00,NA,107.272727272727,36.3345454545455,14.5090646317821,0.143947272727273,283.315603139597,283.315603139597,2021-08-09 02:00:00,14.5090646317821,NA,107.272727272727,36.3345454545455
"9294","FRCH",2021-08-09 02:15:00,NA,107.263636363636,NA,14.5927582377887,0.145938181818182,286.105544712831,286.105544712831,2021-08-09 02:15:00,14.5927582377887,NA,107.263636363636,NA
"9295","FRCH",2021-08-09 02:30:00,NA,107.272727272727,NA,14.5825100411348,0.146883636363636,288.234589403364,288.234589403364,2021-08-09 02:30:00,14.5825100411348,NA,107.272727272727,NA
"9296","FRCH",2021-08-09 02:45:00,NA,107.345454545455,NA,14.6166706966478,0.147210909090909,289.644195594238,289.644195594238,2021-08-09 02:45:00,14.6166706966478,NA,107.345454545455,NA
"9297","FRCH",2021-08-09 03:00:00,NA,107.354545454545,43.1054545454545,14.6183787294234,0.147301818181818,290.862773632703,290.862773632703,2021-08-09 03:00:00,14.6183787294234,NA,107.354545454545,43.1054545454545
"9298","FRCH",2021-08-09 03:15:00,NA,107.445454545455,41.5745454545455,14.5893421722374,0.149938181818182,293.931555783822,293.931555783822,2021-08-09 03:15:00,14.5893421722374,NA,107.445454545455,41.5745454545455
"9299","FRCH",2021-08-09 03:30:00,NA,107.381818181818,41.4863636363636,14.5919042214009,0.147510909090909,295.840301513478,295.840301513478,2021-08-09 03:30:00,14.5919042214009,NA,107.381818181818,41.4863636363636
