"","site.ID","datetimeAK","fDOM","SPC","Turb","NO3","ABS_254","Q","MeanDischarge","DateTime","nitrateuM","fDOM.QSU","SpCond.uScm","Turbidity.FNU"
"11032","MOOS",2021-08-27 14:45:00,163.182898371326,100.5,37.3981818181818,NA,NA,1124.10472936027,1124.10472936027,2021-08-27 14:45:00,NA,163.182898371326,100.5,37.3981818181818
"11033","MOOS",2021-08-27 15:00:00,163.668254760134,100.5,35.6372727272727,NA,NA,1118.46552496213,1118.46552496213,2021-08-27 15:00:00,NA,163.668254760134,100.5,35.6372727272727
"11034","MOOS",2021-08-27 15:15:00,162.439180674911,100.6,38.4154545454545,NA,NA,1123.61051349513,1123.61051349513,2021-08-27 15:15:00,NA,162.439180674911,100.6,38.4154545454545
"11035","MOOS",2021-08-27 15:30:00,163.278555698419,100.6,37.3909090909091,NA,NA,1124.96289384356,1124.96289384356,2021-08-27 15:30:00,NA,163.278555698419,100.6,37.3909090909091
"11036","MOOS",2021-08-27 15:45:00,163.502763835249,100.672727272727,33.1,NA,NA,1121.18171303699,1121.18171303699,2021-08-27 15:45:00,NA,163.502763835249,100.672727272727,33.1
"11037","MOOS",2021-08-27 16:00:00,163.905907521633,100.7,34.1881818181818,NA,NA,1124.23499660726,1124.23499660726,2021-08-27 16:00:00,NA,163.905907521633,100.7,34.1881818181818
"11038","MOOS",2021-08-27 16:15:00,163.33509972118,100.736363636364,33.6209090909091,NA,NA,1125.26170883824,1125.26170883824,2021-08-27 16:15:00,NA,163.33509972118,100.736363636364,33.6209090909091
"11039","MOOS",2021-08-27 16:30:00,163.622790391496,100.7,37.1236363636364,NA,NA,1129.04288964486,1129.04288964486,2021-08-27 16:30:00,NA,163.622790391496,100.7,37.1236363636364
"11040","MOOS",2021-08-27 16:45:00,163.88645324101,100.754545454545,34.9118181818182,NA,NA,1126.65236968741,1126.65236968741,2021-08-27 16:45:00,NA,163.88645324101,100.754545454545,34.9118181818182
"11041","MOOS",2021-08-27 17:00:00,163.151783139356,100.781818181818,33.7645454545455,NA,NA,1126.35355469276,1126.35355469276,2021-08-27 17:00:00,NA,163.151783139356,100.781818181818,33.7645454545455
"11042","MOOS",2021-08-27 17:15:00,163.413261624894,100.763636363636,35.1890909090909,NA,NA,1132.59038908023,1132.59038908023,2021-08-27 17:15:00,NA,163.413261624894,100.763636363636,35.1890909090909
"11043","MOOS",2021-08-27 17:30:00,162.623665228134,100.8,36.0063636363636,NA,NA,1134.37185167034,1134.37185167034,2021-08-27 17:30:00,NA,162.623665228134,100.8,36.0063636363636
"11044","MOOS",2021-08-27 17:45:00,163.086089317657,100.8,36.1581818181818,NA,NA,1136.69723800428,1136.69723800428,2021-08-27 17:45:00,NA,163.086089317657,100.8,36.1581818181818
"11045","MOOS",2021-08-27 18:00:00,163.151413338075,100.8,37.5418181818182,NA,NA,1138.32158022464,1138.32158022464,2021-08-27 18:00:00,NA,163.151413338075,100.8,37.5418181818182
"11046","MOOS",2021-08-27 18:15:00,160.711208362619,100.8,39.0872727272727,NA,NA,1138.55526159584,1138.55526159584,2021-08-27 18:15:00,NA,160.711208362619,100.8,39.0872727272727
