"","date","GDD.local"
"67",2018-07-06,10.049125
"68",2018-07-07,11.6269583333333
"69",2018-07-08,8.35666666666667
"70",2018-07-09,9.548375
"71",2018-07-10,8.8316875
"72",2018-07-11,4.283875
"73",2018-07-12,7.31327083333333
"74",2018-07-13,9.00195833333333
"75",2018-07-14,7.86289583333333
"76",2018-07-15,6.56083333333333
"77",2018-07-16,4.66902083333333
"78",2018-07-17,4.859125
"79",2018-07-18,6.88958333333333
"80",2018-07-19,8.823625
"81",2018-07-20,8.94722916666667
"82",2018-07-21,11.9902708333333
"83",2018-07-22,15.2578541666667
"84",2018-07-23,15.5382916666667
"85",2018-07-24,14.6996875
"86",2018-07-25,14.7519166666667
"87",2018-07-26,13.1895416666667
"88",2018-07-27,11.8883333333333
"89",2018-07-28,9.3825
"90",2018-07-29,11.4447083333333
"91",2018-07-30,12.4756041666667
"92",2018-07-31,15.12375
"93",2018-08-01,9.85654166666666
"94",2018-08-02,7.7525
"95",2018-08-03,8.82333333333333
"96",2018-08-04,8.50645833333333
"97",2018-08-05,6.67729166666667
"98",2018-08-06,6.04541666666667
"99",2018-08-07,4.20547916666667
"100",2018-08-08,4.580625
"101",2018-08-09,4.84166666666667
"102",2018-08-10,5.11625
"103",2018-08-11,6.47333333333333
"104",2018-08-12,7.67902083333333
"105",2018-08-13,7.765125
"106",2018-08-14,4.00708333333333
"107",2018-08-15,3.555875
"108",2018-08-16,2.04379166666667
"109",2018-08-17,3.2704375
"110",2018-08-18,5.858125
"111",2018-08-19,6.62916666666667
"112",2018-08-20,9.29770833333333
"113",2018-08-21,6.28454166666667
"114",2018-08-22,4.10208333333333
"115",2018-08-23,4.690625
"116",2018-08-24,3.59308333333333
"117",2018-08-25,4.14166666666667
"118",2018-08-26,3.98083333333333
"119",2018-08-27,3.716375
"120",2018-08-28,3.3241875
"121",2018-08-29,3.13554166666667
"122",2018-08-30,1.032
"123",2018-08-31,2.421375
"124",2018-09-01,1.23841666666667
"125",2018-09-02,2.78147916666667
"126",2018-09-03,1.94325
"127",2018-09-04,1.15633333333333
"128",2018-09-05,3.31416666666667
"129",2018-09-06,1.82225
"130",2018-09-07,3.33041666666667
"131",2018-09-08,5.18354166666667
"132",2018-09-09,3.55270833333333
"133",2018-09-10,5.5225
"134",2018-09-11,5.52354166666667
"135",2018-09-12,2.83770833333333
"136",2018-09-13,5.63583333333333
"137",2018-09-14,4.9175
"138",2018-09-15,4.16
"139",2018-09-16,2.44508333333333
"140",2018-09-17,4.96833333333333
"141",2018-09-18,2.93854166666667
"142",2018-09-19,1.95070833333333
"143",2018-09-20,1.180625
"144",2018-09-21,1.67725
"145",2018-09-22,0.42675
"146",2018-09-23,0.4446875
"147",2018-09-24,1.79520833333333
"148",2018-09-25,0.803291666666667
"149",2018-09-26,0.493520833333333
"150",2018-09-27,1.52866666666667
"151",2018-09-28,1.68008333333333
"152",2018-09-29,5.72020833333333
"153",2018-09-30,5.481875
"154",2018-10-01,6.003125
"155",2018-10-02,5.42333333333333
"156",2018-10-03,4.62520833333333
"157",2018-10-04,4.06979166666667
"158",2018-10-05,2.72791666666667
"159",2018-10-06,2.03016666666667
"160",2018-10-07,0
"161",2018-10-08,0
"162",2018-10-09,0.914958333333333
"163",2018-10-10,0.780833333333334
"164",2018-10-11,0
"165",2018-10-12,0
"166",2018-10-13,0.417020833333333
"167",2018-10-14,0.257145833333334
"168",2018-10-15,0.3730625
"169",2018-10-16,1.06860416666667
"170",2018-10-17,1.31058333333333
"171",2018-10-18,1.80208333333333
"172",2018-10-19,0.352041666666667
"173",2018-10-20,0
"174",2018-10-21,0.5800625
"175",2018-10-22,0.403458333333333
"176",2018-10-23,0.194166666666667
"177",2018-10-24,1.95575
"178",2018-10-25,0.606416666666666
"179",2018-10-26,0
"180",2018-10-27,0
"181",2018-10-28,0
"182",2018-10-29,0
"183",2018-10-30,NA
"184",2018-10-31,25
"185",2018-11-01,0
"186",2018-11-02,0
"187",2018-11-03,NA
"188",2018-11-04,NA
"189",2018-11-05,NA
"190",2018-11-06,NA
"191",2018-11-07,NA
"192",2018-11-08,25
"193",2018-11-09,0
"194",2018-11-10,0
"195",2018-11-11,0
"196",2018-11-12,0
"197",2018-11-13,0
"198",2018-11-14,0
"199",2018-11-15,NA
"200",2018-11-16,NA
"201",2018-11-17,NA
"202",2018-11-18,0
"203",2018-11-19,0
"204",2018-11-20,0
"205",2018-11-21,0
"206",2018-11-22,NA
"207",2018-11-23,NA
"208",2018-11-24,NA
"209",2018-11-25,NA
"210",2018-11-26,0
"211",2018-11-27,0
"212",2018-11-28,NA
"213",2018-11-29,0
"214",2018-11-30,0
"215",2018-12-01,0
"216",2018-12-02,0
"217",2018-12-03,0
"218",2018-12-04,0
"219",2018-12-05,0
"220",2018-12-06,0
"221",2018-12-07,0
"222",2018-12-08,0
"223",2018-12-09,0
"224",2018-12-10,NA
"225",2018-12-11,NA
"226",2018-12-12,NA
"227",2018-12-13,NA
"228",2018-12-14,NA
"229",2018-12-15,NA
"230",2018-12-16,NA
"231",2018-12-17,NA
"232",2018-12-18,NA
"233",2018-12-19,NA
"234",2018-12-20,NA
"235",2018-12-21,NA
"236",2018-12-22,NA
"237",2018-12-23,NA
"238",2018-12-24,NA
"239",2018-12-25,NA
"240",2018-12-26,NA
"241",2018-12-27,NA
"242",2018-12-28,NA
"243",2018-12-29,NA
"244",2018-12-30,NA
"245",2018-12-31,0
"246",2019-01-01,0
"247",2019-01-02,0
"248",2019-01-03,NA
"249",2019-01-04,NA
"250",2019-01-05,NA
"251",2019-01-06,NA
"252",2019-01-07,NA
"253",2019-01-08,NA
"254",2019-01-09,NA
"255",2019-01-10,NA
"256",2019-01-11,NA
"257",2019-01-12,NA
"258",2019-01-13,NA
"259",2019-01-14,NA
"260",2019-01-15,NA
"261",2019-01-16,NA
"262",2019-01-17,NA
"263",2019-01-18,NA
"264",2019-01-19,NA
"265",2019-01-20,NA
"266",2019-01-21,NA
"267",2019-01-22,NA
"268",2019-01-23,0
"269",2019-01-24,0
"270",2019-01-25,0
"271",2019-01-26,0
"272",2019-01-27,0
"273",2019-01-28,0
"274",2019-01-29,0
"275",2019-01-30,0
"276",2019-01-31,NA
"277",2019-02-01,NA
"278",2019-02-02,NA
"279",2019-02-03,NA
"280",2019-02-04,0
"281",2019-02-05,0
"282",2019-02-06,0
"283",2019-02-07,0
"284",2019-02-08,0
"285",2019-02-09,0
"286",2019-02-10,0
"287",2019-02-11,0
"288",2019-02-12,0
"289",2019-02-13,0
"290",2019-02-14,NA
"291",2019-02-15,NA
"292",2019-02-16,NA
"293",2019-02-17,0
"294",2019-02-18,0
"295",2019-02-19,0
"296",2019-02-20,0
"297",2019-02-21,0
"298",2019-02-22,NA
"299",2019-02-23,0
"300",2019-02-24,0
"301",2019-02-25,0
"302",2019-02-26,0
"303",2019-02-27,0
"304",2019-02-28,0
"305",2019-03-01,0
"306",2019-03-02,0
"307",2019-03-03,0
"308",2019-03-04,0
"309",2019-03-05,0
"310",2019-03-06,0
"311",2019-03-07,0
"312",2019-03-08,0
"313",2019-03-09,0
"314",2019-03-10,0.1935
"315",2019-03-11,0
"316",2019-03-12,0
"317",2019-03-13,0
"318",2019-03-14,0
"319",2019-03-15,0
"320",2019-03-16,0.0362083333333336
"321",2019-03-17,1.50245833333333
"322",2019-03-18,2.34091666666667
"323",2019-03-19,0
"324",2019-03-20,0
"325",2019-03-21,2.97008333333333
"326",2019-03-22,1.78620833333333
"327",2019-03-23,3.34895833333333
"328",2019-03-24,1.94525
"329",2019-03-25,0
"330",2019-03-26,0
"331",2019-03-27,0
"332",2019-03-28,0
"333",2019-03-29,0
"334",2019-03-30,0
"335",2019-03-31,2.571875
"336",2019-04-01,2.90708333333333
"337",2019-04-02,0
"338",2019-04-03,0
"339",2019-04-04,0
"340",2019-04-05,0
"341",2019-04-06,0
"342",2019-04-07,1.92791666666667
"343",2019-04-08,2.36370833333333
"344",2019-04-09,2.23033333333333
"345",2019-04-10,2.3165
"346",2019-04-11,2.151375
"347",2019-04-12,1.64158333333333
"348",2019-04-13,0
"349",2019-04-14,0.891208333333333
"350",2019-04-15,0.976041666666667
"351",2019-04-16,0.992708333333333
"352",2019-04-17,0
"353",2019-04-18,0
"354",2019-04-19,0
"355",2019-04-20,0
"356",2019-04-21,1.39141666666667
"357",2019-04-22,1.54183333333333
"358",2019-04-23,0
"359",2019-04-24,0
"360",2019-04-25,0.292666666666666
"361",2019-04-26,0.320812500000001
"362",2019-04-27,1.65
"363",2019-04-28,3.19416666666667
"364",2019-04-29,5.096875
"365",2019-04-30,5.94645833333333
"366",2019-05-01,5.54479166666667
"367",2019-05-02,1.28558333333333
"368",2019-05-03,0
"369",2019-05-04,0.360083333333334
"370",2019-05-05,0.3339375
"371",2019-05-06,0
"372",2019-05-07,3.90354166666667
"373",2019-05-08,1.206375
"374",2019-05-09,3.60729166666667
"375",2019-05-10,5.7075
"376",2019-05-11,3.44979166666667
"377",2019-05-12,3.77229166666667
"378",2019-05-13,5.71416666666667
"379",2019-05-14,6.07
"380",2019-05-15,8.20083333333333
"381",2019-05-16,6.20895833333333
"382",2019-05-17,5.27625
"383",2019-05-18,6.27958333333333
"384",2019-05-19,6.681875
"385",2019-05-20,7.79125
"386",2019-05-21,8.82145833333333
"387",2019-05-22,9.26583333333333
"388",2019-05-23,7.97775
"389",2019-05-24,5.15333333333333
"390",2019-05-25,8.64645833333333
"391",2019-05-26,10.498875
"392",2019-05-27,8.23152083333333
"393",2019-05-28,5.05916666666667
"394",2019-05-29,7.19833333333333
"395",2019-05-30,9.01614583333333
"396",2019-05-31,8.85383333333333
"397",2019-06-01,6.40129166666667
"398",2019-06-02,6.5690625
"399",2019-06-03,6.073125
"400",2019-06-04,7.30895833333333
"401",2019-06-05,6.9525
"402",2019-06-06,7.29645833333333
"403",2019-06-07,7.7768125
"404",2019-06-08,7.72520833333333
"405",2019-06-09,8.04291666666667
"406",2019-06-10,7.7145625
"407",2019-06-11,9.14927083333333
"408",2019-06-12,8.74041666666667
"409",2019-06-13,9.7864375
"410",2019-06-14,10.4480208333333
"411",2019-06-15,9.42854166666667
"412",2019-06-16,11.7863541666667
"413",2019-06-17,9.578875
"414",2019-06-18,10.2833333333333
"415",2019-06-19,12.8872916666667
"416",2019-06-20,12.8237291666667
"417",2019-06-21,14.663
"418",2019-06-22,13.1974583333333
"419",2019-06-23,8.95104166666667
"420",2019-06-24,11.6697916666667
"421",2019-06-25,9.23710416666667
"422",2019-06-26,10.3593125
"423",2019-06-27,9.879
"424",2019-06-28,14.373625
"425",2019-06-29,16.0805625
"426",2019-06-30,13.2254166666667
"427",2019-07-01,7.896625
"428",2019-07-02,8.2935
"429",2019-07-03,10.5055833333333
"430",2019-07-04,9.81104166666667
"431",2019-07-05,12.0919583333333
"432",2019-07-06,13.83975
"433",2019-07-07,13.405125
"434",2019-07-08,14.3521875
"435",2019-07-09,15.6082291666667
"436",2019-07-10,15.732875
"437",2019-07-11,14.581875
"438",2019-07-12,9.09729166666667
"439",2019-07-13,11.6570833333333
"440",2019-07-14,10.8165833333333
"441",2019-07-15,11.456
"442",2019-07-16,9.140375
"443",2019-07-17,11.2970833333333
"444",2019-07-18,11.5459583333333
"445",2019-07-19,9.41770833333333
"446",2019-07-20,7.70929166666667
"447",2019-07-21,11.9220833333333
"448",2019-07-22,12.6477708333333
"449",2019-07-23,14.6123541666667
"450",2019-07-24,14.6675
"451",2019-07-25,10.66875
"452",2019-07-26,7.335
"453",2019-07-27,8.301875
"454",2019-07-28,8.123875
"455",2019-07-29,7.79270833333333
"456",2019-07-30,8.14664583333333
"457",2019-07-31,9.5784375
"458",2019-08-01,6.7613125
"459",2019-08-02,5.514625
"460",2019-08-03,8.9075
"461",2019-08-04,5.74783333333333
"462",2019-08-05,6.59716666666667
"463",2019-08-06,9.455625
"464",2019-08-07,8.32364583333333
"465",2019-08-08,6.80083333333333
"466",2019-08-09,9.03208333333333
"467",2019-08-10,7.01645833333333
"468",2019-08-11,7.05979166666667
"469",2019-08-12,7.699625
"470",2019-08-13,8.62791666666667
"471",2019-08-14,5.78466666666667
"472",2019-08-15,5.83075
"473",2019-08-16,4.11983333333333
"474",2019-08-17,4.32708333333333
"475",2019-08-18,4.20916666666667
"476",2019-08-19,4.22333333333333
"477",2019-08-20,4.71
"478",2019-08-21,3.76104166666667
"479",2019-08-22,4.92916666666667
"480",2019-08-23,3.3375
"481",2019-08-24,4.77916666666667
"482",2019-08-25,5.16854166666667
"483",2019-08-26,5.235625
"484",2019-08-27,3.32354166666667
"485",2019-08-28,3.08666666666667
"486",2019-08-29,4.35625
"487",2019-08-30,6.39395833333333
"488",2019-08-31,6.73864583333333
"489",2019-09-01,7.10458333333333
"490",2019-09-02,7.8656875
"491",2019-09-03,5.72479166666667
"492",2019-09-04,5.26875
"493",2019-09-05,5.67145833333333
"494",2019-09-06,6.84208333333333
"495",2019-09-07,7.97872916666667
"496",2019-09-08,7.0455
"497",2019-09-09,7.64791666666667
"498",2019-09-10,5.058125
"499",2019-09-11,3.93645833333333
"500",2019-09-12,6.070625
"501",2019-09-13,7.65183333333333
"502",2019-09-14,5.86354166666667
"503",2019-09-15,5.95520833333333
"504",2019-09-16,2.90770833333333
"505",2019-09-17,1.033875
"506",2019-09-18,1.85158333333333
"507",2019-09-19,0.325
"508",2019-09-20,2.22291666666667
"509",2019-09-21,0.1263125
"510",2019-09-22,0.917666666666666
"511",2019-09-23,2.96179166666667
"512",2019-09-24,0.9655
"513",2019-09-25,0.829041666666667
"514",2019-09-26,0
"515",2019-09-27,0.552020833333334
"516",2019-09-28,2.44766666666667
"517",2019-09-29,2.31041666666667
"518",2019-09-30,0.7891875
"519",2019-10-01,0.753
"520",2019-10-02,0
"521",2019-10-03,0
"522",2019-10-04,0
"523",2019-10-05,0
"524",2019-10-06,0
"525",2019-10-07,0
"526",2019-10-08,0
"527",2019-10-09,0
"528",2019-10-10,0
"529",2019-10-11,0
"530",2019-10-12,0
"531",2019-10-13,0
"532",2019-10-14,0
"533",2019-10-15,0
"534",2019-10-16,0
"535",2019-10-17,0
"536",2019-10-18,0
"537",2019-10-19,0
"538",2019-10-20,0
"539",2019-10-21,0
"540",2019-10-22,0
"541",2019-10-23,0
"542",2019-10-24,0
"543",2019-10-25,0
"544",2019-10-26,0
"545",2019-10-27,0
"546",2019-10-28,0.823520833333333
"547",2019-10-29,0
"548",2019-10-30,0
"549",2019-10-31,0
"550",2019-11-01,0
"551",2019-11-02,0
"552",2019-11-03,0
"553",2019-11-04,NA
"554",2019-11-05,NA
"555",2019-11-06,0
"556",2019-11-07,0
"557",2019-11-08,0
"558",2019-11-09,0
"559",2019-11-10,0
"560",2019-11-11,0
"561",2019-11-12,0
"562",2019-11-13,NA
"563",2019-11-14,NA
"564",2019-11-15,NA
"565",2019-11-16,NA
"566",2019-11-17,NA
"567",2019-11-18,NA
"568",2019-11-19,0
"569",2019-11-20,0
"570",2019-11-21,0
"571",2019-11-22,0
"572",2019-11-23,0
"573",2019-11-24,0
"574",2019-11-25,NA
"575",2019-11-26,0
"576",2019-11-27,0
"577",2019-11-28,0
"578",2019-11-29,0
"579",2019-11-30,0
"580",2019-12-01,0
"581",2019-12-02,NA
"582",2019-12-03,NA
"583",2019-12-04,NA
"584",2019-12-05,NA
"585",2019-12-06,NA
"586",2019-12-07,0
"587",2019-12-08,0
"588",2019-12-09,0
"589",2019-12-10,0
"590",2019-12-11,0
"591",2019-12-12,0
"592",2019-12-13,0
"593",2019-12-14,NA
"594",2019-12-15,NA
"595",2019-12-16,NA
"596",2019-12-17,NA
"597",2019-12-18,NA
"598",2019-12-19,NA
"599",2019-12-20,NA
"600",2019-12-21,NA
"601",2019-12-22,NA
"602",2019-12-23,NA
"603",2019-12-24,NA
"604",2019-12-25,NA
"605",2019-12-26,NA
"606",2019-12-27,NA
"607",2019-12-28,NA
"608",2019-12-29,NA
"609",2019-12-30,NA
"610",2019-12-31,NA
"611",2020-01-01,NA
"612",2020-01-02,NA
"613",2020-01-03,NA
"614",2020-01-04,NA
"615",2020-01-05,NA
"616",2020-01-06,NA
"617",2020-01-07,NA
"618",2020-01-08,NA
"619",2020-01-09,NA
"620",2020-01-10,NA
"621",2020-01-11,NA
"622",2020-01-12,NA
"623",2020-01-13,NA
"624",2020-01-14,NA
"625",2020-01-15,NA
"626",2020-01-16,NA
"627",2020-01-17,25
"628",2020-01-18,NA
"629",2020-01-19,NA
"630",2020-01-20,NA
"631",2020-01-21,NA
"632",2020-01-22,NA
"633",2020-01-23,NA
"634",2020-01-24,NA
"635",2020-01-25,NA
"636",2020-01-26,NA
"637",2020-01-27,NA
"638",2020-01-28,NA
"639",2020-01-29,NA
"640",2020-01-30,NA
"641",2020-01-31,NA
"642",2020-02-01,NA
"643",2020-02-02,NA
"644",2020-02-03,25
"645",2020-02-04,NA
"646",2020-02-05,NA
"647",2020-02-06,0
"648",2020-02-07,0
"649",2020-02-08,0
"650",2020-02-09,0
"651",2020-02-10,NA
"652",2020-02-11,NA
"653",2020-02-12,NA
"654",2020-02-13,NA
"655",2020-02-14,NA
"656",2020-02-15,NA
"657",2020-02-16,NA
"658",2020-02-17,0
"659",2020-02-18,0
"660",2020-02-19,0
"661",2020-02-20,0
"662",2020-02-21,0
"663",2020-02-22,NA
"664",2020-02-23,NA
"665",2020-02-24,NA
"666",2020-02-25,NA
"667",2020-02-26,NA
"668",2020-02-27,NA
"669",2020-02-28,NA
"670",2020-02-29,NA
"671",2020-03-01,NA
"672",2020-03-02,NA
"673",2020-03-03,NA
"674",2020-03-04,NA
"675",2020-03-05,NA
"676",2020-03-06,NA
"677",2020-03-07,0
"678",2020-03-08,0
"679",2020-03-09,NA
"680",2020-03-10,NA
"681",2020-03-11,NA
"682",2020-03-12,NA
"683",2020-03-13,0
"684",2020-03-14,0
"685",2020-03-15,0
"686",2020-03-16,0
"687",2020-03-17,0
"688",2020-03-18,0
"689",2020-03-19,0
"690",2020-03-20,0
"691",2020-03-21,0
"692",2020-03-22,0
"693",2020-03-23,0
"694",2020-03-24,0
"695",2020-03-25,0
"696",2020-03-26,0
"697",2020-03-27,NA
"698",2020-03-28,25
"699",2020-03-29,0
"700",2020-03-30,0
"701",2020-03-31,0
"702",2020-04-01,0
"703",2020-04-02,0
"704",2020-04-03,0
"705",2020-04-04,0
"706",2020-04-05,0
"707",2020-04-06,25
"708",2020-04-07,0
"709",2020-04-08,0
"710",2020-04-09,0
"711",2020-04-10,0
"712",2020-04-11,0
"713",2020-04-12,0.355458333333333
"714",2020-04-13,0
"715",2020-04-14,0.407020833333334
"716",2020-04-15,1.67122916666667
"717",2020-04-16,0
"718",2020-04-17,0
"719",2020-04-18,0
"720",2020-04-19,0
"721",2020-04-20,0
"722",2020-04-21,0
"723",2020-04-22,0
"724",2020-04-23,0
"725",2020-04-24,0
"726",2020-04-25,0
"727",2020-04-26,0.296875
"728",2020-04-27,0
"729",2020-04-28,0
"730",2020-04-29,0
"731",2020-04-30,0
"732",2020-05-01,0.496416666666667
"733",2020-05-02,0.164125
"734",2020-05-03,0
"735",2020-05-04,3.40716666666667
"736",2020-05-05,3.97920833333333
"737",2020-05-06,4.154625
"738",2020-05-07,5.63104166666667
"739",2020-05-08,5.82708333333333
"740",2020-05-09,7.7525
"741",2020-05-10,10.0044166666667
"742",2020-05-11,9.0180625
"743",2020-05-12,5.06195833333333
"744",2020-05-13,2.42304166666667
"745",2020-05-14,2.43720833333333
"746",2020-05-15,5.29875
"747",2020-05-16,1.45183333333333
"748",2020-05-17,1.77370833333333
"749",2020-05-18,3.49020833333333
"750",2020-05-19,4.47416666666667
"751",2020-05-20,6.03520833333333
"752",2020-05-21,7.43145833333333
"753",2020-05-22,8.00708333333333
"754",2020-05-23,8.74708333333333
"755",2020-05-24,8.182625
"756",2020-05-25,3.57460416666667
"757",2020-05-26,4.8125
"758",2020-05-27,4.90083333333333
"759",2020-05-28,6.6975
"760",2020-05-29,9.52454166666667
"761",2020-05-30,11.089375
"762",2020-05-31,10.3828125
"763",2020-06-01,7.69541666666667
"764",2020-06-02,6.48958333333333
"765",2020-06-03,5.10979166666667
"766",2020-06-04,7.36125
"767",2020-06-05,7.48020833333333
"768",2020-06-06,7.06502083333333
"769",2020-06-07,8.08604166666667
"770",2020-06-08,9.13229166666667
"771",2020-06-09,9.71389583333333
"772",2020-06-10,9.57804166666667
"773",2020-06-11,9.5606875
"774",2020-06-12,9.08377083333333
"775",2020-06-13,10.8581458333333
"776",2020-06-14,9.3805625
"777",2020-06-15,9.88877083333333
"778",2020-06-16,11.163125
"779",2020-06-17,10.7956041666667
"780",2020-06-18,11.140625
"781",2020-06-19,6.67947916666667
"782",2020-06-20,8.0135625
"783",2020-06-21,6.364
"784",2020-06-22,4.35866666666667
"785",2020-06-23,3.974375
"786",2020-06-24,6.05110416666667
"787",2020-06-25,6.24520833333333
"788",2020-06-26,6.383125
"789",2020-06-27,7.11770833333333
"790",2020-06-28,7.79795833333333
"791",2020-06-29,6.02358333333333
"792",2020-06-30,3.56916666666667
"793",2020-07-01,4.95645833333333
"794",2020-07-02,6.62625
"795",2020-07-03,8.00916666666667
"796",2020-07-04,11.042125
"797",2020-07-05,9.85047916666667
"798",2020-07-06,10.5798541666667
"799",2020-07-07,10.5642916666667
"800",2020-07-08,10.0516666666667
"801",2020-07-09,8.13402083333333
"802",2020-07-10,6.50977083333333
"803",2020-07-11,7.15229166666667
"804",2020-07-12,7.76770833333333
"805",2020-07-13,6.93758333333333
"806",2020-07-14,8.79883333333333
"807",2020-07-15,9.62679166666667
"808",2020-07-16,8.705625
"809",2020-07-17,9.37875
"810",2020-07-18,7.70320833333333
"811",2020-07-19,8.1818125
"812",2020-07-20,9.46004166666667
"813",2020-07-21,5.927875
"814",2020-07-22,6.911875
"815",2020-07-23,7.10975
"816",2020-07-24,6.61827083333333
"817",2020-07-25,6.32410416666667
"818",2020-07-26,8.35920833333333
"819",2020-07-27,4.585375
"820",2020-07-28,4.784875
"821",2020-07-29,8.32591666666667
"822",2020-07-30,11.2493541666667
"823",2020-07-31,11.347375
"824",2020-08-01,13.0492708333333
"825",2020-08-02,9.58770833333333
"826",2020-08-03,6.17020833333333
"827",2020-08-04,8.31604166666667
"828",2020-08-05,9.42725
"829",2020-08-06,9.62622916666667
"830",2020-08-07,7.7430625
"831",2020-08-08,6.19679166666667
"832",2020-08-09,6.27752083333333
"833",2020-08-10,6.38585416666667
"834",2020-08-11,5.5569375
"835",2020-08-12,5.68960416666667
"836",2020-08-13,7.129375
"837",2020-08-14,8.0425
"838",2020-08-15,8.77514583333333
"839",2020-08-16,7.86520833333333
"840",2020-08-17,7.69833333333333
"841",2020-08-18,8.6835625
"842",2020-08-19,9.83775
"843",2020-08-20,10.2868333333333
"844",2020-08-21,9.66247916666667
"845",2020-08-22,10.072125
"846",2020-08-23,8.48679166666667
"847",2020-08-24,6.69697916666667
"848",2020-08-25,6.8688125
"849",2020-08-26,5.7096875
"850",2020-08-27,6.62608333333333
"851",2020-08-28,5.41791666666667
"852",2020-08-29,6.37235416666667
"853",2020-08-30,6.723125
"854",2020-08-31,6.37520833333333
"855",2020-09-01,4.42733333333333
"856",2020-09-02,3.86352083333333
"857",2020-09-03,5.58166666666667
"858",2020-09-04,1.32783333333333
"859",2020-09-05,1.07616666666667
"860",2020-09-06,5.18333333333333
"861",2020-09-07,5.06822916666667
"862",2020-09-08,2.71204166666667
"863",2020-09-09,1.21845833333333
"864",2020-09-10,0.1253125
"865",2020-09-11,0.460208333333333
"866",2020-09-12,1.99279166666667
"867",2020-09-13,3.51791666666667
"868",2020-09-14,2.42879166666667
"869",2020-09-15,5.19479166666667
"870",2020-09-16,3.734375
"871",2020-09-17,5.68458333333333
"872",2020-09-18,3.14433333333333
"873",2020-09-19,1.69325
"874",2020-09-20,1.75483333333333
"875",2020-09-21,3.09354166666667
"876",2020-09-22,3.56375
"877",2020-09-23,1.57966666666667
"878",2020-09-24,0
"879",2020-09-25,0.375583333333333
"880",2020-09-26,3.40791666666667
"881",2020-09-27,2.59629166666667
"882",2020-09-28,2.41041666666667
"883",2020-09-29,3.34479166666667
"884",2020-09-30,3.91854166666667
"885",2020-10-01,6.14791666666667
"886",2020-10-02,6.30904166666667
"887",2020-10-03,3.94958333333333
"888",2020-10-04,3.95145833333333
"889",2020-10-05,2.71729166666667
"890",2020-10-06,0
"891",2020-10-07,1.54908333333333
"892",2020-10-08,2.12491666666667
"893",2020-10-09,1.637875
"894",2020-10-10,0.6538125
"895",2020-10-11,0
"896",2020-10-12,0
"897",2020-10-13,0
"898",2020-10-14,0
"899",2020-10-15,0
"900",2020-10-16,0
"901",2020-10-17,0
"902",2020-10-18,0
"903",2020-10-19,0
"904",2020-10-20,0
"905",2020-10-21,0
"906",2020-10-22,0
"907",2020-10-23,0
"908",2020-10-24,0
"909",2020-10-25,0
"910",2020-10-26,0
"911",2020-10-27,0
"912",2020-10-28,0
"913",2020-10-29,0
"914",2020-10-30,NA
"915",2020-10-31,NA
"916",2020-11-01,NA
"917",2020-11-02,NA
"918",2020-11-03,NA
"919",2020-11-04,NA
"920",2020-11-05,NA
"921",2020-11-06,0
"922",2020-11-07,0
"923",2020-11-08,0
"924",2020-11-09,0
"925",2020-11-10,0
"926",2020-11-11,0
"927",2020-11-12,0
"928",2020-11-13,0
"929",2020-11-14,NA
"930",2020-11-15,NA
"931",2020-11-16,NA
"932",2020-11-17,NA
