"","site.ID","datetimeAK","fDOM","SPC","Turb","NO3","Q","MeanDischarge","DateTime","nitrateuM","fDOM.QSU","SpCond.uScm","Turbidity.FNU"
"10705","MOOS",2021-08-25 22:45:00,152.834545454545,109.3,40.3509090909091,NA,2071.83999082597,2071.83999082597,2021-08-25 22:45:00,NA,152.834545454545,109.3,40.3509090909091
"10706","MOOS",2021-08-25 23:00:00,152.902727272727,109.272727272727,41.2654545454545,NA,2073.23747255257,2073.23747255257,2021-08-25 23:00:00,NA,152.902727272727,109.272727272727,41.2654545454545
"10707","MOOS",2021-08-25 23:15:00,152.484545454545,109.263636363636,41.0763636363636,NA,2069.60162334261,2069.60162334261,2021-08-25 23:15:00,NA,152.484545454545,109.263636363636,41.0763636363636
"10708","MOOS",2021-08-25 23:30:00,153.041818181818,109.172727272727,42.7745454545455,NA,2076.87332176254,2076.87332176254,2021-08-25 23:30:00,NA,153.041818181818,109.172727272727,42.7745454545455
"10709","MOOS",2021-08-25 23:45:00,153.116363636364,108.981818181818,NA,NA,2086.93998363562,2086.93998363562,2021-08-25 23:45:00,NA,153.116363636364,108.981818181818,NA
"10710","MOOS",2021-08-26 00:00:00,153.821818181818,108.854545454545,40.6109090909091,NA,2071.83999082597,2071.83999082597,2021-08-26 00:00:00,NA,153.821818181818,108.854545454545,40.6109090909091
"10711","MOOS",2021-08-26 00:15:00,153.293636363636,108.590909090909,47.4381818181818,NA,2086.66168565088,2086.66168565088,2021-08-26 00:15:00,NA,153.293636363636,108.590909090909,47.4381818181818
"10712","MOOS",2021-08-26 00:30:00,151.861818181818,108.445454545455,42.0009090909091,NA,2109.03337688051,2109.03337688051,2021-08-26 00:30:00,NA,151.861818181818,108.445454545455,42.0009090909091
"10713","MOOS",2021-08-26 00:45:00,153.462727272727,108.381818181818,39.2754545454545,NA,2103.72174795915,2103.72174795915,2021-08-26 00:45:00,NA,153.462727272727,108.381818181818,39.2754545454545
"10714","MOOS",2021-08-26 01:00:00,152.58,108.272727272727,44.8072727272727,NA,2118.54344278382,2118.54344278382,2021-08-26 01:00:00,NA,152.58,108.272727272727,44.8072727272727
"10715","MOOS",2021-08-26 01:15:00,153.300909090909,108.1,42.87,NA,2119.94092451042,2119.94092451042,2021-08-26 01:15:00,NA,153.300909090909,108.1,42.87
"10716","MOOS",2021-08-26 01:30:00,154.302727272727,108,41.2790909090909,NA,2143.15350149688,2143.15350149688,2021-08-26 01:30:00,NA,154.302727272727,108,41.2790909090909
"10717","MOOS",2021-08-26 01:45:00,153.652727272727,107.963636363636,41.3809090909091,NA,2145.67016696517,2145.67016696517,2021-08-26 01:45:00,NA,153.652727272727,107.963636363636,41.3809090909091
"10718","MOOS",2021-08-26 02:00:00,153.534545454545,107.890909090909,42.5163636363636,NA,2160.21356380527,2160.21356380527,2021-08-26 02:00:00,NA,153.534545454545,107.890909090909,42.5163636363636
"10719","MOOS",2021-08-26 02:15:00,NA,107.8,42.6945454545455,NA,2181.18777330831,2181.18777330831,2021-08-26 02:15:00,NA,NA,107.8,42.6945454545455
"10720","MOOS",2021-08-26 02:30:00,153.469090909091,107.7,44.5018181818182,NA,2219.77864108927,2219.77864108927,2021-08-26 02:30:00,NA,153.469090909091,107.7,44.5018181818182
"10721","MOOS",2021-08-26 02:45:00,153.442727272727,107.590909090909,43.1772727272727,NA,2231.80537246098,2231.80537246098,2021-08-26 02:45:00,NA,153.442727272727,107.590909090909,43.1772727272727
"10722","MOOS",2021-08-26 03:00:00,154.367272727273,107.5,44.5336363636364,NA,2267.60127678886,2267.60127678886,2021-08-26 03:00:00,NA,154.367272727273,107.5,44.5336363636364
"10723","MOOS",2021-08-26 03:15:00,154.531818181818,107.472727272727,38.0990909090909,NA,2341.1471631407,2341.1471631407,2021-08-26 03:15:00,NA,154.531818181818,107.472727272727,38.0990909090909
"10724","MOOS",2021-08-26 03:30:00,154.863636363636,107.4,40.3863636363636,NA,2318.49717392633,2318.49717392633,2021-08-26 03:30:00,NA,154.863636363636,107.4,40.3863636363636
"10725","MOOS",2021-08-26 03:45:00,154.243636363636,107.381818181818,41.4654545454545,NA,2325.49057436158,2325.49057436158,2021-08-26 03:45:00,NA,154.243636363636,107.381818181818,41.4654545454545
"10726","MOOS",2021-08-26 04:00:00,154.783636363636,107.3,41.9463636363636,NA,2365.20062588423,2365.20062588423,2021-08-26 04:00:00,NA,154.783636363636,107.3,41.9463636363636
"10727","MOOS",2021-08-26 04:15:00,155.324545454545,107.272727272727,40.7863636363636,NA,2336.96070976363,2336.96070976363,2021-08-26 04:15:00,NA,155.324545454545,107.272727272727,40.7863636363636
"10728","MOOS",2021-08-26 04:30:00,NA,107.272727272727,44.1418181818182,NA,2409.10911438899,2409.10911438899,2021-08-26 04:30:00,NA,NA,107.272727272727,44.1418181818182
"10729","MOOS",2021-08-26 04:45:00,155.040909090909,107.218181818182,44.9445454545455,NA,2426.44747468212,2426.44747468212,2021-08-26 04:45:00,NA,155.040909090909,107.218181818182,44.9445454545455
"10730","MOOS",2021-08-26 05:00:00,155.071818181818,107.2,44.9227272727273,NA,2430.08332389209,2430.08332389209,2021-08-26 05:00:00,NA,155.071818181818,107.2,44.9227272727273
"10731","MOOS",2021-08-26 05:15:00,155.415454545455,107.118181818182,41.3890909090909,NA,2451.89841915213,2451.89841915213,2021-08-26 05:15:00,NA,155.415454545455,107.118181818182,41.3890909090909
"10732","MOOS",2021-08-26 05:30:00,155.993636363636,107.081818181818,42.8218181818182,NA,2457.21603987587,2457.21603987587,2021-08-26 05:30:00,NA,155.993636363636,107.081818181818,42.8218181818182
"10733","MOOS",2021-08-26 05:45:00,155.697272727273,107.009090909091,37.5381818181818,NA,2516.2185293879,2516.2185293879,2021-08-26 05:45:00,NA,155.697272727273,107.009090909091,37.5381818181818
"10734","MOOS",2021-08-26 06:00:00,156.111818181818,107,42.82,NA,2496.36350362661,2496.36350362661,2021-08-26 06:00:00,NA,156.111818181818,107,42.82
"10735","MOOS",2021-08-26 06:15:00,156.363636363636,106.972727272727,42.0436363636364,NA,2554.80939716886,2554.80939716886,2021-08-26 06:15:00,NA,156.363636363636,106.972727272727,42.0436363636364
"10736","MOOS",2021-08-26 06:30:00,156.342727272727,106.872727272727,45.8072727272727,NA,2545.58362105256,2545.58362105256,2021-08-26 06:30:00,NA,156.342727272727,106.872727272727,45.8072727272727
"10737","MOOS",2021-08-26 06:45:00,156.856363636364,106.809090909091,38.8581818181818,NA,2601.51284912659,2601.51284912659,2021-08-26 06:45:00,NA,156.856363636364,106.809090909091,38.8581818181818
"10738","MOOS",2021-08-26 07:00:00,156.920909090909,106.781818181818,39.5663636363636,NA,2600.11536740011,2600.11536740011,2021-08-26 07:00:00,NA,156.920909090909,106.781818181818,39.5663636363636
"10739","MOOS",2021-08-26 07:15:00,157.585454545455,106.690909090909,38.8709090909091,NA,2605.14869833668,2605.14869833668,2021-08-26 07:15:00,NA,157.585454545455,106.690909090909,38.8709090909091
"10740","MOOS",2021-08-26 07:30:00,157.582727272727,106.636363636364,39.5372727272727,16.2142857142857,2607.10876783537,2607.10876783537,2021-08-26 07:30:00,16.2142857142857,157.582727272727,106.636363636364,39.5372727272727
"10741","MOOS",2021-08-26 07:45:00,157.876363636364,106.536363636364,46.7481818181818,16.2142857142857,2587.81033804361,2587.81033804361,2021-08-26 07:45:00,16.2142857142857,157.876363636364,106.536363636364,46.7481818181818
"10742","MOOS",2021-08-26 08:00:00,158.059090909091,106.490909090909,40.15,16.2142857142857,2634.51379000139,2634.51379000139,2021-08-26 08:00:00,16.2142857142857,158.059090909091,106.490909090909,40.15
