"","day","site.ID","year","dailyfDOM","dailyNO3","dailySPC","dailyTurb","dailyABS","julian"
"1",2015-06-27,"FRCH","2015",41.0807783075932,6.70086490831638,110.85671641791,1.78850746268657,0.0763231343283582,178
"2",2015-06-27,"MOOS","2015",106.866457223124,9.11073325664858,138.702985074627,0.421194029850746,0.221409701492537,178
"3",2015-06-28,"FRCH","2015",44.4419880535317,7.8963882553844,109.557291666667,2.028125,0.0891952631578947,179
"4",2015-06-28,"MOOS","2015",106.534104676546,11.1781766220492,136.872916666667,0.389895833333333,0.2222984375,179
"5",2015-06-29,"FRCH","2015",46.7535398161028,7.4335931743264,107.428125,2.11104166666667,0.103928571428571,180
"6",2015-06-29,"MOOS","2015",103.885938760489,10.9469104689458,134.169791666667,0.421770833333333,0.227217741935484,180
"7",2015-06-30,"FRCH","2015",45.3815076824619,7.00196915753669,108.063541666667,1.9196875,0.0986859550561798,181
"8",2015-06-30,"MOOS","2015",104.25457135723,10.9752036248297,134.520833333333,0.2459375,0.229908854166667,181
"9",2015-07-01,"FRCH","2015",61.3641003163264,9.67162311879316,107.44375,2.4540625,0.211341666666667,182
"10",2015-07-01,"MOOS","2015",107.433294396529,12.1143481876435,135.663541666667,0.371354166666667,0.243790625,182
"11",2015-07-02,"FRCH","2015",148.975671885051,14.2522051830178,79.86875,34.8921875,0.760540740740741,183
"12",2015-07-02,"MOOS","2015",124.94410549411,18.9468262330067,124.997916666667,5.6871875,0.537015730337079,183
"13",2015-07-03,"FRCH","2015",186.478732536938,NA,53.0802083333333,60.6773958333333,NA,184
"14",2015-07-03,"MOOS","2015",162.975098763783,19.875978846005,81.696875,47.8458333333333,0.9391625,184
"15",2015-07-04,"FRCH","2015",197.72283393794,14.8809618013063,63.0677083333333,13.9276041666667,0.878407954545455,185
"16",2015-07-04,"MOOS","2015",215.81239189601,16.467985610681,78.0020833333333,14.026875,0.813617105263158,185
"17",2015-07-05,"FRCH","2015",177.480934693756,12.9726209601872,74.6916666666667,6.88927083333333,0.699380136986301,186
"18",2015-07-05,"MOOS","2015",218.739447174479,16.3711240315795,88.4364583333333,4.853125,0.699473333333333,186
"19",2015-07-06,"FRCH","2015",153.878857671884,13.2373024961948,83.9302083333333,5.2615625,0.538747402597403,187
"20",2015-07-06,"MOOS","2015",208.238936156051,16.8105211411929,98.6270833333333,2.32697916666667,0.61274947368421,187
"21",2015-07-07,"FRCH","2015",130.142860928401,13.4811877423419,90.9020833333333,5.09041666666667,0.416708695652174,188
"22",2015-07-07,"MOOS","2015",195.158289425351,17.5340073517929,107.129166666667,1.56541666666667,0.554941666666667,188
"23",2015-07-08,"FRCH","2015",117.16737232359,13.5830030590694,95.4298969072165,4.88907216494845,0.374479411764706,189
"24",2015-07-08,"MOOS","2015",190.794359735345,17.5073373100856,112.172164948454,1.43525773195876,0.541037765957447,189
"25",2015-07-09,"FRCH","2015",102.526339677307,13.4074950531402,99.10625,4.53322916666667,0.308005384615385,190
"26",2015-07-09,"MOOS","2015",181.459468600498,17.6751971004234,117.310416666667,1.06333333333333,0.507258333333333,190
"27",2015-07-10,"FRCH","2015",88.8756698673991,13.1822343710352,101.58125,4.641875,0.261901829268293,191
"28",2015-07-10,"MOOS","2015",170.117383399758,17.7313266469568,121.286458333333,0.887395833333333,0.470175,191
"29",2015-07-11,"FRCH","2015",77.3359928065201,13.2366245853602,103.53125,4.92635416666667,0.231574657534247,192
"30",2015-07-11,"MOOS","2015",158.810205148408,18.0652873144899,124.983505154639,0.842268041237113,0.437546391752577,192
"31",2015-07-12,"FRCH","2015",68.5897420487806,13.1828135657691,105.141666666667,4.89927083333333,0.208433098591549,193
"32",2015-07-12,"MOOS","2015",149.242774989267,17.9668886393164,127.823711340206,0.888350515463918,0.407318041237113,193
"33",2015-07-13,"FRCH","2015",63.280408145512,12.8015867402462,106.303157894737,5.01452631578947,0.194113684210526,194
"34",2015-07-13,"MOOS","2015",143.454810898335,16.9686404323189,125.759375,1.10317708333333,0.413491397849462,194
"35",2015-07-14,"FRCH","2015",61.4804855556297,12.873265572805,106.625,5.37208333333333,0.200405319148936,195
"36",2015-07-14,"MOOS","2015",144.030581047475,17.3253806525179,126.786458333333,0.77125,0.400291145833333,195
"37",2015-07-15,"FRCH","2015",78.6470738712387,12.9336429401491,103.952083333333,7.303125,0.283186263736264,196
"38",2015-07-15,"MOOS","2015",143.685784543484,17.5073687376033,127.9,0.811666666666667,0.39715,196
"39",2015-07-16,"FRCH","2015",83.3896710612905,12.7448102156674,101.022916666667,6.24760416666667,0.2758671875,197
"40",2015-07-16,"MOOS","2015",138.474796898466,17.1736475135677,126.936458333333,0.936354166666667,0.40403125,197
"41",2015-07-17,"FRCH","2015",72.6692470931097,12.5924875964351,103.304166666667,6.05239583333333,0.242505555555556,198
"42",2015-07-17,"MOOS","2015",137.579320831861,17.8258606200658,129.541666666667,0.811979166666667,0.4032234375,198
"43",2015-07-18,"FRCH","2015",66.7874783497616,12.3856652956265,105.3625,6.11729166666667,0.226443604651163,199
"44",2015-07-18,"MOOS","2015",135.522192279552,17.8935522419741,132.265625,0.881041666666667,0.394525,199
"45",2015-07-19,"FRCH","2015",72.7261924868063,NA,105.310416666667,8.95625,NA,200
"46",2015-07-19,"MOOS","2015",137.698237011454,17.3815101990514,131.946875,1.20958333333333,0.427905208333333,200
"47",2015-07-20,"FRCH","2015",109.270195360645,NA,70.046875,91.8042708333333,NA,201
"48",2015-07-20,"MOOS","2015",141.225801130058,14.522338678637,98.2552083333333,36.403125,0.727382978723404,201
"49",2015-07-21,"FRCH","2015",167.600891965515,15.6802441398074,59.025,53.5172916666667,0.762055,202
"50",2015-07-21,"MOOS","2015",175.224235529293,NA,75.321875,43.19875,NA,202
"51",2015-07-22,"FRCH","2015",156.547525374892,16.231781530704,71.1489583333333,17.8638541666667,0.633880208333333,203
"52",2015-07-22,"MOOS","2015",195.81197818754,NA,87.125,12.3034375,NA,203
"53",2015-07-23,"FRCH","2015",131.715521364656,16.7457781320492,80.0525773195876,11.7853608247423,0.503645161290323,204
"54",2015-07-23,"MOOS","2015",186.008557055899,NA,96.575,6.00541666666667,NA,204
"55",2015-07-24,"FRCH","2015",110.443998835424,16.798476519747,86.0371134020619,10.4456701030928,0.403533098591549,205
"56",2015-07-24,"MOOS","2015",172.231496491158,20.6116790138222,103.345833333333,3.84260416666667,0.534456666666667,205
"57",2015-07-25,"FRCH","2015",95.0795629944212,16.4476474326994,90.1370056216931,10.0903358134921,0.345058536585366,206
"58",2015-07-25,"MOOS","2015",159.144115644325,20.8095483989159,108.296875,3.18360824742268,0.478453333333333,206
"59",2015-07-26,"FRCH","2015",97.5134901895019,15.6908871278774,91.8041666666667,11.286875,0.369764930555556,207
"60",2015-07-26,"MOOS","2015",156.108592972777,20.8448356492229,110.5,2.45,0.455607894736842,207
"61",2015-07-27,"FRCH","2015",123.34436113136,13.9894665365669,74.121875,86.8369791666667,0.604269444444444,208
"62",2015-07-27,"MOOS","2015",156.463385811889,19.8792712928937,NA,NA,0.50691049382716,208
"63",2015-07-28,"FRCH","2015",183.567361355218,NA,41.4104166666667,72.9355208333333,NA,209
"64",2015-07-28,"MOOS","2015",156.816354442711,18.0461003289684,NA,NA,1.037875,209
"65",2015-07-29,"FRCH","2015",195.570511571513,NA,48.84375,43.8563541666667,NA,210
"66",2015-07-29,"MOOS","2015",157.167515597116,18.531469801533,NA,NA,0.923769444444444,210
"67",2015-07-30,"FRCH","2015",178.928796953094,21.9473221081767,58.928125,26.2097916666667,0.767837931034483,211
