"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",0.24655646044789,0.26139498468667,NA,0.584014448027165,7.49285714285714,24.9142857142857,3761.78360653592,0.87,1e-04,6.6026,0,0.1715,0.3216,1174,0,"MOOS_storm1_06_20_NO3","MOOS"
"2","2",-0.138863536708632,0.309434088618851,-0.0739685950548927,-0.55180362207973,28.6960666986546,153.20455454098,3761.78360653592,0.8913,3e-04,-3.1414,0.0029,-0.2277,-0.05,351,0.0058,"MOOS_storm1_06_20_fDOM","MOOS"
"3","3",0.664368015414258,0.136530991132169,-0.552408477842004,0.821098265895954,45.7727272727273,92.9545454545455,3761.78360653592,0.8521,0,34.0624,0,0.6252,0.7036,1275,0,"MOOS_storm1_06_20_SPC","MOOS"
"4","4",0.0643813401716266,0.206111734751073,NA,0.3797238348817,40.2827272727273,466.049090909091,3761.78360653592,0.9267,0.0041,2.1865,0.0336,0.0052,0.1236,843,0.0477,"MOOS_storm1_06_20_turb","MOOS"
"5","5",-0.162683159460767,0.194072323987121,NA,0.426747624654308,0.583141666666667,1.191825,3761.78360653592,0.6811,0,-5.8678,0,-0.2184,-0.107,196,0,"MOOS_storm1_06_20_abs","MOOS"
"6","6",-0.142807269249158,0.198800673999432,-0.42085126733623,-0.476087996174088,19.6974350042967,21.785797826355,1837.97057846241,0.9447,0.0208,-5.0284,0,-0.1999,-0.0857,211,0,"MOOS_storm2_06_28_NO3","MOOS"
"7","7",0.126832437281574,0.179938607644869,0.246845880716719,0.465337843739307,87.1626327735879,93.3626242093025,1837.97057846241,0.9438,0.0191,4.9341,0,0.0752,0.1785,1073,0,"MOOS_storm2_06_28_fDOM","MOOS"
"8","8",-0.628152173913048,0.180689398318743,0.549689440993791,-0.943322981366464,66.2818181818182,72.1363636363636,1837.97057846241,0.9634,0.1239,-24.3349,0,-0.68,-0.5763,0,0,"MOOS_storm2_06_28_SPC","MOOS"
"9","9",0.420600137546603,0.137064336152752,-0.243837550222608,0.662332138849676,43.4854545454545,93.7163636363636,1837.97057846241,0.9638,0.1282,21.4804,0,0.3813,0.4599,1275,0,"MOOS_storm2_06_28_turb","MOOS"
"10","10",0.652605595910683,0.215742523511671,-0.342816787732042,0.959039548022599,0.498975,0.622875,1837.97057846241,0.9134,0.0014,21.1745,0,0.5907,0.7145,1275,0,"MOOS_storm2_06_28_abs","MOOS"
"11","11",0.423297436177779,0.420290376248491,-0.679494888755273,0.911742196468618,20.4504840563446,22.1113866737922,1129.9646219322,0.8166,0,7.0501,0,0.3026,0.544,1109,0,"MOOS_storm3_07_18_NO3","MOOS"
"12","12",-0.85067338597271,0.142549369349216,0.366433653045317,-0.977554406652463,97.9346530374143,105.993887909383,1129.9646219322,0.6808,0,-41.773,0,-0.8916,-0.8098,0,0,"MOOS_storm3_07_18_fDOM","MOOS"
"13","13",-0.294571428571518,0.31774575897551,-0.479999999999794,-0.742857142857069,100.609090909091,102.2,1129.9646219322,0.847,0,-6.4895,0,-0.3858,-0.2034,129.5,0,"MOOS_storm3_07_18_SPC","MOOS"
"14","14",0.0190235756385088,0.151012225986369,0.208349705304515,-0.351473477406675,12.8063636363636,22.0609090909091,1129.9646219322,0.9749,0.3629,0.8818,0.3822,-0.0243,0.0624,734,0.3541,"MOOS_storm3_07_18_turb","MOOS"
"15","15",-0.624896972902776,0.141554553894773,0.819359957683114,-0.852948955302796,0.408083333333333,0.439591666666667,1129.9646219322,0.9511,0.0379,-30.9017,0,-0.6655,-0.5843,0,0,"MOOS_storm3_07_18_abs","MOOS"
"16","16",0.363951323332225,0.117217086891082,-0.874054172508358,0.594861722863742,18.2125,22.5248645352614,1303.9290230563,0.8922,3e-04,21.7345,0,0.3303,0.3976,1275,0,"MOOS_storm4_07_20_NO3","MOOS"
"17","17",-0.751232123458026,0.176195627526367,0.34664835701157,-0.942070650484062,100.949279366104,137.913691874946,1303.9290230563,0.8606,0,-29.8454,0,-0.8018,-0.7006,0,0,"MOOS_storm4_07_20_fDOM","MOOS"
"18","18",-0.142709832134353,0.327374537025406,0.0959232613910573,-0.618705035971227,101.481818181818,105.272727272727,1303.9290230563,0.8684,1e-04,-3.0515,0.0037,-0.2367,-0.0487,397,0.0205,"MOOS_storm4_07_20_SPC","MOOS"
"19","19",-0.25290984951479,0.050780690887645,0.769959214289063,-0.358703295672965,11.7663636363636,50.55,1303.9290230563,0.975,0.364,-34.863,0,-0.2675,-0.2383,0,0,"MOOS_storm4_07_20_turb","MOOS"
"20","20",-0.723864195313615,0.137656927026368,0.819941136152883,-0.853525783171388,0.406333333333333,0.613025,1303.9290230563,0.7905,0,-36.8093,0,-0.7634,-0.6843,0,0,"MOOS_storm4_07_20_abs","MOOS"
"21","21",-0.260323937736643,0.205885199885727,0.108119478334003,-0.517248632730356,20.4824436978108,22.8564458154734,1205.12242651468,0.794,0,-8.8509,0,-0.3194,-0.2012,65,0,"MOOS_storm5_07_26_NO3","MOOS"
"22","22",-0.223027224233154,0.275349245333521,0.169593616829432,-0.551807191320496,132.146152938394,142.045143432125,1205.12242651468,0.8701,1e-04,-5.6699,0,-0.3021,-0.144,197,0,"MOOS_storm5_07_26_fDOM","MOOS"
"23","23",-0.123350253806984,0.139952469817906,-0.192893401014936,-0.347715736040478,104,105.790909090909,1205.12242651468,0.9483,0.029,-6.1696,0,-0.1635,-0.0832,136,0,"MOOS_storm5_07_26_SPC","MOOS"
"24","24",0.149049052686217,0.106484827212734,0.0634310926550744,0.382429275888913,17.9872727272727,35.5009090909091,1205.12242651468,0.9785,0.4907,9.798,0,0.1185,0.1796,1243,0,"MOOS_storm5_07_26_turb","MOOS"
"25","25",-0.102140439932317,0.0986393476513558,0.436548223350254,-0.250181290790427,0.58305,0.652,1205.12242651468,0.9369,0.0102,-7.2485,0,-0.1305,-0.0738,108,0,"MOOS_storm5_07_26_abs","MOOS"
"26","26",0.849070184426238,0.140865673540093,-0.861680327868865,0.986168032786897,19.1351450622505,23.0342213211292,1005.24154105179,0.8465,0,42.1926,0,0.8086,0.8895,1275,0,"MOOS_storm6a_08_01_NO3","MOOS"
"27","27",-0.372294233136692,0.114063974148679,0.282544226114848,-0.861758865245694,117.713364068577,133.179905963242,1005.24154105179,0.6985,0,-22.8474,0,-0.405,-0.3395,0,0,"MOOS_storm6a_08_01_fDOM","MOOS"
"28","28",0.873690248566032,0.125991730328903,-0.630975143403501,0.954110898661629,106.118181818182,110.872727272727,1005.24154105179,0.5869,0,48.5415,0,0.8375,0.9099,1275,0,"MOOS_storm6a_08_01_SPC","MOOS"
"29","29",-0.0334466183947014,0.153257630990172,0.781574487752271,-0.3468032660607,15.6390909090909,45.1436363636364,1005.24154105179,0.9745,0.3506,-1.5277,0.133,-0.0774,0.0106,487,0.1476,"MOOS_storm6a_08_01_turb","MOOS"
"30","30",-0.2577018195797,0.154884094468188,0.988467452588409,-0.555740645822651,0.531425,0.661491666666667,1005.24154105179,0.9587,0.0786,-11.6469,0,-0.3022,-0.2132,2,0,"MOOS_storm6a_08_01_abs","MOOS"
"31","31",-0.335845013407354,0.070584973557595,NA,-0.41171637123925,13.4107142857143,47.3642857142857,1517.74001885128,0.7904,0,-33.3062,0,-0.3561,-0.3156,0,0,"MOOS_storm6b_08_02_NO3","MOOS"
"32","32",-0.136955422320906,0.148649085624212,-0.141932098555115,-0.389083783753728,82.7942541821998,167.876857940776,1517.74001885128,0.9665,0.1661,-6.4493,0,-0.1796,-0.0943,143,0,"MOOS_storm6b_08_02_fDOM","MOOS"
"33","33",0.806129741616245,0.11256450528188,-0.774601429356746,0.904617921935111,89.8909090909091,106.427272727273,1517.74001885128,0.7418,0,50.1304,0,0.7738,0.8384,1275,0,"MOOS_storm6b_08_02_SPC","MOOS"
"34","34",-0.164234985618573,0.0942950680992746,0.776097552574014,-0.369561754017325,26.3545454545455,237.485454545455,1517.74001885128,0.9642,0.1327,-12.192,0,-0.1913,-0.1372,2,0,"MOOS_storm6b_08_02_turb","MOOS"
"35","35",-0.422312336394861,0.203389344471072,NA,-0.769689358289579,0.646208333333333,1.19695,1517.74001885128,0.852,0,-14.5346,0,-0.4807,-0.3639,3,0,"MOOS_storm6b_08_02_abs","MOOS"
"36","36",0.612514860081467,0.109758122853151,-0.971148066519713,0.723101582849113,17.9626257159585,22.947331045893,1233.95451534157,0.8126,0,39.0641,0,0.581,0.644,1275,0,"MOOS_storm7a_08_09_NO3","MOOS"
"37","37",-0.176421574439046,0.204986523667696,-0.0499198582807718,-0.72811328621226,117.542321312073,154.773427557118,1233.95451534157,0.7695,0,-6.0245,0,-0.2353,-0.1176,38,0,"MOOS_storm7a_08_09_fDOM","MOOS"
"38","38",0.65563963963972,0.0975579691318281,-0.803603603603705,0.726126126126168,96.9090909090909,101.954545454545,1233.95451534157,0.6715,0,47.0436,0,0.6276,0.6836,1275,0,"MOOS_storm7a_08_09_SPC","MOOS"
"39","39",0.00553087974357498,0.114764207610527,0.587564153931276,0.273968290309656,19.6318181818182,67.28,1233.95451534157,0.9474,0.0267,0.3374,0.7373,-0.0274,0.0385,636,0.9923,"MOOS_storm7a_08_09_turb","MOOS"
"40","40",-0.360611327215906,0.131266491194886,0.630760023937762,-0.731797326949932,0.612075,0.779175,1233.95451534157,0.8783,1e-04,-19.2302,0,-0.3983,-0.3229,1,0,"MOOS_storm7a_08_09_abs","MOOS"
"41","41",-0.0177468013468207,0.293844539142977,-0.571717171717123,-0.712121212121225,19.552617878903,21.5301206946253,1299.71759435124,0.865,0,-0.4228,0.6743,-0.1021,0.0666,648,0.9231,"MOOS_storm7b_08_12_NO3","MOOS"
"42","42",-0.419717073949125,0.21055089574143,0.166709919439987,-0.758652013612495,148.513376325786,164.597359249689,1299.71759435124,0.9237,0.0032,-13.954,0,-0.4802,-0.3593,3,0,"MOOS_storm7b_08_12_fDOM","MOOS"
"43","43",0.631959183673488,0.21876165429775,-0.910204081632701,0.873469387755119,97.3727272727273,99.6,1299.71759435124,0.8744,1e-04,20.2216,0,0.5692,0.6948,1274,0,"MOOS_storm7b_08_12_SPC","MOOS"
"44","44",-0.00179256921011565,0.0847632018225056,0.581709662203839,-0.223712855121367,27.4354545454545,77.5463636363636,1299.71759435124,0.9558,0.0592,-0.148,0.8829,-0.0261,0.0225,651,0.9001,"MOOS_storm7b_08_12_turb","MOOS"
"45","45",-0.169848665640236,0.102636676967616,0.799220554272517,-0.389506351039261,0.757325,0.930525,1299.71759435124,0.9481,0.0284,-11.584,0,-0.1993,-0.1404,1,0,"MOOS_storm7b_08_12_abs","MOOS"
"46","46",0.0308192642436295,0.228859985129594,NA,0.363126252801715,15.0642857142857,22.5398456171987,1777.06684026626,0.8271,0,0.9426,0.3505,-0.0349,0.0965,792,0.1314,"MOOS_storm9_09_09_NO3","MOOS"
"47","47",-0.131533682029539,0.106123383957468,-0.577925942114187,-0.32672689312756,92.8830116578942,196.763812017623,1777.06684026626,0.9634,0.1229,-8.6761,0,-0.162,-0.1011,70,0,"MOOS_storm9_09_09_fDOM","MOOS"
"48","48",0.644745581146224,0.140415164079691,-0.742367434386711,0.797268344938421,91.6,108.572727272727,1777.06684026626,0.87,1e-04,32.142,0,0.6044,0.6851,1275,0,"MOOS_storm9_09_09_SPC","MOOS"
"49","49",-0.00410718783679427,0.167747094088837,NA,-0.780811651174986,24.7154545454545,244.872727272727,1777.06684026626,0.5151,0,-0.1714,0.8646,-0.0523,0.0441,896,0.0128,"MOOS_storm9_09_09_turb","MOOS"
"50","50",-0.3206358236426,0.181313323933587,NA,-0.461599598427173,0.877225,1.17605,1777.06684026626,0.7283,0,-12.3789,0,-0.3727,-0.2686,6,0,"MOOS_storm9_09_09_abs","MOOS"
