"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response","date","doy"
"Interpolated HI for 2% discharge...1","1",0.0732367501567425,2,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 4% discharge...2","1",0.524495226884003,4,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 6% discharge...3","1",0.518103134795956,6,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 8% discharge...4","1",0.504831661088494,8,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 10% discharge...5","1",0.497350333577376,10,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 12% discharge...6","1",0.495028542280821,12,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 14% discharge...7","1",0.58003013950592,14,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 16% discharge...8","1",0.58003013950592,16,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 18% discharge...9","1",0.58003013950592,18,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 20% discharge...10","1",0.58003013950592,20,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 22% discharge...11","1",0.58003013950592,22,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 24% discharge...12","1",0.58003013950592,24,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 26% discharge...13","1",0.584014448027165,26,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 28% discharge...14","1",0.206766651888831,28,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 30% discharge...15","1",0.203498945619609,30,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 32% discharge...16","1",0.207196613240045,32,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 34% discharge...17","1",0.21298675943639,34,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 36% discharge...18","1",0.229325290782511,36,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 38% discharge...19","1",0.248165787705697,38,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 40% discharge...20","1",0.263234909348238,40,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 42% discharge...21","1",0.239046184526632,42,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 44% discharge...22","1",0.257964483980037,44,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 46% discharge...23","1",0.257964483980037,46,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 48% discharge...24","1",0.257964483980037,48,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 50% discharge...25","1",0.257964483980037,50,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 52% discharge...26","1",0.257964483980037,52,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 54% discharge...27","1",0.257964483980037,54,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 56% discharge...28","1",0.257964483980037,56,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
"Interpolated HI for 58% discharge...29","1",0.257964483980037,58,"MOOS_storm1_06_20_NO3","MOOS","storm1","06","20","NO3",2023-06-20,171
