"","site.ID","datetimeAK","Q","day","fDOM","SPC","Turb","NO3","ABS_254","DateTime","MeanDischarge","nitrateuM","fDOM.QSU.mn","SpCond.uScm.mn","Turbidity.FNU.mn"
"5688","VAUL",2019-08-05 18:30:00,143.078270485793,"2019-08-05",229.055303015342,157.32,19.878,13.1694024323534,0.706125,2019-08-05 18:30:00,143.078270485793,13.1694024323534,229.055303015342,157.32,19.878
"5689","VAUL",2019-08-05 18:45:00,143.078270485793,"2019-08-05",210.796207959331,157.34,18.302,12.9503965420991,NA,2019-08-05 18:45:00,143.078270485793,12.9503965420991,210.796207959331,157.34,18.302
"5690","VAUL",2019-08-05 19:00:00,142.074916555318,"2019-08-05",210.957897132747,157.74,20.05,12.9150730114129,NA,2019-08-05 19:00:00,142.074916555318,12.9150730114129,210.957897132747,157.74,20.05
"5691","VAUL",2019-08-05 19:15:00,142.275587341413,"2019-08-05",210.826316654856,158.06,19.704,12.8938788930012,NA,2019-08-05 19:15:00,142.275587341413,12.8938788930012,210.826316654856,158.06,19.704
"5692","VAUL",2019-08-05 19:30:00,142.074916555318,"2019-08-05",210.575440850558,158.34,20.864,12.9992607595483,NA,2019-08-05 19:30:00,142.074916555318,12.9992607595483,210.575440850558,158.34,20.864
"5693","VAUL",2019-08-05 19:45:00,142.275587341413,"2019-08-05",210.057199201668,158.18,22.968,12.9062421287414,NA,2019-08-05 19:45:00,142.275587341413,12.9062421287414,210.057199201668,158.18,22.968
"5694","VAUL",2019-08-05 20:00:00,142.476258127508,"2019-08-05",230.86808879854,158.82,NA,12.8202882040716,0.745141666666667,2019-08-05 20:00:00,142.476258127508,12.8202882040716,230.86808879854,158.82,NA
"5695","VAUL",2019-08-05 20:15:00,142.275587341413,"2019-08-05",210.120766128026,158.92,20.35,12.7837872223626,NA,2019-08-05 20:15:00,142.275587341413,12.7837872223626,210.120766128026,158.92,20.35
"5696","VAUL",2019-08-05 20:30:00,142.676928913603,"2019-08-05",209.76068886498,158.92,21.56,12.6601548649609,NA,2019-08-05 20:30:00,142.676928913603,12.6601548649609,209.76068886498,158.92,21.56
"5697","VAUL",2019-08-05 20:45:00,143.278941271888,"2019-08-05",209.683056853684,159.84,20.056,12.6472029037093,NA,2019-08-05 20:45:00,143.278941271888,12.6472029037093,209.683056853684,159.84,20.056
"5698","VAUL",2019-08-05 21:00:00,143.479612057983,"2019-08-05",209.812275610503,160.12,20.79,12.6495578057551,NA,2019-08-05 21:00:00,143.479612057983,12.6495578057551,209.812275610503,160.12,20.79
"5699","VAUL",2019-08-05 21:15:00,143.479612057983,"2019-08-05",209.364729058679,160.62,22.174,12.8149896744687,NA,2019-08-05 21:15:00,143.479612057983,12.8149896744687,209.364729058679,160.62,22.174
"5700","VAUL",2019-08-05 21:30:00,143.680282844078,"2019-08-05",209.136176136361,160.9,20.818,12.7107852589445,NA,2019-08-05 21:30:00,143.680282844078,12.7107852589445,209.136176136361,160.9,20.818
"5701","VAUL",2019-08-05 21:45:00,143.479612057983,"2019-08-05",208.49543888818,161.62,22.8,12.858555362315,NA,2019-08-05 21:45:00,143.479612057983,12.858555362315,208.49543888818,161.62,22.8
"5702","VAUL",2019-08-05 22:00:00,143.680282844078,"2019-08-05",207.211746486946,162.18,19.642,12.7673029080424,NA,2019-08-05 22:00:00,143.680282844078,12.7673029080424,207.211746486946,162.18,19.642
