"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response"
"Interpolated HI for 66% discharge...33","1",-0.0332912556765496,66,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 68% discharge...34","1",-0.00457297468084225,68,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 70% discharge...35","1",0.0314620658041897,70,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 72% discharge...36","1",0.0453639088339357,72,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 74% discharge...37","1",0.0927399265275158,74,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 76% discharge...38","1",0.104995498672179,76,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 78% discharge...39","1",0.11779982777853,78,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 80% discharge...40","1",0.150542326493334,80,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 82% discharge...41","1",0.169931739140138,82,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 84% discharge...42","1",0.137920916374203,84,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 86% discharge...43","1",0.169200063191205,86,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 88% discharge...44","1",0.111946420187006,88,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 90% discharge...45","1",0.105361336646647,90,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 92% discharge...46","1",0.0766430556509712,92,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 94% discharge...47","1",0.134079617642323,94,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 96% discharge...48","1",0.114873123982831,96,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 98% discharge...49","1",-0.0197552506212388,98,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 100% discharge...50","1",-0.00146335189783281,100,"STRT_storm1_05_31_NO3","STRT","storm1","05","31","NO3"
"Interpolated HI for 2% discharge...51","2",-0.0449506741549577,2,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 4% discharge...52","2",-0.0449506741549577,4,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 6% discharge...53","2",-0.0442144675122728,6,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 8% discharge...54","2",0.00872930733469311,8,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 10% discharge...55","2",0.00872930733469311,10,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 12% discharge...56","2",0.00872930733469311,12,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 14% discharge...57","2",0.0121474096043375,14,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 16% discharge...58","2",-0.101880482110187,16,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 18% discharge...59","2",-0.192528554300528,18,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 20% discharge...60","2",-0.189110452030907,20,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 22% discharge...61","2",-0.196935276918873,22,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 24% discharge...62","2",-0.194263898529702,24,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 26% discharge...63","2",-0.18482993626557,26,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 28% discharge...64","2",-0.179897351759522,28,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 30% discharge...65","2",-0.171420458130892,30,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 32% discharge...66","2",-0.167728907679703,32,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 34% discharge...67","2",-0.149681327696098,34,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 36% discharge...68","2",-0.15432994678279,36,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 38% discharge...69","2",-0.147357018152776,38,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 40% discharge...70","2",-0.179760627668749,40,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 42% discharge...71","2",-0.0993668622872935,42,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 44% discharge...72","2",-0.158568393597117,44,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 46% discharge...73","2",-0.135188574072934,46,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 48% discharge...74","2",-0.100050482741203,48,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 50% discharge...75","2",-0.442681054247934,50,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 52% discharge...76","2",-0.376506594308098,52,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 54% discharge...77","2",-0.407269514734659,54,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 56% discharge...78","2",-0.405628825645223,56,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 58% discharge...79","2",-0.421762268357823,58,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 60% discharge...80","2",-0.448970362424062,60,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 62% discharge...81","2",-0.491901726930466,62,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 64% discharge...82","2",-0.502702930102441,64,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 66% discharge...83","2",-0.49217517511201,66,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 68% discharge...84","2",-0.491218106476533,68,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 70% discharge...85","2",-0.502839654193238,70,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 72% discharge...86","2",-0.511453271912687,72,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 74% discharge...87","2",-0.527996886897628,74,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 76% discharge...88","2",-0.550419637786355,76,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 78% discharge...89","2",-0.556162049599298,78,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 80% discharge...90","2",-0.568740665951482,80,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 82% discharge...91","2",-0.448970362424016,82,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 84% discharge...92","2",-0.44979070696872,84,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 86% discharge...93","2",-0.422582612902554,86,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 88% discharge...94","2",-0.344102984792078,88,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 90% discharge...95","2",-0.347110914789333,90,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 92% discharge...96","2",-0.345333501609149,92,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 94% discharge...97","2",0.0502092930312788,94,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 96% discharge...98","2",0.0502092930312788,96,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 98% discharge...99","2",0.0502092930312788,98,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 100% discharge...100","2",0.0502092930312788,100,"STRT_storm2_07_12_NO3","STRT","storm2","07","12","NO3"
"Interpolated HI for 2% discharge...101","3",-0.16924499229584,2,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 4% discharge...102","3",-0.16924499229584,4,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 6% discharge...103","3",-0.201448382126349,6,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 8% discharge...104","3",-0.134976887519261,8,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 10% discharge...105","3",-0.134976887519261,10,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 12% discharge...106","3",-0.134976887519261,12,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 14% discharge...107","3",-0.126409861325115,14,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 16% discharge...108","3",-0.403328197226505,16,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 18% discharge...109","3",-0.553620955315874,18,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 20% discharge...110","3",-0.547765793528508,20,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 22% discharge...111","3",-0.582989214175657,22,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 24% discharge...112","3",-0.582465331278895,24,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 26% discharge...113","3",-0.571833590138674,26,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 28% discharge...114","3",-0.577164869029275,28,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 30% discharge...115","3",-0.563143297380586,30,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 32% discharge...116","3",-0.557072419106318,32,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 34% discharge...117","3",-0.536579352850542,34,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 36% discharge...118","3",-0.533127889060095,36,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 38% discharge...119","3",-0.515716486902929,38,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 40% discharge...120","3",-0.518921417565488,40,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 42% discharge...121","3",-0.498767334360552,42,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 44% discharge...122","3",-0.483513097072417,44,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 46% discharge...123","3",-0.472357473035441,46,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 48% discharge...124","3",-0.378120184899851,48,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 50% discharge...125","3",-0.564838212634823,50,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 52% discharge...126","3",-0.473374422187983,52,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 54% discharge...127","3",-0.550107858243451,54,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 56% discharge...128","3",-0.219815100154085,56,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 58% discharge...129","3",-0.221540832049308,58,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 60% discharge...130","3",-0.214453004622498,60,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 62% discharge...131","3",-0.159260400616335,62,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 64% discharge...132","3",-0.129399075500773,64,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 66% discharge...133","3",-0.113620955315871,66,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 68% discharge...134","3",-0.0900462249614813,68,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 70% discharge...135","3",-0.0805238828967627,70,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 72% discharge...136","3",-0.0819414483821252,72,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 74% discharge...137","3",-0.0759322033898305,74,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 76% discharge...138","3",-0.0740832049306643,76,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 78% discharge...139","3",-0.0919568567026202,78,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 80% discharge...140","3",-0.0982742681047762,80,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 82% discharge...141","3",-0.259845916795071,82,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 84% discharge...142","3",-0.275285053929125,84,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 86% discharge...143","3",-0.292295839753467,86,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 88% discharge...144","3",-0.369060092449926,88,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 90% discharge...145","3",-0.394268104776583,90,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 92% discharge...146","3",-0.398921417565488,92,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 94% discharge...147","3",0.0663482280431425,94,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 96% discharge...148","3",0.0663482280431425,96,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 98% discharge...149","3",0.0663482280431425,98,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 100% discharge...150","3",0.0663482280431425,100,"STRT_storm2_07_12_fDOM","STRT","storm2","07","12","fDOM"
"Interpolated HI for 2% discharge...151","4",0.201916252661466,2,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 4% discharge...152","4",0.201916252661466,4,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 6% discharge...153","4",0.125266146202955,6,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 8% discharge...154","4",0.58090844570617,8,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 10% discharge...155","4",0.58090844570617,10,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 12% discharge...156","4",0.58090844570617,12,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 14% discharge...157","4",0.560326472675679,14,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 16% discharge...158","4",0.322924059616762,16,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 18% discharge...159","4",0.330021291696282,18,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 20% discharge...160","4",0.314407381121406,20,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 22% discharge...161","4",0.310858765081664,22,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 24% discharge...162","4",0.2629524485451,24,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 26% discharge...163","4",0.348474095102946,26,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 28% discharge...164","4",0.299148332150507,28,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 30% discharge...165","4",0.306600425833968,30,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 32% discharge...166","4",0.302696948190249,32,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 34% discharge...167","4",0.231724627395347,34,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 36% discharge...168","4",0.228885734563522,36,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 38% discharge...169","4",0.185592618878633,38,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 40% discharge...170","4",0.23491838183111,40,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 42% discharge...171","4",0.119943222143361,42,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 44% discharge...172","4",0.108232789212243,44,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 46% discharge...173","4",0.113555713271835,46,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 48% discharge...174","4",0.252661462029856,48,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 50% discharge...175","4",0.31547196593334,50,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 52% discharge...176","4",0.409510290986539,52,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 54% discharge...177","4",0.396025550035531,54,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 56% discharge...178","4",0.39247693399579,56,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 58% discharge...179","4",0.411994322214386,58,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 60% discharge...180","4",0.464158977998609,60,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 62% discharge...181","4",0.517743080198745,62,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 64% discharge...182","4",0.541518807665077,64,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 66% discharge...183","4",0.56174591909159,66,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 68% discharge...184","4",0.575230660042638,68,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 70% discharge...185","4",0.575940383250594,70,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 72% discharge...186","4",0.603264726756629,72,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 74% discharge...187","4",0.568843151171112,74,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 76% discharge...188","4",0.544712562100841,76,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 78% discharge...189","4",0.513484740951088,78,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 80% discharge...190","4",0.51100070972328,80,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 82% discharge...191","4",0.380766501064634,82,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 84% discharge...192","4",0.371540099361284,84,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 86% discharge...193","4",0.306955287437946,86,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 88% discharge...194","4",0.267565649396776,88,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 90% discharge...195","4",0.266146202980864,90,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 92% discharge...196","4",0.284244144783587,92,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 94% discharge...197","4",0.444641589780014,94,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 96% discharge...198","4",0.444641589780014,96,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 98% discharge...199","4",0.444641589780014,98,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 100% discharge...200","4",0.444641589780014,100,"STRT_storm2_07_12_SPC","STRT","storm2","07","12","SPC"
"Interpolated HI for 2% discharge...201","5",0.014023981217508,2,"STRT_storm2_07_12_turb","STRT","storm2","07","12","turb"
"Interpolated HI for 4% discharge...202","5",0.014023981217508,4,"STRT_storm2_07_12_turb","STRT","storm2","07","12","turb"
"Interpolated HI for 6% discharge...203","5",0.0529305718598023,6,"STRT_storm2_07_12_turb","STRT","storm2","07","12","turb"
"Interpolated HI for 8% discharge...204","5",0.0745010900553413,8,"STRT_storm2_07_12_turb","STRT","storm2","07","12","turb"
"Interpolated HI for 10% discharge...205","5",0.0745010900553413,10,"STRT_storm2_07_12_turb","STRT","storm2","07","12","turb"
"Interpolated HI for 12% discharge...206","5",0.0745010900553413,12,"STRT_storm2_07_12_turb","STRT","storm2","07","12","turb"
"Interpolated HI for 14% discharge...207","5",0.0751718933422774,14,"STRT_storm2_07_12_turb","STRT","storm2","07","12","turb"
"Interpolated HI for 16% discharge...208","5",0.0657806473251721,16,"STRT_storm2_07_12_turb","STRT","storm2","07","12","turb"
"Interpolated HI for 18% discharge...209","5",0.0504989099446587,18,"STRT_storm2_07_12_turb","STRT","storm2","07","12","turb"
"Interpolated HI for 20% discharge...210","5",0.0526370954217675,20,"STRT_storm2_07_12_turb","STRT","storm2","07","12","turb"
"Interpolated HI for 22% discharge...211","5",0.0574584940466208,22,"STRT_storm2_07_12_turb","STRT","storm2","07","12","turb"
"Interpolated HI for 24% discharge...212","5",0.0482139862485326,24,"STRT_storm2_07_12_turb","STRT","storm2","07","12","turb"
"Interpolated HI for 26% discharge...213","5",0.0357412376320642,26,"STRT_storm2_07_12_turb","STRT","storm2","07","12","turb"
