"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","MeanDischarge","DateTime","SpCond.uScm"
"1","MOOS",2020-07-18 19:45:00,1036.60087091164,2020-07-18 08:00:00,99.8363636363636,101.563636363636,16.6445454545455,22.1113866737922,1036.60087091164,2020-07-18 19:45:00,101.563636363636
"2","MOOS",2020-07-18 20:00:00,1041.47450490622,2020-07-18 08:00:00,99.9290909090909,101.490909090909,16.2,22.0644459503886,1041.47450490622,2020-07-18 20:00:00,101.490909090909
"3","MOOS",2020-07-18 20:15:00,1039.53005164262,2020-07-18 08:00:00,99.8063636363636,101.454545454545,15.8472727272727,22.073434599551,1039.53005164262,2020-07-18 20:15:00,101.454545454545
"4","MOOS",2020-07-18 20:30:00,1040.50227827442,2020-07-18 08:00:00,99.4409090909091,101.445454545455,15.6472727272727,22.0524610848388,1040.50227827442,2020-07-18 20:30:00,101.445454545455
"5","MOOS",2020-07-18 20:45:00,1040.5106121648,2020-07-18 08:00:00,99.3736363636364,101.4,15.4818181818182,22.0244963985559,1040.5106121648,2020-07-18 20:45:00,101.4
"6","MOOS",2020-07-18 21:00:00,1041.47867185139,2020-07-18 08:00:00,99.4527272727273,101.390909090909,15.9072727272727,22.0065191002311,1041.47867185139,2020-07-18 21:00:00,101.390909090909
"7","MOOS",2020-07-18 21:15:00,1042.4550654284,2020-07-18 08:00:00,99.6263636363636,101.390909090909,16.0472727272727,22.0314875701266,1042.4550654284,2020-07-18 21:15:00,101.390909090909
"8","MOOS",2020-07-18 21:30:00,1042.45089848319,2020-07-18 08:00:00,99.8618181818182,101.409090909091,15.9127272727273,22.0334850477183,1042.45089848319,2020-07-18 21:30:00,101.409090909091
"9","MOOS",2020-07-18 21:45:00,1049.27731963177,2020-07-18 08:00:00,99.9845454545455,101.372727272727,17.8536363636364,22.0005266674562,1049.27731963177,2020-07-18 21:45:00,101.372727272727
"10","MOOS",2020-07-18 22:00:00,1054.15095362635,2020-07-18 08:00:00,100.072727272727,101.554545454545,16.4681818181818,22.0025241450479,1054.15095362635,2020-07-18 22:00:00,101.554545454545
"11","MOOS",2020-07-18 22:15:00,1059.99264730758,2020-07-18 08:00:00,99.9545454545455,101.381818181818,20.1327272727273,22.0085165778228,1059.99264730758,2020-07-18 22:15:00,101.381818181818
"12","MOOS",2020-07-18 22:30:00,1058.0398601536,2020-07-18 08:00:00,99.9918181818182,101.427272727273,16.8818181818182,21.9915380182938,1058.0398601536,2020-07-18 22:30:00,101.427272727273
"13","MOOS",2020-07-18 22:45:00,1059.02042067575,2020-07-18 08:00:00,100.104545454545,101.454545454545,16.7181818181818,22.0155077493935,1059.02042067575,2020-07-18 22:45:00,101.454545454545
"14","MOOS",2020-07-18 23:00:00,1060.97320782975,2020-07-18 08:00:00,100.064545454545,101.509090909091,17.8045454545455,21.9985291898645,1060.97320782975,2020-07-18 23:00:00,101.509090909091
"15","MOOS",2020-07-18 23:15:00,1064.86628130221,2020-07-18 08:00:00,100.280909090909,101.5,17.4518181818182,21.9825493691315,1064.86628130221,2020-07-18 23:15:00,101.5
"16","MOOS",2020-07-18 23:30:00,1068.76768866493,2020-07-18 08:00:00,100.289090909091,101.527272727273,17.6127272727273,21.9765569363565,1068.76768866493,2020-07-18 23:30:00,101.527272727273
