"","site.ID","datetimeAK","Q","day","fDOM.QSU","SpCond.µS.cm","Turbidity.FNU","nitrateuM","MeanDischarge","DateTime","SpCond.uScm"
"1","MOOS",2020-08-12 17:15:00,1159.38477879181,2020-08-12 08:00:00,142.344545454545,99.4636363636364,32.6509090909091,20.6831901957704,1159.38477879181,2020-08-12 17:15:00,99.4636363636364
"2","MOOS",2020-08-12 17:30:00,1164.25424584124,2020-08-12 08:00:00,142.230909090909,99.5,33.3018181818182,20.6702065914248,1164.25424584124,2020-08-12 17:30:00,99.5
"3","MOOS",2020-08-12 17:45:00,1177.91125508351,2020-08-12 08:00:00,141.36,99.4818181818182,37.3027272727273,20.8038378423055,1177.91125508351,2020-08-12 17:45:00,99.4818181818182
"4","MOOS",2020-08-12 18:00:00,1181.80016161074,2020-08-12 08:00:00,141.567272727273,99.4636363636364,40.5245454545455,20.7444461752473,1181.80016161074,2020-08-12 18:00:00,99.4636363636364
"5","MOOS",2020-08-12 18:15:00,1184.71684150619,2020-08-12 08:00:00,141.101818181818,99.5090909090909,37.8163636363636,20.8922595170287,1184.71684150619,2020-08-12 18:15:00,99.5090909090909
"6","MOOS",2020-08-12 18:30:00,1193.49188286357,2020-08-12 08:00:00,140.766363636364,99.5,36.1236363636364,20.8369959703267,1193.49188286357,2020-08-12 18:30:00,99.5
"7","MOOS",2020-08-12 18:45:00,1196.408562759,2020-08-12 08:00:00,140.33,99.5272727272727,37.7209090909091,20.7730766873942,1196.408562759,2020-08-12 18:45:00,99.5272727272727
"8","MOOS",2020-08-12 19:00:00,1201.28636369872,2020-08-12 08:00:00,139.603636363636,99.5363636363636,36.7190909090909,20.7550993890694,1201.28636369872,2020-08-12 19:00:00,99.5363636363636
"9","MOOS",2020-08-12 19:15:00,1206.16416463847,2020-08-12 08:00:00,139.495454545455,99.5636363636364,45.6009090909091,20.8679568729971,1206.16416463847,2020-08-12 19:15:00,99.5636363636364
"10","MOOS",2020-08-12 19:30:00,1209.0850114791,2020-08-12 08:00:00,139.047272727273,99.6,43.2772727272727,20.8260098435727,1209.0850114791,2020-08-12 19:30:00,99.6
"11","MOOS",2020-08-12 19:45:00,1209.08084453392,2020-08-12 08:00:00,138.769090909091,99.5636363636364,40.0372727272727,20.9338736335211,1209.08084453392,2020-08-12 19:45:00,99.5636363636364
"12","MOOS",2020-08-12 20:00:00,1207.12389043477,2020-08-12 08:00:00,138.37,99.5636363636364,40.85,20.8439871418974,1207.12389043477,2020-08-12 20:00:00,99.5636363636364
"13","MOOS",2020-08-12 20:15:00,1216.88365925945,2020-08-12 08:00:00,137.892727272727,99.6,46.18,20.8230136271852,1216.88365925945,2020-08-12 20:15:00,99.6
"14","MOOS",2020-08-12 20:30:00,1227.60315388045,2020-08-12 08:00:00,NA,99.5636363636364,45.23,20.834998492735,1227.60315388045,2020-08-12 20:30:00,99.5636363636364
