"","datetimeAK","site.ID","fDOM","SPC","Turb","NO3","ABS_254","Q"
"7252",2015-07-28 14:45:00,"MOOS",156.858590806614,NA,NA,19.4961045297228,1.012,NA
"7253",2015-07-28 15:00:00,"MOOS",156.862255761059,NA,NA,NA,NA,3994.41017552516
"7254",2015-07-28 15:15:00,"MOOS",156.865920519618,NA,NA,NA,NA,NA
"7255",2015-07-28 15:30:00,"MOOS",156.869585082308,NA,NA,NA,NA,NA
"7256",2015-07-28 15:45:00,"MOOS",156.87324944915,NA,NA,NA,NA,NA
"7257",2015-07-28 16:00:00,"MOOS",156.876913620163,NA,NA,NA,NA,4021.2376657211
"7258",2015-07-28 16:15:00,"MOOS",156.880577595364,NA,NA,NA,NA,NA
"7259",2015-07-28 16:30:00,"MOOS",156.884241374772,NA,NA,NA,NA,NA
"7260",2015-07-28 16:45:00,"MOOS",156.887904958407,NA,NA,NA,NA,NA
"7261",2015-07-28 17:00:00,"MOOS",156.891568346287,NA,NA,NA,NA,4030.48256253899
"7262",2015-07-28 17:15:00,"MOOS",156.895231538431,NA,NA,18.2906124856728,0.99225,NA
"7263",2015-07-28 17:30:00,"MOOS",156.898894534857,NA,NA,NA,NA,NA
"7264",2015-07-28 17:45:00,"MOOS",156.902557335585,NA,NA,NA,NA,NA
"7265",2015-07-28 18:00:00,"MOOS",156.906219940633,NA,NA,NA,NA,4103.16554949963
"7266",2015-07-28 18:15:00,"MOOS",156.90988235002,NA,NA,NA,NA,NA
"7267",2015-07-28 18:30:00,"MOOS",156.913544563764,NA,NA,NA,NA,NA
"7268",2015-07-28 18:45:00,"MOOS",156.917206581884,NA,NA,NA,NA,NA
"7269",2015-07-28 19:00:00,"MOOS",156.920868404399,NA,NA,NA,NA,4076.0368851656
"7270",2015-07-28 19:15:00,"MOOS",156.924530031328,NA,NA,NA,NA,NA
"7271",2015-07-28 19:30:00,"MOOS",156.92819146269,NA,NA,NA,NA,NA
"7272",2015-07-28 19:45:00,"MOOS",156.931852698503,NA,NA,NA,NA,NA
