"","datetimeAK","site.ID","fDOM","SPC","Turb","NO3","ABS_254","Q"
"10242",2015-08-28 22:45:00,"FRCH",159.572679435079,55.1,67.15,NA,NA,NA
"10243",2015-08-28 23:00:00,"FRCH",160.006590000991,55.2,42.88,NA,NA,2898.88171799563
"10244",2015-08-28 23:15:00,"FRCH",159.510123861408,55.2,47.95,NA,NA,NA
"10245",2015-08-28 23:30:00,"FRCH",159.671896847803,55.3,54.47,NA,NA,NA
"10246",2015-08-28 23:45:00,"FRCH",158.232938395756,55.3,45.39,NA,NA,NA
"10247",2015-08-29 00:00:00,"FRCH",159.154209462447,55.4,33.33,NA,NA,2916.49314555469
"10248",2015-08-29 00:15:00,"FRCH",159.058172765381,55.4,40.67,NA,NA,NA
"10249",2015-08-29 00:30:00,"FRCH",157.848374819803,55.4,50.77,NA,NA,NA
"10250",2015-08-29 00:45:00,"FRCH",157.555487279225,55.5,64.89,NA,NA,NA
"10251",2015-08-29 01:00:00,"FRCH",157.290108307929,55.5,48.6,NA,NA,2895.60153270226
"10252",2015-08-29 01:15:00,"FRCH",156.607574665001,55.6,42.22,NA,NA,NA
"10253",2015-08-29 01:30:00,"FRCH",156.196879634402,55.6,37.52,NA,NA,NA
"10254",2015-08-29 01:45:00,"FRCH",155.127965617927,55.7,38.54,NA,NA,NA
"10255",2015-08-29 02:00:00,"FRCH",154.935185809664,55.7,43.43,NA,NA,2915.17521278334
"10256",2015-08-29 02:15:00,"FRCH",155.028442827994,55.8,38.6,NA,NA,NA
"10257",2015-08-29 02:30:00,"FRCH",155.191352500425,55.8,45.2,NA,NA,NA
"10258",2015-08-29 02:45:00,"FRCH",154.249179552215,55.8,40.91,NA,NA,NA
"10259",2015-08-29 03:00:00,"FRCH",153.547510848969,55.9,40.33,NA,NA,2916.0829097646
"10260",2015-08-29 03:15:00,"FRCH",152.926864504412,55.9,40.94,NA,NA,NA
"10261",2015-08-29 03:30:00,"FRCH",152.596543634497,56,36.57,NA,NA,NA
"10262",2015-08-29 03:45:00,"FRCH",152.286278821719,56,37.21,NA,NA,NA
"10263",2015-08-29 04:00:00,"FRCH",151.935287850938,56,34.18,NA,NA,2961.66052913103
"10264",2015-08-29 04:15:00,"FRCH",151.609743340645,56.1,37.47,NA,NA,NA
"10265",2015-08-29 04:30:00,"FRCH",151.483003263314,56.1,39.3,NA,NA,NA
"10266",2015-08-29 04:45:00,"FRCH",151.700351483625,56.2,40.66,NA,NA,NA
"10267",2015-08-29 05:00:00,"FRCH",151.721973385503,56.2,41.71,NA,NA,2981.60072762841
"10268",2015-08-29 05:15:00,"FRCH",152.111765316891,56.2,45.07,NA,NA,NA
"10269",2015-08-29 05:30:00,"FRCH",151.874204964322,56.2,45.2,NA,NA,NA
"10270",2015-08-29 05:45:00,"FRCH",151.610123592861,56.2,45.56,NA,NA,NA
"10271",2015-08-29 06:00:00,"FRCH",154.441975286817,56.3,46.69,NA,NA,3062.89605560218
"10272",2015-08-29 06:15:00,"FRCH",153.650567042956,56.3,36.68,NA,NA,NA
"10273",2015-08-29 06:30:00,"FRCH",152.922225325445,56.3,49.61,NA,NA,NA
"10274",2015-08-29 06:45:00,"FRCH",152.979679473548,56.3,117.66,NA,NA,NA
"10275",2015-08-29 07:00:00,"FRCH",152.883895816096,56.3,48.16,NA,NA,3169.25294309715
"10276",2015-08-29 07:15:00,"FRCH",151.970463056972,56.3,36.54,NA,NA,NA
"10277",2015-08-29 07:30:00,"FRCH",151.273659588583,56.3,49.82,NA,NA,NA
"10278",2015-08-29 07:45:00,"FRCH",147.707051861563,56.3,44.41,NA,NA,NA
"10279",2015-08-29 08:00:00,"FRCH",146.892114883297,56.3,39.58,NA,NA,3165.89880078
"10280",2015-08-29 08:15:00,"FRCH",145.410252195111,56.3,40.54,NA,NA,NA
"10281",2015-08-29 08:30:00,"FRCH",145.217509531884,56.3,41.16,NA,NA,NA
"10282",2015-08-29 08:45:00,"FRCH",146.548118921548,56.3,40.86,NA,NA,NA
"10283",2015-08-29 09:00:00,"FRCH",146.007997348795,56.3,28.98,NA,NA,3250.29615742034
"10284",2015-08-29 09:15:00,"FRCH",145.91218365768,56.2,53.61,NA,NA,NA
"10285",2015-08-29 09:30:00,"FRCH",145.590677366918,56.2,79.5,NA,NA,NA
"10286",2015-08-29 09:45:00,"FRCH",145.570586458102,56.2,40.58,NA,NA,NA
"10287",2015-08-29 10:00:00,"FRCH",145.777176937636,56.2,62.12,NA,NA,3349.72724303278
"10288",2015-08-29 10:15:00,"FRCH",144.880068772771,56.2,42.96,NA,NA,NA
"10289",2015-08-29 10:30:00,"FRCH",142.747360226525,56.2,41.14,NA,NA,NA
"10290",2015-08-29 10:45:00,"FRCH",143.067485472102,56.2,38.73,NA,NA,NA
