"","datetimeAK","site.ID","fDOM","SPC","Turb","NO3","ABS_254","Q"
"9917",2015-08-25 20:45:00,"FRCH",124.38382190716,75.7,12.83,NA,NA,456.51804162993
"9918",2015-08-25 21:00:00,"FRCH",NA,75.7,13.03,NA,NA,463.586436178835
"9919",2015-08-25 21:15:00,"FRCH",NA,75.7,12.79,NA,NA,463.022588574344
"9920",2015-08-25 21:30:00,"FRCH",NA,75.7,12.58,NA,NA,462.4670152141
"9921",2015-08-25 21:45:00,"FRCH",NA,75.7,12.79,NA,NA,466.133159062562
"9922",2015-08-25 22:00:00,"FRCH",123.528880320423,75.8,12.42,NA,NA,466.935768003671
"9923",2015-08-25 22:15:00,"FRCH",NA,NA,NA,NA,NA,472.083995579166
"9924",2015-08-25 22:30:00,"FRCH",126.084950084254,75.8,12.98,NA,NA,474.34787983797
"9925",2015-08-25 22:45:00,"FRCH",126.17661630413,75.8,12.28,NA,NA,484.721861800856
"9926",2015-08-25 23:00:00,"FRCH",NA,75.8,12.34,NA,NA,487.053661149627
"9927",2015-08-25 23:15:00,"FRCH",125.951843862606,75.8,12.36,NA,NA,488.047967017392
"9928",2015-08-25 23:30:00,"FRCH",125.639820395882,75.8,12.77,NA,NA,486.99151937555
"9929",2015-08-25 23:45:00,"FRCH",125.676431099787,75.8,12.96,NA,NA,489.209285800791
"9930",2015-08-26 00:00:00,"FRCH",125.579651850026,75.8,12.44,NA,NA,505.484713540344
"9931",2015-08-26 00:15:00,"FRCH",125.46329869537,75.8,12.37,NA,NA,506.031700089691
"9932",2015-08-26 00:30:00,"FRCH",125.127981704498,75.8,12.73,NA,NA,512.736027390634
"9933",2015-08-26 00:45:00,"FRCH",124.945573933916,75.8,12.47,NA,NA,514.831408660941
"9934",2015-08-26 01:00:00,"FRCH",124.896809425605,75.9,12.44,NA,NA,512.13123031955
"9935",2015-08-26 01:15:00,"FRCH",124.920696753709,75.9,12.45,NA,NA,518.871123726633
"9936",2015-08-26 01:30:00,"FRCH",124.788529924167,75.9,12.56,NA,NA,529.64643238173
"9937",2015-08-26 01:45:00,"FRCH",124.382641064902,75.9,12.44,NA,NA,532.405296522453
"9938",2015-08-26 02:00:00,"FRCH",124.27423732914,75.9,13.1,NA,NA,532.743413943803
"9939",2015-08-26 02:15:00,"FRCH",124.125845804691,75.9,12.9,NA,NA,542.56423860593
"9940",2015-08-26 02:30:00,"FRCH",123.95237549294,76,12.71,NA,NA,549.242687822909
"9941",2015-08-26 02:45:00,"FRCH",123.955002908776,76,12.78,NA,NA,561.968252408672
"9942",2015-08-26 03:00:00,"FRCH",123.873829160575,76,12.69,NA,NA,560.174142860638
"9943",2015-08-26 03:15:00,"FRCH",123.979532112442,76.1,12.38,NA,NA,563.501788837347
"9944",2015-08-26 03:30:00,"FRCH",123.822776363415,76.1,12.97,NA,NA,579.039957822432
"9945",2015-08-26 03:45:00,"FRCH",123.447675120894,76.2,13.5,NA,NA,585.102769327757
"9946",2015-08-26 04:00:00,"FRCH",123.55260104347,76.2,14.1,NA,NA,595.758533303016
"9947",2015-08-26 04:15:00,"FRCH",123.47111162876,76.3,13.85,NA,NA,591.578995560405
"9948",2015-08-26 04:30:00,"FRCH",123.513455606442,76.3,13.23,NA,NA,595.875156659351
"9949",2015-08-26 04:45:00,"FRCH",123.598989973953,76.3,13.59,NA,NA,603.348527534382
"9950",2015-08-26 05:00:00,"FRCH",123.455639110042,76.3,13.06,NA,NA,611.799972828099
"9951",2015-08-26 05:15:00,"FRCH",123.303711602424,76.2,13.63,NA,NA,622.414155520414
"9952",2015-08-26 05:30:00,"FRCH",NA,76.3,14.03,NA,NA,623.672012841133
"9953",2015-08-26 05:45:00,"FRCH",123.141188558074,76.3,13.82,NA,NA,626.692690214914
"9954",2015-08-26 06:00:00,"FRCH",122.992114366819,76.3,13.93,NA,NA,633.61409406505
"9955",2015-08-26 06:15:00,"FRCH",122.761120634569,76.3,13.67,NA,NA,636.856717401475
"9956",2015-08-26 06:30:00,"FRCH",122.639475877721,76.2,15.06,NA,NA,648.922184183337
"9957",2015-08-26 06:45:00,"FRCH",122.61545573217,76.2,13.72,NA,NA,656.07256667366
"9958",2015-08-26 07:00:00,"FRCH",122.609791883002,76.3,14.61,NA,NA,658.21561637408
"9959",2015-08-26 07:15:00,"FRCH",122.530400345399,76.3,14.9,NA,NA,664.87782037363
"9960",2015-08-26 07:30:00,"FRCH",122.55271768017,76.3,13.14,NA,NA,667.548436959365
"9961",2015-08-26 07:45:00,"FRCH",122.130394142649,76.3,14.59,NA,NA,679.500580427958
"9962",2015-08-26 08:00:00,"FRCH",121.836595658094,76.3,15.06,NA,NA,692.945604923172
"9963",2015-08-26 08:15:00,"FRCH",121.500968379019,76.2,16.37,NA,NA,690.643763582014
"9964",2015-08-26 08:30:00,"FRCH",121.294822667433,76.3,16.01,NA,NA,699.156566372072
"9965",2015-08-26 08:45:00,"FRCH",121.18671143499,76.2,18.71,NA,NA,704.538904929329
"9966",2015-08-26 09:00:00,"FRCH",121.397657356715,76.2,17.9,NA,NA,711.283164679586
"9967",2015-08-26 09:15:00,"FRCH",121.508320528763,76.2,14.87,NA,NA,722.992922056521
"9968",2015-08-26 09:30:00,"FRCH",121.54408033595,76.2,18.23,NA,NA,722.589574490942
"9969",2015-08-26 09:45:00,"FRCH",121.367329133378,76.2,17.4,NA,NA,740.070074752658
"9970",2015-08-26 10:00:00,"FRCH",121.245286610467,76.1,17.5,NA,NA,744.373693064032
"9971",2015-08-26 10:15:00,"FRCH",121.521427664474,76.1,23.04,NA,NA,740.63444187995
"9972",2015-08-26 10:30:00,"FRCH",121.866718753591,76,18.04,NA,NA,751.216125411546
"9973",2015-08-26 10:45:00,"FRCH",122.133725702618,76,17.27,NA,NA,773.714539475793
"9974",2015-08-26 11:00:00,"FRCH",122.596587175478,75.9,18.66,NA,NA,795.405949595648
"9975",2015-08-26 11:15:00,"FRCH",122.803565003839,75.9,18.8,NA,NA,798.667652077635
"9976",2015-08-26 11:30:00,"FRCH",123.101047598608,75.8,25.5,NA,NA,817.756869965475
"9977",2015-08-26 11:45:00,"FRCH",123.306720619015,75.7,26.11,NA,NA,830.111557800938
"9978",2015-08-26 12:00:00,"FRCH",123.312087249855,75.6,21.89,NA,NA,853.542519772534
"9979",2015-08-26 12:15:00,"FRCH",123.163987012243,75.5,22.04,NA,NA,853.688748319755
"9980",2015-08-26 12:30:00,"FRCH",123.143066854944,75.4,17.88,NA,NA,868.078453355981
"9981",2015-08-26 12:45:00,"FRCH",123.134673466696,75.3,20.21,NA,NA,875.222327310942
"9982",2015-08-26 13:00:00,"FRCH",123.269126242386,75.2,16.82,NA,NA,903.279320865736
"9983",2015-08-26 13:15:00,"FRCH",123.327663032351,75.1,22.21,NA,NA,932.140126072542
"9984",2015-08-26 13:30:00,"FRCH",123.548223106937,75,23.14,NA,NA,942.11134313316
"9985",2015-08-26 13:45:00,"FRCH",123.55606446509,75,21.87,NA,NA,953.652943246961
"9986",2015-08-26 14:00:00,"FRCH",123.730528368089,74.8,26.45,NA,NA,972.318499096679
"9987",2015-08-26 14:15:00,"FRCH",123.970440641076,74.7,20.85,NA,NA,982.78046830966
"9988",2015-08-26 14:30:00,"FRCH",124.264436389547,74.7,22.33,NA,NA,1014.04530598029
"9989",2015-08-26 14:45:00,"FRCH",124.517906031444,74.6,22.47,NA,NA,1030.91047695752
"9990",2015-08-26 15:00:00,"FRCH",124.736658048869,74.5,27.57,NA,NA,1042.6365983611
"9991",2015-08-26 15:15:00,"FRCH",125.150038481325,74.5,24.3,NA,NA,1057.17707451295
"9992",2015-08-26 15:30:00,"FRCH",125.324615308794,74.4,28.12,NA,NA,1084.30483182137
"9993",2015-08-26 15:45:00,"FRCH",125.594720008953,74.3,26.82,NA,NA,1111.65890863457
"9994",2015-08-26 16:00:00,"FRCH",125.622334177182,74.2,25.73,NA,NA,1131.39598208049
"9995",2015-08-26 16:15:00,"FRCH",125.626237909988,74.1,22.25,NA,NA,1156.24408206149
"9996",2015-08-26 16:30:00,"FRCH",125.64256596039,74.1,22.72,NA,NA,1198.88473417773
"9997",2015-08-26 16:45:00,"FRCH",125.750419476816,74,20.84,NA,NA,1221.83598641529
"9998",2015-08-26 17:00:00,"FRCH",125.709944239667,74,22.67,NA,NA,1253.86089828177
"9999",2015-08-26 17:15:00,"FRCH",126.079337150092,73.9,24,NA,NA,1272.24407466245
"10000",2015-08-26 17:30:00,"FRCH",125.927210213146,73.8,29.48,NA,NA,1317.23652874055
"10001",2015-08-26 17:45:00,"FRCH",125.93017587665,73.6,23.09,NA,NA,1334.6252705461
"10002",2015-08-26 18:00:00,"FRCH",126.434828806244,73.5,24.48,NA,NA,1371.29381103631
"10003",2015-08-26 18:15:00,"FRCH",126.654350714609,73.3,21.92,NA,NA,1419.49909648931
"10004",2015-08-26 18:30:00,"FRCH",126.813439671648,73.1,20.85,NA,NA,1441.45467272986
"10005",2015-08-26 18:45:00,"FRCH",126.816663747214,73,26.56,NA,NA,1487.27701829281
"10006",2015-08-26 19:00:00,"FRCH",126.273129328162,72.8,27.94,NA,NA,1528.40337893296
"10007",2015-08-26 19:15:00,"FRCH",126.084330120597,72.6,32.46,NA,NA,1555.09248109246
"10008",2015-08-26 19:30:00,"FRCH",125.66454687226,72.4,30.83,NA,NA,1591.16113540698
"10009",2015-08-26 19:45:00,"FRCH",126.433700551187,72.2,29.83,NA,NA,1666.17241143128
"10010",2015-08-26 20:00:00,"FRCH",127.414508065768,72,37.15,NA,NA,1697.16259583023
"10011",2015-08-26 20:15:00,"FRCH",126.250117747808,71.8,34.33,NA,NA,1737.03130001992
"10012",2015-08-26 20:30:00,"FRCH",125.674847097167,71.5,40.92,NA,NA,1765.11203574372
"10013",2015-08-26 20:45:00,"FRCH",125.648373828471,71.3,43.68,NA,NA,1822.98093108999
"10014",2015-08-26 21:00:00,"FRCH",126.218103985652,71.1,42.92,NA,NA,1844.7866611641
"10015",2015-08-26 21:15:00,"FRCH",125.336041556601,70.8,45.78,NA,NA,1903.77767163659
"10016",2015-08-26 21:30:00,"FRCH",126.10468375165,70.6,39.73,NA,NA,1929.79313044312
"10017",2015-08-26 21:45:00,"FRCH",126.008059610069,70.3,59.61,NA,NA,1961.33612924904
"10018",2015-08-26 22:00:00,"FRCH",126.679026901029,70,53.9,NA,NA,2028.19917295495
"10019",2015-08-26 22:15:00,"FRCH",126.541019572792,69.8,65.65,NA,NA,2078.85711189193
"10020",2015-08-26 22:30:00,"FRCH",127.686395133513,69.5,70.41,NA,NA,2119.43742141362
"10021",2015-08-26 22:45:00,"FRCH",126.998069087627,69.3,58.13,NA,NA,2174.84891909243
"10022",2015-08-26 23:00:00,"FRCH",127.937832056125,69.1,49.87,NA,NA,2159.32165173254
"10023",2015-08-26 23:15:00,"FRCH",128.252683510169,68.9,70.07,NA,NA,2217.123863745
"10024",2015-08-26 23:30:00,"FRCH",129.454842918895,68.7,56.93,NA,NA,2255.37382239374
"10025",2015-08-26 23:45:00,"FRCH",129.634743239935,68.3,71.05,NA,NA,2309.13464397432
"10026",2015-08-27 00:00:00,"FRCH",129.90130482382,68.1,77.94,NA,NA,2380.18332521922
"10027",2015-08-27 00:15:00,"FRCH",130.911532519687,67.9,69.57,NA,NA,2390.70784357958
"10028",2015-08-27 00:30:00,"FRCH",130.715098361429,67.7,78.46,NA,NA,2417.04551778926
"10029",2015-08-27 00:45:00,"FRCH",129.364012986022,67.4,64.81,NA,NA,2465.75220216694
"10030",2015-08-27 01:00:00,"FRCH",128.789900575479,67.2,96.11,NA,NA,2518.39917155468
"10031",2015-08-27 01:15:00,"FRCH",128.469101660391,67,76.68,NA,NA,2584.73528778912
"10032",2015-08-27 01:30:00,"FRCH",128.776170458936,66.8,76.77,NA,NA,2625.55051485567
"10033",2015-08-27 01:45:00,"FRCH",129.830595647774,66.5,80.75,NA,NA,2681.52585547941
"10034",2015-08-27 02:00:00,"FRCH",130.440141689067,66.4,70.45,NA,NA,2706.5896173799
"10035",2015-08-27 02:15:00,"FRCH",132.077441221121,66.3,93.93,NA,NA,2787.9029437282
"10036",2015-08-27 02:30:00,"FRCH",133.100104785947,66.1,88.35,NA,NA,2793.11932106807
"10037",2015-08-27 02:45:00,"FRCH",133.498200222227,65.8,98.79,NA,NA,2830.19118650983
"10038",2015-08-27 03:00:00,"FRCH",133.874163917481,65.6,127.85,NA,NA,2863.86042889274
"10039",2015-08-27 03:15:00,"FRCH",133.828802330798,65.3,90.08,NA,NA,2941.06977863319
"10040",2015-08-27 03:30:00,"FRCH",135.286722292576,65,86.07,NA,NA,2938.46090186209
"10041",2015-08-27 03:45:00,"FRCH",134.268756012136,64.6,84.94,NA,NA,2980.72382085578
"10042",2015-08-27 04:00:00,"FRCH",132.702426585906,64.3,101.31,NA,NA,3041.80265761134
"10043",2015-08-27 04:15:00,"FRCH",133.321603005153,64,105.98,NA,NA,3092.78481096745
"10044",2015-08-27 04:30:00,"FRCH",133.587077833278,63.7,84.39,NA,NA,3106.04533744954
"10045",2015-08-27 04:45:00,"FRCH",134.915186080171,63.4,100.36,NA,NA,3173.64942250086
"10046",2015-08-27 05:00:00,"FRCH",134.790822399909,63,95.98,NA,NA,3230.59114182394
"10047",2015-08-27 05:15:00,"FRCH",133.531141925807,62.7,94.69,NA,NA,3299.82998262379
"10048",2015-08-27 05:30:00,"FRCH",133.359768585982,62.3,157.29,NA,NA,3333.32818179052
"10049",2015-08-27 05:45:00,"FRCH",131.562776223327,61.9,104.48,NA,NA,3380.36846118699
"10050",2015-08-27 06:00:00,"FRCH",133.984401541819,61.6,108.36,NA,NA,3418.93758392524
"10051",2015-08-27 06:15:00,"FRCH",134.875073058437,61.3,105.75,NA,NA,3473.93769840141
"10052",2015-08-27 06:30:00,"FRCH",134.433358087703,61,127.65,NA,NA,3525.14437971203
"10053",2015-08-27 06:45:00,"FRCH",134.427177134323,61,117.43,NA,NA,3551.27073614941
"10054",2015-08-27 07:00:00,"FRCH",134.27186511906,60.6,123.96,NA,NA,3573.56931471061
"10055",2015-08-27 07:15:00,"FRCH",136.804623978823,60.3,148.52,NA,NA,3647.64551792009
"10056",2015-08-27 07:30:00,"FRCH",135.794742959906,60.1,122.09,NA,NA,3692.28159140193
"10057",2015-08-27 07:45:00,"FRCH",136.248892307322,59.8,101.68,NA,NA,3715.64520434692
"10058",2015-08-27 08:00:00,"FRCH",134.970395295236,59.7,152.76,NA,NA,3788.73082528522
"10059",2015-08-27 08:15:00,"FRCH",134.815085307094,59.5,114.14,NA,NA,3832.63015405177
"10060",2015-08-27 08:30:00,"FRCH",137.100466378041,59.3,111.15,NA,NA,3853.78498200909
"10061",2015-08-27 08:45:00,"FRCH",140.455636831976,59.2,121.9,NA,NA,3935.28795887823
"10062",2015-08-27 09:00:00,"FRCH",138.165295238362,59,117.15,NA,NA,3943.54079028362
"10063",2015-08-27 09:15:00,"FRCH",137.391177958794,58.8,204.61,NA,NA,3985.58638015641
"10064",2015-08-27 09:30:00,"FRCH",137.23113955284,58.6,145.47,NA,NA,4019.41036382608
"10065",2015-08-27 09:45:00,"FRCH",136.718824828361,58.4,112.24,NA,NA,4111.37985228012
"10066",2015-08-27 10:00:00,"FRCH",136.259935771995,58.2,107.85,NA,NA,4150.22219250919
"10067",2015-08-27 10:15:00,"FRCH",132.833802261149,57.9,118.42,NA,NA,4122.84315566445
"10068",2015-08-27 10:30:00,"FRCH",131.43686032376,57.7,116.94,NA,NA,4221.78867891926
"10069",2015-08-27 10:45:00,"FRCH",131.799256679883,57.5,125.84,NA,NA,4262.74847742572
"10070",2015-08-27 11:00:00,"FRCH",132.153677985705,57.2,135.55,NA,NA,4356.09659097055
"10071",2015-08-27 11:15:00,"FRCH",134.891230737586,56.9,119.62,NA,NA,4322.23347684093
"10072",2015-08-27 11:30:00,"FRCH",134.029830595101,56.7,129.04,NA,NA,4391.69788201137
"10073",2015-08-27 11:45:00,"FRCH",134.635297027062,56.5,114.82,NA,NA,4414.88323120108
"10074",2015-08-27 12:00:00,"FRCH",135.647057992745,56.3,190,NA,NA,4453.69768108609
"10075",2015-08-27 12:15:00,"FRCH",138.086913378027,56.1,105.01,NA,NA,4502.56505468763
"10076",2015-08-27 12:30:00,"FRCH",139.351698682632,55.9,145.14,NA,NA,4579.17752545413
"10077",2015-08-27 12:45:00,"FRCH",140.318842904074,55.7,158.48,NA,NA,4545.00071234414
"10078",2015-08-27 13:00:00,"FRCH",138.686422615775,55.5,163.26,NA,NA,4558.17641073975
"10079",2015-08-27 13:15:00,"FRCH",140.495569140867,55.3,158.64,NA,NA,4603.2883314182
"10080",2015-08-27 13:30:00,"FRCH",139.326537889741,55.1,132.93,NA,NA,4696.66547437528
"10081",2015-08-27 13:45:00,"FRCH",138.342888950288,54.9,133.49,NA,NA,4699.53309971649
"10082",2015-08-27 14:00:00,"FRCH",136.612038675147,54.7,120.14,NA,NA,4761.29823446702
"10083",2015-08-27 14:15:00,"FRCH",135.564709655321,54.4,109.96,NA,NA,4778.95480923602
"10084",2015-08-27 14:30:00,"FRCH",135.676560241902,54.1,128.01,NA,NA,4801.23565620028
"10085",2015-08-27 14:45:00,"FRCH",135.716801436937,54,117.68,NA,NA,4873.90880658537
"10086",2015-08-27 15:00:00,"FRCH",135.501244797206,53.7,118.74,NA,NA,4914.16295853216
"10087",2015-08-27 15:15:00,"FRCH",135.654206128022,53.6,129.99,NA,NA,4937.92062114169
"10088",2015-08-27 15:30:00,"FRCH",136.385014171457,53.4,128.94,NA,NA,4957.23169497479
"10089",2015-08-27 15:45:00,"FRCH",136.267544111197,53.2,101.64,NA,NA,4999.14409632387
"10090",2015-08-27 16:00:00,"FRCH",137.617728828366,53,105.38,NA,NA,5030.83748645839
"10091",2015-08-27 16:15:00,"FRCH",138.440330378902,52.9,115.31,NA,NA,4994.13786234614
"10092",2015-08-27 16:30:00,"FRCH",138.221975935672,52.8,117.33,NA,NA,5117.82884326565
"10093",2015-08-27 16:45:00,"FRCH",138.282552687129,52.7,141.72,NA,NA,5086.13781736289
"10094",2015-08-27 17:00:00,"FRCH",139.487328651034,52.6,120.28,NA,NA,5065.55784953933
"10095",2015-08-27 17:15:00,"FRCH",141.026633775269,52.5,125.24,NA,NA,5151.16339446474
"10096",2015-08-27 17:30:00,"FRCH",142.446728546036,52.4,110.83,NA,NA,5141.9173915552
"10097",2015-08-27 17:45:00,"FRCH",141.867764789911,52.3,113.9,NA,NA,5125.50214830164
"10098",2015-08-27 18:00:00,"FRCH",142.309146049356,52.2,115.21,NA,NA,5149.33290472506
"10099",2015-08-27 18:15:00,"FRCH",143.265479481523,52.2,117.04,NA,NA,5121.89823514284
"10100",2015-08-27 18:30:00,"FRCH",144.068156404607,52.1,111.16,NA,NA,5169.84433969203
"10101",2015-08-27 18:45:00,"FRCH",143.894151072034,52.1,101.11,NA,NA,5253.65780475506
"10102",2015-08-27 19:00:00,"FRCH",144.466322487355,52.1,123.61,NA,NA,5344.47657687365
"10103",2015-08-27 19:15:00,"FRCH",146.207952867189,52,106.41,NA,NA,5323.9001485771
"10104",2015-08-27 19:30:00,"FRCH",146.367561765599,52,90.48,NA,NA,5327.9367611488
"10105",2015-08-27 19:45:00,"FRCH",146.819046351299,51.9,131.72,NA,NA,5301.91523383056
"10106",2015-08-27 20:00:00,"FRCH",146.447363158215,51.7,128.34,NA,NA,5222.74374509026
"10107",2015-08-27 20:15:00,"FRCH",145.977424514516,51.6,105.68,NA,NA,5242.5159823804
"10108",2015-08-27 20:30:00,"FRCH",146.624091471354,51.4,109.02,NA,NA,5319.17644939155
"10109",2015-08-27 20:45:00,"FRCH",146.620866087744,51.3,105.32,NA,NA,5296.68583111097
"10110",2015-08-27 21:00:00,"FRCH",146.439422030114,51.2,103.31,NA,NA,5250.96799188004
"10111",2015-08-27 21:15:00,"FRCH",146.456052065938,51.1,104.87,NA,NA,5224.90641872241
"10112",2015-08-27 21:30:00,"FRCH",148.314204084197,51,122.09,NA,NA,5223.07972412745
"10113",2015-08-27 21:45:00,"FRCH",149.350310897553,50.9,105.7,NA,NA,5180.0324508518
"10114",2015-08-27 22:00:00,"FRCH",149.806366530499,50.8,87.22,NA,NA,5151.78643697485
"10115",2015-08-27 22:15:00,"FRCH",150.647275590048,50.7,136.94,NA,NA,5130.85272086688
"10116",2015-08-27 22:30:00,"FRCH",150.121786604658,50.5,118.32,NA,NA,5098.36104285059
"10117",2015-08-27 22:45:00,"FRCH",150.465921097838,50.5,90.57,NA,NA,5054.19185884444
"10118",2015-08-27 23:00:00,"FRCH",151.547852886124,50.4,89.38,NA,NA,5021.0246876237
"10119",2015-08-27 23:15:00,"FRCH",151.859441801602,50.3,118.58,NA,NA,4952.12935062435
"10120",2015-08-27 23:30:00,"FRCH",151.104654063046,50.3,102.29,NA,NA,4985.43418984472
"10121",2015-08-27 23:45:00,"FRCH",151.497363550074,50.2,89.65,NA,NA,4917.49250509876
"10122",2015-08-28 00:00:00,"FRCH",152.18614185636,50.1,134.63,NA,NA,4877.35191952812
"10123",2015-08-28 00:15:00,"FRCH",151.231936554639,50.1,81.46,NA,NA,4836.8125829551
"10124",2015-08-28 00:30:00,"FRCH",151.421530357645,50,82.27,NA,NA,4765.62825932866
"10125",2015-08-28 00:45:00,"FRCH",151.754656622145,49.9,74.2,NA,NA,4714.4412132382
"10126",2015-08-28 01:00:00,"FRCH",149.882441608853,49.8,79.81,NA,NA,4673.81588896751
"10127",2015-08-28 01:15:00,"FRCH",151.161345733889,49.8,116.95,NA,NA,4618.56880377805
"10128",2015-08-28 01:30:00,"FRCH",151.706292368721,49.7,89.64,NA,NA,4588.4995752641
"10129",2015-08-28 01:45:00,"FRCH",152.760748860349,49.6,74.51,NA,NA,4560.42829174445
"10130",2015-08-28 02:00:00,"FRCH",154.056239799556,49.5,88.57,NA,NA,4475.80886468068
"10131",2015-08-28 02:15:00,"FRCH",152.779116630455,49.5,76.76,NA,NA,4448.49841997338
"10132",2015-08-28 02:30:00,"FRCH",152.670023498774,49.4,70.87,NA,NA,4391.52140002841
"10133",2015-08-28 02:45:00,"FRCH",153.425318065651,49.3,79.67,NA,NA,4342.37701844419
"10134",2015-08-28 03:00:00,"FRCH",152.848488018998,49.3,81.02,NA,NA,4285.81602309563
"10135",2015-08-28 03:15:00,"FRCH",153.130563540023,49.2,79.55,NA,NA,4224.22342128851
"10136",2015-08-28 03:30:00,"FRCH",156.460732260998,49.2,82.78,NA,NA,4182.74700994316
"10137",2015-08-28 03:45:00,"FRCH",156.609448861578,49.1,71.83,NA,NA,4171.90642909717
"10138",2015-08-28 04:00:00,"FRCH",157.950774841807,49.1,70.73,NA,NA,4093.96909384817
"10139",2015-08-28 04:15:00,"FRCH",158.233384113485,49.1,130.14,NA,NA,4064.66231155783
"10140",2015-08-28 04:30:00,"FRCH",158.198688974423,49.2,77.56,NA,NA,4040.05517803205
"10141",2015-08-28 04:45:00,"FRCH",158.326007078464,49.2,91.12,NA,NA,4004.60460006674
"10142",2015-08-28 05:00:00,"FRCH",158.339491740349,49.2,70.23,NA,NA,3962.57332212534
