"","datetimeAK","site.ID","fDOM","SPC","Turb","NO3","ABS_254","Q"
"9964",2015-08-25 20:45:00,"MOOS",192.689498450469,90.9,6.75,NA,NA,NA
"9965",2015-08-25 21:00:00,"MOOS",192.766574306454,91,6.46,NA,NA,2100.25605377073
"9966",2015-08-25 21:15:00,"MOOS",192.859298659441,91,6.49,NA,NA,NA
"9967",2015-08-25 21:30:00,"MOOS",192.717512421796,91.1,6.84,NA,NA,NA
"9968",2015-08-25 21:45:00,"MOOS",192.889634536359,91.1,6.43,NA,NA,NA
"9969",2015-08-25 22:00:00,"MOOS",192.875165270155,91.1,6.41,NA,NA,2069.82302917815
"9970",2015-08-25 22:15:00,"MOOS",192.938349732349,91.1,6.21,NA,NA,NA
"9971",2015-08-25 22:30:00,"MOOS",192.786944311733,91.1,6,NA,NA,NA
"9972",2015-08-25 22:45:00,"MOOS",192.912363700243,91.1,6.75,NA,NA,NA
"9973",2015-08-25 23:00:00,"MOOS",192.92284848435,91.1,6.05,NA,NA,2138.48647473912
"9974",2015-08-25 23:15:00,"MOOS",192.828531218725,91.2,6.51,NA,NA,NA
"9975",2015-08-25 23:30:00,"MOOS",192.835103285152,91.2,6.24,NA,NA,NA
"9976",2015-08-25 23:45:00,"MOOS",192.813150097386,91.2,6.12,NA,NA,NA
"9977",2015-08-26 00:00:00,"MOOS",192.842476758704,91.2,6.43,NA,NA,2164.77889499474
"9978",2015-08-26 00:15:00,"MOOS",192.960813430999,91.2,6.09,NA,NA,NA
"9979",2015-08-26 00:30:00,"MOOS",192.724250509837,91.2,6.5,NA,NA,NA
"9980",2015-08-26 00:45:00,"MOOS",192.835772716006,91.3,6.14,NA,NA,NA
"9981",2015-08-26 01:00:00,"MOOS",192.879266315462,91.3,6.32,NA,NA,2197.1908392199
"9982",2015-08-26 01:15:00,"MOOS",192.728959303808,91.3,6.55,NA,NA,NA
"9983",2015-08-26 01:30:00,"MOOS",192.768451086247,91.3,6.59,NA,NA,NA
"9984",2015-08-26 01:45:00,"MOOS",192.479573177273,91.3,6.92,NA,NA,NA
"9985",2015-08-26 02:00:00,"MOOS",192.441001661632,91.3,6.58,NA,NA,2226.20895166943
"9986",2015-08-26 02:15:00,"MOOS",192.411450752812,91.3,6.51,NA,NA,NA
