"","datetimeAK","site.ID","fDOM","SPC","Turb","NO3","ABS_254","Q"
"6326",2015-07-18 23:45:00,"MOOS",137.046768049522,132.5,0.77,18.47782905312,0.40185,651.411988476072
"6327",2015-07-19 00:00:00,"MOOS",137.157003739924,132.6,0.87,18.4686965376347,0.4018,654.620139201487
"6328",2015-07-19 00:15:00,"MOOS",137.197705229815,132.6,0.79,18.500660341833,0.4013,650.84402335379
"6329",2015-07-19 00:30:00,"MOOS",137.19342932284,132.6,0.78,18.5052265995756,0.40145,655.853729484985
"6330",2015-07-19 00:45:00,"MOOS",137.154016053827,132.6,0.81,18.560021692487,0.40135,657.362242030875
"6331",2015-07-19 01:00:00,"MOOS",137.242822126013,132.6,0.83,18.5234916305461,0.40125,659.170206071478
"6332",2015-07-19 01:15:00,"MOOS",137.167426483684,132.5,0.84,18.5554554347444,0.40155,661.248514317365
"6333",2015-07-19 01:30:00,"MOOS",137.205541652571,132.5,0.8,18.5691542079722,0.40175,665.357441376533
"6334",2015-07-19 01:45:00,"MOOS",137.196203920701,132.5,0.85,18.5508891770018,0.40235,667.580422296691
"6335",2015-07-19 02:00:00,"MOOS",137.154938220607,132.4,0.83,18.5737204657149,0.4037,674.438896451945
"6336",2015-07-19 02:15:00,"MOOS",137.198333624263,132.3,0.82,18.5737204657149,0.4038,670.03597097789
"6337",2015-07-19 02:30:00,"MOOS",137.350883499558,132.3,0.84,18.5874192389427,0.4041,673.014192887804
"6338",2015-07-19 02:45:00,"MOOS",137.530458668921,132.3,0.8,18.6011180121705,0.40425,676.167425734353
"6339",2015-07-19 03:00:00,"MOOS",137.048773494668,132.3,1.26,18.6376480741114,0.40435,678.699560605605
"6340",2015-07-19 03:15:00,"MOOS",137.388782607193,132.3,1.02,18.5874192389427,0.4042,683.571152570231
"6341",2015-07-19 03:30:00,"MOOS",137.326847385133,132.4,1.1,18.5965517544279,0.4043,680.125899006554
"6342",2015-07-19 03:45:00,"MOOS",137.73729881756,132.4,0.95,18.6330818163688,0.4044,684.448940341382
"6343",2015-07-19 04:00:00,"MOOS",137.666221403852,132.4,1,18.6330818163688,0.405,682.35666250555
"6344",2015-07-19 04:15:00,"MOOS",137.865166989806,132.4,0.89,18.5691542079722,0.40595,689.159006036104
"6345",2015-07-19 04:30:00,"MOOS",137.975886496369,132.4,0.9,18.5874192389427,0.40705,692.853180001953
"6346",2015-07-19 04:45:00,"MOOS",137.936365715505,132.5,0.91,18.560021692487,0.4077,697.076007400966
"6347",2015-07-19 05:00:00,"MOOS",137.984637703301,132.5,0.86,18.5828529812001,0.40795,701.412107761439
"6348",2015-07-19 05:15:00,"MOOS",138.042538766695,132.5,0.87,18.5691542079722,0.4088,704.85038000778
"6349",2015-07-19 05:30:00,"MOOS",138.132990491908,132.4,0.89,18.5782867234575,0.4091,713.533342931859
"6350",2015-07-19 05:45:00,"MOOS",138.165687021454,132.4,0.88,18.5828529812001,0.40885,719.216830111911
"6351",2015-07-19 06:00:00,"MOOS",138.206596034762,132.4,0.89,18.5463229192592,0.409,728.601333818365
"6352",2015-07-19 06:15:00,"MOOS",138.112406833585,132.3,0.94,18.5737204657149,0.4085,734.609465727137
"6353",2015-07-19 06:30:00,"MOOS",138.083651419843,132.3,1.01,18.5782867234575,0.40825,736.072100771816
"6354",2015-07-19 06:45:00,"MOOS",138.166280577795,132.3,0.92,18.5508891770018,0.4082,745.496425639779
"6355",2015-07-19 07:00:00,"MOOS",138.237848088464,132.4,0.9,18.5782867234575,0.40815,755.161680133548
"6356",2015-07-19 07:15:00,"MOOS",138.3940726236,132.5,0.89,18.5143591150609,0.40775,757.821909449334
"6357",2015-07-19 07:30:00,"MOOS",138.444356626025,132.5,0.92,18.4960940840904,0.40765,766.107880266407
"6358",2015-07-19 07:45:00,"MOOS",138.537024205291,132.6,0.94,18.5417566615166,0.40795,771.074780707969
"6359",2015-07-19 08:00:00,"MOOS",138.621539338474,132.7,0.94,18.5143591150609,0.40775,778.034415182403
"6360",2015-07-19 08:15:00,"MOOS",138.693697821916,132.8,0.84,18.5508891770018,0.4081,789.831539597556
"6361",2015-07-19 08:30:00,"MOOS",138.836015050272,132.8,0.93,18.5371904037739,0.40765,800.103538727269
"6362",2015-07-19 08:45:00,"MOOS",138.924616031985,132.9,0.95,18.5554554347444,0.4072,809.712337838198
"6363",2015-07-19 09:00:00,"MOOS",138.931318524035,132.8,0.92,18.4960940840904,0.40675,818.758647093893
