"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",-0.254912280701754,0.207584786343035,0.333333333333333,-0.780701754385965,18.6,24.3,444.79,0.9033,6e-04,-8.5959,0,-0.3145,-0.1953,22,0,"CARI_storm1_05_08_NO3","CARI"
"2","2",-0.151624589618916,0.159542749602314,0.885519261937415,-0.463715039687484,97.8126666666667,161.980666666667,444.79,0.8956,3e-04,-6.6526,0,-0.1974,-0.1058,178,0,"CARI_storm1_05_08_fDOM","CARI"
"3","3",0.583154886965291,0.163000094282513,-0.713897526402778,0.790528615850072,49.2666666666667,73.0646666666667,444.79,0.8665,0,25.0434,0,0.5364,0.6299,1275,0,"CARI_storm1_05_08_SPC","CARI"
"4","4",-0.102067767385966,0.142669261610866,0.182167302366895,-0.438985840430535,0.944666666666667,26.4633333333333,444.79,0.9323,0.0068,-5.0079,0,-0.143,-0.0611,153,0,"CARI_storm1_05_08_turb","CARI"
"5","5",0.0562962962962964,0.139633068039008,0.466666666666666,0.500000000000001,22.2,23.7,199.353333333333,0.9262,0.0069,2.6743,0.0105,0.0139,0.0987,736,0.0138,"CARI_storm2_06_30_NO3","CARI"
"6","6",-0.351403228776625,0.262181695314734,0.1993738874225,-0.710146706770606,19.736,30.5966666666667,199.353333333333,0.8831,1e-04,-9.3821,0,-0.4267,-0.2761,62,0,"CARI_storm2_06_30_fDOM","CARI"
"7","7",0.535759094097572,0.200329645767444,-0.294117647058708,0.912065337208067,97.654,104.306666666667,199.353333333333,0.9431,0.018,18.7207,0,0.4782,0.5933,1275,0,"CARI_storm2_06_30_SPC","CARI"
"8","8",0.0146264257336924,0.0624525451667561,0.0322311931308477,0.384499551454569,1.82933333333333,7.03133333333333,199.353333333333,0.6147,0,1.6394,0.1075,-0.0033,0.0326,825,0.071,"CARI_storm2_06_30_turb","CARI"
"9","9",-0.309895833333333,0.252174247552108,NA,-0.59375,21.4,23,203.940666666667,0.8336,0,-8.4249,0,-0.3839,-0.2359,105,0,"CARI_storm3_07_12_NO3","CARI"
"10","10",-0.428591035813853,0.25048086837879,NA,-0.865787404389165,21.1053333333333,30.4313333333333,203.940666666667,0.9589,0.0799,-11.9775,0,-0.5005,-0.3567,18,0,"CARI_storm3_07_12_fDOM","CARI"
"11","11",0.645870221041039,0.291224678810941,NA,0.98662914976227,100.921,108.562,203.940666666667,0.8598,0,15.5244,0,0.5623,0.7295,1275,0,"CARI_storm3_07_12_SPC","CARI"
"12","12",0.509145338405224,0.189211238860887,NA,0.928622694322828,0.235384615384615,2.02166666666667,203.940666666667,0.881,1e-04,18.8362,0,0.4548,0.5635,1275,0,"CARI_storm3_07_12_turb","CARI"
"13","13",0.563684210526316,0.23888533857512,-0.105263157894737,0.921052631578948,27.1,29,274.709333333333,0.8434,0,16.5175,0,0.4951,0.6323,1275,0,"CARI_storm5_07_31_NO3","CARI"
"14","14",-0.492222564463607,0.271998902211649,-0.0185690398662369,-0.961453841415116,50.3613333333333,65.512,274.709333333333,0.906,8e-04,-12.6675,0,-0.5703,-0.4141,3,0,"CARI_storm5_07_31_fDOM","CARI"
"15","15",0.429454435333584,0.269554564607498,0.414088706671644,0.719204248975032,84.5686666666667,91.7233333333333,274.709333333333,0.7739,0,11.1524,0,0.3521,0.5068,1237,0,"CARI_storm5_07_31_SPC","CARI"
