"FRCH","MOOS","POKE","STRT","VAUL"
140.647744330819,520.0831989995,225.300892832921,566.963638059028,94.7751400161561
136.623706268438,419.335135362721,222.694204790066,623.183602658266,94.8712947678267
143.77638741268,430.36554589724,222.547212598301,618.062034255971,95.0677849125448
145.88623762415,459.876026933619,240.054448511696,656.102385824161,96.6376157496011
186.943728262713,552.489323263712,256.516064673951,976.3372467646,99.1125554447738
177.140169854211,615.745743885753,241.800420097575,998.270070227863,106.474664909637
156.179783789009,501.245077464603,231.289897150978,848.532612359241,101.752630474337
155.116428137188,472.504409178326,226.098545044056,868.862502200412,99.5933292031266
163.808535229361,523.92190749892,238.069520582156,938.64875867443,97.7287631489931
147.210793035509,465.612808879272,273.097966775055,856.860048005721,96.871731666712
150.138985466377,511.332224271039,253.029329549214,799.779972682434,98.2325304349193
146.436582092258,524.537916464198,245.497615958684,755.992517639913,97.1810991286086
140.708791713406,471.137639286614,239.089769050249,753.412185467764,96.7358608219602
130.657668637353,442.396971000337,236.642954087947,724.520284328101,95.3896942985723
127.737019883339,419.142632561072,233.341762403511,706.262479413049,94.8420302781878
125.50138558967,404.883038187513,232.53735468106,708.334564339169,94.7751400161561
121.098448896219,393.116253778053,226.688490090969,885.087318131346,94.5723789093726
145.255825842948,422.663002216922,270.599918365621,1186.4779350267,100.354205933737
149.494137893817,443.686739771389,290.017644062395,1352.16653723224,105.761865554862
162.593146067803,401.124370326674,272.222484865145,1693.78687844791,104.589195648619
183.607460047094,430.500297858395,275.668078282998,2020.47256981872,105.408601358507
228.614918727326,650.97375658762,282.901616762411,2264.50943979677,107.469657557359
223.712424993569,610.856172723855,264.38278579218,2420.42405650175,106.40150368554
229.029321890061,560.670692333818,292.101192139463,2701.52387949794,106.547826133734
346.318406534449,749.342688230538,373.966481941043,2968.2754917793,111.821705230796
627.900738170985,1259.60986456299,1262.07567682206,3597.64196613154,236.651476106067
636.971531134085,1655.39562475446,1027.08690246247,3828.89446307485,232.817827963376
510.368570266586,1265.28869721165,681.362001594898,3411.1543227808,153.866415559092
765.902952407849,1417.94341891974,689.639898102058,4017.88424671373,153.784893052241
1465.94233747557,2245.82096769378,628.438614317952,4258.79344133161,151.22425020884
973.677204429225,1745.42918508595,583.603719561747,3998.49265948062,132.954847391434
658.200834287335,1356.09226874974,543.854041955028,3565.8178693417,121.819709083845
530.131026122413,1208.30786792339,518.521410936214,3411.2325146648,116.727687886683
449.343991299632,1081.02501547271,500.351095600047,3312.43706922511,114.524489881014
397.668917709837,982.617583269458,468.473583005949,3229.74915189035,108.061218312201
539.6846594976,1095.59747755758,647.748994880199,3717.39283648443,120.498626408719
1130.10295292732,2154.09338270777,725.890834040846,4580.90490748815,185.869225299881
947.766247495395,1825.52960085233,608.254743490094,4053.69612958779,144.664823888357
1485.50590759452,2291.54038308555,698.10265510588,4887.76895626382,201.96051395988
2028.13140317458,4056.54082056974,707.799841597395,6619.05455594951,199.847199743816
1887.25331629992,3234.18810220305,651.256796772036,5609.16727808936,148.281078679446
1709.15121769606,2736.14485377534,615.313883468009,4721.06385956622,127.561820015129
1551.09871725221,2294.44717539046,581.699330936929,4200.73596745826,115.534114773555
1476.65758443376,2059.82476073999,577.092234002631,3945.43946618356,112.519872340751
1388.30130646566,1958.49128595167,555.43470347775,3720.87237532263,107.172832019593
1288.2759267334,1781.48495983491,538.989198621412,3522.14770212519,103.830409238697
1307.44111644849,1691.39364866292,543.785658458452,3454.6681062293,113.556671402243
1192.04577927435,1578.4137543748,578.785565170418,3267.51583186453,106.83001942668
1119.23746062908,1492.2880009168,599.02795675436,3136.03617891096,101.464166219326
1060.11266422131,1427.56855900222,NA,3036.92796593525,97.8165566179097
1012.82368943551,1369.97172074868,NA,2950.25226251626,95.3917846192608
970.130629237337,1330.64339837167,NA,2873.19416082982,93.6003797892245
931.254805869867,1299.90070094824,NA,2825.02796028305,91.7190911695831
899.076795322077,1282.76795160143,NA,2776.31441654824,90.4000988151457
866.275735721357,1308.13982085884,NA,2762.16168554343,89.0309387641844
845.775696941989,1339.01727024343,NA,2728.46098353749,87.8540882165643
804.86326218476,1266.61696654303,NA,2659.37845401951,86.7545795344184
771.959269589468,1193.67765499802,NA,2608.7883050686,85.9874318417424
743.552386706477,1155.46584887059,NA,2572.82003842653,85.2662712042132
722.185886840496,1149.28650893764,NA,2542.98983467881,84.6809814114359
710.5612305323,1188.94208607744,NA,2538.57199323255,84.2148398979025
689.151305966788,1145.59045514596,465.135816815424,2485.90975935552,83.4058857914567
671.132401433058,1216.62398895465,456.512535994646,2463.0386332842,82.9752797296277
664.10101435462,1220.5510461083,449.727836873692,2434.14673214454,82.7139896435664
657.092838949042,1251.12049101025,449.434014037736,2508.35083006481,84.4552267770789
658.179060282341,1355.26450670265,448.784429975273,2508.0771584708,86.3197928312124
637.787088779364,1348.06490192096,436.433348267225,2452.13086546558,84.762503918287
607.351028154933,1199.77999381031,427.464977308205,2370.45944262287,83.8950208325634
591.995167809952,1305.59878387707,432.972093555987,2361.19370436834,82.9710990882507
600.31463272899,1277.33937259491,431.740594537901,2334.17840844478,83.449782525915
593.845639717689,1224.90160942558,429.638996133058,2326.04645250832,82.6617316263541
630.278564242967,1374.14903154447,437.950517402876,2380.03794841343,83.0170861433975
631.29088920721,1243.36262810377,441.522700610445,2360.88093683232,88.8678937504822
633.016015834954,1424.56551529649,443.846603483784,2376.63660145923,91.6835557178788
848.013617320236,1386.06495496658,446.17236232553,2407.56149158301,99.7292000478785
1042.13094383496,1643.44120077202,449.511805315834,2542.98983467881,105.659439841126
819.52701910053,1443.81579546144,450.597016580652,2408.30431448105,100.97294085753
706.474841962634,1228.21265761395,449.277224600278,2313.41846324159,96.0941323705936
689.235376776728,1173.56111222564,434.087984532525,2305.36469918913,94.4511403094401
640.948638752348,1105.06861539873,432.25564024027,2265.33045457882,91.8382394488271
609.613076918941,1066.35630198701,430.779955931238,2240.26995575538,89.5869640673229
594.005570192588,1042.9094607461,436.976179095683,2236.43855343916,88.3662167852445
600.767452243752,1108.0524088243,434.100485341461,2235.18748329508,89.5953253500769
609.013012184879,1138.94910848905,471.20556215501,2252.31150589207,108.782378949731
601.378263452146,1201.14676370202,466.869892934181,2214.89668939592,109.219255973625
823.022285172367,1313.60690042569,484.044083100088,2446.07099445523,134.330278404461
979.624178348249,1740.48186308356,497.909453180354,2538.80656888457,160.726848058718
856.070853114442,1561.66601063129,545.731378862704,2469.05940835255,157.589276705294
819.157297356613,1529.59504387648,628.938341846674,2505.80959383467,198.348439810169
739.757599957756,1406.72050558357,546.239523360717,2390.43746898602,146.744692973405
669.362900269392,1263.07491499268,520.209779668238,2290.46914528627,123.623655838013
637.662875596272,1194.81342152775,515.800581290138,2266.11237341887,113.661187436667
647.531916389489,1216.31598447201,525.259559071518,2277.48929254152,112.444620795966
690.580615120918,1421.10046486679,NA,2383.79115884564,123.027914441793
NA,1682.73102258869,NA,2525.16208512578,137.768855937027
NA,1487.24442751358,NA,2356.85405480609,121.249051535887
NA,1324.52180927922,NA,NA,124.606106561603
NA,1434.42165874094,NA,NA,131.359932706116
NA,1745.27518284463,NA,NA,114.982270111793
NA,1859.75659898562,NA,NA,104.187854076429
NA,1823.75857507715,NA,NA,97.9231629730227
NA,1821.83354706066,NA,NA,88.8541573573864
NA,1832.72920563402,NA,NA,NA
NA,1643.47970133235,NA,NA,NA
NA,1443.04578425484,NA,NA,NA
NA,1487.06813547417,NA,NA,NA
