"","datetimeAK","site.ID","fDOM","SPC","Turb","NO3","ABS_254","Q"
"7120",2015-07-27 05:45:00,"MOOS",NA,NA,NA,20.9299094609036,0.43905,966.192041725636
"7121",2015-07-27 06:00:00,"MOOS",NA,NA,NA,20.8979456567053,0.443,967.307443238871
"7122",2015-07-27 06:15:00,"MOOS",NA,NA,NA,20.9527407496167,0.45315,970.871719140765
"7123",2015-07-27 06:30:00,"MOOS",NA,NA,NA,20.9527407496167,0.4593,978.664924894495
"7124",2015-07-27 06:45:00,"MOOS",NA,NA,NA,20.9573070073593,0.4598,981.803339830084
"7125",2015-07-27 07:00:00,"MOOS",NA,NA,NA,20.984704553815,0.45815,977.097530953492
"7126",2015-07-27 07:15:00,"MOOS",NA,NA,NA,20.9710057805871,0.45775,988.98206776631
"7127",2015-07-27 07:30:00,"MOOS",NA,NA,NA,20.9390419763888,0.45625,982.888165874689
"7128",2015-07-27 07:45:00,"MOOS",NA,NA,NA,20.9481744918741,0.45565,992.444249116452
"7129",2015-07-27 08:00:00,"MOOS",NA,NA,NA,20.925343203161,0.4564,994.924247189204
"7130",2015-07-27 08:15:00,"MOOS",NA,NA,NA,20.9207769454184,0.4571,1000.83852127079
"7131",2015-07-27 08:30:00,"MOOS",NA,NA,NA,20.8340180483087,0.45745,1010.4423832033
"7132",2015-07-27 08:45:00,"MOOS",NA,NA,NA,20.7929217286252,0.4569,1018.73048097676
"7133",2015-07-27 09:00:00,"MOOS",NA,NA,NA,20.8522830792792,0.45755,1019.83993046345
"7134",2015-07-27 09:15:00,"MOOS",NA,NA,NA,20.7335603779712,0.45745,1033.28680571933
"7135",2015-07-27 09:30:00,"MOOS",NA,NA,NA,20.8248855328235,0.4576,1039.51241011899
"7136",2015-07-27 09:45:00,"MOOS",NA,NA,NA,20.7655241821695,0.4572,1040.72793961645
"7137",2015-07-27 10:00:00,"MOOS",NA,NA,NA,20.7609579244269,NA,1050.57835810659
"7138",2015-07-27 10:15:00,"MOOS",NA,NA,NA,20.7335603779712,0.45705,1071.21818630426
"7139",2015-07-27 10:30:00,"MOOS",NA,NA,NA,20.7426928934564,0.45715,1078.87795033868
"7140",2015-07-27 10:45:00,"MOOS",NA,NA,NA,20.7518254089417,0.457,1098.00957422583
"7141",2015-07-27 11:00:00,"MOOS",NA,NA,NA,20.6011389034354,0.45605,1117.26024060003
"7142",2015-07-27 11:15:00,"MOOS",NA,NA,NA,20.6696327695746,0.45545,1148.76579269089
"7143",2015-07-27 11:30:00,"MOOS",NA,NA,NA,20.6468014808615,0.45535,1183.40766809861
"7144",2015-07-27 11:45:00,"MOOS",NA,NA,NA,20.6468014808615,0.4558,1209.0376645873
"7145",2015-07-27 12:00:00,"MOOS",NA,NA,NA,20.6285364498911,0.45635,1259.19171037469
"7146",2015-07-27 12:15:00,"MOOS",NA,NA,NA,20.5326450372962,0.45635,1300.64048032419
"7147",2015-07-27 12:30:00,"MOOS",NA,NA,NA,20.4915487176127,0.4574,1359.27400591191
"7148",2015-07-27 12:45:00,"MOOS",NA,NA,NA,20.4504523979291,0.4586,1422.58546480769
"7149",2015-07-27 13:00:00,"MOOS",NA,NA,NA,20.4139223359882,0.45955,1474.99608299393
"7150",2015-07-27 13:15:00,"MOOS",NA,NA,NA,20.3362959543638,0.4615,1543.18932683274
"7151",2015-07-27 13:30:00,"MOOS",NA,NA,NA,20.2541033149968,0.4625,1621.42372316994
"7152",2015-07-27 13:45:00,"MOOS",NA,NA,NA,20.2084407375706,0.46405,1693.20654722323
"7153",2015-07-27 14:00:00,"MOOS",NA,NA,NA,20.1719106756297,0.46575,1761.91891074701
