"","site.ID","datetimeAK","Discharge","NO3","fDOM","SPC","Turb","day","DateTime","SpCond"
"8787","CARI",2019-08-05 20:30:00,724.097333333333,34.3,111.333333333333,41.5053333333333,6.78533333333333,2019-08-05,2019-08-05 20:30:00,41.5053333333333
"8788","CARI",2019-08-05 20:45:00,722.674,33.9,110.971333333333,41.5666666666667,7.148,2019-08-05,2019-08-05 20:45:00,41.5666666666667
"8789","CARI",2019-08-05 21:00:00,723.334,34,110.827333333333,41.631,6.73666666666667,2019-08-05,2019-08-05 21:00:00,41.631
"8790","CARI",2019-08-05 21:15:00,727.968,33.9,110.69,41.7016666666667,6.612,2019-08-05,2019-08-05 21:15:00,41.7016666666667
"8791","CARI",2019-08-05 21:30:00,727.830666666667,33.9,110.756,41.736,6.28266666666667,2019-08-05,2019-08-05 21:30:00,41.736
"8792","CARI",2019-08-05 21:45:00,722.76,33.7,110.588666666667,41.797,6.43033333333333,2019-08-05,2019-08-05 21:45:00,41.797
"8793","CARI",2019-08-05 22:00:00,731.832666666667,33.8,110.082666666667,41.8396666666667,6.77933333333333,2019-08-05,2019-08-05 22:00:00,41.8396666666667
"8794","CARI",2019-08-05 22:15:00,730.152666666667,33.7,110.424666666667,41.8783333333333,5.71866666666667,2019-08-05,2019-08-05 22:15:00,41.8783333333333
"8795","CARI",2019-08-05 22:30:00,732.348666666667,33.5,110.361333333333,41.9046666666667,5.629,2019-08-05,2019-08-05 22:30:00,41.9046666666667
"8796","CARI",2019-08-05 22:45:00,734.886,33.7,110.358666666667,41.9623333333333,5.60433333333333,2019-08-05,2019-08-05 22:45:00,41.9623333333333
"8797","CARI",2019-08-05 23:00:00,732.992666666667,33.7,110.436,41.9906666666667,5.742,2019-08-05,2019-08-05 23:00:00,41.9906666666667
"8798","CARI",2019-08-05 23:15:00,737.396,33.5,109.984,42.019,5.59433333333333,2019-08-05,2019-08-05 23:15:00,42.019
"8799","CARI",2019-08-05 23:30:00,740.444,33.7,109.878,42.0176666666667,5.99233333333333,2019-08-05,2019-08-05 23:30:00,42.0176666666667
