"","site.ID","datetimeAK","Discharge","NO3","fDOM","SPC","Turb","day","DateTime","SpCond"
"9388","CARI",2019-08-13 03:30:00,470.082,32.3,67.2826666666667,69.02,1.881,2019-08-13,2019-08-13 03:30:00,69.02
"9389","CARI",2019-08-13 03:45:00,472.304,32.3,67.2913333333333,69.103,1.88033333333333,2019-08-13,2019-08-13 03:45:00,69.103
"9390","CARI",2019-08-13 04:00:00,480.104,32.4,67.3253333333333,69.18,1.86666666666667,2019-08-13,2019-08-13 04:00:00,69.18
"9391","CARI",2019-08-13 04:15:00,492.683333333333,32.5,68.0493333333333,69.2503448275862,1.91433333333333,2019-08-13,2019-08-13 04:15:00,69.2503448275862
"9392","CARI",2019-08-13 04:30:00,504.838,32.3,67.3346666666667,69.3363333333333,2.04533333333333,2019-08-13,2019-08-13 04:30:00,69.3363333333333
"9393","CARI",2019-08-13 04:45:00,521.33,32.3,67.2473333333333,69.3983333333333,2.00733333333333,2019-08-13,2019-08-13 04:45:00,69.3983333333333
"9394","CARI",2019-08-13 05:00:00,546.056666666667,32.4,67.2353333333333,69.4863333333333,2.02866666666667,2019-08-13,2019-08-13 05:00:00,69.4863333333333
"9395","CARI",2019-08-13 05:15:00,549.858666666667,32.4,67.2353333333333,69.5666666666667,1.90866666666667,2019-08-13,2019-08-13 05:15:00,69.5666666666667
"9396","CARI",2019-08-13 05:30:00,565.214,32.3,67.1853333333333,69.633,1.97166666666667,2019-08-13,2019-08-13 05:30:00,69.633
"9397","CARI",2019-08-13 05:45:00,577.653333333333,32.4,67.0266666666667,69.7126666666667,1.91766666666667,2019-08-13,2019-08-13 05:45:00,69.7126666666667
"9398","CARI",2019-08-13 06:00:00,594.808,32.4,67.026,69.8003333333333,1.81166666666667,2019-08-13,2019-08-13 06:00:00,69.8003333333333
"9399","CARI",2019-08-13 06:15:00,595.567333333333,32.4,66.9533333333333,69.9116666666667,2.79966666666667,2019-08-13,2019-08-13 06:15:00,69.9116666666667
"9400","CARI",2019-08-13 06:30:00,623.231333333333,32.5,65.9233333333333,69.9713333333333,2.93566666666667,2019-08-13,2019-08-13 06:30:00,69.9713333333333
"9401","CARI",2019-08-13 06:45:00,635.362,32.5,66.372,70.039,2.14966666666667,2019-08-13,2019-08-13 06:45:00,70.039
"9402","CARI",2019-08-13 07:00:00,650.166666666667,32.6,66.558,70.155,1.91066666666667,2019-08-13,2019-08-13 07:00:00,70.155
"9403","CARI",2019-08-13 07:15:00,649.371333333333,32.5,66.5946666666667,70.2466666666667,1.85933333333333,2019-08-13,2019-08-13 07:15:00,70.2466666666667
"9404","CARI",2019-08-13 07:30:00,661.246666666667,32.5,66.526,70.331,1.91833333333333,2019-08-13,2019-08-13 07:30:00,70.331
"9405","CARI",2019-08-13 07:45:00,669.905333333333,32.5,66.4173333333333,70.406,1.79133333333333,2019-08-13,2019-08-13 07:45:00,70.406
"9406","CARI",2019-08-13 08:00:00,687.66,32.6,66.2413333333333,70.4963333333333,1.81166666666667,2019-08-13,2019-08-13 08:00:00,70.4963333333333
"9407","CARI",2019-08-13 08:15:00,695.281333333333,32.6,66.1706666666667,70.5833333333333,1.74166666666667,2019-08-13,2019-08-13 08:15:00,70.5833333333333
"9408","CARI",2019-08-13 08:30:00,708.042666666667,32.6,66.074,70.634,1.815,2019-08-13,2019-08-13 08:30:00,70.634
"9409","CARI",2019-08-13 08:45:00,715.628,32.6,65.8006666666667,70.6563333333333,2.37966666666667,2019-08-13,2019-08-13 08:45:00,70.6563333333333
"9410","CARI",2019-08-13 09:00:00,714.672,32.7,65.6313333333333,70.6423333333333,48.8493333333333,2019-08-13,2019-08-13 09:00:00,70.6423333333333
"9411","CARI",2019-08-13 09:15:00,714.71,32.6,65.4846666666667,70.6076666666667,2.01233333333333,2019-08-13,2019-08-13 09:15:00,70.6076666666667
"9412","CARI",2019-08-13 09:30:00,729.162,32.7,65.1993333333333,70.5393333333333,35.255,2019-08-13,2019-08-13 09:30:00,70.5393333333333
"9413","CARI",2019-08-13 09:45:00,738.866666666667,32.6,65.1953333333333,70.512,2.327,2019-08-13,2019-08-13 09:45:00,70.512
"9414","CARI",2019-08-13 10:00:00,747.24,32.5,64.9266666666667,70.5366666666667,2.373,2019-08-13,2019-08-13 10:00:00,70.5366666666667
"9415","CARI",2019-08-13 10:15:00,750.404,32.6,65.1966666666667,70.5583333333333,4.57333333333333,2019-08-13,2019-08-13 10:15:00,70.5583333333333
"9416","CARI",2019-08-13 10:30:00,761.944,32.6,65.1833333333333,70.5273333333333,2.10666666666667,2019-08-13,2019-08-13 10:30:00,70.5273333333333
"9417","CARI",2019-08-13 10:45:00,760.159333333333,32.4,65.1886666666667,70.4913333333333,2.03566666666667,2019-08-13,2019-08-13 10:45:00,70.4913333333333
"9418","CARI",2019-08-13 11:00:00,763.781333333333,32.5,65.2653333333333,70.511,2.02233333333333,2019-08-13,2019-08-13 11:00:00,70.511
"9419","CARI",2019-08-13 11:15:00,756.891333333333,32.5,65.388,70.477,2.107,2019-08-13,2019-08-13 11:15:00,70.477
"9420","CARI",2019-08-13 11:30:00,770.034666666667,32.4,65.4406666666667,70.436,1.99133333333333,2019-08-13,2019-08-13 11:30:00,70.436
"9421","CARI",2019-08-13 11:45:00,764.845333333333,32.2,65.582,70.3833333333333,2.01133333333333,2019-08-13,2019-08-13 11:45:00,70.3833333333333
"9422","CARI",2019-08-13 12:00:00,767.119333333333,32.3,65.618,70.1733333333333,2.19433333333333,2019-08-13,2019-08-13 12:00:00,70.1733333333333
"9423","CARI",2019-08-13 12:15:00,778.114,32.1,65.8246666666667,70.0013333333333,2.41933333333333,2019-08-13,2019-08-13 12:15:00,70.0013333333333
"9424","CARI",2019-08-13 12:30:00,755.240666666667,31.9,65.9486666666667,69.754,2.88433333333333,2019-08-13,2019-08-13 12:30:00,69.754
"9425","CARI",2019-08-13 12:45:00,771.694,31.7,66.1726666666667,69.569,3.44333333333333,2019-08-13,2019-08-13 12:45:00,69.569
"9426","CARI",2019-08-13 13:00:00,772.766,31.5,66.2573333333333,69.345,4.316,2019-08-13,2019-08-13 13:00:00,69.345
"9427","CARI",2019-08-13 13:15:00,776.436,31.3,66.6873333333333,69.1056666666667,4.35766666666667,2019-08-13,2019-08-13 13:15:00,69.1056666666667
"9428","CARI",2019-08-13 13:30:00,779.557333333333,31.1,67.1766666666667,68.8866666666667,4.89766666666667,2019-08-13,2019-08-13 13:30:00,68.8866666666667
"9429","CARI",2019-08-13 13:45:00,769.886666666667,30.9,68.1706666666667,68.6133333333333,5.32233333333333,2019-08-13,2019-08-13 13:45:00,68.6133333333333
"9430","CARI",2019-08-13 14:00:00,775.756,30.7,68.9666666666667,68.289,5.96166666666667,2019-08-13,2019-08-13 14:00:00,68.289
"9431","CARI",2019-08-13 14:15:00,767.821333333333,30.5,70.3113333333333,67.916,6.55733333333333,2019-08-13,2019-08-13 14:15:00,67.916
"9432","CARI",2019-08-13 14:30:00,768.881333333333,30.4,71.5446666666667,67.4673333333333,7.36966666666667,2019-08-13,2019-08-13 14:30:00,67.4673333333333
"9433","CARI",2019-08-13 14:45:00,766.068666666667,30.2,72.3086666666667,66.9596666666667,9.31933333333333,2019-08-13,2019-08-13 14:45:00,66.9596666666667
"9434","CARI",2019-08-13 15:00:00,769.840666666667,30,73.5186666666667,66.522,11.0413333333333,2019-08-13,2019-08-13 15:00:00,66.522
"9435","CARI",2019-08-13 15:15:00,769.276666666667,29.8,74.648,66.0356666666667,14.6723333333333,2019-08-13,2019-08-13 15:15:00,66.0356666666667
"9436","CARI",2019-08-13 15:30:00,765.938666666667,29.5,75.1293333333333,65.52,17.442,2019-08-13,2019-08-13 15:30:00,65.52
"9437","CARI",2019-08-13 15:45:00,777.815333333333,29.4,77.18,65.0596666666667,17.2056666666667,2019-08-13,2019-08-13 15:45:00,65.0596666666667
"9438","CARI",2019-08-13 16:00:00,790.481333333333,29.1,79.2626666666667,64.6143333333333,NA,2019-08-13,2019-08-13 16:00:00,64.6143333333333
"9439","CARI",2019-08-13 16:15:00,788.022666666667,29,81.2413333333333,64.177,16.7506666666667,2019-08-13,2019-08-13 16:15:00,64.177
"9440","CARI",2019-08-13 16:30:00,792.888,28.7,83.0946666666667,63.7893333333333,14.9246666666667,2019-08-13,2019-08-13 16:30:00,63.7893333333333
"9441","CARI",2019-08-13 16:45:00,798.938666666667,28.7,85.0246666666667,63.4043333333333,14.1406666666667,2019-08-13,2019-08-13 16:45:00,63.4043333333333
"9442","CARI",2019-08-13 17:00:00,807.232666666667,28.4,86.436,63.0316666666667,12.7643333333333,2019-08-13,2019-08-13 17:00:00,63.0316666666667
"9443","CARI",2019-08-13 17:15:00,829.856,28.2,88,62.6226666666667,12.1953333333333,2019-08-13,2019-08-13 17:15:00,62.6226666666667
"9444","CARI",2019-08-13 17:30:00,831.936666666667,28,89.6133333333333,62.1936666666667,11.953,2019-08-13,2019-08-13 17:30:00,62.1936666666667
"9445","CARI",2019-08-13 17:45:00,836.152,27.8,91.002,61.8146666666667,11.223,2019-08-13,2019-08-13 17:45:00,61.8146666666667
"9446","CARI",2019-08-13 18:00:00,866.897333333333,27.6,92.3193333333333,61.4613333333333,10.5583333333333,2019-08-13,2019-08-13 18:00:00,61.4613333333333
"9447","CARI",2019-08-13 18:15:00,866.749333333333,27.4,93.532,61.1276666666667,10.6233333333333,2019-08-13,2019-08-13 18:15:00,61.1276666666667
"9448","CARI",2019-08-13 18:30:00,895.616,27.4,94.836,60.8056666666667,10.3026666666667,2019-08-13,2019-08-13 18:30:00,60.8056666666667
"9449","CARI",2019-08-13 18:45:00,922.024,27.2,95.9593333333333,60.493,10.1006666666667,2019-08-13,2019-08-13 18:45:00,60.493
