"","Hyst_index","HI_ymin","HI_ymax","site.ID","storm.ID","month.x","day.x","response_var","Flush_index","FI_ymin","FI_ymax","month.y","day.y","year","X1","Parameter","Beta_index","SE","CI","Beta_ymin","Beta_ymax","t","df","p","HI","precip","temp","precip.week","precip.month","ThreeMonth","temp.week","TOTAL.TIME","Intensity","doy","burn","pf","date","TimeSinceChena"
"154",-0.494714587737841,-0.495771670190274,-0.491895701198024,"POKE","storm3","06","15","SPC",NA,NA,NA,"06","15","2020",406,"Q.norm",-0.184649831604542,0.203575443608214,0.95,-0.594425946091587,0.225126282882504,-0.90703391495442,46,0.369116011508486,-0.494714587737841,6.096,15.5779885057471,21.967,25.777,25.777,14.3710210813492,29.5,0.20664406779661,166.677083333333,"burned","medium","2020-06-15",37.6770833333321
"155",0.056349361162588,0.0181654150004896,0.074246561981861,"POKE","storm3","06","15","turb",0.0341,-0.0011,0.0885,"06","15","2020",566,"Q.norm",0.242377060094623,0.105158974992241,0.95,0.030703022145863,0.454051098043383,2.30486328069009,46,0.0257379870074744,0.056349361162588,6.096,15.5779885057471,21.967,25.777,25.777,14.3710210813492,29.5,0.20664406779661,166.677083333333,"burned","medium","2020-06-15",37.6770833333321
"156",-0.145154553049292,-0.207658730158734,-0.111862990810363,"POKE","storm3","06","15","abs",NA,NA,NA,NA,NA,"2020",704,"Q.norm",0.684578215784427,0.100101138379667,0.95,0.48296417374311,0.886192257825744,6.83886544015052,45,1.76726196686244e-08,-0.145154553049292,6.096,15.5779885057471,21.967,25.777,25.777,NA,29.5,0.20664406779661,166.677083333333,"burned","medium","2020-06-15",37.6770833333321
"157",-0.204586466165408,-0.274840225563899,0.00255639097744692,"POKE","storm4a","06","19","NO3",NA,NA,NA,"06","19","2020",94,"Q.norm",-0.499686444972838,0.198651828459725,0.95,-0.918805167222237,-0.0805677227234389,-2.5153880980972,17,0.0222357442384762,-0.204586466165408,19.94,11.5764201388889,24.89,37.207,37.207,15.0955773809524,24.25,0.822268041237113,170.5625,"burned","medium","2020-06-19",41.5625
"158",-0.324392970655703,-0.624973522011562,-0.226600125641835,"POKE","storm4a","06","19","fDOM",NA,NA,NA,"06","19","2020",252,"Q.norm",0.557398271347984,0.130503739952043,0.95,0.289626715199574,0.825169827496394,4.2711287167158,27,0.000215276341976001,-0.324392970655703,19.94,11.5764201388889,24.89,37.207,37.207,15.0955773809524,24.25,0.822268041237113,170.5625,"burned","medium","2020-06-19",41.5625
"159",0.616279069767449,0.60088437602359,0.645430723878161,"POKE","storm4a","06","19","SPC",NA,NA,NA,"06","19","2020",408,"Q.norm",-0.282646374408086,0.0471896205492095,0.95,-0.379309930159694,-0.185982818656477,-5.98958777626408,28,1.88205613725466e-06,0.616279069767449,19.94,11.5764201388889,24.89,37.207,37.207,15.0955773809524,24.25,0.822268041237113,170.5625,"burned","medium","2020-06-19",41.5625
"160",0.199028882948397,0.153288785121971,0.297839899183247,"POKE","storm4a","06","19","turb",NA,NA,NA,"06","19","2020",568,"Q.norm",0.111126228731104,0.162234698787868,0.95,-0.221196486912966,0.443448944375173,0.684972016229449,28,0.498993173076904,0.199028882948397,19.94,11.5764201388889,24.89,37.207,37.207,15.0955773809524,24.25,0.822268041237113,170.5625,"burned","medium","2020-06-19",41.5625
"161",0.0615732266864549,-0.00743320820335175,0.298025505314533,"POKE","storm4a","06","19","abs",NA,NA,NA,NA,NA,"2020",706,"Q.norm",4.21395390083682,NA,0.95,NA,NA,NA,0,NA,0.0615732266864549,19.94,11.5764201388889,24.89,37.207,37.207,NA,24.25,0.822268041237113,170.5625,"burned","medium","2020-06-19",41.5625
"162",0.243475274725273,0.169391025641039,0.278617216117217,"POKE","storm4b","06","20","NO3",-0.2498,-0.2796,-0.2213,"06","20","2020",96,"Q.norm",-0.957375442782612,0.120560688803952,0.95,-1.20188385249998,-0.712867033065246,-7.9410249914832,36,1.99444566066686e-09,0.243475274725273,16.51,12.0323007246377,33.402,57.147,57.147,14.6529307199211,23.5,0.702553191489362,171.59375,"burned","medium","2020-06-20",42.59375
"163",-0.253818231692591,-0.428036438114949,-0.148802249797488,"POKE","storm4b","06","20","fDOM",NA,NA,NA,"06","20","2020",254,"Q.norm",0.22989245448884,0.137693383706582,0.95,-0.0493626709811778,0.509147579958858,1.66959695738708,36,0.103673658404756,-0.253818231692591,16.51,12.0323007246377,33.402,57.147,57.147,14.6529307199211,23.5,0.702553191489362,171.59375,"burned","medium","2020-06-20",42.59375
"164",0.580128205128205,0.561965811965812,0.604166666666668,"POKE","storm4b","06","20","SPC",-0.8856,-0.8924,-0.8816,"06","20","2020",410,"Q.norm",-0.540219350731956,0.0370163278707689,0.95,-0.615221555272722,-0.465217146191189,-14.5940827144703,37,6.28093284179051e-17,0.580128205128205,16.51,12.0323007246377,33.402,57.147,57.147,14.6529307199211,23.5,0.702553191489362,171.59375,"burned","medium","2020-06-20",42.59375
"165",0.241791298887375,0.185993136751986,0.340922558505654,"POKE","storm4b","06","20","turb",NA,NA,NA,"06","20","2020",570,"Q.norm",0.134772095650297,0.112682565801915,0.95,-0.0935444698923256,0.363088661192919,1.19603325227092,37,0.239292279977579,0.241791298887375,16.51,12.0323007246377,33.402,57.147,57.147,14.6529307199211,23.5,0.702553191489362,171.59375,"burned","medium","2020-06-20",42.59375
"166",0.193780626161682,0.10667760961048,0.378895406377483,"POKE","storm4b","06","20","abs",NA,NA,NA,NA,NA,"2020",708,"Q.norm",0.723296785752111,0.39837327500269,0.95,-0.177886171762603,1.62447974326683,1.81562577396093,9,0.102813989863269,0.193780626161682,16.51,12.0323007246377,33.402,57.147,57.147,NA,23.5,0.702553191489362,171.59375,"burned","medium","2020-06-20",42.59375
"167",-0.505162169528486,-0.531777514051733,-0.391291905151268,"POKE","storm4c","06","21","NO3",0.0129,0.0093,0.0168,"06","21","2020",98,"Q.norm",4.82399969684251,0.447137697426766,0.95,3.90654892419354,5.74145046949148,10.7886222177288,27,2.71865122157253e-11,-0.505162169528486,11.049,9.22646794871795,49.658,73.911,73.911,14.3662144970414,39.5,0.279721518987342,172.59375,"burned","medium","2020-06-21",43.59375
"168",-0.142063834024895,-0.217320839505704,-0.102565403480417,"POKE","storm4c","06","21","fDOM",-0.004,-0.0045,-0.0035,"06","21","2020",256,"Q.norm",0.0371652656317292,0.082165126826922,0.95,-0.13114236696705,0.205472898230508,0.452324082819425,28,0.654520549940782,-0.142063834024895,11.049,9.22646794871795,49.658,73.911,73.911,14.3662144970414,39.5,0.279721518987342,172.59375,"burned","medium","2020-06-21",43.59375
"169",-0.424643584521384,-0.431093007467751,0.0475220638153439,"POKE","storm4c","06","21","SPC",-0.0236,-0.0242,-0.0232,"06","21","2020",412,"Q.norm",-2.16039404715845,0.290267917898602,0.95,-2.75498092321598,-1.56580717110092,-7.44275861693102,28,4.17393551406661e-08,-0.424643584521384,11.049,9.22646794871795,49.658,73.911,73.911,14.3662144970414,39.5,0.279721518987342,172.59375,"burned","medium","2020-06-21",43.59375
"170",0.0205017716653656,-0.0525343823193789,0.116059095549818,"POKE","storm4c","06","21","turb",0.0346,-0.0051,0.0716,"06","21","2020",572,"Q.norm",0.81586345252227,0.112197457983533,0.95,0.586037378297528,1.04568952674701,7.27167501996356,28,6.45700709268753e-08,0.0205017716653656,11.049,9.22646794871795,49.658,73.911,73.911,14.3662144970414,39.5,0.279721518987342,172.59375,"burned","medium","2020-06-21",43.59375
"171",-0.01105607849581,-0.0449285228046291,0.0635783197577521,"POKE","storm4c","06","21","abs",NA,NA,NA,NA,NA,"2020",710,"Q.norm",0.377643118549107,0.0285478069580513,0.95,0.319165586893643,0.436120650204571,13.2284458523915,28,1.4452412651678e-13,-0.01105607849581,11.049,9.22646794871795,49.658,73.911,73.911,NA,39.5,0.279721518987342,172.59375,"burned","medium","2020-06-21",43.59375
"172",0.0487006737247405,-0.195104266923319,0.163811357074108,"POKE","storm5","06","22","NO3",-0.1347,-0.155,-0.118,"06","22","2020",100,"Q.norm",-0.593572986914786,0.0438477497632338,0.95,-0.680451682441406,-0.506694291388165,-13.5371367999481,112,2.52856025808969e-25,0.0487006737247405,16.637,9.29136882716049,53.849,84.96,84.96,13.2116259861933,54.5,0.305266055045872,174.260416666667,"burned","medium","2020-06-23",45.2604166666679
