"","Hyst_index","HI_ymin","HI_ymax","site.ID","storm.ID","month.x","day.x","response_var","Flush_index","FI_ymin","FI_ymax","month.y","day.y","year"
"56",0.759510571,0.755299286,0.7753157605,"MOOS","storm5a","08","19","fDOM",-0.567,-0.57,-0.5649,"08","19","2021"
"57",0.0744177585,-0.005458515,0.10007278,"MOOS","storm5a","08","19","SPC",-0.0864,-0.0955,-0.0818,"08","19","2021"
"58",-0.138542127,-0.151940639,-0.123724039,"MOOS","storm5a","08","19","turb",0.1001,-0.0102,0.1424,"08","19","2021"
"59",-0.340461871,-0.741869115,-0.176828625,"MOOS","storm5b","08","21","fDOM",-0.2166,-0.2192,-0.2136,"08","21","2021"
"60",0.173049133,0.145953757,0.2046604045,"MOOS","storm5b","08","21","SPC",-0.0496,-0.0565,-0.0468,"08","21","2021"
"61",0.0874138005,0.026934818,0.121919884,"MOOS","storm5b","08","21","turb",0.0156,-0.0525,0.0473,"08","21","2021"
"62",0.3156388925,0.171285631,0.452940737,"MOOS","storm6","08","25","fDOM",-0.4648,-0.4671,-0.4628,"08","25","2021"
"63",0.5630208335,0.4925347225,0.650173611,"MOOS","storm6","08","25","SPC",-0.5568,-0.5619,-0.5556,"08","25","2021"
"64",-0.52104403,-0.59580273,-0.442474524,"MOOS","storm6","08","25","turb",0.1473,0.1186,0.186,"08","25","2021"
"65",0.5585678995,0.4128911515,0.6564268605,"MOOS","storm7","08","27","fDOM",-0.9504,-0.9518,-0.9494,"08","27","2021"
"66",0.796087533,0.6614058355,0.874801061,"MOOS","storm7","08","27","SPC",-0.7013,-0.7049,-0.6999,"08","27","2021"
"67",-0.4947818865,-0.5949899585,-0.342630118,"MOOS","storm7","08","27","turb",0.4483,0.4101,0.4936,"08","27","2021"
"68",0.346938775510204,0.306122448979592,0.357142857142857,"CARI","storm1","05","16","NO3",NA,NA,NA,"05","16","2021"
"69",-0.491961414790996,-0.631248173048816,-0.362247880736627,"CARI","storm1","05","16","fDOM",0.1612,0,0,"05","16","2021"
"70",0.0915956622773044,0.0879163439194423,0.0941130906274205,"CARI","storm1","05","16","SPC",0.0249,0,0,"05","16","2021"
"71",-0.277342289039172,-0.324253980711102,-0.188235366249946,"CARI","storm1","05","16","turb",0.0229,0,0,"05","16","2021"
"72",0.500000000000001,0.437500000000001,0.531250000000001,"CARI","storm2","06","01","NO3",NA,NA,NA,"06","01","2021"
"73",-0.145098039215686,-0.154014939309057,-0.114565826330532,"CARI","storm2","06","01","fDOM",0.2218,0,0,"06","01","2021"
"74",0.606873822975518,0.533898305084746,0.678907721280603,"CARI","storm2","06","01","SPC",NA,NA,NA,"06","01","2021"
"75",0.310943060498221,0.234875444839858,0.381672597864768,"CARI","storm2","06","01","turb",NA,NA,NA,"06","01","2021"
"76",0.0400000000000005,0.0200000000000003,0.0999999999999993,"CARI","storm3","06","19","NO3",NA,NA,NA,"06","19","2021"
"77",-0.729362652869238,-0.83349012229539,-0.369238005644403,"CARI","storm3","06","19","fDOM",0.6285,0,0,"06","19","2021"
"78",0.752997002997003,0.742632367632368,0.779470529470529,"CARI","storm3","06","19","SPC",NA,NA,NA,"06","19","2021"
"79",0.226760563380282,0.153521126760563,0.254929577464789,"CARI","storm3","06","19","turb",0.6073,0,0,"06","19","2021"
"80",0.3,0.166666666666666,0.416666666666666,"CARI","storm4","07","24","NO3",NA,NA,NA,"07","24","2021"
"81",-0.862135922330097,-0.924077669902913,-0.750097087378641,"CARI","storm4","07","24","fDOM",0.3425,0,0,"07","24","2021"
"82",0.728105906313645,0.658180583842497,0.754264256619144,"CARI","storm4","07","24","SPC",NA,NA,NA,"07","24","2021"
"83",0.227735368956743,0.19529262086514,0.274809160305344,"CARI","storm4","07","24","turb",0.7848,0,0,"07","24","2021"
"84",-0.65566037735849,-0.712264150943396,-0.462264150943396,"CARI","storm5","07","27","NO3",NA,NA,NA,"07","27","2021"
"85",-0.599722991689751,-0.635104507680685,-0.499307479224377,"CARI","storm5","07","27","fDOM",0.7794,0,0,"07","27","2021"
"86",0.675612337465982,0.326731176292712,0.896734200181433,"CARI","storm5","07","27","SPC",NA,NA,NA,"07","27","2021"
"87",-0.0577889447236181,-0.118090452261307,0.0552763819095479,"CARI","storm5","07","27","turb",0.7477,0,0,"07","27","2021"
"88",-0.328947368421052,-0.587719298245614,-0.105263157894737,"CARI","storm6","08","08","NO3",NA,NA,NA,"08","08","2021"
"89",-0.775271739130434,-0.850489130434783,-0.711703804347828,"CARI","storm6","08","08","fDOM",NA,NA,NA,"08","08","2021"
"90",0.507064093728463,0.436078566505859,0.739145416953825,"CARI","storm6","08","08","SPC",NA,NA,NA,"08","08","2021"
"91",0.221502590673575,0.208549222797927,0.255181347150259,"CARI","storm6","08","08","turb",NA,NA,NA,"08","08","2021"
"92",-0.525641025641026,-0.628205128205128,-0.356837606837608,"CARI","storm7","08","15","NO3",NA,NA,NA,"08","15","2021"
"93",-0.466787080322992,-0.48652783680408,-0.296897577560561,"CARI","storm7","08","15","fDOM",NA,NA,NA,"08","15","2021"
"94",0.466836117162915,0.455821834906802,0.476640038731542,"CARI","storm7","08","15","SPC",NA,NA,NA,"08","15","2021"
"95",0.213803292528493,0.174651751794006,0.230899113550021,"CARI","storm7","08","15","turb",NA,NA,NA,"08","15","2021"
"96",-0.0543478260869567,-0.0978260869565215,0.0108695652173914,"CARI","storm8","08","20","NO3",NA,NA,NA,"08","20","2021"
"97",-0.083560975609756,-0.143512195121951,-0.00653658536585366,"CARI","storm8","08","20","fDOM",0.1459,0,0,"08","20","2021"
"98",0.419366715758468,0.37960235640648,0.44661266568483,"CARI","storm8","08","20","SPC",NA,NA,NA,"08","20","2021"
"99",0.107792207792208,0.0785714285714286,0.12987012987013,"CARI","storm8","08","20","turb",0.0737,0,0,"08","20","2021"
"100",0.558823529411763,0.529411764705881,0.661764705882353,"CARI","storm9","08","23","NO3",NA,NA,NA,"08","23","2021"
"101",-0.0105716765873017,-0.0163690476190476,-0.0052703373015873,"CARI","storm9","08","23","fDOM",NA,NA,NA,"08","23","2021"
"102",-0.00719424460431511,-0.287769784172661,0.100719424460432,"CARI","storm9","08","23","SPC",NA,NA,NA,"08","23","2021"
"103",-0.00751879699248118,-0.0181704260651629,0.006265664160401,"CARI","storm9","08","23","turb",0.0996,0,0,"08","23","2021"
"104",-0.120764061081528,-0.154499139601372,0.0750748614554964,"POKE","storm1","05","16","fDOM",0.4472,0.4455,0.4488,"05","16","2021"
"105",0.492860281195078,0.366871704745166,0.690246045694195,"POKE","storm1","05","16","SPC",NA,NA,NA,"05","16","2021"
"106",-0.223895925667619,-0.27853045062881,-0.134294359828117,"POKE","storm1","05","16","turb",NA,NA,NA,"05","16","2021"
"107",0.495514470058737,0.00531428499707587,0.49778713856231,"POKE","storm2","06","01","NO3",-0.8243,-0.8374,-0.8095,"06","01","2021"
"108",-0.456506694991633,-0.508690614136732,-0.303077121153602,"POKE","storm2","06","01","fDOM",0.1953,0.195,0.1956,"06","01","2021"
"109",0.740390131956367,0.622920252438296,0.815834767641997,"POKE","storm2","06","01","SPC",NA,NA,NA,"06","01","2021"
"110",-0.162914275134234,-0.190279577855953,-0.104776893167932,"POKE","storm2","06","01","turb",NA,NA,NA,"06","01","2021"
"111",0.503021018968347,0.383260503381091,0.671581671264304,"POKE","storm3","06","19","NO3",-0.8407,-0.8538,-0.827,"06","19","2021"
"112",0.466382420465727,0.453263365037709,0.632420465726479,"POKE","storm4","07","23","NO3",NA,NA,NA,"07","23","2021"
"113",-0.158832836932249,-0.317944899478785,-0.135796723752795,"POKE","storm5","07","27","NO3",NA,NA,NA,"07","27","2021"
"114",-0.408207150368034,-0.509647739221871,-0.371072555205047,"POKE","storm5","07","27","fDOM",NA,NA,NA,"07","27","2021"
"115",0.794873921698756,0.786081619110829,0.813619774386207,"POKE","storm5","07","27","SPC",NA,NA,NA,"07","27","2021"
"116",-0.0209674273454262,-0.0834796177101619,-0.0197971523307977,"POKE","storm5","07","27","turb",NA,NA,NA,"07","27","2021"
"117",0.499733475479732,0.4601990049751,0.521677327647465,"POKE","storm6","08","08","NO3",-0.2352,-0.2485,-0.2228,"08","08","2021"
"118",-0.465156232469428,-0.46875584352444,-0.460843127080296,"POKE","storm6","08","08","fDOM",0.5954,0.5945,0.5963,"08","08","2021"
"119",0.86376404494382,0.862359550561796,0.869850187265939,"POKE","storm6","08","08","SPC",NA,NA,NA,"08","08","2021"
"120",-0.0898769293870812,-0.174363181130826,-0.0887365937317601,"POKE","storm6","08","08","turb",NA,NA,NA,"08","08","2021"
"121",-0.392138478182473,-0.447988898047498,-0.391525423728813,"POKE","storm7a","08","14","NO3",NA,NA,NA,"08","14","2021"
"122",0.432900908824388,0.328642626795659,0.475593667546179,"POKE","storm7b","08","19","NO3",-0.3425,-0.3487,-0.3359,"08","19","2021"
"123",0.530510585305086,0.511519302615178,0.637816521378155,"FRCH","storm7c","08","23","NO3",NA,NA,NA,NA,NA,"2021"
"124",0.3954057835821,0.240049751243791,0.421097636815924,"FRCH","storm7d","08","26","NO3",NA,NA,NA,NA,NA,"2021"
"125",0.00797476,0.000511124,0.013438377,"VAUL","storm1a","07","23","NO3",-0.0191,-0.0194,-0.0187,"07","23","2021"
"126",-0.2605960025,-0.373757125,-0.193700844,"VAUL","storm1b","07","27","NO3",-0.3024,-0.3195,-0.282,"07","27","2021"
"127",0.166198698,0.053357776,0.277185828,"VAUL","storm1b","07","27","fDOM",NA,NA,NA,"07","27","2021"
"128",0.611146489,0.3847767455,0.743494656,"VAUL","storm1b","07","27","SPC",NA,NA,NA,"07","27","2021"
"129",-0.070419488,-0.1296908705,-0.038841234,"VAUL","storm1b","07","27","turb",NA,NA,NA,"07","27","2021"
"130",-0.0512173395,-0.0924881235,0.1866092635,"VAUL","storm2","08","05","NO3",-0.2739,-0.334,-0.2223,"08","05","2021"
"131",0.603470437,0.358269066,0.818866038,"VAUL","storm2","08","05","fDOM",NA,NA,NA,"08","05","2021"
"132",-0.466755043,-0.5098253275,-0.421345394,"VAUL","storm2","08","05","SPC",NA,NA,NA,"08","05","2021"
"133",0.3707007505,0.2939756885,0.436306757,"VAUL","storm2","08","05","turb",NA,NA,NA,"08","05","2021"
"134",-0.091318404,-0.092378008,-0.0894281565,"VAUL","storm3","08","08","NO3",-0.0228,-0.0236,-0.0222,"08","08","2021"
"135",0.3702778265,0.267187858,0.422331854,"VAUL","storm3","08","08","fDOM",-0.6255,-0.6258,-0.6253,"08","08","2021"
"136",0.768248298,0.754269984,0.7757501895,"VAUL","storm3","08","08","SPC",-0.5806,-0.5807,-0.5804,"08","08","2021"
"137",-0.128796644,-0.237433528,-0.077397421,"VAUL","storm3","08","08","turb",0.5619,0.5403,0.6025,"08","08","2021"
"138",0.240690241,0.240690241,0.240690241,"VAUL","storm4a","08","15","NO3",0.3824,-0.019,0.7837,"08","15","2021"
"139",-0.378887495,-0.442895231,-0.341050454,"VAUL","storm4a","08","15","fDOM",0.424,0.4235,0.4243,"08","15","2021"
"140",-0.1225682855,-0.132171549,-0.1098924733375,"VAUL","storm4a","08","15","SPC",-0.4752,-0.4758,-0.4745,"08","15","2021"
"141",0.0569826095,0.001418544,0.071023067,"VAUL","storm4a","08","15","turb",0.2795,0.2539,0.3095,"08","15","2021"
"142",-0.010887026,-0.449878266,0.003961999,"VAUL","storm4b","08","20","fDOM",-0.1974,-0.1986,-0.1963,"08","20","2021"
"143",0.3679291575,-0.058351178,0.499464668,"VAUL","storm4b","08","20","SPC",-0.6828,-0.6878,-0.6785,"08","20","2021"
"144",-0.0019035275,-0.01276416,0.020349636,"VAUL","storm4b","08","20","turb",0.0659,0.0413,0.0941,"08","20","2021"
"145",0.4792766715,0.423404212,0.524800718,"VAUL","storm5a","08","23","fDOM",NA,NA,NA,"08","23","2021"
"146",0.3673565125,0.3065949225,0.524282561,"VAUL","storm5a","08","23","SPC",NA,NA,NA,"08","23","2021"
"147",-0.0542669005,-0.071031486,-0.017808786,"VAUL","storm5a","08","23","turb",NA,NA,NA,"08","23","2021"
"148",0.095334171,0.0671181205,0.128887378,"VAUL","storm5b","08","26","fDOM",-0.416,-0.4177,-0.4142,"08","26","2021"
"149",0.4243629685,0.319350172,0.543451652,"VAUL","storm5b","08","26","SPC",-0.7058,-0.7066,-0.7053,"08","26","2021"
"150",-0.0208314005,-0.044274508,0.001601038,"VAUL","storm5b","08","26","turb",0.1485,0.1285,0.1833,"08","26","2021"
"151",-0.078842315369267,-0.129823685961411,-0.0622504990019951,"STRT","storm1a","08","15","NO3",-0.361,-0.3851,-0.3325,"08","15","2021"
"152",-0.420281259987923,-0.42980574594268,-0.408128839802547,"STRT","storm1a","08","15","fDOM",0.4672,0.466,0.4685,"08","15","2021"
"153",0.910634154601645,0.872237744475489,0.937727542121755,"STRT","storm1a","08","15","SPC",-0.9489,-0.9503,-0.9482,"08","15","2021"
"154",-0.175429261340652,-0.19031571479248,-0.147380245576694,"STRT","storm1a","08","15","turb",0.3976,0.3741,0.4208,"08","15","2021"
"155",-0.547869124981114,-0.701072993803844,-0.380837237418773,"STRT","storm1b","08","17","NO3",0.5129,0.5054,0.5207,"08","17","2021"
"156",-0.311918597699504,-0.513050912308398,-0.247214051701467,"STRT","storm1b","08","17","fDOM",0.3454,0.3429,0.3486,"08","17","2021"
"157",-0.355320844958154,-0.481267437225977,-0.233060980470328,"STRT","storm1b","08","17","SPC",0.2419,0.2397,0.244,"08","17","2021"
"158",0.138548050090449,0.0901251793785905,0.147816810636975,"STRT","storm1b","08","17","turb",-0.0626,-0.078,-0.0435,"08","17","2021"
"159",0.793733243967821,0.742794906166214,0.845844504021448,"STRT","storm2a","08","19","NO3",NA,NA,NA,"08","19","2021"
"160",0.162160218610671,0.142096936574139,0.23238170573853,"STRT","storm2a","08","19","fDOM",NA,NA,NA,"08","19","2021"
"161",0.418067226890756,0.315126050420169,0.445378151260506,"STRT","storm2a","08","19","SPC",NA,NA,NA,"08","19","2021"
"162",-0.214472700074794,-0.233358264771877,-0.191676015956119,"STRT","storm2a","08","19","turb",NA,NA,NA,"08","19","2021"
"163",0.253839662447253,-0.0287763713080243,0.363966244725748,"STRT","storm2b","08","20","NO3",-0.5631,-0.5745,-0.5526,"08","20","2021"
"164",-0.268002893565908,-0.382537602707944,-0.187378866049738,"STRT","storm2b","08","20","fDOM",0.0239,0.0224,0.026,"08","20","2021"
"165",0.534035779260189,0.405548817465158,0.65604533050334,"STRT","storm2b","08","20","SPC",-0.7961,-0.7993,-0.7928,"08","20","2021"
"166",-0.174207715725907,-0.393060338374008,-0.0622648101013131,"STRT","storm2b","08","20","turb",0.2059,0.1897,0.2335,"08","20","2021"
"167",0.642205638474335,0.527155887230568,0.728441127694893,"STRT","storm3","08","25","NO3",-0.6738,-0.697,-0.6499,"08","25","2021"
"168",-0.621634520439736,-0.787571588440524,-0.587864525047725,"STRT","storm3","08","25","fDOM",0.7259,0.7236,0.7289,"08","25","2021"
"169",0.519452449567724,0.479106628242074,0.862151777137391,"STRT","storm3","08","25","SPC",-0.7948,-0.8026,-0.7909,"08","25","2021"
"170",-0.375591377843931,-0.435353763555179,-0.313184403572189,"STRT","storm3","08","25","turb",0.0658,0.05,0.0933,"08","25","2021"
