"","site.ID","datetimeAK","Q","day","fDOM","SPC","Turb","NO3","DateTime","MeanDischarge","nitrateuM","fDOM.QSU.mn","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","STRT",2019-09-21 03:30:00,2364.75143509055,2019-09-21,55.06,118.3,7.94,24.4592523648038,2019-09-21 03:30:00,2364.75143509055,24.4592523648038,55.06,118.3,7.94
"2","STRT",2019-09-21 03:45:00,2372.25785595498,2019-09-21,55.06,118.3,8.32,24.4493379276156,2019-09-21 03:45:00,2372.25785595498,24.4493379276156,55.06,118.3,8.32
"3","STRT",2019-09-21 04:00:00,2357.24501422611,2019-09-21,55.13,118.2,8.18,24.4412261153707,2019-09-21 04:00:00,2357.24501422611,24.4412261153707,55.13,118.2,8.18
"4","STRT",2019-09-21 04:15:00,2353.4918037939,2019-09-21,55.15,118.2,7.92,24.3700224301096,2019-09-21 04:15:00,2353.4918037939,24.3700224301096,55.15,118.2,7.92
"5","STRT",2019-09-21 04:30:00,2368.50464552276,2019-09-21,54.54,118.1,9.62,24.4222985534659,2019-09-21 04:30:00,2368.50464552276,24.4222985534659,54.54,118.1,9.62
"6","STRT",2019-09-21 04:45:00,2357.24501422611,2019-09-21,55.3,118.1,7.98,24.3862460545995,2019-09-21 04:45:00,2357.24501422611,24.3862460545995,55.3,118.1,7.98
"7","STRT",2019-09-21 05:00:00,2372.25785595498,2019-09-21,55.41,118.1,8.02,24.3799368672979,2019-09-21 05:00:00,2372.25785595498,24.3799368672979,55.41,118.1,8.02
"8","STRT",2019-09-21 05:15:00,2368.50464552276,2019-09-21,55.46,118.1,8.2,24.4502392400873,2019-09-21 05:15:00,2368.50464552276,24.4502392400873,55.46,118.1,8.2
"9","STRT",2019-09-21 05:30:00,2364.75143509055,2019-09-21,55.25,118.1,8.94,24.4250024908808,2019-09-21 05:30:00,2364.75143509055,24.4250024908808,55.25,118.1,8.94
"10","STRT",2019-09-21 05:45:00,2360.99822465833,2019-09-21,55.43,118.1,8.73,24.3952591793161,2019-09-21 05:45:00,2360.99822465833,24.3952591793161,55.43,118.1,8.73
"11","STRT",2019-09-21 06:00:00,2349.73859336168,2019-09-21,55.59,118.1,8.72,24.3844434296562,2019-09-21 06:00:00,2349.73859336168,24.3844434296562,55.59,118.1,8.72
"12","STRT",2019-09-21 06:15:00,2364.75143509055,2019-09-21,55.71,118.1,8.68,24.3988644292027,2019-09-21 06:15:00,2364.75143509055,24.3988644292027,55.71,118.1,8.68
"13","STRT",2019-09-21 06:30:00,2368.50464552276,2019-09-21,55.74,118.1,9.76,24.4015683666177,2019-09-21 06:30:00,2368.50464552276,24.4015683666177,55.74,118.1,9.76
"14","STRT",2019-09-21 06:45:00,2364.75143509055,2019-09-21,55.9,118.1,8.44,24.4250024908808,2019-09-21 06:45:00,2364.75143509055,24.4250024908808,55.9,118.1,8.44
"15","STRT",2019-09-21 07:00:00,2372.25785595498,2019-09-21,55.98,118.1,8.31,24.3808381797696,2019-09-21 07:00:00,2372.25785595498,24.3808381797696,55.98,118.1,8.31
"16","STRT",2019-09-21 07:15:00,2372.25785595498,2019-09-21,56.02,118.1,8.82,24.3312659938283,2019-09-21 07:15:00,2372.25785595498,24.3312659938283,56.02,118.1,8.82
"17","STRT",2019-09-21 07:30:00,2360.99822465833,2019-09-21,56.2,118.1,9.07,24.3501935557332,2019-09-21 07:30:00,2360.99822465833,24.3501935557332,56.2,118.1,9.07
"18","STRT",2019-09-21 07:45:00,2368.50464552276,2019-09-21,56.29,118.1,8.67,24.3474896183181,2019-09-21 07:45:00,2368.50464552276,24.3474896183181,56.29,118.1,8.67
"19","STRT",2019-09-21 08:00:00,2372.25785595498,2019-09-21,56.32,118.1,8.76,24.3411804310166,2019-09-21 08:00:00,2372.25785595498,24.3411804310166,56.32,118.1,8.76
"20","STRT",2019-09-21 08:15:00,2368.50464552276,2019-09-21,56.41,118.1,8.99,24.3565027430348,2019-09-21 08:15:00,2368.50464552276,24.3565027430348,56.41,118.1,8.99
"21","STRT",2019-09-21 08:30:00,2364.75143509055,2019-09-21,56.57,118,8.47,24.3177463067535,2019-09-21 08:30:00,2364.75143509055,24.3177463067535,56.57,118,8.47
"22","STRT",2019-09-21 08:45:00,2383.51748725163,2019-09-21,56.68,118.1,8.25,24.3222528691117,2019-09-21 08:45:00,2383.51748725163,24.3222528691117,56.68,118.1,8.25
"23","STRT",2019-09-21 09:00:00,2372.25785595498,2019-09-21,56.77,118,8.46,24.3339699312433,2019-09-21 09:00:00,2372.25785595498,24.3339699312433,56.77,118,8.46
"24","STRT",2019-09-21 09:15:00,2376.01106638719,2019-09-21,56.87,118,8.58,24.2672728083406,2019-09-21 09:15:00,2376.01106638719,24.2672728083406,56.87,118,8.58
"25","STRT",2019-09-21 09:30:00,2368.50464552276,2019-09-21,56.9,118,8.64,24.2997200573203,2019-09-21 09:30:00,2368.50464552276,24.2997200573203,56.9,118,8.64
"26","STRT",2019-09-21 09:45:00,2394.77711854827,2019-09-21,56.98,118,11.34,24.3078318695652,2019-09-21 09:45:00,2394.77711854827,24.3078318695652,56.98,118,11.34
