"","datetimeAK","site.ID","fDOM","SPC","Turb","NO3","ABS_254","Q"
"7075",2015-07-26 23:45:00,"FRCH",105.539199715222,92,10.23,14.6792012412682,0.425366666666667,198.717614270981
"7076",2015-07-27 00:00:00,"FRCH",105.711377284369,92,9.61,14.5605365168534,0.4262,199.803979935158
"7077",2015-07-27 00:15:00,"FRCH",105.519022143661,92,9.27,14.5168179341743,0.429433333333333,201.728840934884
"7078",2015-07-27 00:30:00,"FRCH",105.823792109104,92,9.45,14.4168897451933,0.436,202.777887217972
"7079",2015-07-27 00:45:00,"FRCH",105.751675897334,92,10.15,14.3200843121181,0.443833333333333,204.067935417198
"7080",2015-07-27 01:00:00,"FRCH",104.194817399362,91.5,12.17,14.2170333672315,0.4497,206.08750605386
"7081",2015-07-27 01:15:00,"FRCH",103.983936953741,91.4,11.47,14.085877619194,0.4597,208.223505457194
"7082",2015-07-27 01:30:00,"FRCH",104.010692844123,91.3,11.64,14.0515273042318,0.4765,208.473821597241
"7083",2015-07-27 01:45:00,"FRCH",104.014593445468,91.3,12.31,13.9391080916282,0.494633333333333,210.430445332999
"7084",2015-07-27 02:00:00,"FRCH",105.237460822673,91.4,11.28,13.8860212412321,0.520533333333333,211.421532385364
"7085",2015-07-27 02:15:00,"FRCH",106.332441747812,91.4,10.85,14.0702638396657,0.542966666666667,212.384991070049
"7086",2015-07-27 02:30:00,"FRCH",106.431865136269,91.4,10.97,13.9234943120999,0.564366666666667,216.279989360912
"7087",2015-07-27 02:45:00,"FRCH",106.675987901319,91.4,11.41,13.9203715561943,0.5821,218.262839029202
"7088",2015-07-27 03:00:00,"FRCH",107.225627489864,91.2,11.29,13.9640901388735,0.598833333333333,221.984946253987
"7089",2015-07-27 03:15:00,"FRCH",107.586762139299,91.1,11.49,13.8610391939869,0.6146,225.280485736712
"7090",2015-07-27 03:30:00,"FRCH",107.98496583548,91.2,11.76,13.6830421073646,0.626466666666667,229.243031060269
"7091",2015-07-27 03:45:00,"FRCH",108.25643419342,91.2,11.94,13.6861648632702,0.638366666666667,239.837955266029
"7092",2015-07-27 04:00:00,"FRCH",108.893500932635,91.2,11.9,13.6299552569685,0.649566666666667,247.388231259375
"7093",2015-07-27 04:15:00,"FRCH",109.892586370744,91.2,11.92,13.7049013987042,0.679233333333333,258.921365884153
"7094",2015-07-27 04:30:00,"FRCH",110.665347996029,91.3,12.14,13.4363443908179,0.711366666666667,277.325057659716
"7095",2015-07-27 04:45:00,"FRCH",111.453198894164,91.3,12.26,13.408239587667,0.740566666666667,298.808933709401
"7096",2015-07-27 05:00:00,"FRCH",112.204441999085,91.2,12.46,13.245856280573,0.7784,323.580152472006
"7097",2015-07-27 05:15:00,"FRCH",113.457932365602,91.1,13.25,NA,NA,356.775775748481
"7098",2015-07-27 05:30:00,"FRCH",114.123419557497,91,14.2,13.0865957293847,0.8306,401.398724969315
"7099",2015-07-27 05:45:00,"FRCH",115.448824861275,91,14.83,13.1521736034034,0.859733333333333,449.385202087959
"7100",2015-07-27 06:00:00,"FRCH",117.44673579535,91,22.6,NA,NA,523.888990917421
"7101",2015-07-27 06:15:00,"FRCH",118.73421737351,91,17.22,13.1115777766299,0.948766666666667,610.947636906912
"7102",2015-07-27 06:30:00,"FRCH",119.662617869611,90.9,16.64,NA,NA,704.014145489
"7103",2015-07-27 06:45:00,"FRCH",120.319225018654,90.8,22.19,NA,NA,813.533686915215
"7104",2015-07-27 07:00:00,"FRCH",120.69352976719,90.6,19.5,NA,NA,920.810959271064
"7105",2015-07-27 07:15:00,"FRCH",121.943208265159,90.3,18.71,NA,NA,1024.44525321115
"7106",2015-07-27 07:30:00,"FRCH",123.293255529478,90,17.53,NA,NA,1156.71200994511
"7107",2015-07-27 07:45:00,"FRCH",123.408965858619,89.5,20.56,NA,NA,1305.45835613215
"7108",2015-07-27 08:00:00,"FRCH",123.794585448636,89.3,18.98,NA,NA,1439.67546319464
"7109",2015-07-27 08:15:00,"FRCH",123.640550189315,89,22.96,NA,NA,1595.72725598076
"7110",2015-07-27 08:30:00,"FRCH",124.446241999189,88.6,20,NA,NA,1739.5360561835
"7111",2015-07-27 08:45:00,"FRCH",125.075487854646,88,22.48,NA,NA,1905.05961135756
"7112",2015-07-27 09:00:00,"FRCH",126.03077741297,87.6,16.68,NA,NA,2090.87204313215
"7113",2015-07-27 09:15:00,"FRCH",127.142567401866,87.3,19.75,NA,NA,2249.99293183468
"7114",2015-07-27 09:30:00,"FRCH",128.896216594018,86.9,22.76,NA,NA,2458.07041482116
"7115",2015-07-27 09:45:00,"FRCH",130.854394507396,86.3,20,NA,NA,2625.25492226949
"7116",2015-07-27 10:00:00,"FRCH",133.299356630135,85.8,23.32,NA,NA,2811.63757774127
"7117",2015-07-27 10:15:00,"FRCH",136.087062544778,85.3,23.49,NA,NA,3010.42894445638
"7118",2015-07-27 10:30:00,"FRCH",139.652903151353,85,29.38,NA,NA,3208.50348046839
"7119",2015-07-27 10:45:00,"FRCH",143.062982049481,84.5,24.29,NA,NA,3423.84651645586
"7120",2015-07-27 11:00:00,"FRCH",146.547865511648,84.2,24.99,NA,NA,3623.18358900322
"7121",2015-07-27 11:15:00,"FRCH",148.885657775439,83.9,30.25,NA,NA,3838.12285621397
"7122",2015-07-27 11:30:00,"FRCH",151.343463366619,83.6,28.62,NA,NA,4046.94699602618
"7123",2015-07-27 11:45:00,"FRCH",154.761652212422,83.3,31.33,NA,NA,4270.58764146368
"7124",2015-07-27 12:00:00,"FRCH",156.936961693014,82.7,26.23,NA,NA,4510.83243905006
"7125",2015-07-27 12:15:00,"FRCH",155.727565702452,81.9,45.18,NA,NA,4707.93687443216
"7126",2015-07-27 12:30:00,"FRCH",156.793871917106,81,57.42,NA,NA,4930.52078240431
"7127",2015-07-27 12:45:00,"FRCH",159.283353673136,80.1,50.57,NA,NA,5134.85571329788
"7128",2015-07-27 13:00:00,"FRCH",159.533359528212,79,59.57,NA,NA,5377.14573496198
"7129",2015-07-27 13:15:00,"FRCH",165.379132769699,77.9,59.9,NA,NA,5568.59959238977
"7130",2015-07-27 13:30:00,"FRCH",166.686766277433,76.8,61.25,NA,NA,5778.98834754507
"7131",2015-07-27 13:45:00,"FRCH",170.638312035871,75.6,68.05,NA,NA,6063.73610098928
"7132",2015-07-27 14:00:00,"FRCH",172.97834733621,74.1,78.1,NA,NA,6222.659911164
"7133",2015-07-27 14:15:00,"FRCH",172.755902522397,72.4,96.73,NA,NA,6407.83910291628
"7134",2015-07-27 14:30:00,"FRCH",168.96853409468,70.8,76.6,NA,NA,6609.34667478852
"7135",2015-07-27 14:45:00,"FRCH",165.529325459132,69.7,109.45,NA,NA,6829.26524116072
"7136",2015-07-27 15:00:00,"FRCH",164.747455459277,68.6,102.64,NA,NA,7020.24295476415
"7137",2015-07-27 15:15:00,"FRCH",166.004677698526,67.1,117.28,NA,NA,7200.65083670882
"7138",2015-07-27 15:30:00,"FRCH",168.932659810345,65.7,149.68,NA,NA,7323.64628697436
"7139",2015-07-27 15:45:00,"FRCH",171.642937734599,64.5,114.21,NA,NA,7505.26837804786
"7140",2015-07-27 16:00:00,"FRCH",173.077111129681,63.6,126.94,NA,NA,7695.69525220271
"7141",2015-07-27 16:15:00,"FRCH",178.253285644787,62.9,133.34,NA,NA,7856.71518690351
"7142",2015-07-27 16:30:00,"FRCH",175.653033972951,62.1,150.51,NA,NA,8018.53447566822
"7143",2015-07-27 16:45:00,"FRCH",177.383367820143,61.4,158.96,NA,NA,8148.78260081883
"7144",2015-07-27 17:00:00,"FRCH",176.820053508117,60.7,220.26,NA,NA,8238.39301948735
"7145",2015-07-27 17:15:00,"FRCH",179.088595495864,59.9,142.62,NA,NA,8347.29580674312
"7146",2015-07-27 17:30:00,"FRCH",177.527667855297,59,146.67,NA,NA,8476.98026619865
"7147",2015-07-27 17:45:00,"FRCH",171.479618522259,58,150.72,NA,NA,8605.80811736275
"7148",2015-07-27 18:00:00,"FRCH",170.341575034335,57.3,207.81,NA,NA,8739.04090515858
"7149",2015-07-27 18:15:00,"FRCH",169.915322623868,56.5,192.08,NA,NA,8833.71520346741
"7150",2015-07-27 18:30:00,"FRCH",169.234235545798,55.9,169.43,NA,NA,8987.45272777714
"7151",2015-07-27 18:45:00,"FRCH",170.640647722695,55,202.1,NA,NA,9209.0011592893
"7152",2015-07-27 19:00:00,"FRCH",169.118152677608,53.8,168.27,NA,NA,9302.65663511954
"7153",2015-07-27 19:15:00,"FRCH",164.533372914055,52.4,201.28,NA,NA,9449.72400379277
"7154",2015-07-27 19:30:00,"FRCH",156.947474422578,51.1,210.09,NA,NA,9474.87897760405
"7155",2015-07-27 19:45:00,"FRCH",149.086939624921,49.8,220.44,NA,NA,9690.83143577071
"7156",2015-07-27 20:00:00,"FRCH",142.158907430391,48.5,218.14,NA,NA,9864.33230912103
"7157",2015-07-27 20:15:00,"FRCH",137.157523946278,47.4,237.76,NA,NA,9927.00426474854
"7158",2015-07-27 20:30:00,"FRCH",133.441612112924,46.5,264.66,NA,NA,10118.9445417477
"7159",2015-07-27 20:45:00,"FRCH",133.131867251352,45.9,222.79,NA,NA,10207.6897140652
"7160",2015-07-27 21:00:00,"FRCH",136.561978697252,45.4,225.6,NA,NA,10221.627751301
"7161",2015-07-27 21:15:00,"FRCH",140.750292344114,45.1,213.43,NA,NA,10332.6171282375
"7162",2015-07-27 21:30:00,"FRCH",141.899281677355,44.7,196.21,NA,NA,10310.1219339789
"7163",2015-07-27 21:45:00,"FRCH",148.187048507906,44.3,238.03,NA,NA,10286.7250133104
"7164",2015-07-27 22:00:00,"FRCH",153.083449280159,44,249.14,NA,NA,10293.9121866939
"7165",2015-07-27 22:15:00,"FRCH",159.49708889198,43.7,180.45,NA,NA,10321.7557170871
"7166",2015-07-27 22:30:00,"FRCH",164.561209595189,43.4,245.46,NA,NA,10274.7351014848
"7167",2015-07-27 22:45:00,"FRCH",166.421435712351,43.1,209.27,NA,NA,10241.5212056352
"7168",2015-07-27 23:00:00,"FRCH",166.421346576085,42.9,240.04,NA,NA,10127.5864824754
"7169",2015-07-27 23:15:00,"FRCH",168.894525255708,42.7,192.5,NA,NA,10094.8658158517
"7170",2015-07-27 23:30:00,"FRCH",169.644995200168,42.6,159.85,NA,NA,10012.914623261
"7171",2015-07-27 23:45:00,"FRCH",170.652690983451,42.4,154.39,NA,NA,9950.18597229463
"7172",2015-07-28 00:00:00,"FRCH",170.143504176051,42.3,137.74,NA,NA,9875.32222269758
"7173",2015-07-28 00:15:00,"FRCH",170.448863910943,42.1,154.65,NA,NA,9756.67307353733
"7174",2015-07-28 00:30:00,"FRCH",171.00435061095,41.9,133.96,NA,NA,9685.32700604996
