"","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response","date","doy"
"Interpolated HI for 2% discharge...1","1",-0.320289855072463,2,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 4% discharge...2","1",-0.229803047194352,4,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 6% discharge...3","1",-0.202898550724639,6,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 8% discharge...4","1",-0.684132292827941,8,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 10% discharge...5","1",-0.648346339650692,10,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 12% discharge...6","1",-0.597138610182084,12,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 14% discharge...7","1",-0.565254552211072,14,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 16% discharge...8","1",-0.539873652917135,16,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 18% discharge...9","1",-0.517131178000746,18,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 20% discharge...10","1",-0.495131921218886,20,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 22% discharge...11","1",-0.475733927907841,22,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 24% discharge...12","1",-0.453697510219254,24,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 26% discharge...13","1",-0.448569305091045,26,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 28% discharge...14","1",-0.437049424005953,28,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 30% discharge...15","1",-0.42434039390562,30,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 32% discharge...16","1",-0.409810479375702,32,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 34% discharge...17","1",-0.40531400966184,34,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 36% discharge...18","1",-0.396989966555187,36,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 38% discharge...19","1",-0.377369007803792,38,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 40% discharge...20","1",-0.359903381642511,40,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 42% discharge...21","1",-0.351430694908958,42,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 44% discharge...22","1",-0.353177257525085,44,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 46% discharge...23","1",-0.325380899293947,46,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 48% discharge...24","1",-0.343664065403197,48,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 50% discharge...25","1",-0.337012263099222,50,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 52% discharge...26","1",-0.343998513563735,52,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 54% discharge...27","1",-0.350241545893723,54,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 56% discharge...28","1",-0.343106651802305,56,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 58% discharge...29","1",-0.33169825343739,58,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 60% discharge...30","1",-0.362467484206613,60,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 62% discharge...31","1",-0.356410256410252,62,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 64% discharge...32","1",-0.394128576737276,64,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 66% discharge...33","1",-0.0408026755852827,66,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 68% discharge...34","1",-0.0458937198067639,68,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 70% discharge...35","1",-0.0325529542920846,70,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 72% discharge...36","1",-0.0206614641397225,72,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 74% discharge...37","1",-0.0124117428465245,74,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 76% discharge...38","1",0.0120029728725421,76,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 78% discharge...39","1",0.0305091044221525,78,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 80% discharge...40","1",0.0305091044221525,80,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 82% discharge...41","1",-0.292642140468227,82,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 84% discharge...42","1",-0.292642140468227,84,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 86% discharge...43","1",-0.292642140468227,86,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 88% discharge...44","1",-0.292642140468227,88,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 90% discharge...45","1",-0.292642140468227,90,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 92% discharge...46","1",-0.292642140468227,92,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 94% discharge...47","1",-0.292642140468227,94,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 96% discharge...48","1",-0.292642140468227,96,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 98% discharge...49","1",-0.292642140468227,98,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 100% discharge...50","1",-0.292642140468227,100,"FRCH_storm1_05_31_NO3","FRCH","storm1","05","31","NO3",2023-05-31,151
"Interpolated HI for 2% discharge...51","2",-0.119653880883953,2,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 4% discharge...52","2",-0.0703592887249256,4,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 6% discharge...53","2",-0.0182610607737707,6,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 8% discharge...54","2",-0.196178308931281,8,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 10% discharge...55","2",-0.297554238942674,10,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 12% discharge...56","2",-0.344158100654202,12,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 14% discharge...57","2",-0.365769035082242,14,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 16% discharge...58","2",-0.409496157703469,16,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 18% discharge...59","2",-0.427037185764671,18,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 20% discharge...60","2",-0.436250533785025,20,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 22% discharge...61","2",-0.438432867156208,22,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 24% discharge...62","2",-0.444165919971933,24,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 26% discharge...63","2",-0.437696779333103,26,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 28% discharge...64","2",-0.449487031577967,28,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 30% discharge...65","2",-0.476587553604611,30,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 32% discharge...66","2",-0.490811305775671,32,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 34% discharge...67","2",-0.477264621582606,34,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 36% discharge...68","2",-0.430355363667639,36,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 38% discharge...69","2",-0.373259389800978,38,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 40% discharge...70","2",-0.353309672427827,40,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 42% discharge...71","2",-0.347679578294648,42,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 44% discharge...72","2",-0.331624549101887,44,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 46% discharge...73","2",-0.328422143732986,46,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 48% discharge...74","2",-0.323761438516997,48,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 50% discharge...75","2",-0.327607354244612,50,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 52% discharge...76","2",-0.32733962760118,52,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 54% discharge...77","2",-0.315907083200186,54,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 56% discharge...78","2",-0.320092211879396,56,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 58% discharge...79","2",-0.301750244522723,58,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 60% discharge...80","2",-0.24667651174449,60,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 62% discharge...81","2",-0.290834993010522,62,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 64% discharge...82","2",-0.336815004028015,64,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 66% discharge...83","2",-0.323660357135219,66,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 68% discharge...84","2",-0.313416070769022,68,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 70% discharge...85","2",-0.302539578784303,70,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 72% discharge...86","2",-0.271231410683088,72,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 74% discharge...87","2",-0.263821203765273,74,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 76% discharge...88","2",-0.253092317273461,76,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 78% discharge...89","2",-0.246947101069096,78,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 80% discharge...90","2",-0.241194629587099,80,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 82% discharge...91","2",-0.241796977870071,82,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 84% discharge...92","2",-0.258179719844449,84,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 86% discharge...93","2",-0.268759872904112,86,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 88% discharge...94","2",-0.273057587352965,88,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 90% discharge...95","2",-0.275614156018081,90,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 92% discharge...96","2",-0.267534737610363,92,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 94% discharge...97","2",-0.322247640734375,94,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 96% discharge...98","2",-0.441179322623807,96,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 98% discharge...99","2",-0.407382800083838,98,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 100% discharge...100","2",-0.154528201600567,100,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2023-05-31,151
"Interpolated HI for 2% discharge...101","3",0.134128006872858,2,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2023-05-31,151
"Interpolated HI for 4% discharge...102","3",0.609428694158071,4,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2023-05-31,151
"Interpolated HI for 6% discharge...103","3",0.594072164948449,6,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2023-05-31,151
"Interpolated HI for 8% discharge...104","3",0.263423539518893,8,"FRCH_storm1_05_31_SPC","FRCH","storm1","05","31","SPC",2023-05-31,151
