"","column_label","HI_mean_Interp","HI_sd_with_Interp","N.S.","Max_width_Interp","Min_response","Max_response","Peak_Q","ShapiroTest.W","ShapiroTest.p","t.test.stat","t.test.p","t.test.CIlow","t.test.CIhigh","wilcox.test.stat","wilcox.test.p","storm.ID","site.ID"
"1","1",0.226774791473591,0.124398395706396,NA,0.664040778498608,17.6002627611544,19.9806274428513,2627.59252392516,0.4675,0,12.7608,0,0.1911,0.2625,1275,0,"MOOS_storm1_06_01_NO3","MOOS"
"2","2",-0.183762411766176,0.195708625836424,-0.336776822624544,-0.485226500270657,24.071615263188,177.0954358643,2627.59252392516,0.9608,0.0961,-6.5727,0,-0.2399,-0.1276,136,0,"MOOS_storm1_06_01_fDOM","MOOS"
"3","3",0.679561075831152,0.125866792261674,-0.817146059021291,0.798468434815088,78.5,127.172727272727,2627.59252392516,0.8388,0,37.7933,0,0.6434,0.7157,1275,0,"MOOS_storm1_06_01_SPC","MOOS"
"4","4",-0.0623035792297612,0.242119379222463,NA,-0.478080781355436,15.0636363636364,458.302727272727,2627.59252392516,0.8949,3e-04,-1.8013,0.0778,-0.1318,0.0072,443,0.0603,"MOOS_storm1_06_01_turb","MOOS"
"5","5",-0.4606735576653,0.0853907641682854,NA,-0.509109975095031,0.519677777777778,1.11304444444444,2627.59252392516,0.39,0,-37.7642,0,-0.4852,-0.4362,0,0,"MOOS_storm1_06_01_abs","MOOS"
"6","6",0.310817157169688,0.237534632141732,0.0190983093300193,0.715090795241084,13.7925617040562,17.315677919691,683.468229506064,0.9556,0.0581,9.1596,0,0.2426,0.379,1225,0,"MOOS_storm3_07_12_NO3","MOOS"
"7","7",0.0599652543770145,0.210589042105832,-0.543253040548401,0.518956382709241,102.916672956606,108.266095994186,683.468229506064,0.9723,0.2876,1.9933,0.0518,-5e-04,0.1204,808,0.1008,"MOOS_storm3_07_12_fDOM","MOOS"
"8","8",0.640009620009619,0.155263709522845,-0.473785473785503,0.849927849927831,131.854545454545,150.754545454545,683.468229506064,0.9089,0.001,28.8546,0,0.5954,0.6846,1275,0,"MOOS_storm3_07_12_SPC","MOOS"
"9","9",-0.082540294806447,0.269531767782604,0.493318638930983,-0.599324975891997,3.31363636363636,9.91272727272727,683.468229506064,0.9331,0.0073,-2.1437,0.0371,-0.1599,-0.0052,382,0.0138,"MOOS_storm3_07_12_turb","MOOS"
"10","10",-0.0614977767376564,0.162385364470213,0.183477650362748,0.382440127935096,0.455055555555556,0.597488888888889,683.468229506064,0.6491,0,-2.651,0.0108,-0.1081,-0.0149,286,7e-04,"MOOS_storm3_07_12_abs","MOOS"
