DateTime,inst_rainfall_mm,Site
2020-08-23T21:30:00Z,1,STRT
2020-08-23T21:45:00Z,0.2,STRT
2020-08-23T22:00:00Z,0.2,STRT
2020-08-24T06:15:00Z,0.2,STRT
2020-08-25T15:15:00Z,0.8,STRT
2020-08-25T15:30:00Z,2.2,STRT
2020-08-25T15:45:00Z,1.2000000000000002,STRT
2020-08-25T16:00:00Z,0.8,STRT
2020-08-25T16:15:00Z,0.4,STRT
2020-08-25T21:00:00Z,0.2,STRT
2020-08-26T07:45:00Z,0.2,STRT
2020-08-26T14:15:00Z,0.2,STRT
2020-08-27T13:45:00Z,0.2,STRT
2020-08-27T14:15:00Z,0.2,STRT
2020-08-27T17:45:00Z,0.2,STRT
2020-08-27T18:00:00Z,0.2,STRT
2020-08-27T19:15:00Z,0.6000000000000001,STRT
2020-08-27T19:30:00Z,0.2,STRT
2020-08-27T19:45:00Z,0.2,STRT
2020-08-28T00:15:00Z,0.2,STRT
2020-08-28T00:30:00Z,0.2,STRT
2020-08-28T06:15:00Z,0.2,STRT
2020-08-28T14:30:00Z,0.4,STRT
2020-08-28T14:45:00Z,0.2,STRT
2020-08-28T16:45:00Z,0.6000000000000001,STRT
2020-08-28T17:00:00Z,1.6,STRT
2020-08-28T17:15:00Z,2.2,STRT
2020-08-28T17:30:00Z,0.6000000000000001,STRT
2020-08-28T18:00:00Z,0.2,STRT
2020-08-28T19:30:00Z,0.6000000000000001,STRT
2020-08-28T20:30:00Z,0.2,STRT
2020-08-28T21:00:00Z,0.2,STRT
2020-08-31T00:45:00Z,0.2,STRT
2020-08-31T01:00:00Z,0.2,STRT
2020-08-31T01:30:00Z,0.2,STRT
2020-09-01T18:45:00Z,0.2,STRT
2020-09-01T19:00:00Z,0.4,STRT
2020-09-01T21:30:00Z,0.2,STRT
2020-09-02T03:15:00Z,0.6000000000000001,STRT
2020-09-02T03:30:00Z,0.2,STRT
2020-09-02T05:00:00Z,0.2,STRT
2020-09-02T11:00:00Z,0.2,STRT
2020-09-02T11:15:00Z,0.4,STRT
2020-09-02T11:30:00Z,0.4,STRT
2020-09-02T11:45:00Z,0.2,STRT
2020-09-02T12:00:00Z,0.4,STRT
2020-09-02T12:15:00Z,0.2,STRT
2020-09-03T19:00:00Z,0.2,STRT
2020-09-03T19:15:00Z,0.6000000000000001,STRT
2020-09-03T19:30:00Z,1,STRT
2020-09-03T19:45:00Z,0.8,STRT
2020-09-03T20:00:00Z,0.6000000000000001,STRT
2020-09-03T20:15:00Z,0.6000000000000001,STRT
2020-09-03T20:30:00Z,0.2,STRT
2020-09-03T21:30:00Z,0.2,STRT
2020-09-04T01:00:00Z,0.2,STRT
2020-09-04T02:15:00Z,0.6000000000000001,STRT
2020-09-04T02:30:00Z,0.2,STRT
2020-09-04T02:45:00Z,0.4,STRT
2020-09-04T03:00:00Z,0.6000000000000001,STRT
2020-09-04T03:15:00Z,1,STRT
2020-09-04T03:30:00Z,1.2000000000000002,STRT
2020-09-04T03:45:00Z,0.8,STRT
2020-09-04T04:00:00Z,0.8,STRT
2020-09-04T04:15:00Z,0.8,STRT
2020-09-04T04:30:00Z,0.6000000000000001,STRT
2020-09-04T04:45:00Z,0.2,STRT
2020-09-04T05:00:00Z,0.2,STRT
2020-09-04T05:15:00Z,0.2,STRT
2020-09-04T05:30:00Z,0.2,STRT
2020-09-04T05:45:00Z,0.2,STRT
2020-09-04T07:15:00Z,0.2,STRT
2020-09-04T09:30:00Z,0.2,STRT
2020-09-06T23:45:00Z,0.2,STRT
2020-09-07T00:00:00Z,0.4,STRT
2020-09-07T00:15:00Z,0.8,STRT
2020-09-07T00:30:00Z,0.4,STRT
2020-09-07T00:45:00Z,0.6000000000000001,STRT
2020-09-07T01:00:00Z,0.8,STRT
2020-09-07T01:15:00Z,0.4,STRT
2020-09-07T01:30:00Z,0.4,STRT
2020-09-07T01:45:00Z,0.2,STRT
2020-09-07T02:15:00Z,0.2,STRT
2020-09-07T02:30:00Z,0.2,STRT
2020-09-07T04:00:00Z,0.2,STRT
2020-09-07T04:15:00Z,0.2,STRT
2020-09-07T05:30:00Z,0.2,STRT
2020-09-08T06:15:00Z,0.2,STRT
2020-09-08T06:45:00Z,0.2,STRT
2020-09-08T07:45:00Z,0.2,STRT
2020-09-08T08:00:00Z,0.4,STRT
2020-09-08T08:15:00Z,0.2,STRT
2020-09-08T08:45:00Z,0.2,STRT
2020-09-08T09:15:00Z,0.2,STRT
2020-09-08T09:30:00Z,0.2,STRT
2020-09-08T11:15:00Z,0.2,STRT
2020-09-08T12:15:00Z,0.2,STRT
2020-09-08T12:45:00Z,0.2,STRT
2020-09-08T13:15:00Z,0.2,STRT
2020-09-08T13:30:00Z,0.2,STRT
2020-09-08T14:15:00Z,0.2,STRT
2020-09-08T19:45:00Z,0.2,STRT
2020-09-09T09:45:00Z,0.2,STRT
2020-09-09T10:15:00Z,0.2,STRT
2020-09-09T10:45:00Z,0.6000000000000001,STRT
2020-09-09T11:00:00Z,0.4,STRT
2020-09-09T11:15:00Z,0.2,STRT
2020-09-09T11:30:00Z,0.6000000000000001,STRT
2020-09-09T11:45:00Z,0.4,STRT
2020-09-09T12:00:00Z,0.2,STRT
2020-09-09T12:45:00Z,0.2,STRT
2020-09-09T13:30:00Z,0.4,STRT
2020-09-09T13:45:00Z,1.4000000000000001,STRT
2020-09-09T14:30:00Z,1,STRT
2020-09-09T15:00:00Z,0.2,STRT
2020-09-09T15:45:00Z,0.8,STRT
2020-09-09T16:00:00Z,0.8,STRT
2020-09-09T16:15:00Z,0.2,STRT
2020-09-09T17:30:00Z,1.8,STRT
2020-09-09T18:00:00Z,0.2,STRT
2020-09-09T18:15:00Z,0.2,STRT
2020-09-09T18:30:00Z,0.2,STRT
2020-09-09T18:45:00Z,0.4,STRT
2020-09-09T19:00:00Z,0.2,STRT
2020-09-09T19:15:00Z,0.4,STRT
2020-09-09T19:30:00Z,0.2,STRT
2020-09-09T19:45:00Z,0.4,STRT
2020-09-09T20:00:00Z,0.4,STRT
2020-09-09T20:15:00Z,0.4,STRT
2020-09-09T20:45:00Z,0.2,STRT
2020-09-09T21:00:00Z,0.2,STRT
2020-09-09T21:15:00Z,0.4,STRT
2020-09-09T21:30:00Z,0.4,STRT
2020-09-09T21:45:00Z,0.4,STRT
2020-09-09T22:00:00Z,0.4,STRT
2020-09-09T22:15:00Z,0.4,STRT
2020-09-09T22:30:00Z,0.2,STRT
2020-09-09T22:45:00Z,0.2,STRT
2020-09-09T23:00:00Z,0.2,STRT
2020-09-09T23:30:00Z,0.2,STRT
2020-09-10T00:00:00Z,0.4,STRT
2020-09-10T00:15:00Z,0.2,STRT
2020-09-10T02:15:00Z,0.2,STRT
2020-09-10T09:00:00Z,0.2,STRT
2020-09-10T12:00:00Z,0.2,STRT
2020-09-10T12:15:00Z,0.4,STRT
2020-09-10T12:30:00Z,0.4,STRT
2020-09-10T19:00:00Z,0.2,STRT
2020-09-10T19:15:00Z,0.2,STRT
2020-09-10T21:30:00Z,0.2,STRT
2020-09-11T01:30:00Z,0.2,STRT
2020-09-11T09:45:00Z,0.6000000000000001,STRT
2020-09-11T10:45:00Z,0.2,STRT
2020-09-11T21:30:00Z,0.2,STRT
2020-09-11T22:00:00Z,0.2,STRT
2020-09-11T22:45:00Z,0.2,STRT
2020-09-12T12:45:00Z,0.2,STRT
2020-09-16T02:30:00Z,0.2,STRT
2020-09-16T03:30:00Z,0.2,STRT
2020-09-16T06:45:00Z,0.2,STRT
2020-09-16T07:00:00Z,0.2,STRT
2020-09-16T07:15:00Z,0.2,STRT
2020-09-18T19:15:00Z,0.2,STRT
2020-09-18T21:15:00Z,0.2,STRT
2020-09-18T21:45:00Z,0.2,STRT
2020-09-18T23:00:00Z,0.2,STRT
2020-09-19T03:45:00Z,0.2,STRT
2020-09-19T04:00:00Z,0.4,STRT
2020-09-19T04:15:00Z,0.2,STRT
2020-09-19T04:45:00Z,0.2,STRT
2020-09-19T05:15:00Z,0.2,STRT
2020-09-19T06:30:00Z,0.2,STRT
2020-09-19T07:15:00Z,0.2,STRT
2020-09-19T08:45:00Z,0.2,STRT
2020-09-19T18:30:00Z,0.2,STRT
2020-09-19T23:45:00Z,0.2,STRT
2020-09-20T13:15:00Z,0.2,STRT
2020-09-23T17:45:00Z,0.2,STRT
2020-09-23T19:45:00Z,0.2,STRT
2020-09-23T20:15:00Z,0.2,STRT
2020-09-23T20:45:00Z,0.2,STRT
2020-09-23T21:15:00Z,0.2,STRT
2020-09-23T22:00:00Z,0.2,STRT
2020-09-23T22:30:00Z,0.2,STRT
2020-09-23T23:00:00Z,0.2,STRT
2020-09-23T23:30:00Z,0.2,STRT
2020-09-24T00:00:00Z,0.2,STRT
2020-09-24T01:00:00Z,0.2,STRT
2020-09-24T02:00:00Z,0.2,STRT
2020-09-24T02:45:00Z,0.2,STRT
2020-09-24T03:45:00Z,0.2,STRT
2020-09-24T04:00:00Z,0.2,STRT
2020-09-24T04:30:00Z,0.2,STRT
2020-09-24T04:45:00Z,0.2,STRT
2020-09-24T05:00:00Z,0.2,STRT
2020-09-24T05:15:00Z,0.4,STRT
2020-09-24T05:30:00Z,0.2,STRT
2020-09-24T05:45:00Z,0.2,STRT
2020-09-24T06:00:00Z,0.2,STRT
2020-09-24T06:15:00Z,0.2,STRT
2020-09-24T06:30:00Z,0.2,STRT
2020-09-24T07:00:00Z,0.2,STRT
2020-09-24T07:30:00Z,0.2,STRT
2020-09-24T08:15:00Z,0.2,STRT
2020-09-24T08:30:00Z,0.2,STRT
2020-09-24T09:00:00Z,0.2,STRT
2020-09-24T09:45:00Z,0.2,STRT
2020-09-24T10:15:00Z,0.2,STRT
2020-09-24T11:00:00Z,0.2,STRT
2020-09-24T11:30:00Z,0.2,STRT
2020-09-24T14:45:00Z,0.2,STRT
2020-09-24T16:15:00Z,0.2,STRT
2020-09-24T17:30:00Z,0.2,STRT
2020-09-24T18:15:00Z,0.2,STRT
2020-09-24T19:00:00Z,0.2,STRT
2020-09-24T20:00:00Z,0.2,STRT
2020-09-24T20:30:00Z,0.2,STRT
2020-09-24T22:15:00Z,0.2,STRT
2020-09-24T23:00:00Z,0.2,STRT
2020-09-25T00:45:00Z,0.2,STRT
2020-09-25T02:30:00Z,0.2,STRT
2020-09-25T04:45:00Z,0.2,STRT
2020-09-27T13:45:00Z,0.2,STRT
2020-09-28T20:15:00Z,0.2,STRT
2020-09-28T20:45:00Z,0.2,STRT
2020-09-28T21:15:00Z,0.4,STRT
2020-09-28T21:30:00Z,0.6000000000000001,STRT
2020-09-28T21:45:00Z,0.2,STRT
2020-09-29T06:30:00Z,0.2,STRT
2020-10-06T12:00:00Z,0.2,STRT
2020-10-06T13:30:00Z,0.4,STRT
2020-10-06T15:15:00Z,0.4,STRT
2020-10-06T19:00:00Z,0.2,STRT
2020-10-06T20:30:00Z,0.2,STRT
2020-10-06T21:00:00Z,0.2,STRT
2020-10-06T22:15:00Z,0.2,STRT
2020-10-07T01:30:00Z,0.2,STRT
2020-10-07T02:00:00Z,0.2,STRT
2020-10-07T02:15:00Z,0.2,STRT
2020-10-07T04:15:00Z,0.2,STRT
2020-10-13T17:45:00Z,4.4,STRT
2020-10-13T21:30:00Z,0.4,STRT
2020-10-13T21:45:00Z,0.4,STRT
