"inst_rainfall_mm","DateTime","Site"
0.8,2019-07-13 09:15:00,"VAUL"
0.4,2019-07-13 09:30:00,"VAUL"
0.2,2019-07-13 09:45:00,"VAUL"
0.6,2019-07-13 10:00:00,"VAUL"
4.2,2019-07-13 10:15:00,"VAUL"
1.4,2019-07-13 10:30:00,"VAUL"
1,2019-07-18 07:15:00,"VAUL"
3.8,2019-07-18 07:30:00,"VAUL"
0.2,2019-07-25 17:00:00,"VAUL"
0.2,2019-07-25 17:15:00,"VAUL"
0.2,2019-07-25 17:45:00,"VAUL"
0.2,2019-07-25 21:00:00,"VAUL"
0.2,2019-07-25 21:45:00,"VAUL"
0.4,2019-07-25 22:30:00,"VAUL"
0.4,2019-07-25 22:45:00,"VAUL"
0.2,2019-07-25 23:30:00,"VAUL"
0.2,2019-07-25 23:45:00,"VAUL"
0.4,2019-07-26 00:00:00,"VAUL"
0.2,2019-07-26 00:15:00,"VAUL"
0.2,2019-07-26 00:30:00,"VAUL"
1,2019-07-26 00:45:00,"VAUL"
1.6,2019-07-26 01:00:00,"VAUL"
1.6,2019-07-26 01:15:00,"VAUL"
1.2,2019-07-26 01:30:00,"VAUL"
1.8,2019-07-26 01:45:00,"VAUL"
1.4,2019-07-26 02:00:00,"VAUL"
0.6,2019-07-26 02:15:00,"VAUL"
0.2,2019-07-26 03:00:00,"VAUL"
0.2,2019-07-26 03:15:00,"VAUL"
0.2,2019-07-26 03:30:00,"VAUL"
0.2,2019-07-26 04:45:00,"VAUL"
0.2,2019-07-26 08:00:00,"VAUL"
0.4,2019-07-26 08:15:00,"VAUL"
0.2,2019-07-26 08:30:00,"VAUL"
0.2,2019-07-26 09:15:00,"VAUL"
0.2,2019-07-27 09:30:00,"VAUL"
0.2,2019-07-28 01:30:00,"VAUL"
0.2,2019-07-28 02:00:00,"VAUL"
0.2,2019-07-28 03:15:00,"VAUL"
2.8,2019-07-28 07:45:00,"VAUL"
0.2,2019-07-28 08:00:00,"VAUL"
0.2,2019-07-28 08:15:00,"VAUL"
0.2,2019-07-28 21:00:00,"VAUL"
0.4,2019-07-28 21:15:00,"VAUL"
0.2,2019-07-28 21:30:00,"VAUL"
0.4,2019-07-28 21:45:00,"VAUL"
0.4,2019-07-29 02:00:00,"VAUL"
6,2019-07-29 09:15:00,"VAUL"
1,2019-07-29 09:30:00,"VAUL"
0.4,2019-07-29 22:30:00,"VAUL"
0.8,2019-07-29 23:15:00,"VAUL"
0.2,2019-07-29 23:30:00,"VAUL"
0.4,2019-07-29 23:45:00,"VAUL"
0.2,2019-07-31 14:30:00,"VAUL"
0.2,2019-07-31 16:45:00,"VAUL"
0.2,2019-07-31 17:15:00,"VAUL"
0.2,2019-07-31 18:15:00,"VAUL"
0.4,2019-07-31 19:15:00,"VAUL"
0.2,2019-07-31 19:30:00,"VAUL"
0.6,2019-07-31 19:45:00,"VAUL"
0.2,2019-07-31 20:00:00,"VAUL"
0.2,2019-07-31 20:45:00,"VAUL"
0.4,2019-07-31 21:00:00,"VAUL"
0.2,2019-07-31 22:30:00,"VAUL"
0.4,2019-08-01 00:30:00,"VAUL"
0.2,2019-08-01 01:00:00,"VAUL"
0.6,2019-08-02 01:45:00,"VAUL"
0.2,2019-08-02 02:00:00,"VAUL"
0.4,2019-08-02 02:15:00,"VAUL"
0.4,2019-08-02 02:30:00,"VAUL"
0.4,2019-08-02 02:45:00,"VAUL"
0.2,2019-08-02 03:00:00,"VAUL"
0.4,2019-08-02 03:15:00,"VAUL"
0.6,2019-08-02 03:30:00,"VAUL"
0.6,2019-08-02 03:45:00,"VAUL"
0.6,2019-08-02 04:00:00,"VAUL"
0.4,2019-08-02 04:15:00,"VAUL"
0.6,2019-08-02 04:30:00,"VAUL"
0.4,2019-08-02 04:45:00,"VAUL"
0.2,2019-08-02 05:00:00,"VAUL"
0.4,2019-08-02 05:15:00,"VAUL"
0.2,2019-08-02 05:30:00,"VAUL"
0.2,2019-08-02 06:00:00,"VAUL"
0.2,2019-08-02 06:15:00,"VAUL"
0.4,2019-08-02 06:30:00,"VAUL"
0.6,2019-08-02 06:45:00,"VAUL"
0.6,2019-08-02 07:00:00,"VAUL"
0.6,2019-08-02 07:15:00,"VAUL"
1.4,2019-08-02 07:30:00,"VAUL"
0.8,2019-08-02 07:45:00,"VAUL"
0.4,2019-08-02 08:00:00,"VAUL"
0.8,2019-08-02 08:15:00,"VAUL"
0.4,2019-08-02 08:30:00,"VAUL"
0.8,2019-08-02 08:45:00,"VAUL"
0.2,2019-08-02 09:00:00,"VAUL"
0.2,2019-08-02 09:15:00,"VAUL"
0.4,2019-08-02 10:15:00,"VAUL"
0.2,2019-08-02 10:30:00,"VAUL"
0.2,2019-08-02 10:45:00,"VAUL"
0.6,2019-08-02 12:00:00,"VAUL"
0.2,2019-08-02 12:15:00,"VAUL"
0.4,2019-08-02 12:30:00,"VAUL"
0.6,2019-08-02 13:00:00,"VAUL"
1,2019-08-02 13:15:00,"VAUL"
0.6,2019-08-02 13:30:00,"VAUL"
0.2,2019-08-02 13:45:00,"VAUL"
0.4,2019-08-02 14:00:00,"VAUL"
0.6,2019-08-02 14:15:00,"VAUL"
0.2,2019-08-02 14:30:00,"VAUL"
0.4,2019-08-02 23:00:00,"VAUL"
0.4,2019-08-02 23:15:00,"VAUL"
0.2,2019-08-02 23:30:00,"VAUL"
0.2,2019-08-03 00:00:00,"VAUL"
0.4,2019-08-03 00:15:00,"VAUL"
0.6,2019-08-03 00:30:00,"VAUL"
0.8,2019-08-03 00:45:00,"VAUL"
0.6,2019-08-03 01:00:00,"VAUL"
0.6,2019-08-03 01:15:00,"VAUL"
0.4,2019-08-03 01:30:00,"VAUL"
0.4,2019-08-03 01:45:00,"VAUL"
0.8,2019-08-03 02:00:00,"VAUL"
0.8,2019-08-03 02:15:00,"VAUL"
0.4,2019-08-03 02:30:00,"VAUL"
0.8,2019-08-03 02:45:00,"VAUL"
0.8,2019-08-03 03:00:00,"VAUL"
0.4,2019-08-03 03:15:00,"VAUL"
0.2,2019-08-03 03:30:00,"VAUL"
0.4,2019-08-03 03:45:00,"VAUL"
0.4,2019-08-03 04:00:00,"VAUL"
0.2,2019-08-03 04:15:00,"VAUL"
0.4,2019-08-03 04:30:00,"VAUL"
0.4,2019-08-03 04:45:00,"VAUL"
0.4,2019-08-03 05:00:00,"VAUL"
0.6,2019-08-03 05:15:00,"VAUL"
0.2,2019-08-03 05:30:00,"VAUL"
0.2,2019-08-03 06:30:00,"VAUL"
0.2,2019-08-03 07:00:00,"VAUL"
0.2,2019-08-03 07:15:00,"VAUL"
0.6,2019-08-03 07:45:00,"VAUL"
0.6,2019-08-03 08:00:00,"VAUL"
1.2,2019-08-03 10:15:00,"VAUL"
0.2,2019-08-03 10:30:00,"VAUL"
0.2,2019-08-05 10:30:00,"VAUL"
0.6,2019-08-05 10:45:00,"VAUL"
0.4,2019-08-05 11:00:00,"VAUL"
1.4,2019-08-05 11:15:00,"VAUL"
1,2019-08-05 11:30:00,"VAUL"
0.8,2019-08-05 11:45:00,"VAUL"
0.4,2019-08-05 12:00:00,"VAUL"
0.4,2019-08-05 12:15:00,"VAUL"
0.2,2019-08-05 12:30:00,"VAUL"
0.2,2019-08-05 12:45:00,"VAUL"
0.2,2019-08-05 15:15:00,"VAUL"
0.2,2019-08-05 16:00:00,"VAUL"
0.2,2019-08-05 16:15:00,"VAUL"
0.8,2019-08-05 16:30:00,"VAUL"
0.2,2019-08-05 16:45:00,"VAUL"
1,2019-08-05 17:00:00,"VAUL"
0.8,2019-08-05 17:15:00,"VAUL"
0.2,2019-08-05 17:30:00,"VAUL"
0.8,2019-08-05 17:45:00,"VAUL"
0.4,2019-08-05 20:15:00,"VAUL"
0.2,2019-08-05 20:30:00,"VAUL"
1.2,2019-08-06 01:30:00,"VAUL"
0.2,2019-08-06 01:45:00,"VAUL"
0.2,2019-08-06 09:30:00,"VAUL"
0.4,2019-08-06 10:45:00,"VAUL"
0.2,2019-08-06 11:45:00,"VAUL"
0.2,2019-08-06 12:00:00,"VAUL"
0.4,2019-08-06 12:15:00,"VAUL"
0.2,2019-08-06 20:15:00,"VAUL"
0.2,2019-08-06 21:45:00,"VAUL"
0.4,2019-08-08 21:00:00,"VAUL"
0.6,2019-08-08 21:45:00,"VAUL"
0.2,2019-08-08 22:00:00,"VAUL"
0.4,2019-08-08 22:15:00,"VAUL"
0.4,2019-08-08 22:30:00,"VAUL"
0.2,2019-08-08 22:45:00,"VAUL"
0.2,2019-08-08 23:00:00,"VAUL"
0.2,2019-08-08 23:45:00,"VAUL"
0.2,2019-08-09 00:00:00,"VAUL"
0.4,2019-08-10 02:15:00,"VAUL"
0.4,2019-08-10 02:30:00,"VAUL"
0.2,2019-08-10 02:45:00,"VAUL"
0.2,2019-08-10 03:00:00,"VAUL"
0.2,2019-08-10 08:00:00,"VAUL"
0.4,2019-08-10 08:15:00,"VAUL"
0.2,2019-08-12 17:00:00,"VAUL"
0.2,2019-08-12 17:15:00,"VAUL"
0.2,2019-08-12 17:45:00,"VAUL"
0.2,2019-08-12 18:00:00,"VAUL"
0.4,2019-08-12 18:15:00,"VAUL"
0.6,2019-08-12 18:30:00,"VAUL"
0.2,2019-08-12 18:45:00,"VAUL"
0.2,2019-08-12 19:00:00,"VAUL"
0.8,2019-08-12 19:15:00,"VAUL"
0.2,2019-08-12 19:30:00,"VAUL"
0.4,2019-08-12 19:45:00,"VAUL"
0.4,2019-08-12 20:00:00,"VAUL"
0.6,2019-08-12 20:15:00,"VAUL"
1,2019-08-12 20:30:00,"VAUL"
0.6,2019-08-12 20:45:00,"VAUL"
0.6,2019-08-12 21:00:00,"VAUL"
0.2,2019-08-13 00:45:00,"VAUL"
1,2019-08-13 01:00:00,"VAUL"
0.2,2019-08-13 04:00:00,"VAUL"
0.2,2019-08-13 04:15:00,"VAUL"
0.2,2019-08-13 04:30:00,"VAUL"
0.2,2019-08-13 04:45:00,"VAUL"
0.2,2019-08-13 05:00:00,"VAUL"
0.2,2019-08-13 05:30:00,"VAUL"
0.2,2019-08-13 05:45:00,"VAUL"
0.4,2019-08-13 06:15:00,"VAUL"
1,2019-08-13 06:30:00,"VAUL"
0.6,2019-08-13 06:45:00,"VAUL"
0.8,2019-08-13 07:00:00,"VAUL"
0.6,2019-08-13 07:15:00,"VAUL"
1,2019-08-13 07:30:00,"VAUL"
1,2019-08-13 07:45:00,"VAUL"
0.6,2019-08-13 08:00:00,"VAUL"
0.4,2019-08-13 08:15:00,"VAUL"
0.2,2019-08-13 08:30:00,"VAUL"
0.4,2019-08-13 08:45:00,"VAUL"
0.6,2019-08-13 09:00:00,"VAUL"
0.4,2019-08-13 09:15:00,"VAUL"
0.2,2019-08-13 09:30:00,"VAUL"
0.2,2019-08-13 09:45:00,"VAUL"
0.2,2019-08-13 10:00:00,"VAUL"
0.2,2019-08-15 12:30:00,"VAUL"
0.2,2019-08-15 12:45:00,"VAUL"
0.2,2019-08-15 13:00:00,"VAUL"
0.2,2019-08-15 13:15:00,"VAUL"
0.2,2019-08-15 13:45:00,"VAUL"
0.2,2019-08-15 14:45:00,"VAUL"
0.2,2019-08-15 15:15:00,"VAUL"
0.6,2019-08-15 17:00:00,"VAUL"
1,2019-08-15 17:15:00,"VAUL"
0.2,2019-08-15 17:30:00,"VAUL"
0.2,2019-08-15 17:45:00,"VAUL"
0.2,2019-08-15 18:00:00,"VAUL"
0.2,2019-08-15 18:30:00,"VAUL"
0.6,2019-08-15 18:45:00,"VAUL"
0.6,2019-08-15 19:00:00,"VAUL"
0.2,2019-08-15 19:15:00,"VAUL"
0.2,2019-08-15 19:30:00,"VAUL"
0.4,2019-08-15 19:45:00,"VAUL"
0.4,2019-08-15 20:00:00,"VAUL"
0.4,2019-08-15 20:15:00,"VAUL"
0.6,2019-08-15 20:30:00,"VAUL"
0.4,2019-08-15 20:45:00,"VAUL"
0.2,2019-08-15 21:00:00,"VAUL"
0.4,2019-08-15 21:15:00,"VAUL"
0.4,2019-08-15 21:30:00,"VAUL"
0.4,2019-08-15 21:45:00,"VAUL"
0.6,2019-08-15 22:00:00,"VAUL"
0.6,2019-08-15 22:15:00,"VAUL"
0.8,2019-08-15 22:30:00,"VAUL"
0.8,2019-08-15 22:45:00,"VAUL"
1,2019-08-15 23:00:00,"VAUL"
0.8,2019-08-15 23:15:00,"VAUL"
0.8,2019-08-15 23:30:00,"VAUL"
0.8,2019-08-15 23:45:00,"VAUL"
0.6,2019-08-16 00:00:00,"VAUL"
0.4,2019-08-16 00:15:00,"VAUL"
0.6,2019-08-16 00:30:00,"VAUL"
0.4,2019-08-16 00:45:00,"VAUL"
0.4,2019-08-16 01:00:00,"VAUL"
0.2,2019-08-16 01:15:00,"VAUL"
0.2,2019-08-16 01:30:00,"VAUL"
0.2,2019-08-16 01:45:00,"VAUL"
0.6,2019-08-16 02:00:00,"VAUL"
0.4,2019-08-16 02:15:00,"VAUL"
0.2,2019-08-16 02:30:00,"VAUL"
0.4,2019-08-16 02:45:00,"VAUL"
0.6,2019-08-16 03:00:00,"VAUL"
0.2,2019-08-16 03:15:00,"VAUL"
0.2,2019-08-16 04:45:00,"VAUL"
0.2,2019-08-17 17:45:00,"VAUL"
0.6,2019-08-17 18:00:00,"VAUL"
0.4,2019-08-17 18:15:00,"VAUL"
0.2,2019-08-17 19:30:00,"VAUL"
0.2,2019-08-20 16:45:00,"VAUL"
0.2,2019-08-20 17:15:00,"VAUL"
0.2,2019-08-20 17:30:00,"VAUL"
0.2,2019-08-20 17:45:00,"VAUL"
0.2,2019-08-20 18:00:00,"VAUL"
0.2,2019-08-20 18:15:00,"VAUL"
0.2,2019-08-20 18:30:00,"VAUL"
0.2,2019-08-20 18:45:00,"VAUL"
0.2,2019-08-20 20:45:00,"VAUL"
0.8,2019-08-20 21:00:00,"VAUL"
0.4,2019-08-20 21:15:00,"VAUL"
0.2,2019-08-20 21:30:00,"VAUL"
0.6,2019-08-20 21:45:00,"VAUL"
0.4,2019-08-20 22:00:00,"VAUL"
0.2,2019-08-20 22:30:00,"VAUL"
1.2,2019-08-23 06:15:00,"VAUL"
1,2019-08-23 07:45:00,"VAUL"
1,2019-08-23 08:00:00,"VAUL"
0.4,2019-08-23 08:15:00,"VAUL"
0.2,2019-08-23 08:45:00,"VAUL"
0.8,2019-08-23 10:00:00,"VAUL"
0.2,2019-08-23 13:15:00,"VAUL"
0.2,2019-08-23 21:45:00,"VAUL"
0.2,2019-09-09 11:30:00,"VAUL"
0.2,2019-09-09 11:45:00,"VAUL"
0.2,2019-09-09 13:15:00,"VAUL"
0.2,2019-09-10 23:30:00,"VAUL"
0.2,2019-09-10 23:45:00,"VAUL"
0.2,2019-09-11 00:30:00,"VAUL"
0.4,2019-09-11 00:45:00,"VAUL"
1,2019-09-11 01:00:00,"VAUL"
0.2,2019-09-11 01:15:00,"VAUL"
0.2,2019-09-11 01:30:00,"VAUL"
0.2,2019-09-11 02:45:00,"VAUL"
0.2,2019-09-11 03:00:00,"VAUL"
0.2,2019-09-11 03:15:00,"VAUL"
0.2,2019-09-17 22:45:00,"VAUL"
0.2,2019-09-17 23:15:00,"VAUL"
0.2,2019-09-18 00:45:00,"VAUL"
0.2,2019-09-18 01:30:00,"VAUL"
0.2,2019-09-18 01:45:00,"VAUL"
0.2,2019-09-18 02:15:00,"VAUL"
0.2,2019-09-18 03:15:00,"VAUL"
0.2,2019-09-18 03:45:00,"VAUL"
0.2,2019-09-18 04:15:00,"VAUL"
0.2,2019-09-18 05:15:00,"VAUL"
0.2,2019-09-18 06:00:00,"VAUL"
0.2,2019-09-18 06:45:00,"VAUL"
0.2,2019-09-18 13:45:00,"VAUL"
0.2,2019-09-18 14:00:00,"VAUL"
0.2,2019-09-18 15:00:00,"VAUL"
0.2,2019-09-18 15:45:00,"VAUL"
0.2,2019-09-18 20:00:00,"VAUL"
0.2,2019-09-18 20:15:00,"VAUL"
0.2,2019-09-18 20:30:00,"VAUL"
0.4,2019-09-18 20:45:00,"VAUL"
0.2,2019-09-18 21:00:00,"VAUL"
0.2,2019-09-18 21:30:00,"VAUL"
0.2,2019-09-18 21:45:00,"VAUL"
0.2,2019-09-18 22:15:00,"VAUL"
0.2,2019-09-18 23:15:00,"VAUL"
0.2,2019-09-18 23:30:00,"VAUL"
0.2,2019-09-18 23:45:00,"VAUL"
0.2,2019-09-19 00:00:00,"VAUL"
0.6,2019-09-19 00:15:00,"VAUL"
0.4,2019-09-19 00:30:00,"VAUL"
0.4,2019-09-19 00:45:00,"VAUL"
0.2,2019-09-19 01:00:00,"VAUL"
0.2,2019-09-19 01:15:00,"VAUL"
0.2,2019-09-19 01:45:00,"VAUL"
0.2,2019-09-19 02:15:00,"VAUL"
0.2,2019-09-19 02:45:00,"VAUL"
0.2,2019-09-20 02:30:00,"VAUL"
0.2,2019-09-20 03:15:00,"VAUL"
0.2,2019-09-20 04:00:00,"VAUL"
0.2,2019-09-20 06:00:00,"VAUL"
0.2,2019-09-20 06:30:00,"VAUL"
0.2,2019-09-20 13:30:00,"VAUL"
0.6,2019-09-20 14:00:00,"VAUL"
0.4,2019-09-20 14:15:00,"VAUL"
0.4,2019-09-20 14:30:00,"VAUL"
0.4,2019-09-20 14:45:00,"VAUL"
0.2,2019-09-20 15:00:00,"VAUL"
0.4,2019-09-20 15:15:00,"VAUL"
0.2,2019-09-20 15:30:00,"VAUL"
0.2,2019-09-20 16:00:00,"VAUL"
0.2,2019-09-20 16:30:00,"VAUL"
0.2,2019-09-20 21:00:00,"VAUL"
0.2,2019-09-20 23:30:00,"VAUL"
0.2,2019-09-21 00:00:00,"VAUL"
0.2,2019-09-21 00:15:00,"VAUL"
0.2,2019-09-21 00:45:00,"VAUL"
0.2,2019-09-21 01:45:00,"VAUL"
0.2,2019-09-21 02:45:00,"VAUL"
0.2,2019-09-21 03:45:00,"VAUL"
0.2,2019-09-21 04:15:00,"VAUL"
0.2,2019-09-21 05:45:00,"VAUL"
0.2,2019-09-21 06:15:00,"VAUL"
0.2,2019-09-29 00:30:00,"VAUL"
0.2,2019-09-29 05:45:00,"VAUL"
0.2,2019-09-29 06:00:00,"VAUL"
0.2,2019-09-29 06:15:00,"VAUL"
0.2,2019-09-29 06:30:00,"VAUL"
0.2,2019-09-29 06:45:00,"VAUL"
0.4,2019-09-29 07:00:00,"VAUL"
0.4,2019-09-29 07:15:00,"VAUL"
0.2,2019-09-29 07:30:00,"VAUL"
0.2,2019-09-29 07:45:00,"VAUL"
0.2,2019-09-29 08:00:00,"VAUL"
0.2,2019-09-29 08:15:00,"VAUL"
0.2,2019-09-29 08:30:00,"VAUL"
0.2,2019-09-29 09:15:00,"VAUL"
0.2,2019-09-29 10:00:00,"VAUL"
0.2,2019-09-29 10:45:00,"VAUL"
0.2,2019-09-29 11:15:00,"VAUL"
0.2,2019-09-29 11:30:00,"VAUL"
0.4,2019-09-29 12:00:00,"VAUL"
0.4,2019-09-29 12:15:00,"VAUL"
0.2,2019-09-29 12:30:00,"VAUL"
0.2,2019-09-29 12:45:00,"VAUL"
0.4,2019-09-29 13:00:00,"VAUL"
0.2,2019-09-29 13:15:00,"VAUL"
0.2,2019-09-29 13:30:00,"VAUL"
0.4,2019-09-29 13:45:00,"VAUL"
0.6,2019-09-29 14:00:00,"VAUL"
0.4,2019-09-29 14:15:00,"VAUL"
0.4,2019-09-29 14:30:00,"VAUL"
0.4,2019-09-29 14:45:00,"VAUL"
0.2,2019-09-29 15:00:00,"VAUL"
0.2,2019-09-29 15:15:00,"VAUL"
0.2,2019-09-29 15:45:00,"VAUL"
0.2,2019-09-29 16:15:00,"VAUL"
0.2,2019-09-29 16:30:00,"VAUL"
0.2,2019-09-29 16:45:00,"VAUL"
0.2,2019-09-29 17:00:00,"VAUL"
0.2,2019-09-29 17:15:00,"VAUL"
0.2,2019-09-29 17:30:00,"VAUL"
0.2,2019-09-29 17:45:00,"VAUL"
0.2,2019-09-29 18:45:00,"VAUL"
0.2,2019-09-29 19:15:00,"VAUL"
0.2,2019-10-01 03:30:00,"VAUL"
0.4,2019-10-01 11:00:00,"VAUL"
0.2,2019-10-01 12:15:00,"VAUL"
0.2,2019-10-01 12:45:00,"VAUL"
0.2,2019-10-01 13:30:00,"VAUL"
0.2,2019-10-01 15:45:00,"VAUL"
0.2,2019-10-01 16:00:00,"VAUL"
0.2,2019-10-01 16:15:00,"VAUL"
0.2,2019-10-01 16:45:00,"VAUL"
0.2,2019-10-01 17:00:00,"VAUL"
0.2,2019-10-01 17:15:00,"VAUL"
0.4,2019-10-01 17:30:00,"VAUL"
0.4,2019-10-01 17:45:00,"VAUL"
0.2,2019-10-01 18:00:00,"VAUL"
0.4,2019-10-01 18:15:00,"VAUL"
0.4,2019-10-01 18:45:00,"VAUL"
0.2,2019-10-01 19:00:00,"VAUL"
0.4,2019-10-01 19:30:00,"VAUL"
0.4,2019-10-01 19:45:00,"VAUL"
0.6,2019-10-01 20:00:00,"VAUL"
0.2,2019-10-01 20:15:00,"VAUL"
0.4,2019-10-01 20:30:00,"VAUL"
0.4,2019-10-01 20:45:00,"VAUL"
0.2,2019-10-01 21:00:00,"VAUL"
0.2,2019-10-01 21:15:00,"VAUL"
0.2,2019-10-01 21:30:00,"VAUL"
0.2,2019-10-01 22:00:00,"VAUL"
0.2,2019-10-01 22:30:00,"VAUL"
0.2,2019-10-01 22:45:00,"VAUL"
0.2,2019-10-01 23:30:00,"VAUL"
0.2,2019-10-02 01:15:00,"VAUL"
0.2,2019-10-02 01:30:00,"VAUL"
0.2,2019-10-02 01:45:00,"VAUL"
0.2,2019-10-02 02:00:00,"VAUL"
0.4,2019-10-02 02:15:00,"VAUL"
0.2,2019-10-02 02:30:00,"VAUL"
0.2,2019-10-02 03:00:00,"VAUL"
0.2,2019-10-02 03:30:00,"VAUL"
0.2,2019-10-02 04:00:00,"VAUL"
0.2,2019-10-02 04:30:00,"VAUL"
0.2,2019-10-02 04:45:00,"VAUL"
0.2,2019-10-02 05:15:00,"VAUL"
0.2,2019-10-02 05:30:00,"VAUL"
0.4,2019-10-02 05:45:00,"VAUL"
0.2,2019-10-02 06:00:00,"VAUL"
0.2,2019-10-02 06:15:00,"VAUL"
0.4,2019-10-02 06:30:00,"VAUL"
0.4,2019-10-02 06:45:00,"VAUL"
0.4,2019-10-02 07:00:00,"VAUL"
0.2,2019-10-02 07:15:00,"VAUL"
0.2,2019-10-02 07:45:00,"VAUL"
0.2,2019-10-02 09:00:00,"VAUL"
0.2,2019-10-02 09:45:00,"VAUL"
0.2,2019-10-02 10:15:00,"VAUL"
0.2,2019-10-02 14:45:00,"VAUL"
0.2,2019-10-03 00:30:00,"VAUL"
0.2,2019-10-03 00:45:00,"VAUL"
0.2,2019-10-03 01:45:00,"VAUL"
0.2,2019-10-03 02:45:00,"VAUL"
0.2,2019-10-03 04:00:00,"VAUL"
0.2,2019-10-03 06:15:00,"VAUL"
0.4,2019-10-03 07:00:00,"VAUL"
0.2,2019-10-03 09:45:00,"VAUL"
0.2,2019-10-04 03:15:00,"VAUL"
0.2,2019-10-04 04:30:00,"VAUL"
0.4,2019-10-04 04:45:00,"VAUL"
0.4,2019-10-04 05:00:00,"VAUL"
0.4,2019-10-04 05:15:00,"VAUL"
0.4,2019-10-04 05:30:00,"VAUL"
0.4,2019-10-04 05:45:00,"VAUL"
0.4,2019-10-04 06:00:00,"VAUL"
0.4,2019-10-04 06:15:00,"VAUL"
0.6,2019-10-04 06:30:00,"VAUL"
0.8,2019-10-04 06:45:00,"VAUL"
0.4,2019-10-04 07:00:00,"VAUL"
0.2,2019-10-04 07:15:00,"VAUL"
