min,inst_rainfall_mm,DateTime,Site
2021-07-27 23:00:00,0.2,2021-07-28T07:00:00Z,STRT
2021-07-27 23:15:00,0.2,2021-07-28T07:15:00Z,STRT
2021-07-27 23:30:00,0.2,2021-07-28T07:30:00Z,STRT
2021-07-27 23:45:00,0.2,2021-07-28T07:45:00Z,STRT
2021-07-28 00:15:00,0.2,2021-07-28T08:15:00Z,STRT
2021-07-28 00:30:00,0.2,2021-07-28T08:30:00Z,STRT
2021-07-28 01:15:00,0.2,2021-07-28T09:15:00Z,STRT
2021-07-28 02:00:00,0.2,2021-07-28T10:00:00Z,STRT
2021-07-28 02:15:00,0.2,2021-07-28T10:15:00Z,STRT
2021-07-28 03:15:00,0.2,2021-07-28T11:15:00Z,STRT
2021-08-05 21:30:00,0.6000000000000001,2021-08-06T05:30:00Z,STRT
2021-08-05 21:45:00,4.800000000000001,2021-08-06T05:45:00Z,STRT
2021-08-05 22:00:00,1.2000000000000002,2021-08-06T06:00:00Z,STRT
2021-08-05 22:15:00,1.4000000000000001,2021-08-06T06:15:00Z,STRT
2021-08-05 22:30:00,0.8,2021-08-06T06:30:00Z,STRT
2021-08-05 22:45:00,0.6000000000000001,2021-08-06T06:45:00Z,STRT
2021-08-05 23:15:00,0.2,2021-08-06T07:15:00Z,STRT
2021-08-06 02:00:00,0.4,2021-08-06T10:00:00Z,STRT
2021-08-06 02:15:00,0.2,2021-08-06T10:15:00Z,STRT
2021-08-06 02:45:00,0.2,2021-08-06T10:45:00Z,STRT
2021-08-06 23:00:00,0.2,2021-08-07T07:00:00Z,STRT
2021-08-06 23:15:00,0.4,2021-08-07T07:15:00Z,STRT
2021-08-06 23:30:00,0.4,2021-08-07T07:30:00Z,STRT
2021-08-06 23:45:00,0.4,2021-08-07T07:45:00Z,STRT
2021-08-07 00:00:00,0.2,2021-08-07T08:00:00Z,STRT
2021-08-07 00:15:00,0.2,2021-08-07T08:15:00Z,STRT
2021-08-07 00:30:00,0.2,2021-08-07T08:30:00Z,STRT
2021-08-07 00:45:00,0.2,2021-08-07T08:45:00Z,STRT
2021-08-07 02:45:00,0.2,2021-08-07T10:45:00Z,STRT
2021-08-07 04:30:00,0.2,2021-08-07T12:30:00Z,STRT
2021-08-07 05:15:00,0.2,2021-08-07T13:15:00Z,STRT
2021-08-07 05:30:00,0.4,2021-08-07T13:30:00Z,STRT
2021-08-07 05:45:00,0.2,2021-08-07T13:45:00Z,STRT
2021-08-07 07:15:00,0.2,2021-08-07T15:15:00Z,STRT
2021-08-08 08:45:00,3,2021-08-08T16:45:00Z,STRT
2021-08-08 09:00:00,1.8,2021-08-08T17:00:00Z,STRT
2021-08-08 09:15:00,0.2,2021-08-08T17:15:00Z,STRT
2021-08-08 09:30:00,0.2,2021-08-08T17:30:00Z,STRT
2021-08-08 09:45:00,0.2,2021-08-08T17:45:00Z,STRT
2021-08-08 10:15:00,0.6000000000000001,2021-08-08T18:15:00Z,STRT
2021-08-08 10:30:00,0.6000000000000001,2021-08-08T18:30:00Z,STRT
2021-08-08 10:45:00,0.6000000000000001,2021-08-08T18:45:00Z,STRT
2021-08-08 11:00:00,0.2,2021-08-08T19:00:00Z,STRT
2021-08-08 11:15:00,0.4,2021-08-08T19:15:00Z,STRT
2021-08-08 11:30:00,0.2,2021-08-08T19:30:00Z,STRT
2021-08-08 11:45:00,0.2,2021-08-08T19:45:00Z,STRT
2021-08-08 12:45:00,0.2,2021-08-08T20:45:00Z,STRT
2021-08-08 13:00:00,0.2,2021-08-08T21:00:00Z,STRT
2021-08-08 13:15:00,0.4,2021-08-08T21:15:00Z,STRT
2021-08-08 13:30:00,0.2,2021-08-08T21:30:00Z,STRT
2021-08-08 13:45:00,0.2,2021-08-08T21:45:00Z,STRT
2021-08-08 14:15:00,0.2,2021-08-08T22:15:00Z,STRT
2021-08-08 14:45:00,0.2,2021-08-08T22:45:00Z,STRT
2021-08-08 15:00:00,0.2,2021-08-08T23:00:00Z,STRT
2021-08-08 15:15:00,0.8,2021-08-08T23:15:00Z,STRT
2021-08-08 15:30:00,1.4000000000000001,2021-08-08T23:30:00Z,STRT
2021-08-08 15:45:00,0.6000000000000001,2021-08-08T23:45:00Z,STRT
2021-08-08 16:00:00,1,2021-08-09T00:00:00Z,STRT
2021-08-08 16:15:00,0.6000000000000001,2021-08-09T00:15:00Z,STRT
2021-08-08 16:30:00,0.4,2021-08-09T00:30:00Z,STRT
2021-08-08 16:45:00,0.2,2021-08-09T00:45:00Z,STRT
2021-08-08 17:00:00,0.2,2021-08-09T01:00:00Z,STRT
2021-08-08 17:15:00,0.2,2021-08-09T01:15:00Z,STRT
2021-08-08 17:30:00,0.2,2021-08-09T01:30:00Z,STRT
2021-08-08 17:45:00,0.2,2021-08-09T01:45:00Z,STRT
2021-08-08 18:00:00,0.4,2021-08-09T02:00:00Z,STRT
2021-08-08 18:15:00,0.2,2021-08-09T02:15:00Z,STRT
2021-08-08 18:30:00,0.2,2021-08-09T02:30:00Z,STRT
2021-08-08 18:45:00,0.2,2021-08-09T02:45:00Z,STRT
2021-08-08 19:00:00,0.2,2021-08-09T03:00:00Z,STRT
2021-08-08 19:30:00,0.2,2021-08-09T03:30:00Z,STRT
2021-08-08 19:45:00,0.2,2021-08-09T03:45:00Z,STRT
2021-08-08 20:00:00,0.2,2021-08-09T04:00:00Z,STRT
2021-08-08 20:15:00,0.2,2021-08-09T04:15:00Z,STRT
2021-08-08 20:30:00,0.2,2021-08-09T04:30:00Z,STRT
2021-08-08 20:45:00,0.4,2021-08-09T04:45:00Z,STRT
2021-08-08 21:00:00,0.2,2021-08-09T05:00:00Z,STRT
2021-08-08 21:45:00,0.2,2021-08-09T05:45:00Z,STRT
2021-08-08 22:15:00,0.2,2021-08-09T06:15:00Z,STRT
2021-08-08 23:15:00,0.2,2021-08-09T07:15:00Z,STRT
2021-08-09 00:30:00,0.2,2021-08-09T08:30:00Z,STRT
2021-08-09 07:15:00,1,2021-08-09T15:15:00Z,STRT
2021-08-09 08:00:00,0.4,2021-08-09T16:00:00Z,STRT
2021-08-09 08:15:00,0.2,2021-08-09T16:15:00Z,STRT
2021-08-10 06:30:00,0.4,2021-08-10T14:30:00Z,STRT
2021-08-10 06:45:00,0.2,2021-08-10T14:45:00Z,STRT
2021-08-10 09:45:00,0.2,2021-08-10T17:45:00Z,STRT
2021-08-10 10:00:00,0.2,2021-08-10T18:00:00Z,STRT
2021-08-10 11:30:00,0.4,2021-08-10T19:30:00Z,STRT
2021-08-10 12:30:00,0.2,2021-08-10T20:30:00Z,STRT
2021-08-10 12:45:00,0.4,2021-08-10T20:45:00Z,STRT
2021-08-10 13:00:00,0.2,2021-08-10T21:00:00Z,STRT
2021-08-10 19:30:00,0.2,2021-08-11T03:30:00Z,STRT
2021-08-10 20:00:00,0.2,2021-08-11T04:00:00Z,STRT
2021-08-10 20:30:00,0.2,2021-08-11T04:30:00Z,STRT
2021-08-10 21:00:00,0.2,2021-08-11T05:00:00Z,STRT
2021-08-10 22:00:00,0.2,2021-08-11T06:00:00Z,STRT
2021-08-12 00:45:00,0.2,2021-08-12T08:45:00Z,STRT
2021-08-12 06:45:00,0.2,2021-08-12T14:45:00Z,STRT
2021-08-12 07:45:00,0.2,2021-08-12T15:45:00Z,STRT
2021-08-12 17:00:00,0.2,2021-08-13T01:00:00Z,STRT
2021-08-12 19:30:00,0.2,2021-08-13T03:30:00Z,STRT
2021-08-12 21:45:00,0.2,2021-08-13T05:45:00Z,STRT
2021-08-12 22:00:00,0.2,2021-08-13T06:00:00Z,STRT
2021-08-12 22:15:00,0.2,2021-08-13T06:15:00Z,STRT
2021-08-12 22:30:00,0.2,2021-08-13T06:30:00Z,STRT
2021-08-12 23:00:00,0.2,2021-08-13T07:00:00Z,STRT
2021-08-14 20:15:00,0.2,2021-08-15T04:15:00Z,STRT
2021-08-14 21:00:00,0.2,2021-08-15T05:00:00Z,STRT
2021-08-14 21:15:00,0.2,2021-08-15T05:15:00Z,STRT
2021-08-14 21:45:00,0.4,2021-08-15T05:45:00Z,STRT
2021-08-14 22:15:00,0.2,2021-08-15T06:15:00Z,STRT
2021-08-14 22:45:00,0.2,2021-08-15T06:45:00Z,STRT
2021-08-14 23:00:00,0.2,2021-08-15T07:00:00Z,STRT
2021-08-14 23:15:00,0.2,2021-08-15T07:15:00Z,STRT
2021-08-14 23:30:00,0.2,2021-08-15T07:30:00Z,STRT
2021-08-15 00:00:00,0.2,2021-08-15T08:00:00Z,STRT
2021-08-15 00:15:00,0.2,2021-08-15T08:15:00Z,STRT
2021-08-15 00:30:00,0.2,2021-08-15T08:30:00Z,STRT
2021-08-15 00:45:00,0.4,2021-08-15T08:45:00Z,STRT
2021-08-15 01:00:00,0.2,2021-08-15T09:00:00Z,STRT
2021-08-15 01:15:00,0.2,2021-08-15T09:15:00Z,STRT
2021-08-15 01:30:00,0.2,2021-08-15T09:30:00Z,STRT
2021-08-15 01:45:00,0.2,2021-08-15T09:45:00Z,STRT
2021-08-15 02:15:00,0.2,2021-08-15T10:15:00Z,STRT
2021-08-15 02:45:00,0.2,2021-08-15T10:45:00Z,STRT
2021-08-15 03:00:00,0.2,2021-08-15T11:00:00Z,STRT
2021-08-15 03:30:00,0.2,2021-08-15T11:30:00Z,STRT
2021-08-15 04:30:00,0.2,2021-08-15T12:30:00Z,STRT
2021-08-15 04:45:00,0.2,2021-08-15T12:45:00Z,STRT
2021-08-15 05:30:00,0.2,2021-08-15T13:30:00Z,STRT
2021-08-15 06:30:00,0.2,2021-08-15T14:30:00Z,STRT
2021-08-15 06:45:00,0.4,2021-08-15T14:45:00Z,STRT
2021-08-15 07:00:00,0.4,2021-08-15T15:00:00Z,STRT
2021-08-15 07:15:00,0.2,2021-08-15T15:15:00Z,STRT
2021-08-15 07:30:00,0.8,2021-08-15T15:30:00Z,STRT
2021-08-15 07:45:00,1,2021-08-15T15:45:00Z,STRT
2021-08-15 08:00:00,0.4,2021-08-15T16:00:00Z,STRT
2021-08-15 08:15:00,0.4,2021-08-15T16:15:00Z,STRT
2021-08-15 08:30:00,0.6000000000000001,2021-08-15T16:30:00Z,STRT
2021-08-15 08:45:00,0.6000000000000001,2021-08-15T16:45:00Z,STRT
2021-08-15 09:00:00,0.6000000000000001,2021-08-15T17:00:00Z,STRT
2021-08-15 09:15:00,0.6000000000000001,2021-08-15T17:15:00Z,STRT
2021-08-15 09:30:00,0.2,2021-08-15T17:30:00Z,STRT
2021-08-15 10:00:00,0.2,2021-08-15T18:00:00Z,STRT
2021-08-15 10:15:00,0.4,2021-08-15T18:15:00Z,STRT
2021-08-15 10:45:00,0.2,2021-08-15T18:45:00Z,STRT
2021-08-15 11:15:00,0.2,2021-08-15T19:15:00Z,STRT
2021-08-15 11:30:00,0.2,2021-08-15T19:30:00Z,STRT
2021-08-15 11:45:00,0.2,2021-08-15T19:45:00Z,STRT
2021-08-15 12:00:00,0.2,2021-08-15T20:00:00Z,STRT
2021-08-15 12:15:00,0.2,2021-08-15T20:15:00Z,STRT
2021-08-15 12:45:00,0.2,2021-08-15T20:45:00Z,STRT
2021-08-15 13:00:00,0.2,2021-08-15T21:00:00Z,STRT
2021-08-15 13:15:00,0.2,2021-08-15T21:15:00Z,STRT
2021-08-15 13:30:00,0.2,2021-08-15T21:30:00Z,STRT
2021-08-15 13:45:00,0.2,2021-08-15T21:45:00Z,STRT
2021-08-15 14:00:00,0.4,2021-08-15T22:00:00Z,STRT
2021-08-15 14:15:00,0.4,2021-08-15T22:15:00Z,STRT
2021-08-15 14:30:00,0.4,2021-08-15T22:30:00Z,STRT
2021-08-15 14:45:00,0.4,2021-08-15T22:45:00Z,STRT
2021-08-15 15:00:00,0.2,2021-08-15T23:00:00Z,STRT
2021-08-15 15:30:00,0.4,2021-08-15T23:30:00Z,STRT
2021-08-15 15:45:00,0.4,2021-08-15T23:45:00Z,STRT
2021-08-15 16:00:00,0.2,2021-08-16T00:00:00Z,STRT
2021-08-15 16:15:00,0.4,2021-08-16T00:15:00Z,STRT
2021-08-15 16:30:00,0.4,2021-08-16T00:30:00Z,STRT
2021-08-15 16:45:00,0.2,2021-08-16T00:45:00Z,STRT
2021-08-15 17:00:00,0.4,2021-08-16T01:00:00Z,STRT
2021-08-15 17:15:00,0.2,2021-08-16T01:15:00Z,STRT
2021-08-15 17:30:00,0.4,2021-08-16T01:30:00Z,STRT
2021-08-15 17:45:00,0.2,2021-08-16T01:45:00Z,STRT
2021-08-15 18:00:00,0.6000000000000001,2021-08-16T02:00:00Z,STRT
2021-08-15 18:15:00,0.2,2021-08-16T02:15:00Z,STRT
2021-08-15 18:30:00,0.4,2021-08-16T02:30:00Z,STRT
2021-08-15 18:45:00,0.2,2021-08-16T02:45:00Z,STRT
2021-08-15 19:00:00,0.2,2021-08-16T03:00:00Z,STRT
2021-08-15 19:15:00,0.2,2021-08-16T03:15:00Z,STRT
2021-08-15 19:30:00,0.2,2021-08-16T03:30:00Z,STRT
2021-08-15 19:45:00,0.4,2021-08-16T03:45:00Z,STRT
2021-08-15 20:00:00,0.8,2021-08-16T04:00:00Z,STRT
2021-08-15 20:15:00,0.4,2021-08-16T04:15:00Z,STRT
2021-08-15 20:30:00,0.4,2021-08-16T04:30:00Z,STRT
2021-08-15 20:45:00,0.4,2021-08-16T04:45:00Z,STRT
2021-08-15 21:00:00,0.6000000000000001,2021-08-16T05:00:00Z,STRT
2021-08-15 21:15:00,0.6000000000000001,2021-08-16T05:15:00Z,STRT
2021-08-15 21:30:00,0.4,2021-08-16T05:30:00Z,STRT
2021-08-15 21:45:00,0.4,2021-08-16T05:45:00Z,STRT
2021-08-15 22:00:00,0.4,2021-08-16T06:00:00Z,STRT
2021-08-15 22:15:00,0.6000000000000001,2021-08-16T06:15:00Z,STRT
2021-08-15 22:30:00,0.4,2021-08-16T06:30:00Z,STRT
2021-08-15 22:45:00,0.2,2021-08-16T06:45:00Z,STRT
2021-08-15 23:00:00,0.6000000000000001,2021-08-16T07:00:00Z,STRT
2021-08-15 23:15:00,0.4,2021-08-16T07:15:00Z,STRT
2021-08-15 23:30:00,0.4,2021-08-16T07:30:00Z,STRT
2021-08-15 23:45:00,0.6000000000000001,2021-08-16T07:45:00Z,STRT
2021-08-16 00:00:00,0.2,2021-08-16T08:00:00Z,STRT
2021-08-16 00:15:00,0.2,2021-08-16T08:15:00Z,STRT
2021-08-16 00:45:00,0.2,2021-08-16T08:45:00Z,STRT
2021-08-16 01:30:00,0.2,2021-08-16T09:30:00Z,STRT
2021-08-16 01:45:00,0.2,2021-08-16T09:45:00Z,STRT
2021-08-16 02:15:00,0.2,2021-08-16T10:15:00Z,STRT
2021-08-16 02:30:00,0.2,2021-08-16T10:30:00Z,STRT
2021-08-16 03:00:00,0.2,2021-08-16T11:00:00Z,STRT
2021-08-16 04:45:00,0.2,2021-08-16T12:45:00Z,STRT
2021-08-16 05:15:00,0.2,2021-08-16T13:15:00Z,STRT
2021-08-16 06:30:00,0.2,2021-08-16T14:30:00Z,STRT
2021-08-16 06:45:00,0.2,2021-08-16T14:45:00Z,STRT
2021-08-16 07:45:00,0.2,2021-08-16T15:45:00Z,STRT
2021-08-16 15:00:00,0.2,2021-08-16T23:00:00Z,STRT
2021-08-16 15:30:00,0.2,2021-08-16T23:30:00Z,STRT
2021-08-16 16:00:00,0.2,2021-08-17T00:00:00Z,STRT
2021-08-16 16:30:00,0.2,2021-08-17T00:30:00Z,STRT
2021-08-16 17:30:00,0.2,2021-08-17T01:30:00Z,STRT
2021-08-16 18:00:00,0.2,2021-08-17T02:00:00Z,STRT
2021-08-16 18:15:00,0.2,2021-08-17T02:15:00Z,STRT
