inst_rainfall_mm,DateTime,Site
0.2,2020-08-12T18:45:00Z,FRCH
1.2000000000000002,2020-08-13T16:30:00Z,FRCH
0.2,2020-08-20T05:30:00Z,FRCH
3,2020-08-20T17:30:00Z,FRCH
1.6,2020-08-20T17:45:00Z,FRCH
0.2,2020-08-20T18:00:00Z,FRCH
0.4,2020-08-20T18:15:00Z,FRCH
0.6000000000000001,2020-08-20T18:30:00Z,FRCH
0.2,2020-08-20T18:45:00Z,FRCH
0.2,2020-08-21T20:00:00Z,FRCH
0.2,2020-08-23T03:00:00Z,FRCH
1,2020-08-23T03:15:00Z,FRCH
1,2020-08-23T03:30:00Z,FRCH
0.6000000000000001,2020-08-23T03:45:00Z,FRCH
0.4,2020-08-23T04:00:00Z,FRCH
0.2,2020-08-23T05:00:00Z,FRCH
0.4,2020-08-23T20:15:00Z,FRCH
0.8,2020-08-23T20:30:00Z,FRCH
1.8,2020-08-23T20:45:00Z,FRCH
0.2,2020-08-23T21:30:00Z,FRCH
0.4,2020-08-24T12:15:00Z,FRCH
0.2,2020-08-24T12:30:00Z,FRCH
0.2,2020-08-25T04:00:00Z,FRCH
0.4,2020-08-25T04:15:00Z,FRCH
0.6000000000000001,2020-08-25T04:30:00Z,FRCH
0.4,2020-08-25T04:45:00Z,FRCH
0.4,2020-08-25T05:00:00Z,FRCH
0.2,2020-08-26T10:45:00Z,FRCH
0.2,2020-08-26T13:45:00Z,FRCH
0.2,2020-08-26T14:00:00Z,FRCH
0.4,2020-08-27T15:00:00Z,FRCH
0.6000000000000001,2020-08-27T15:15:00Z,FRCH
0.2,2020-08-28T00:30:00Z,FRCH
0.2,2020-08-28T00:45:00Z,FRCH
0.2,2020-08-28T01:00:00Z,FRCH
1,2020-09-01T17:45:00Z,FRCH
0.2,2020-09-01T18:00:00Z,FRCH
0.2,2020-09-01T21:15:00Z,FRCH
0.2,2020-09-02T02:00:00Z,FRCH
0.2,2020-09-02T02:15:00Z,FRCH
0.2,2020-09-02T02:45:00Z,FRCH
0.2,2020-09-02T10:15:00Z,FRCH
1,2020-09-02T10:30:00Z,FRCH
0.2,2020-09-02T10:45:00Z,FRCH
0.4,2020-09-02T11:00:00Z,FRCH
0.2,2020-09-02T11:15:00Z,FRCH
0.2,2020-09-02T11:30:00Z,FRCH
0.2,2020-09-02T11:45:00Z,FRCH
0.6000000000000001,2020-09-03T16:30:00Z,FRCH
0.6000000000000001,2020-09-03T16:45:00Z,FRCH
0.2,2020-09-03T19:15:00Z,FRCH
0.2,2020-09-04T02:30:00Z,FRCH
0.2,2020-09-04T03:45:00Z,FRCH
0.2,2020-09-04T04:15:00Z,FRCH
0.2,2020-09-04T04:30:00Z,FRCH
0.2,2020-09-04T05:30:00Z,FRCH
0.2,2020-09-04T08:15:00Z,FRCH
0.2,2020-09-05T09:15:00Z,FRCH
0.2,2020-09-05T10:30:00Z,FRCH
0.2,2020-09-06T23:30:00Z,FRCH
0.4,2020-09-06T23:45:00Z,FRCH
1,2020-09-07T00:00:00Z,FRCH
0.2,2020-09-07T00:15:00Z,FRCH
0.8,2020-09-07T00:30:00Z,FRCH
1,2020-09-07T00:45:00Z,FRCH
0.6000000000000001,2020-09-07T01:00:00Z,FRCH
0.6000000000000001,2020-09-07T01:15:00Z,FRCH
0.2,2020-09-07T01:30:00Z,FRCH
0.4,2020-09-07T01:45:00Z,FRCH
0.2,2020-09-07T02:00:00Z,FRCH
0.2,2020-09-07T02:15:00Z,FRCH
0.2,2020-09-07T02:45:00Z,FRCH
0.2,2020-09-07T03:45:00Z,FRCH
0.2,2020-09-07T04:00:00Z,FRCH
0.2,2020-09-07T05:00:00Z,FRCH
0.2,2020-09-08T07:30:00Z,FRCH
0.4,2020-09-08T08:00:00Z,FRCH
0.4,2020-09-08T08:15:00Z,FRCH
0.2,2020-09-08T08:30:00Z,FRCH
0.2,2020-09-08T08:45:00Z,FRCH
0.2,2020-09-08T09:00:00Z,FRCH
0.2,2020-09-08T10:45:00Z,FRCH
0.2,2020-09-08T12:15:00Z,FRCH
0.2,2020-09-08T12:45:00Z,FRCH
0.2,2020-09-08T13:30:00Z,FRCH
0.2,2020-09-08T14:00:00Z,FRCH
0.4,2020-09-08T19:00:00Z,FRCH
0.6000000000000001,2020-09-08T19:15:00Z,FRCH
0.2,2020-09-08T19:30:00Z,FRCH
0.6000000000000001,2020-09-09T09:45:00Z,FRCH
0.4,2020-09-09T10:00:00Z,FRCH
0.2,2020-09-09T10:30:00Z,FRCH
0.2,2020-09-09T10:45:00Z,FRCH
0.2,2020-09-09T11:00:00Z,FRCH
0.2,2020-09-09T11:15:00Z,FRCH
0.2,2020-09-09T12:00:00Z,FRCH
0.4,2020-09-09T14:15:00Z,FRCH
0.4,2020-09-09T14:30:00Z,FRCH
0.2,2020-10-06T10:45:00Z,FRCH
0.4,2020-10-06T11:00:00Z,FRCH
0.2,2020-10-06T11:15:00Z,FRCH
0.2,2020-10-06T12:00:00Z,FRCH
0.4,2020-10-06T12:15:00Z,FRCH
0.2,2020-10-06T12:30:00Z,FRCH
0.4,2020-10-06T12:45:00Z,FRCH
0.2,2020-10-06T13:00:00Z,FRCH
0.2,2020-10-06T13:15:00Z,FRCH
0.2,2020-10-06T13:30:00Z,FRCH
0.4,2020-10-15T11:45:00Z,FRCH
1.2000000000000002,2020-10-15T12:00:00Z,FRCH
0.2,2020-10-15T20:15:00Z,FRCH
