"","Site","DateTime","Discharge","NO3","fDOM","SpCond","Turb","day"
"8142","CARI",2018-08-24 12:15:00,473.182666666667,27,67.9173333333333,75.0843333333333,NA,2018-08-24
"8143","CARI",2018-08-24 12:30:00,470.812,27,67.7633333333333,74.9793333333333,NA,2018-08-24
"8144","CARI",2018-08-24 12:45:00,469.858,26.9,68.288,74.8913333333333,NA,2018-08-24
"8145","CARI",2018-08-24 13:00:00,469.034,26.9,68.4693333333333,74.7996666666667,NA,2018-08-24
"8146","CARI",2018-08-24 13:15:00,470.274,26.8,68.2033333333333,74.7143333333333,NA,2018-08-24
"8147","CARI",2018-08-24 13:30:00,475.388,26.8,68.764,74.6843333333333,NA,2018-08-24
"8148","CARI",2018-08-24 13:45:00,474.568666666667,26.7,68.6133333333333,74.575,NA,2018-08-24
"8149","CARI",2018-08-24 14:00:00,481.977333333333,26.7,68.9693333333333,74.5124137931034,NA,2018-08-24
"8150","CARI",2018-08-24 14:15:00,486.68,26.7,68.9513333333333,74.436,NA,2018-08-24
"8151","CARI",2018-08-24 14:30:00,489.182666666667,26.6,68.7153333333333,74.308,NA,2018-08-24
"8152","CARI",2018-08-24 14:45:00,492.43,26.6,69.5086666666667,74.167,NA,2018-08-24
"8153","CARI",2018-08-24 15:00:00,488.348666666667,26.5,69.6926666666667,74.0453333333333,NA,2018-08-24
"8154","CARI",2018-08-24 15:15:00,502.930666666667,26.4,69.5333333333333,73.931,NA,2018-08-24
"8155","CARI",2018-08-24 15:30:00,500.332,26.4,69.972,73.7743333333333,NA,2018-08-24
"8156","CARI",2018-08-24 15:45:00,508.152,26.4,70.3246666666667,73.652,NA,2018-08-24
"8157","CARI",2018-08-24 16:00:00,514.242666666667,26.3,70.308,73.572,NA,2018-08-24
"8158","CARI",2018-08-24 16:15:00,517.504,26.3,70.364,73.451,NA,2018-08-24
"8159","CARI",2018-08-24 16:30:00,519.388666666667,26.2,70.6286666666667,73.336,NA,2018-08-24
"8160","CARI",2018-08-24 16:45:00,529.238,26.1,71.0866666666667,73.2123333333333,NA,2018-08-24
"8161","CARI",2018-08-24 17:00:00,525.939333333333,26.1,71.478,73.1016666666667,NA,2018-08-24
"8162","CARI",2018-08-24 17:15:00,530.775333333333,26,71.4466666666667,72.95,NA,2018-08-24
"8163","CARI",2018-08-24 17:30:00,540.788666666667,25.9,71.92,72.9033333333333,NA,2018-08-24
"8164","CARI",2018-08-24 17:45:00,538.461333333333,25.9,72.1593333333333,72.7856666666667,NA,2018-08-24
"8165","CARI",2018-08-24 18:00:00,542.238666666667,25.9,72.7706666666667,72.662,NA,2018-08-24
"8166","CARI",2018-08-24 18:15:00,540.9,25.8,72.914,72.568,NA,2018-08-24
