"","Site","DateTime","Discharge","NO3","fDOM","SpCond","Turb","day"
"1","CARI",2018-06-30 14:45:00,489.760666666667,NA,NA,52.89,-0.490666666666667,2018-06-30
"2","CARI",2018-06-30 15:00:00,482.582666666667,NA,NA,52.6376666666667,-0.172666666666667,2018-06-30
"3","CARI",2018-06-30 15:15:00,484.550666666667,NA,NA,52.5246666666667,0.429,2018-06-30
"4","CARI",2018-06-30 15:30:00,511.684666666667,NA,NA,52.418,0.990666666666667,2018-06-30
"5","CARI",2018-06-30 15:45:00,522.011333333333,NA,NA,52.423,1.356,2018-06-30
"6","CARI",2018-06-30 16:00:00,534.432666666667,NA,NA,52.2626666666667,1.34233333333333,2018-06-30
"7","CARI",2018-06-30 16:15:00,549.392,NA,NA,52.0836666666667,1.87266666666667,2018-06-30
"8","CARI",2018-06-30 16:30:00,576.286,NA,NA,52.023,2.24333333333333,2018-06-30
"9","CARI",2018-06-30 16:45:00,592.036666666667,NA,NA,51.902,2.99566666666667,2018-06-30
"10","CARI",2018-06-30 17:00:00,596.656,NA,NA,51.46,3.93666666666667,2018-06-30
"11","CARI",2018-06-30 17:15:00,594.466,NA,NA,51.3403333333333,6.461,2018-06-30
"12","CARI",2018-06-30 17:30:00,606.020666666667,NA,NA,51.17,18.4666666666667,2018-06-30
"13","CARI",2018-06-30 17:45:00,613.228,NA,NA,50.4993333333333,42.1546666666667,2018-06-30
"14","CARI",2018-06-30 18:00:00,625.82,NA,NA,50.1176666666667,37.2623333333333,2018-06-30
"15","CARI",2018-06-30 18:15:00,639.712,NA,NA,50.023,28.9323333333333,2018-06-30
"16","CARI",2018-06-30 18:30:00,641.634,NA,NA,49.901,23.7796666666667,2018-06-30
"17","CARI",2018-06-30 18:45:00,665.156,NA,NA,49.578,21.0546666666667,2018-06-30
"18","CARI",2018-06-30 19:00:00,669.88,NA,NA,49.1116666666667,19.243,2018-06-30
"19","CARI",2018-06-30 19:15:00,663.176,NA,NA,48.4426666666667,19.1306666666667,2018-06-30
"20","CARI",2018-06-30 19:30:00,684.443333333333,NA,NA,47.9606666666667,18.3816666666667,2018-06-30
"21","CARI",2018-06-30 19:45:00,690.492666666667,NA,NA,47.718,24.358,2018-06-30
"22","CARI",2018-06-30 20:00:00,686.76,NA,NA,47.5263333333333,19.3303333333333,2018-06-30
"23","CARI",2018-06-30 20:15:00,681.528,NA,NA,47.2436666666667,20.1343333333333,2018-06-30
"24","CARI",2018-06-30 20:30:00,685.787333333333,NA,NA,46.9716666666667,73.7236666666667,2018-06-30
"25","CARI",2018-06-30 20:45:00,705.612666666667,NA,NA,46.742,21.2906666666667,2018-06-30
"26","CARI",2018-06-30 21:00:00,684.857333333333,NA,NA,46.525,18.8673333333333,2018-06-30
"27","CARI",2018-06-30 21:15:00,682.072,NA,NA,46.3376666666667,48.7166666666667,2018-06-30
"28","CARI",2018-06-30 21:30:00,710.538666666667,NA,NA,46.1486666666667,25.2956666666667,2018-06-30
"29","CARI",2018-06-30 21:45:00,701.555333333333,NA,NA,45.9746666666667,46.1356666666667,2018-06-30
"30","CARI",2018-06-30 22:00:00,680.201333333333,NA,NA,45.8263333333333,21.847,2018-06-30
"31","CARI",2018-06-30 22:15:00,710.699333333333,NA,NA,45.6886666666667,16.5933333333333,2018-06-30
"32","CARI",2018-06-30 22:30:00,716.312666666667,NA,NA,45.55,15.7816666666667,2018-06-30
"33","CARI",2018-06-30 22:45:00,706.456,NA,NA,45.4456666666667,14.5416666666667,2018-06-30
"34","CARI",2018-06-30 23:00:00,690.824666666667,NA,NA,45.3333333333333,14.392,2018-06-30
"35","CARI",2018-06-30 23:15:00,713.201333333333,NA,NA,45.2646666666667,13.846,2018-06-30
"36","CARI",2018-06-30 23:30:00,710.53,NA,NA,45.17,12.6073333333333,2018-06-30
"37","CARI",2018-06-30 23:45:00,729.141333333333,NA,NA,45.1076666666667,12.1786666666667,2018-06-30
"38","CARI",2018-07-01 00:00:00,703.19,NA,NA,45.0506666666667,11.8556666666667,2018-07-01
"39","CARI",2018-07-01 00:15:00,709.61,NA,NA,44.9856666666667,11.616,2018-07-01
"40","CARI",2018-07-01 00:30:00,725.531333333333,NA,NA,44.941,11.4943333333333,2018-07-01
"41","CARI",2018-07-01 00:45:00,697.586666666667,NA,NA,44.898,10.4776666666667,2018-07-01
"42","CARI",2018-07-01 01:00:00,692.006666666667,NA,NA,44.8703333333333,10.242,2018-07-01
"43","CARI",2018-07-01 01:15:00,718.094666666667,NA,NA,44.8636666666667,10.0436666666667,2018-07-01
"44","CARI",2018-07-01 01:30:00,698.374,NA,NA,44.843,9.24933333333333,2018-07-01
"45","CARI",2018-07-01 01:45:00,696.795333333333,NA,NA,44.847,9.05933333333333,2018-07-01
"46","CARI",2018-07-01 02:00:00,718.985333333333,NA,NA,44.855,8.96333333333333,2018-07-01
"47","CARI",2018-07-01 02:15:00,689.35,NA,NA,44.8733333333333,8.444,2018-07-01
"48","CARI",2018-07-01 02:30:00,698.322,NA,NA,44.9016666666667,7.92866666666667,2018-07-01
"49","CARI",2018-07-01 02:45:00,693.858,NA,NA,44.912,7.692,2018-07-01
"50","CARI",2018-07-01 03:00:00,695.983333333333,NA,NA,44.9366666666667,7.55633333333333,2018-07-01
"51","CARI",2018-07-01 03:15:00,689.644,NA,NA,44.942,7.13466666666667,2018-07-01
"52","CARI",2018-07-01 03:30:00,663.915333333333,NA,NA,44.9773333333333,6.67633333333333,2018-07-01
"53","CARI",2018-07-01 03:45:00,701.454666666667,NA,NA,44.9976666666667,6.422,2018-07-01
"54","CARI",2018-07-01 04:00:00,686.021333333333,NA,NA,45.0306666666667,6.12833333333333,2018-07-01
"55","CARI",2018-07-01 04:15:00,677.006666666667,NA,NA,45.049,6.119,2018-07-01
"56","CARI",2018-07-01 04:30:00,687.209333333333,NA,NA,45.084,5.60466666666667,2018-07-01
"57","CARI",2018-07-01 04:45:00,672.805333333333,NA,NA,45.114,5.274,2018-07-01
