"","DateTime","Site","Discharge","NO3","fDOM","SpCond","Turb","day"
"1",2018-08-05 08:45:00,"CARI",363.99,21.8,44.19,86.46,-0.54,2018-08-05
"2",2018-08-05 09:00:00,"CARI",356.04,21.8,44.3,86.48,-0.52,2018-08-05
"3",2018-08-05 09:15:00,"CARI",356.13,21.7,44.47,86.47,-0.51,2018-08-05
"4",2018-08-05 09:30:00,"CARI",358.33,21.7,44.57,86.46,-0.17,2018-08-05
"5",2018-08-05 09:45:00,"CARI",368.23,21.7,44.78,86.4,-0.35,2018-08-05
"6",2018-08-05 10:00:00,"CARI",378.4,21.7,44.83,86.3,-0.17,2018-08-05
"7",2018-08-05 10:15:00,"CARI",371.78,21.6,45.13,86.23,-0.05,2018-08-05
"8",2018-08-05 10:30:00,"CARI",395.82,21.6,45.09,86.13,0.07,2018-08-05
"9",2018-08-05 10:45:00,"CARI",401.17,21.5,45.62,85.98,0.19,2018-08-05
"10",2018-08-05 11:00:00,"CARI",401.17,21.5,45.8,85.91,0.61,2018-08-05
"11",2018-08-05 11:15:00,"CARI",388.8,21.6,45.82,85.75,0.78,2018-08-05
"12",2018-08-05 11:30:00,"CARI",418.61,21.6,46.23,85.58,1,2018-08-05
"13",2018-08-05 11:45:00,"CARI",399.06,21.5,46.68,85.42,1.15,2018-08-05
"14",2018-08-05 12:00:00,"CARI",435.99,21.6,47.11,85.18,1.52,2018-08-05
"15",2018-08-05 12:15:00,"CARI",433.93,21.6,47.43,84.87,2.07,2018-08-05
"16",2018-08-05 12:30:00,"CARI",421.46,21.6,45.73,84.57,2.1,2018-08-05
"17",2018-08-05 12:45:00,"CARI",436.38,21.6,48.01,84.32,2.49,2018-08-05
"18",2018-08-05 13:00:00,"CARI",450.7,21.6,49.09,84.06,2.88,2018-08-05
"19",2018-08-05 13:15:00,"CARI",448.51,21.6,48.99,83.68,2.93,2018-08-05
"20",2018-08-05 13:30:00,"CARI",443.31,21.6,49.22,83.12,3.53,2018-08-05
"21",2018-08-05 13:45:00,"CARI",469.11,21.6,50.5,82.67,4.27,2018-08-05
"22",2018-08-05 14:00:00,"CARI",469.8,21.6,51.22,82.18,5.57,2018-08-05
"23",2018-08-05 14:15:00,"CARI",471.28,21.6,51.7,81.72,7.31,2018-08-05
"24",2018-08-05 14:30:00,"CARI",484.51,21.6,51.72,81.29,8.65,2018-08-05
"25",2018-08-05 14:45:00,"CARI",511.15,21.6,50.77,80.89,8.53,2018-08-05
"26",2018-08-05 15:00:00,"CARI",490.09,21.6,53.11,80.45,7.85,2018-08-05
"27",2018-08-05 15:15:00,"CARI",514.95,21.6,53.61,80,7.27,2018-08-05
"28",2018-08-05 15:30:00,"CARI",525.21,21.5,40.06,80,6.32,2018-08-05
"29",2018-08-05 15:45:00,"CARI",509.51,21.4,28.42,79.57,6.15,2018-08-05
"30",2018-08-05 16:00:00,"CARI",532.29,21.4,27.91,79.02,6.1,2018-08-05
"31",2018-08-05 16:15:00,"CARI",537.69,21.2,29.36,78.67,6.5,2018-08-05
"32",2018-08-05 16:30:00,"CARI",518.49,21.1,24.59,77.73,6.73,2018-08-05
"33",2018-08-05 16:45:00,"CARI",562.79,21.1,44.43,77.51,6.51,2018-08-05
"34",2018-08-05 17:00:00,"CARI",505.86,21,14.34,77.11,6.3,2018-08-05
"35",2018-08-05 17:15:00,"CARI",566.29,20.9,33.79,76.8,7.28,2018-08-05
"36",2018-08-05 17:30:00,"CARI",532.57,20.9,28.28,76.57,7.22,2018-08-05
"37",2018-08-05 17:45:00,"CARI",554.18,20.9,31.64,76.08,6.43,2018-08-05
"38",2018-08-05 18:00:00,"CARI",555.19,20.7,14.96,75.43,6.12,2018-08-05
"39",2018-08-05 18:15:00,"CARI",583.3,20.6,69.38,75.1,7.25,2018-08-05
"40",2018-08-05 18:30:00,"CARI",585.17,20.5,71.01,74.88,8.15,2018-08-05
"41",2018-08-05 18:45:00,"CARI",563.6,20.3,72.07,74.45,7.41,2018-08-05
"42",2018-08-05 19:00:00,"CARI",623.49,20.3,73.43,74.21,7.57,2018-08-05
"43",2018-08-05 19:15:00,"CARI",632.22,20.2,74.66,73.91,7.1,2018-08-05
"44",2018-08-05 19:30:00,"CARI",605.97,20.1,75.82,73.89,8.05,2018-08-05
"45",2018-08-05 19:45:00,"CARI",648.74,20.1,77.03,73.39,7.65,2018-08-05
"46",2018-08-05 20:00:00,"CARI",613.43,20,78.37,72.78,7.43,2018-08-05
"47",2018-08-05 20:15:00,"CARI",618.41,20,79.63,73.03,7.69,2018-08-05
"48",2018-08-05 20:30:00,"CARI",634.01,20,80.57,73.5,8.32,2018-08-05
"49",2018-08-05 20:45:00,"CARI",630.74,19.9,81.36,73.17,7.77,2018-08-05
"50",2018-08-05 21:00:00,"CARI",614.34,19.9,41.01,72.69,9.43,2018-08-05
