"","Site","DateTime","Discharge","NO3","fDOM","SpCond","Turb","day"
"1","CARI",2018-08-04 12:45:00,277.956,23.2,30.6966666666667,89.2993333333333,-3.51566666666667,2018-08-04
"2","CARI",2018-08-04 13:00:00,278.066666666667,23.1,30.904,89.2443333333333,-3.30733333333333,2018-08-04
"3","CARI",2018-08-04 13:15:00,281.054666666667,23,30.3786666666667,89.5223333333333,-2.31533333333333,2018-08-04
"4","CARI",2018-08-04 13:30:00,286.578666666667,23,30.7493333333333,89.5906666666667,-3.082,2018-08-04
"5","CARI",2018-08-04 13:45:00,300.312,23,30.874,88.7756666666667,-3.021,2018-08-04
"6","CARI",2018-08-04 14:00:00,296.409333333333,22.7,31.246,88.599,-2.77866666666667,2018-08-04
"7","CARI",2018-08-04 14:15:00,298.496,22.7,31.5333333333333,89.0633333333333,-2.60566666666667,2018-08-04
"8","CARI",2018-08-04 14:30:00,309.09,22.6,31.9773333333333,89.262,-2.54866666666667,2018-08-04
"9","CARI",2018-08-04 14:45:00,306.813333333333,22.7,32.552,89.238,-2.62466666666667,2018-08-04
"10","CARI",2018-08-04 15:00:00,315.708,22.7,32.846,89.0496666666667,-2.74533333333333,2018-08-04
"11","CARI",2018-08-04 15:15:00,321.786666666667,22.6,33.184,88.9583333333333,-2.67333333333333,2018-08-04
"12","CARI",2018-08-04 15:30:00,324.169333333333,22.6,33.302,88.8486666666667,-2.42766666666667,2018-08-04
"13","CARI",2018-08-04 15:45:00,326.219333333333,22.5,33.28,88.5283333333333,-2.13433333333333,2018-08-04
"14","CARI",2018-08-04 16:00:00,329.302666666667,22.5,33.44,88.1866666666667,-1.92433333333333,2018-08-04
"15","CARI",2018-08-04 16:15:00,342.966,22.3,33.5286666666667,88.085,-1.756,2018-08-04
"16","CARI",2018-08-04 16:30:00,350.435333333333,22.4,33.618,88.0823333333333,-1.68366666666667,2018-08-04
"17","CARI",2018-08-04 16:45:00,353.242,22.4,34.0406666666667,87.9656666666667,-1.64066666666667,2018-08-04
"18","CARI",2018-08-04 17:00:00,354.654666666667,22.4,34.3733333333333,87.7,23.605,2018-08-04
"19","CARI",2018-08-04 17:15:00,359.018666666667,22.4,NA,87.4576666666667,36.1906666666667,2018-08-04
"20","CARI",2018-08-04 17:30:00,352.733333333333,22.4,NA,87.262,16.6636666666667,2018-08-04
"21","CARI",2018-08-04 17:45:00,360.82,22.3,NA,87.0043333333333,250.024666666667,2018-08-04
"22","CARI",2018-08-04 18:00:00,361.064666666667,22.4,NA,86.6243333333333,-0.114333333333333,2018-08-04
"23","CARI",2018-08-04 18:15:00,363.918666666667,22.4,NA,86.3093333333333,0.117,2018-08-04
"24","CARI",2018-08-04 18:30:00,371.284,22.3,NA,86.055,0.0533333333333333,2018-08-04
"25","CARI",2018-08-04 18:45:00,370.638666666667,22.2,NA,85.9276666666667,-0.446666666666667,2018-08-04
"26","CARI",2018-08-04 19:00:00,367.740666666667,22.1,NA,85.8376666666667,-1.14333333333333,2018-08-04
"27","CARI",2018-08-04 19:15:00,365.964,22.1,NA,85.707,-0.847,2018-08-04
"28","CARI",2018-08-04 19:30:00,361.162666666667,22,NA,85.5523333333333,-0.528333333333333,2018-08-04
"29","CARI",2018-08-04 19:45:00,366.425333333333,22,NA,85.3953333333333,-1.09066666666667,2018-08-04
"30","CARI",2018-08-04 20:00:00,351.32,21.9,NA,85.2273333333333,-0.88,2018-08-04
"31","CARI",2018-08-04 20:15:00,365.158666666667,21.8,NA,85.065,-0.698,2018-08-04
"32","CARI",2018-08-04 20:30:00,360.530666666667,21.7,NA,84.94,-0.880666666666667,2018-08-04
"33","CARI",2018-08-04 20:45:00,368.544,21.5,NA,84.8566666666667,-1.04633333333333,2018-08-04
"34","CARI",2018-08-04 21:00:00,361.080666666667,21.4,NA,84.7573333333333,-0.943333333333333,2018-08-04
"35","CARI",2018-08-04 21:15:00,360.485333333333,21.4,NA,84.6803333333333,-0.968666666666667,2018-08-04
"36","CARI",2018-08-04 21:30:00,367.649333333333,21.3,NA,84.607,-0.913333333333333,2018-08-04
"37","CARI",2018-08-04 21:45:00,352.445333333333,21.2,NA,84.5603333333333,-0.840666666666667,2018-08-04
