"","Site","DateTime","Discharge","NO3","fDOM","SpCond","Turb","day"
"4259","CARI",2018-07-01 14:45:00,653.832,NA,NA,45.555,1.87033333333333,2018-07-01
"4260","CARI",2018-07-01 15:00:00,642.768,NA,NA,45.5656666666667,1.95733333333333,2018-07-01
"4261","CARI",2018-07-01 15:15:00,656.628,NA,NA,45.5063333333333,2.14033333333333,2018-07-01
"4262","CARI",2018-07-01 15:30:00,654.15,NA,NA,45.4233333333333,2.414,2018-07-01
"4263","CARI",2018-07-01 15:45:00,648.976666666667,NA,NA,45.3976666666667,2.31766666666667,2018-07-01
"4264","CARI",2018-07-01 16:00:00,660.084666666667,NA,NA,45.27,4.32366666666667,2018-07-01
"4265","CARI",2018-07-01 16:15:00,672.946666666667,NA,NA,44.931,9.75666666666667,2018-07-01
"4266","CARI",2018-07-01 16:30:00,680.041333333333,NA,NA,45.0133333333333,11.202,2018-07-01
"4267","CARI",2018-07-01 16:45:00,672.190666666667,NA,NA,45.2233333333333,8.49633333333333,2018-07-01
"4268","CARI",2018-07-01 17:00:00,675.336666666667,NA,NA,45.2303333333333,6.819,2018-07-01
"4269","CARI",2018-07-01 17:15:00,692.763333333333,NA,NA,45.1806666666667,6.04066666666667,2018-07-01
"4270","CARI",2018-07-01 17:30:00,705.35,NA,NA,45.0943333333333,5.44933333333333,2018-07-01
"4271","CARI",2018-07-01 17:45:00,721.852666666667,NA,NA,44.7376666666667,5.49233333333333,2018-07-01
"4272","CARI",2018-07-01 18:00:00,718.37,NA,NA,44.4966666666667,5.95666666666667,2018-07-01
"4273","CARI",2018-07-01 18:15:00,707.012,NA,NA,44.0916666666667,8.40933333333333,2018-07-01
"4274","CARI",2018-07-01 18:30:00,746.964666666667,NA,NA,44.083,7.469,2018-07-01
"4275","CARI",2018-07-01 18:45:00,721.142666666667,NA,NA,43.9646666666667,7.30266666666667,2018-07-01
"4276","CARI",2018-07-01 19:00:00,740.404666666667,NA,NA,43.7593333333333,7.734,2018-07-01
"4277","CARI",2018-07-01 19:15:00,746.532,NA,NA,43.6866666666667,7.84433333333333,2018-07-01
"4278","CARI",2018-07-01 19:30:00,759.317333333333,NA,NA,43.53,8.08133333333333,2018-07-01
"4279","CARI",2018-07-01 19:45:00,762.092666666667,NA,NA,43.435,8.34933333333333,2018-07-01
"4280","CARI",2018-07-01 20:00:00,755.322,NA,NA,43.3293333333333,8.36966666666667,2018-07-01
"4281","CARI",2018-07-01 20:15:00,773.92,NA,NA,43.196,8.73233333333333,2018-07-01
"4282","CARI",2018-07-01 20:30:00,769.850666666667,NA,NA,43.071,9.44066666666667,2018-07-01
"4283","CARI",2018-07-01 20:45:00,766.923333333333,NA,NA,37.804,9.02733333333333,2018-07-01
"4284","CARI",2018-07-01 21:00:00,789.224,NA,NA,41.8706666666667,9.089,2018-07-01
"4285","CARI",2018-07-01 21:15:00,787.404,NA,NA,43.1496666666667,8.564,2018-07-01
"4286","CARI",2018-07-01 21:30:00,796.337333333333,NA,NA,43.233,7.701,2018-07-01
"4287","CARI",2018-07-01 21:45:00,792.002,NA,NA,43.145,7.85733333333333,2018-07-01
"4288","CARI",2018-07-01 22:00:00,765.916,NA,NA,43.109,8.07766666666667,2018-07-01
"4289","CARI",2018-07-01 22:15:00,775.183333333333,NA,NA,43.0616666666667,8.31733333333333,2018-07-01
"4290","CARI",2018-07-01 22:30:00,779.606,NA,NA,42.956,8.10633333333333,2018-07-01
"4291","CARI",2018-07-01 22:45:00,791.850666666667,NA,NA,42.8823333333333,7.57866666666667,2018-07-01
"4292","CARI",2018-07-01 23:00:00,790.228666666667,NA,NA,42.796,7.40733333333333,2018-07-01
"4293","CARI",2018-07-01 23:15:00,786.006666666667,NA,NA,42.699,7.26,2018-07-01
"4294","CARI",2018-07-01 23:30:00,799.990666666667,NA,NA,42.6246666666667,7.42466666666667,2018-07-01
"4295","CARI",2018-07-01 23:45:00,789.985333333333,NA,NA,42.5766666666667,6.97066666666667,2018-07-01
"4296","CARI",2018-07-02 00:00:00,783.435333333333,NA,NA,42.536,6.72533333333333,2018-07-02
"4297","CARI",2018-07-02 00:15:00,778.948666666667,NA,NA,42.465,6.56933333333333,2018-07-02
"4298","CARI",2018-07-02 00:30:00,791.065333333333,NA,NA,42.4286666666667,6.18466666666667,2018-07-02
"4299","CARI",2018-07-02 00:45:00,775.622666666667,NA,NA,42.3903333333333,5.925,2018-07-02
"4300","CARI",2018-07-02 01:00:00,805.458666666667,NA,NA,42.3893333333333,5.922,2018-07-02
"4301","CARI",2018-07-02 01:15:00,754.149333333333,NA,NA,42.3773333333333,5.63833333333333,2018-07-02
"4302","CARI",2018-07-02 01:30:00,759.561333333333,NA,NA,42.3403333333333,5.512,2018-07-02
"4303","CARI",2018-07-02 01:45:00,760.089333333333,NA,NA,42.3253333333333,5.32733333333333,2018-07-02
"4304","CARI",2018-07-02 02:00:00,781.448,NA,NA,42.286,5.263,2018-07-02
"4305","CARI",2018-07-02 02:15:00,782.602,NA,NA,42.2463333333333,4.92,2018-07-02
"4306","CARI",2018-07-02 02:30:00,755.668,NA,NA,42.21,5.45133333333333,2018-07-02
"4307","CARI",2018-07-02 02:45:00,781.672666666667,NA,NA,42.1503333333333,5.711,2018-07-02
"4308","CARI",2018-07-02 03:00:00,760.421333333333,NA,NA,42.148,6.55333333333333,2018-07-02
"4309","CARI",2018-07-02 03:15:00,752.247333333333,NA,NA,42.1273333333333,6.66033333333333,2018-07-02
