"","Site","DateTime","Discharge","NO3","fDOM","SpCond","Turb","day"
"8709","CARI",2018-08-30 10:15:00,554.319333333333,28.5,83.3793333333333,71.712,NA,2018-08-30
"8710","CARI",2018-08-30 10:30:00,544.472,28.4,83.456,71.71,NA,2018-08-30
"8711","CARI",2018-08-30 10:45:00,560.836,28.4,83.356,71.691,NA,2018-08-30
"8712","CARI",2018-08-30 11:00:00,558.387777777778,28.4,83.8711111111111,71.755,NA,2018-08-30
"8713","CARI",2018-08-30 13:45:00,592.158181818182,NA,61.7527272727273,69.68,-4.02545454545455,2018-08-30
"8714","CARI",2018-08-30 14:00:00,601.368,27.3,73.4726666666667,69.2455172413793,-2.267,2018-08-30
"8715","CARI",2018-08-30 14:15:00,612.936,27.3,78.2853333333333,68.9976666666667,-2.138,2018-08-30
"8716","CARI",2018-08-30 14:30:00,621.381333333333,27.1,78.9126666666667,68.767,-1.70566666666667,2018-08-30
"8717","CARI",2018-08-30 14:45:00,632.120666666667,27,79.0253333333333,68.495,-1.439,2018-08-30
"8718","CARI",2018-08-30 15:00:00,661.536666666667,26.8,80.7653333333333,68.2203333333333,-0.972333333333333,2018-08-30
"8719","CARI",2018-08-30 15:15:00,672.320666666667,26.7,81.6533333333333,67.921,-0.582666666666667,2018-08-30
"8720","CARI",2018-08-30 15:30:00,670.250666666667,26.6,82.7966666666667,67.568,-0.540666666666667,2018-08-30
"8721","CARI",2018-08-30 15:45:00,695.446666666667,26.4,84.054,67.1756666666667,-0.327666666666667,2018-08-30
"8722","CARI",2018-08-30 16:00:00,709.050666666667,26.2,85.3913333333333,66.7486666666667,0.203333333333333,2018-08-30
"8723","CARI",2018-08-30 16:15:00,717.307333333333,26.1,87.1833333333333,66.2656666666667,0.58,2018-08-30
"8724","CARI",2018-08-30 16:30:00,730.004,25.9,89.3066666666667,65.7323333333333,1.21433333333333,2018-08-30
"8725","CARI",2018-08-30 16:45:00,753.242,25.7,91.3213333333333,65.154,75.449,2018-08-30
"8726","CARI",2018-08-30 17:00:00,766.307333333333,25.6,93.014,64.5476666666667,232.021,2018-08-30
"8727","CARI",2018-08-30 17:15:00,790.808,25.4,95.454,63.9336666666667,3.21933333333333,2018-08-30
"8728","CARI",2018-08-30 17:30:00,793.312,25.3,97.7886666666667,63.3913333333333,5.252,2018-08-30
"8729","CARI",2018-08-30 17:45:00,805.962666666667,25.1,100.232666666667,62.7663333333333,4.47866666666667,2018-08-30
"8730","CARI",2018-08-30 18:00:00,815.023333333333,24.9,102.171333333333,62.1096666666667,5.19833333333333,2018-08-30
"8731","CARI",2018-08-30 18:15:00,837.986666666667,24.8,104.677333333333,61.4423333333333,43.16,2018-08-30
"8732","CARI",2018-08-30 18:30:00,857.796,24.6,106.881333333333,60.862,4.384,2018-08-30
"8733","CARI",2018-08-30 18:45:00,885.787333333333,24.5,108.890666666667,60.3556666666667,4.84133333333333,2018-08-30
"8734","CARI",2018-08-30 19:00:00,880.450666666667,24.3,110.756666666667,59.8596666666667,7.23233333333333,2018-08-30
"8735","CARI",2018-08-30 19:15:00,910.340666666667,24.2,112.874666666667,59.2506666666667,6.41433333333333,2018-08-30
"8736","CARI",2018-08-30 19:30:00,922.81,24.2,114.651333333333,58.7,5.95433333333333,2018-08-30
"8737","CARI",2018-08-30 19:45:00,950.256666666667,24,115.988666666667,58.1303333333333,8.08233333333333,2018-08-30
"8738","CARI",2018-08-30 20:00:00,949.814,23.9,118.82,57.5636666666667,20.587,2018-08-30
"8739","CARI",2018-08-30 20:15:00,955.638666666667,23.9,120.512,56.971,6.98666666666667,2018-08-30
"8740","CARI",2018-08-30 20:30:00,994.799333333333,23.8,122.011333333333,56.425,7.60066666666667,2018-08-30
"8741","CARI",2018-08-30 20:45:00,980.9,23.7,123.6,55.9036666666667,7.23833333333333,2018-08-30
"8742","CARI",2018-08-30 21:00:00,989.108,23.8,125.23,55.4033333333333,12.5276666666667,2018-08-30
"8743","CARI",2018-08-30 21:15:00,1004.196,23.9,126.431333333333,54.9376666666667,7.77733333333333,2018-08-30
"8744","CARI",2018-08-30 21:30:00,1020.30333333333,23.7,127.548666666667,54.4616666666667,7.87666666666667,2018-08-30
"8745","CARI",2018-08-30 21:45:00,1042.91733333333,23.8,128.547333333333,54.1756666666667,7.78533333333333,2018-08-30
"8746","CARI",2018-08-30 22:00:00,1046.11133333333,23.9,129.558666666667,52.2696666666667,7.959,2018-08-30
"8747","CARI",2018-08-30 22:15:00,1053.006,24,130.561333333333,51.8843333333333,7.90966666666667,2018-08-30
"8748","CARI",2018-08-30 22:30:00,1088.15666666667,24,131.648666666667,53.0096666666667,7.79066666666667,2018-08-30
"8749","CARI",2018-08-30 22:45:00,1092.13466666667,24,132.628,52.832,8.78066666666667,2018-08-30
"8750","CARI",2018-08-30 23:00:00,1094.52,24.1,133.270666666667,52.499,98.6303333333333,2018-08-30
"8751","CARI",2018-08-30 23:15:00,1113.25733333333,24.2,134.110666666667,52.2756666666667,248.984666666667,2018-08-30
"8752","CARI",2018-08-30 23:30:00,1077.63666666667,24.3,134.761333333333,51.5236666666667,118.937333333333,2018-08-30
"8753","CARI",2018-08-30 23:45:00,1089.73266666667,24.5,135.502666666667,51.5636666666667,51.5013333333333,2018-08-30
"8754","CARI",2018-08-31 00:00:00,1083.572,24.5,135.759333333333,51.3533333333333,66.1283333333333,2018-08-31
"8755","CARI",2018-08-31 00:15:00,1070.99066666667,24.6,135.896,51.505,6.41233333333333,2018-08-31
"8756","CARI",2018-08-31 00:30:00,1098.08466666667,24.7,136.351333333333,51.509,14.2343333333333,2018-08-31
"8757","CARI",2018-08-31 00:45:00,1091.29866666667,24.8,136.532666666667,51.4186666666667,9.233,2018-08-31
"8758","CARI",2018-08-31 01:00:00,1071.19133333333,24.8,136.929333333333,51.372,5.785,2018-08-31
"8759","CARI",2018-08-31 01:15:00,1090.46,24.9,137.15,50.9824137931034,68.716,2018-08-31
"8760","CARI",2018-08-31 01:30:00,1090.47933333333,24.9,137.218,51.2506666666667,17.3883333333333,2018-08-31
"8761","CARI",2018-08-31 01:45:00,1087.91866666667,25,137.192,51.267,6.237,2018-08-31
"8762","CARI",2018-08-31 02:00:00,1073.17266666667,25.1,137.206,51.264,4.55933333333333,2018-08-31
"8763","CARI",2018-08-31 02:15:00,1070.638,25,137.298666666667,51.3093333333333,4.34266666666667,2018-08-31
"8764","CARI",2018-08-31 02:30:00,1056.16466666667,25.1,137.063333333333,51.382,4.33366666666667,2018-08-31
"8765","CARI",2018-08-31 02:45:00,1079.48466666667,25.1,137.068,51.312,3.73166666666667,2018-08-31
"8766","CARI",2018-08-31 03:00:00,1044.622,25.3,136.798666666667,51.163,3.62633333333333,2018-08-31
"8767","CARI",2018-08-31 03:15:00,1054.98533333333,25.3,136.897333333333,51.1356666666667,3.30166666666667,2018-08-31
"8768","CARI",2018-08-31 03:30:00,1034.87333333333,25.4,137.128666666667,51.0653333333333,3.03466666666667,2018-08-31
"8769","CARI",2018-08-31 03:45:00,1040.96066666667,25.4,137.030666666667,51.379,2.85166666666667,2018-08-31
"8770","CARI",2018-08-31 04:00:00,1041.10866666667,25.3,136.896,51.209,2.64166666666667,2018-08-31
"8771","CARI",2018-08-31 04:15:00,1018.124,25.4,136.627333333333,51.237,2.77566666666667,2018-08-31
"8772","CARI",2018-08-31 04:30:00,1013.53866666667,25.4,136.406666666667,51.359,2.59366666666667,2018-08-31
"8773","CARI",2018-08-31 04:45:00,980.451333333333,25.5,136.324,51.451,1.98333333333333,2018-08-31
"8774","CARI",2018-08-31 05:00:00,999.714666666667,25.5,136.182666666667,51.3253333333333,1.82133333333333,2018-08-31
"8775","CARI",2018-08-31 05:15:00,998.168,25.5,136.046666666667,50.7836666666667,1.81833333333333,2018-08-31
"8776","CARI",2018-08-31 05:30:00,1003.55533333333,25.4,135.768,49.6263333333333,1.68433333333333,2018-08-31
"8777","CARI",2018-08-31 05:45:00,984.482666666667,25.7,135.524666666667,47.5436666666667,1.48266666666667,2018-08-31
"8778","CARI",2018-08-31 06:00:00,982.000666666667,25.7,135.228,50.6716666666667,1.28466666666667,2018-08-31
"8779","CARI",2018-08-31 06:15:00,1007.71,25.7,134.936,48.92,1.35033333333333,2018-08-31
"8780","CARI",2018-08-31 06:30:00,964.402,25.7,134.580666666667,52.0553333333333,1.28066666666667,2018-08-31
"8781","CARI",2018-08-31 06:45:00,967.374,25.8,134.147333333333,52.114,1.135,2018-08-31
"8782","CARI",2018-08-31 07:00:00,968.030666666667,25.6,133.918,52.2496666666667,1.29566666666667,2018-08-31
"8783","CARI",2018-08-31 07:15:00,976.260666666667,25.8,133.944666666667,52.3883333333333,1.02866666666667,2018-08-31
"8784","CARI",2018-08-31 07:30:00,943.035333333333,25.9,133.784666666667,52.432,0.794666666666667,2018-08-31
"8785","CARI",2018-08-31 07:45:00,944.890666666667,25.9,133.826,52.5216666666667,0.719666666666667,2018-08-31
"8786","CARI",2018-08-31 08:00:00,945.004,25.9,133.813333333333,52.6303333333333,0.662666666666667,2018-08-31
"8787","CARI",2018-08-31 08:15:00,943.045333333333,26,133.820666666667,52.7076666666667,0.53,2018-08-31
"8788","CARI",2018-08-31 08:30:00,941.102,25.9,133.754,52.8023333333333,0.420333333333333,2018-08-31
"8789","CARI",2018-08-31 08:45:00,949.452,25.9,133.874,52.9356666666667,0.349,2018-08-31
"8790","CARI",2018-08-31 09:00:00,936.918666666667,26,133.795333333333,52.963,0.238333333333333,2018-08-31
"8791","CARI",2018-08-31 09:15:00,937.282,26,133.553333333333,53.009,0.185666666666667,2018-08-31
"8792","CARI",2018-08-31 09:30:00,930.940666666667,26,133.623333333333,53.0676666666667,0.16,2018-08-31
"8793","CARI",2018-08-31 09:45:00,912.952,26.1,133.549333333333,53.1673333333333,0.092,2018-08-31
"8794","CARI",2018-08-31 10:00:00,910.928,26,133.344,53.223,0.0416666666666667,2018-08-31
"8795","CARI",2018-08-31 10:15:00,894.773333333333,26,133.080666666667,53.2813333333333,-0.00899999999999997,2018-08-31
"8796","CARI",2018-08-31 10:30:00,909.142,26,132.756,53.3333333333333,0.00566666666666666,2018-08-31
"8797","CARI",2018-08-31 10:45:00,897.208666666667,26,132.371333333333,53.365,-0.00533333333333337,2018-08-31
"8798","CARI",2018-08-31 11:00:00,904.617333333333,26.2,132.162,53.4386666666667,-0.056,2018-08-31
"8799","CARI",2018-08-31 11:15:00,892.141333333333,26.1,131.944666666667,53.5073333333333,-0.0466666666666667,2018-08-31
"8800","CARI",2018-08-31 11:30:00,869.436666666667,26,131.634666666667,53.5533333333333,0.718,2018-08-31
"8801","CARI",2018-08-31 11:45:00,907.237333333333,26.1,131.28,53.653,45.7213333333333,2018-08-31
"8802","CARI",2018-08-31 12:00:00,878.868666666667,26,130.9,53.739,-0.204666666666667,2018-08-31
"8803","CARI",2018-08-31 12:15:00,874.402,26.1,130.587333333333,53.7826666666667,NA,2018-08-31
"8804","CARI",2018-08-31 12:30:00,884.122,26,130.220666666667,53.8133333333333,NA,2018-08-31
"8805","CARI",2018-08-31 12:45:00,868.222666666667,26,129.882,53.839,-0.382,2018-08-31
