"","Site","DateTime","Discharge","NO3","fDOM","SpCond","Turb","day"
"7953","CARI",2018-08-22 21:00:00,461.006,26.7,NA,73.1186666666667,NA,2018-08-22
"7954","CARI",2018-08-22 21:15:00,456.602666666667,26.6,NA,73.1073333333333,NA,2018-08-22
"7955","CARI",2018-08-22 21:30:00,461.466666666667,26.6,NA,73.066,NA,2018-08-22
"7956","CARI",2018-08-22 21:45:00,466.209333333333,26.6,NA,73.0493333333333,NA,2018-08-22
"7957","CARI",2018-08-22 22:00:00,464.796,26.6,NA,73.024,NA,2018-08-22
"7958","CARI",2018-08-22 22:15:00,460.851333333333,26.6,NA,73.0013333333333,NA,2018-08-22
"7959","CARI",2018-08-22 22:30:00,459.317333333333,26.6,NA,72.9766666666667,NA,2018-08-22
"7960","CARI",2018-08-22 22:45:00,454.168,26.5,NA,72.9653333333333,NA,2018-08-22
"7961","CARI",2018-08-22 23:00:00,454.601333333333,26.5,NA,72.9326666666667,NA,2018-08-22
"7962","CARI",2018-08-22 23:15:00,458.191333333333,26.5,NA,72.906,NA,2018-08-22
"7963","CARI",2018-08-22 23:30:00,459.968,26.4,NA,72.8986666666667,NA,2018-08-22
"7964","CARI",2018-08-22 23:45:00,451.025333333333,26.5,68.044,72.8933333333333,NA,2018-08-22
"7965","CARI",2018-08-23 00:00:00,454.868,26.4,67.824,72.8896666666667,NA,2018-08-23
"7966","CARI",2018-08-23 00:15:00,455.228666666667,26.4,67.9,72.8606666666667,NA,2018-08-23
"7967","CARI",2018-08-23 00:30:00,456.437333333333,26.3,67.792,72.8453333333333,NA,2018-08-23
"7968","CARI",2018-08-23 00:45:00,456.664666666667,26.4,67.7053333333333,72.8553333333333,NA,2018-08-23
"7969","CARI",2018-08-23 01:00:00,451.41,26.4,67.8773333333333,72.876,NA,2018-08-23
"7970","CARI",2018-08-23 01:15:00,448.182,26.3,67.6606666666667,72.8813333333333,NA,2018-08-23
"7971","CARI",2018-08-23 01:30:00,455.086666666667,26.3,67.8946666666667,72.846,NA,2018-08-23
"7972","CARI",2018-08-23 01:45:00,452.217333333333,26.3,67.8913333333333,72.8586666666667,NA,2018-08-23
"7973","CARI",2018-08-23 02:00:00,445.647333333333,26.3,68.178,72.8656666666667,NA,2018-08-23
"7974","CARI",2018-08-23 02:15:00,454.325333333333,26.3,68.038,72.8826666666667,NA,2018-08-23
"7975","CARI",2018-08-23 02:30:00,453.716666666667,26.3,68.2273333333333,72.8686666666667,NA,2018-08-23
"7976","CARI",2018-08-23 02:45:00,453.224666666667,26.3,68.2993333333333,72.9153333333333,NA,2018-08-23
"7977","CARI",2018-08-23 03:00:00,456.742666666667,26.3,68.424,72.943,NA,2018-08-23
"7978","CARI",2018-08-23 03:15:00,448.209333333333,26.3,68.578,72.9596666666667,NA,2018-08-23
"7979","CARI",2018-08-23 03:30:00,451.291333333333,26.3,68.5306666666667,72.9803333333333,NA,2018-08-23
"7980","CARI",2018-08-23 03:45:00,448.628,26.3,68.512,72.956,NA,2018-08-23
"7981","CARI",2018-08-23 04:00:00,449.242,26.3,68.6193333333333,72.9503333333333,NA,2018-08-23
"7982","CARI",2018-08-23 04:15:00,447.942666666667,26.3,68.7306666666667,73.0266666666667,NA,2018-08-23
"7983","CARI",2018-08-23 04:30:00,453.151333333333,26.3,68.68,73.066,NA,2018-08-23
"7984","CARI",2018-08-23 04:45:00,447.075333333333,26.3,69.0066666666667,73.1133333333333,NA,2018-08-23
"7985","CARI",2018-08-23 05:00:00,449.156666666667,26.4,69.1526666666667,73.18,NA,2018-08-23
"7986","CARI",2018-08-23 05:15:00,445.864,26.3,69.1673333333333,73.265,NA,2018-08-23
"7987","CARI",2018-08-23 05:30:00,451.32,26.4,69.0633333333333,73.3143333333333,NA,2018-08-23
"7988","CARI",2018-08-23 05:45:00,443.446,26.5,68.924,73.3526666666667,NA,2018-08-23
"7989","CARI",2018-08-23 06:00:00,443.689333333333,26.5,69.038,73.4216666666667,NA,2018-08-23
"7990","CARI",2018-08-23 06:15:00,445.520666666667,26.6,69.1433333333333,73.5103333333333,NA,2018-08-23
"7991","CARI",2018-08-23 06:30:00,446.474,26.6,69.1486666666667,73.588,NA,2018-08-23
"7992","CARI",2018-08-23 06:45:00,442.783333333333,26.6,69.3066666666667,73.6406666666667,NA,2018-08-23
