"","Site","DateTime","Discharge","NO3","fDOM","SpCond","Turb","day"
"8334","CARI",2018-08-26 12:15:00,494.198,27.4,77.2066666666667,72.1816666666667,NA,2018-08-26
"8335","CARI",2018-08-26 12:30:00,497.976666666667,27.4,77.0233333333333,72.163,NA,2018-08-26
"8336","CARI",2018-08-26 12:45:00,495.748,27.3,76.836,72.1016666666667,NA,2018-08-26
"8337","CARI",2018-08-26 13:00:00,490.864666666667,27.4,76.992,72.0706666666667,NA,2018-08-26
"8338","CARI",2018-08-26 13:15:00,494.31,27.3,76.956,72.1026666666667,NA,2018-08-26
"8339","CARI",2018-08-26 13:30:00,494.335333333333,27.3,76.9906666666667,72.1173333333333,NA,2018-08-26
"8340","CARI",2018-08-26 13:45:00,499.384666666667,27.2,77.144,72.1083333333333,NA,2018-08-26
"8341","CARI",2018-08-26 14:00:00,498.483333333333,27.2,77.0166666666667,72.1223333333333,NA,2018-08-26
"8342","CARI",2018-08-26 14:15:00,500.766666666667,27.2,76.9766666666667,72.1336666666667,NA,2018-08-26
"8343","CARI",2018-08-26 14:30:00,500.697333333333,27.3,76.9253333333333,72.1376666666667,NA,2018-08-26
"8344","CARI",2018-08-26 14:45:00,500.585333333333,27.2,76.7886666666667,72.144,NA,2018-08-26
"8345","CARI",2018-08-26 15:00:00,493.330666666667,27.2,76.608,72.14,NA,2018-08-26
"8346","CARI",2018-08-26 15:15:00,500.590666666667,27.1,76.5813333333333,72.1513333333333,NA,2018-08-26
"8347","CARI",2018-08-26 15:30:00,495.844666666667,27.2,76.9346666666667,72.1756666666667,NA,2018-08-26
"8348","CARI",2018-08-26 15:45:00,495.996,27.1,76.702,72.186,NA,2018-08-26
"8349","CARI",2018-08-26 16:00:00,495.909333333333,27.1,76.65,72.172,NA,2018-08-26
"8350","CARI",2018-08-26 16:15:00,501.012,27.1,76.5733333333333,72.1586666666667,NA,2018-08-26
"8351","CARI",2018-08-26 16:30:00,503.248,27.1,74.9106666666667,72.1616666666667,NA,2018-08-26
"8352","CARI",2018-08-26 16:45:00,500.538666666667,27.1,74.0833333333333,72.171,NA,2018-08-26
"8353","CARI",2018-08-26 17:00:00,498.448,27.1,75.7553333333333,72.187,NA,2018-08-26
"8354","CARI",2018-08-26 17:15:00,496.498666666667,27.1,75.98,72.2133333333333,NA,2018-08-26
"8355","CARI",2018-08-26 17:30:00,502.444666666667,27.1,76.032,72.2713333333333,NA,2018-08-26
"8356","CARI",2018-08-26 17:45:00,502.47,27.2,76.5446666666667,72.3673333333333,NA,2018-08-26
"8357","CARI",2018-08-26 18:00:00,506.988666666667,27.1,76.1446666666667,72.4023333333333,NA,2018-08-26
"8358","CARI",2018-08-26 18:15:00,511.325333333333,27.1,76.1526666666667,72.433,NA,2018-08-26
"8359","CARI",2018-08-26 18:30:00,505.316,27.2,75.9173333333333,72.4703333333333,NA,2018-08-26
"8360","CARI",2018-08-26 18:45:00,506.874666666667,27.1,76.176,72.515,NA,2018-08-26
"8361","CARI",2018-08-26 19:00:00,505.976,27.1,76.3553333333333,72.544,NA,2018-08-26
"8362","CARI",2018-08-26 19:15:00,505.906,27.1,76.3786666666667,72.5713333333333,NA,2018-08-26
"8363","CARI",2018-08-26 19:30:00,508.042666666667,27.2,72.2646666666667,72.6023333333333,NA,2018-08-26
"8364","CARI",2018-08-26 19:45:00,518.054666666667,27.1,77.006,72.625,NA,2018-08-26
"8365","CARI",2018-08-26 20:00:00,507.806,27.1,76.592,72.6366666666667,NA,2018-08-26
"8366","CARI",2018-08-26 20:15:00,509.954666666667,27.1,76.4606666666667,72.683,NA,2018-08-26
"8367","CARI",2018-08-26 20:30:00,518.182666666667,27.2,76.9113333333333,72.7156666666667,NA,2018-08-26
"8368","CARI",2018-08-26 20:45:00,510.438,27.2,76.7806666666667,72.7423333333333,NA,2018-08-26
"8369","CARI",2018-08-26 21:00:00,518.974,27.1,75.9646666666667,72.7623333333333,NA,2018-08-26
"8370","CARI",2018-08-26 21:15:00,524.011333333333,27.2,76.202,72.7886666666667,NA,2018-08-26
"8371","CARI",2018-08-26 21:30:00,517.164666666667,27.2,77.228,72.7973333333333,NA,2018-08-26
"8372","CARI",2018-08-26 21:45:00,523.619333333333,27.2,77.2073333333333,72.8246666666667,NA,2018-08-26
"8373","CARI",2018-08-26 22:00:00,517.196666666667,27.2,76.9333333333333,72.859,NA,2018-08-26
"8374","CARI",2018-08-26 22:15:00,523.512666666667,27.3,77.4226666666667,72.897,NA,2018-08-26
"8375","CARI",2018-08-26 22:30:00,520.556,27.3,77.2833333333333,72.9386666666667,NA,2018-08-26
"8376","CARI",2018-08-26 22:45:00,521.624666666667,27.3,77.3393333333333,72.9716666666667,NA,2018-08-26
"8377","CARI",2018-08-26 23:00:00,526.462,27.4,77.4446666666667,72.9823333333333,NA,2018-08-26
"8378","CARI",2018-08-26 23:15:00,527.028666666667,27.3,77.1453333333333,72.9963333333333,NA,2018-08-26
"8379","CARI",2018-08-26 23:30:00,530.092,27.3,77.0453333333333,73.031,NA,2018-08-26
"8380","CARI",2018-08-26 23:45:00,532.062,27.3,77.8146666666667,73.0893333333333,NA,2018-08-26
"8381","CARI",2018-08-27 00:00:00,531.676,27.3,77.9186666666667,73.1286666666667,NA,2018-08-27
"8382","CARI",2018-08-27 00:15:00,535.803333333333,27.2,77.4233333333333,73.1776666666667,NA,2018-08-27
"8383","CARI",2018-08-27 00:30:00,541.956,27.3,77.5533333333333,73.2096666666667,NA,2018-08-27
"8384","CARI",2018-08-27 00:45:00,528.824,27.3,77.3286666666667,73.2306666666667,NA,2018-08-27
"8385","CARI",2018-08-27 01:00:00,537.214,27.3,77.6686666666667,73.2453333333333,NA,2018-08-27
"8386","CARI",2018-08-27 01:15:00,536.775333333333,27.3,77.9373333333333,73.2293333333333,NA,2018-08-27
"8387","CARI",2018-08-27 01:30:00,542.161333333333,27.2,77.7793333333333,73.2156666666667,NA,2018-08-27
"8388","CARI",2018-08-27 01:45:00,551.087333333333,27.3,77.3213333333333,73.1816666666667,NA,2018-08-27
"8389","CARI",2018-08-27 02:00:00,545.142,27.2,77.8526666666667,73.17,NA,2018-08-27
"8390","CARI",2018-08-27 02:15:00,546.568,27.2,78.8606666666667,73.1633333333333,NA,2018-08-27
"8391","CARI",2018-08-27 02:30:00,544.415333333333,27.2,78.8146666666667,73.1493333333333,NA,2018-08-27
"8392","CARI",2018-08-27 02:45:00,548.803333333333,27.2,78.8453333333333,73.132,NA,2018-08-27
"8393","CARI",2018-08-27 03:00:00,560.141333333333,27.2,79.798,73.0993333333333,NA,2018-08-27
"8394","CARI",2018-08-27 03:15:00,550.89,27.2,80.544,73.044,NA,2018-08-27
"8395","CARI",2018-08-27 03:30:00,553.955333333333,27.2,80.404,72.9796666666667,NA,2018-08-27
"8396","CARI",2018-08-27 03:45:00,546.834666666667,27.2,81.1733333333333,72.9023333333333,NA,2018-08-27
"8397","CARI",2018-08-27 04:00:00,555.09,27.2,81.306,72.8383333333333,NA,2018-08-27
"8398","CARI",2018-08-27 04:15:00,553.104666666667,27.2,81.6786666666667,72.77,NA,2018-08-27
"8399","CARI",2018-08-27 04:30:00,552.728,27.1,81.8773333333333,72.6853333333333,NA,2018-08-27
"8400","CARI",2018-08-27 04:45:00,553.653333333333,27.2,82.192,72.5989655172414,NA,2018-08-27
"8401","CARI",2018-08-27 05:00:00,553.486666666667,27.2,82.3033333333333,72.5113793103448,NA,2018-08-27
"8402","CARI",2018-08-27 05:15:00,555.073333333333,27.2,82.798,72.4133333333333,NA,2018-08-27
"8403","CARI",2018-08-27 05:30:00,556.509333333333,27.2,83.278,72.311,NA,2018-08-27
"8404","CARI",2018-08-27 05:45:00,553.979333333333,27.2,83.398,72.2906666666667,NA,2018-08-27
"8405","CARI",2018-08-27 06:00:00,561.766666666667,27.1,83.452,72.2246666666667,NA,2018-08-27
