"","Site","DateTime","Discharge","NO3","fDOM","SpCond","Turb","day"
"7124","CARI",2018-08-14 01:15:00,349.945333333333,25.1,51.618,65.9086666666667,-3.579,2018-08-14
"7125","CARI",2018-08-14 01:30:00,353.929333333333,25,51.6586666666667,65.8943333333333,-3.62766666666667,2018-08-14
"7126","CARI",2018-08-14 01:45:00,347.036666666667,25,51.7306666666667,65.8746666666667,-3.537,2018-08-14
"7127","CARI",2018-08-14 02:00:00,348.336666666667,25,51.718,65.9666666666667,-3.72433333333333,2018-08-14
"7128","CARI",2018-08-14 02:15:00,342.107333333333,25,51.9353333333333,65.975,-3.77833333333333,2018-08-14
"7129","CARI",2018-08-14 02:30:00,346.52,25,51.936,65.944,-3.618,2018-08-14
"7130","CARI",2018-08-14 02:45:00,347.213333333333,25,52.0666666666667,65.9166666666667,-3.51433333333333,2018-08-14
"7131","CARI",2018-08-14 03:00:00,350.6,25,51.5473333333333,65.812,-3.48766666666667,2018-08-14
"7132","CARI",2018-08-14 03:15:00,347.876666666667,24.9,51.83,65.9253333333333,-3.48466666666667,2018-08-14
"7133","CARI",2018-08-14 03:30:00,358.101333333333,24.9,51.6986666666667,66.083,-3.367,2018-08-14
"7134","CARI",2018-08-14 03:45:00,352.896,24.9,51.6613333333333,66.0483333333333,-2.89333333333333,2018-08-14
"7135","CARI",2018-08-14 04:00:00,359.383333333333,24.8,51.4906666666667,66.02,-2.34166666666667,2018-08-14
"7136","CARI",2018-08-14 04:15:00,368.864666666667,24.8,51.506,66.1006666666667,-2.84966666666667,2018-08-14
"7137","CARI",2018-08-14 04:30:00,373.763333333333,24.8,51.9053333333333,66.2966666666667,-2.61533333333333,2018-08-14
"7138","CARI",2018-08-14 04:45:00,382.82,24.8,52.1413333333333,66.3433333333333,-2.475,2018-08-14
"7139","CARI",2018-08-14 05:00:00,385.905333333333,24.8,52.1106666666667,66.3286666666667,-3.059,2018-08-14
"7140","CARI",2018-08-14 05:15:00,388.9,24.7,52.3393333333333,66.3583333333333,-3.181,2018-08-14
"7141","CARI",2018-08-14 05:30:00,389.132,24.7,52.3246666666667,66.4233333333333,-3.046,2018-08-14
"7142","CARI",2018-08-14 05:45:00,395.860666666667,24.7,52.4573333333333,66.5166666666667,-3.20633333333333,2018-08-14
