"0","summary(CVhi.SPC.year.log) # year is adding to variance
"
"1","Linear mixed model fit by REML ['lmerMod']
"
"1","Formula:"
"1"," "
"1","CVhi ~ CatPF * pctburn_lg + (1 | year)"
"1","
"
"1","   Data:"
"1"," "
"1","SPC_data_year"
"1","
"
"1","
"
"1","REML criterion at convergence:"
"1"," "
"1","149.3"
"1","
"
"1","
"
"1","Scaled residuals:"
"1"," "
"1","
"
"1","    Min "
"1","     1Q "
"1"," Median "
"1","     3Q "
"1","    Max "
"1","
"
"1","-0.8502 "
"1","-0.3661 "
"1","-0.0493 "
"1"," 0.0555 "
"1"," 3.6873 "
"1","
"
"1","
"
"1","Random effects:
"
"1",""
"1"," Groups  "
"1"," Name       "
"1"," Variance"
"1"," Std.Dev."
"1","
"
"1"," year    "
"1"," (Intercept)"
"1","   3.692 "
"1","  1.921  "
"1","
"
"1"," Residual"
"1","            "
"1"," 218.961 "
"1"," 14.797  "
"1","
"
"1","Number of obs: 21, groups: "
"1"," "
"1","year, 4"
"1","
"
"1","
Fixed effects:
"
"1","                      "
"1"," Estimate"
"1"," Std. Error"
"1"," t value"
"1","
(Intercept)           "
"1"," 1.007592"
"1","   6.149470"
"1","   0.164"
"1","
CatPFmedium           "
"1"," 4.007920"
"1","   7.171662"
"1","   0.559"
"1","
pctburn_lg            "
"1"," 0.001848"
"1","   4.606300"
"1","   0.000"
"1","
CatPFmedium:pctburn_lg"
"1"," 7.270829"
"1","   6.492269"
"1","   1.120"
"1","
"
"1","
Correlation of Fixed Effects:
"
"1","           "
"1"," (Intr)"
"1"," CtPFmd"
"1"," pctbr_"
"1","
CatPFmedium"
"1"," -0.835"
"1","       "
"1","       "
"1","
pctburn_lg "
"1","  0.053"
"1"," -0.046"
"1","       "
"1","
CtPFmdm:pc_"
"1"," -0.038"
"1","  0.011"
"1"," -0.710"
"1","
"
