"","site.ID","datetimeAK","Q","day","fDOM","SPC","Turb","NO3","ABS_254","DateTime","MeanDischarge","nitrateuM","fDOM.QSU.mn","SpCond.uScm.mn","Turbidity.FNU.mn"
"5341","MOOS",2019-07-26 07:15:00,397.024060651539,"2019-07-26",103.856934462707,152.036363636364,3.51727272727273,NA,NA,2019-07-26 07:15:00,397.024060651539,NA,103.856934462707,152.036363636364,3.51727272727273
"5342","MOOS",2019-07-26 07:30:00,408.112222026553,"2019-07-26",103.85784292717,152.1,3.52090909090909,NA,NA,2019-07-26 07:30:00,408.112222026553,NA,103.85784292717,152.1,3.52090909090909
"5343","MOOS",2019-07-26 07:45:00,413.65630271406,"2019-07-26",103.924239004554,152.1,3.54272727272727,NA,NA,2019-07-26 07:45:00,413.65630271406,NA,103.924239004554,152.1,3.54272727272727
"5344","MOOS",2019-07-26 08:00:00,408.112222026553,"2019-07-26",103.866818823856,152.009090909091,3.60181818181818,NA,NA,2019-07-26 08:00:00,408.112222026553,NA,103.866818823856,152.009090909091,3.60181818181818
"5345","MOOS",2019-07-26 08:15:00,409.960248922388,"2019-07-26",103.862208810101,151.981818181818,3.51181818181818,NA,NA,2019-07-26 08:15:00,409.960248922388,NA,103.862208810101,151.981818181818,3.51181818181818
"5346","MOOS",2019-07-26 08:30:00,411.808275818224,"2019-07-26",103.766902870051,151.972727272727,3.43727272727273,NA,NA,2019-07-26 08:30:00,411.808275818224,NA,103.766902870051,151.972727272727,3.43727272727273
"5347","MOOS",2019-07-26 08:45:00,409.960248922388,"2019-07-26",103.63084601301,151.863636363636,3.50272727272727,NA,NA,2019-07-26 08:45:00,409.960248922388,NA,103.63084601301,151.863636363636,3.50272727272727
"5348","MOOS",2019-07-26 09:00:00,411.808275818224,"2019-07-26",103.448225427408,151.763636363636,3.53818181818182,NA,NA,2019-07-26 09:00:00,411.808275818224,NA,103.448225427408,151.763636363636,3.53818181818182
"5349","MOOS",2019-07-26 09:15:00,413.65630271406,"2019-07-26",103.276670306237,151.572727272727,3.49909090909091,NA,NA,2019-07-26 09:15:00,413.65630271406,NA,103.276670306237,151.572727272727,3.49909090909091
"5350","MOOS",2019-07-26 09:30:00,413.65630271406,"2019-07-26",102.959204301008,151.218181818182,3.55,NA,NA,2019-07-26 09:30:00,413.65630271406,NA,102.959204301008,151.218181818182,3.55
"5351","MOOS",2019-07-26 09:45:00,415.504329609895,"2019-07-26",102.973859357698,150.918181818182,3.68727272727273,NA,NA,2019-07-26 09:45:00,415.504329609895,NA,102.973859357698,150.918181818182,3.68727272727273
"5352","MOOS",2019-07-26 10:00:00,417.352356505731,"2019-07-26",102.808525867508,150.918181818182,3.76727272727273,NA,NA,2019-07-26 10:00:00,417.352356505731,NA,102.808525867508,150.918181818182,3.76727272727273
"5353","MOOS",2019-07-26 10:15:00,415.504329609895,"2019-07-26",102.910642201076,150.718181818182,3.89636363636364,NA,NA,2019-07-26 10:15:00,415.504329609895,NA,102.910642201076,150.718181818182,3.89636363636364
"5354","MOOS",2019-07-26 10:30:00,419.200383401566,"2019-07-26",NA,NA,NA,NA,NA,2019-07-26 10:30:00,419.200383401566,NA,NA,NA,NA
"5355","MOOS",2019-07-26 10:45:00,419.200383401566,"2019-07-26",NA,NA,NA,NA,NA,2019-07-26 10:45:00,419.200383401566,NA,NA,NA,NA
"5356","MOOS",2019-07-26 11:00:00,415.504329609895,"2019-07-26",NA,NA,NA,NA,NA,2019-07-26 11:00:00,415.504329609895,NA,NA,NA,NA
"5357","MOOS",2019-07-26 11:15:00,413.65630271406,"2019-07-26",NA,NA,NA,NA,NA,2019-07-26 11:15:00,413.65630271406,NA,NA,NA,NA
"5358","MOOS",2019-07-26 11:30:00,421.048410297402,"2019-07-26",NA,NA,NA,NA,NA,2019-07-26 11:30:00,421.048410297402,NA,NA,NA,NA
"5359","MOOS",2019-07-26 11:45:00,417.352356505731,"2019-07-26",NA,NA,NA,NA,NA,2019-07-26 11:45:00,417.352356505731,NA,NA,NA,NA
"5360","MOOS",2019-07-26 12:00:00,421.048410297402,"2019-07-26",NA,NA,NA,NA,NA,2019-07-26 12:00:00,421.048410297402,NA,NA,NA,NA
"5361","MOOS",2019-07-26 12:15:00,419.200383401566,"2019-07-26",105.788284677306,157.181818181818,5.06636363636364,NA,NA,2019-07-26 12:15:00,419.200383401566,NA,105.788284677306,157.181818181818,5.06636363636364
"5362","MOOS",2019-07-26 12:30:00,421.048410297402,"2019-07-26",106.874473396113,157.090909090909,3.86818181818182,NA,NA,2019-07-26 12:30:00,421.048410297402,NA,106.874473396113,157.090909090909,3.86818181818182
"5363","MOOS",2019-07-26 12:45:00,421.048410297402,"2019-07-26",106.958395795794,156.9,3.72454545454545,NA,NA,2019-07-26 12:45:00,421.048410297402,NA,106.958395795794,156.9,3.72454545454545
"5364","MOOS",2019-07-26 13:00:00,422.896437193238,"2019-07-26",107.243798793457,156.763636363636,3.57363636363636,NA,NA,2019-07-26 13:00:00,422.896437193238,NA,107.243798793457,156.763636363636,3.57363636363636
"5365","MOOS",2019-07-26 13:15:00,421.048410297402,"2019-07-26",107.464398206524,156.590909090909,3.26454545454545,NA,NA,2019-07-26 13:15:00,421.048410297402,NA,107.464398206524,156.590909090909,3.26454545454545
"5366","MOOS",2019-07-26 13:30:00,422.896437193238,"2019-07-26",107.510116147538,156.481818181818,3.34363636363636,NA,NA,2019-07-26 13:30:00,422.896437193238,NA,107.510116147538,156.481818181818,3.34363636363636
"5367","MOOS",2019-07-26 13:45:00,422.896437193238,"2019-07-26",107.498652452979,156.463636363636,3.57090909090909,NA,NA,2019-07-26 13:45:00,422.896437193238,NA,107.498652452979,156.463636363636,3.57090909090909
"5368","MOOS",2019-07-26 14:00:00,426.592490984909,"2019-07-26",107.498186324066,156.4,3.52090909090909,NA,NA,2019-07-26 14:00:00,426.592490984909,NA,107.498186324066,156.4,3.52090909090909
"5369","MOOS",2019-07-26 14:15:00,422.896437193238,"2019-07-26",107.646427744962,156.345454545455,3.38818181818182,NA,NA,2019-07-26 14:15:00,422.896437193238,NA,107.646427744962,156.345454545455,3.38818181818182
"5370","MOOS",2019-07-26 14:30:00,422.896437193238,"2019-07-26",107.552760053597,156.263636363636,3.44818181818182,NA,NA,2019-07-26 14:30:00,422.896437193238,NA,107.552760053597,156.263636363636,3.44818181818182
"5371","MOOS",2019-07-26 14:45:00,426.592490984909,"2019-07-26",107.735920803548,156.1,3.23818181818182,NA,NA,2019-07-26 14:45:00,426.592490984909,NA,107.735920803548,156.1,3.23818181818182
"5372","MOOS",2019-07-26 15:00:00,424.744464089073,"2019-07-26",107.63149606223,155.890909090909,3.40454545454545,NA,NA,2019-07-26 15:00:00,424.744464089073,NA,107.63149606223,155.890909090909,3.40454545454545
"5373","MOOS",2019-07-26 15:15:00,428.440517880745,"2019-07-26",107.634068811615,155.763636363636,3.76,NA,NA,2019-07-26 15:15:00,428.440517880745,NA,107.634068811615,155.763636363636,3.76
"5374","MOOS",2019-07-26 15:30:00,426.592490984909,"2019-07-26",107.603739519392,155.690909090909,4.06090909090909,NA,NA,2019-07-26 15:30:00,426.592490984909,NA,107.603739519392,155.690909090909,4.06090909090909
"5375","MOOS",2019-07-26 15:45:00,432.136571672416,"2019-07-26",107.847838660535,155.6,3.59181818181818,NA,NA,2019-07-26 15:45:00,432.136571672416,NA,107.847838660535,155.6,3.59181818181818
"5376","MOOS",2019-07-26 16:00:00,435.832625464087,"2019-07-26",108.026134772224,155.627272727273,3.70454545454545,NA,NA,2019-07-26 16:00:00,435.832625464087,NA,108.026134772224,155.627272727273,3.70454545454545
"5377","MOOS",2019-07-26 16:15:00,439.528679255759,"2019-07-26",108.048948438106,155.654545454545,3.69272727272727,NA,NA,2019-07-26 16:15:00,439.528679255759,NA,108.048948438106,155.654545454545,3.69272727272727
"5378","MOOS",2019-07-26 16:30:00,437.680652359923,"2019-07-26",108.1094009412,155.681818181818,3.51363636363636,NA,NA,2019-07-26 16:30:00,437.680652359923,NA,108.1094009412,155.681818181818,3.51363636363636
"5379","MOOS",2019-07-26 16:45:00,439.528679255759,"2019-07-26",108.128329530694,155.618181818182,3.46363636363636,NA,NA,2019-07-26 16:45:00,439.528679255759,NA,108.128329530694,155.618181818182,3.46363636363636
"5380","MOOS",2019-07-26 17:00:00,443.22473304743,"2019-07-26",108.00688224004,155.590909090909,3.57363636363636,NA,NA,2019-07-26 17:00:00,443.22473304743,NA,108.00688224004,155.590909090909,3.57363636363636
"5381","MOOS",2019-07-26 17:15:00,441.376706151594,"2019-07-26",107.988149210643,155.518181818182,3.39181818181818,NA,NA,2019-07-26 17:15:00,441.376706151594,NA,107.988149210643,155.518181818182,3.39181818181818
"5382","MOOS",2019-07-26 17:30:00,443.22473304743,"2019-07-26",107.900514911901,155.4,3.39363636363636,NA,NA,2019-07-26 17:30:00,443.22473304743,NA,107.900514911901,155.4,3.39363636363636
"5383","MOOS",2019-07-26 17:45:00,439.528679255759,"2019-07-26",107.817546292994,155.3,3.44,NA,NA,2019-07-26 17:45:00,439.528679255759,NA,107.817546292994,155.3,3.44
