"","site.ID","datetimeAK","Q","day","fDOM","SPC","Turb","NO3","DateTime","MeanDischarge","nitrateuM","fDOM.QSU.mn","SpCond.uScm.mn","Turbidity.FNU.mn"
"1","VAUL",2019-08-05 18:30:00,143.078270485793,2019-08-05,199.056,157.32,19.878,13.1694024323534,2019-08-05 18:30:00,143.078270485793,13.1694024323534,199.056,157.32,19.878
"2","VAUL",2019-08-05 18:45:00,143.078270485793,2019-08-05,199.316,157.34,18.302,12.9503965420991,2019-08-05 18:45:00,143.078270485793,12.9503965420991,199.316,157.34,18.302
"3","VAUL",2019-08-05 19:00:00,142.074916555318,2019-08-05,199.184,157.74,20.05,12.9150730114129,2019-08-05 19:00:00,142.074916555318,12.9150730114129,199.184,157.74,20.05
"4","VAUL",2019-08-05 19:15:00,142.275587341413,2019-08-05,198.958,158.06,19.704,12.8938788930012,2019-08-05 19:15:00,142.275587341413,12.8938788930012,198.958,158.06,19.704
"5","VAUL",2019-08-05 19:30:00,142.074916555318,2019-08-05,198.614,158.34,20.864,12.9992607595483,2019-08-05 19:30:00,142.074916555318,12.9992607595483,198.614,158.34,20.864
"6","VAUL",2019-08-05 19:45:00,142.275587341413,2019-08-05,198.026,158.18,22.968,12.9062421287414,2019-08-05 19:45:00,142.275587341413,12.9062421287414,198.026,158.18,22.968
"7","VAUL",2019-08-05 20:00:00,142.476258127508,2019-08-05,198.058,158.82,22.954,12.8202882040716,2019-08-05 20:00:00,142.476258127508,12.8202882040716,198.058,158.82,22.954
"8","VAUL",2019-08-05 20:15:00,142.275587341413,2019-08-05,197.908,158.92,20.35,12.7837872223626,2019-08-05 20:15:00,142.275587341413,12.7837872223626,197.908,158.92,20.35
"9","VAUL",2019-08-05 20:30:00,142.676928913603,2019-08-05,197.498,158.92,21.56,12.6601548649609,2019-08-05 20:30:00,142.676928913603,12.6601548649609,197.498,158.92,21.56
"10","VAUL",2019-08-05 20:45:00,143.278941271888,2019-08-05,197.352,159.84,20.056,12.6472029037093,2019-08-05 20:45:00,143.278941271888,12.6472029037093,197.352,159.84,20.056
"11","VAUL",2019-08-05 21:00:00,143.479612057983,2019-08-05,197.42,160.12,20.79,12.6495578057551,2019-08-05 21:00:00,143.479612057983,12.6495578057551,197.42,160.12,20.79
"12","VAUL",2019-08-05 21:15:00,143.479612057983,2019-08-05,197.048,160.62,22.174,12.8149896744687,2019-08-05 21:15:00,143.479612057983,12.8149896744687,197.048,160.62,22.174
"13","VAUL",2019-08-05 21:30:00,143.680282844078,2019-08-05,196.816,160.9,20.818,12.7107852589445,2019-08-05 21:30:00,143.680282844078,12.7107852589445,196.816,160.9,20.818
"14","VAUL",2019-08-05 21:45:00,143.479612057983,2019-08-05,196.168,161.62,22.8,12.858555362315,2019-08-05 21:45:00,143.479612057983,12.858555362315,196.168,161.62,22.8
"15","VAUL",2019-08-05 22:00:00,143.680282844078,2019-08-05,194.994,162.18,19.642,12.7673029080424,2019-08-05 22:00:00,143.680282844078,12.7673029080424,194.994,162.18,19.642
"16","VAUL",2019-08-05 22:15:00,143.680282844078,2019-08-05,195.434,162.62,21.98,12.6236538832519,2019-08-05 22:15:00,143.680282844078,12.6236538832519,195.434,162.62,21.98
"17","VAUL",2019-08-05 22:30:00,144.081624416268,2019-08-05,196.378,162.62,20.78,12.5794994698942,2019-08-05 22:30:00,144.081624416268,12.5794994698942,196.378,162.62,20.78
"18","VAUL",2019-08-05 22:45:00,144.282295202364,2019-08-05,197.582,162.82,20.12,12.5742009402913,2019-08-05 22:45:00,144.282295202364,12.5742009402913,197.582,162.82,20.12
"19","VAUL",2019-08-05 23:00:00,144.884307560649,2019-08-05,197.958,163.5,19.726,12.608935745466,2019-08-05 23:00:00,144.884307560649,12.608935745466,197.958,163.5,19.726
"20","VAUL",2019-08-05 23:15:00,145.084978346744,2019-08-05,197.632,163.76,20.53,12.576555842337,2019-08-05 23:15:00,145.084978346744,12.576555842337,197.632,163.76,20.53
"21","VAUL",2019-08-05 23:30:00,144.482965988459,2019-08-05,197.29,164.04,20.558,12.4505685828896,2019-08-05 23:30:00,144.482965988459,12.4505685828896,197.29,164.04,20.558
"22","VAUL",2019-08-05 23:45:00,144.683636774554,2019-08-05,197.81,164.5,18.01,12.5123847615904,2019-08-05 23:45:00,144.683636774554,12.5123847615904,197.81,164.5,18.01
