"","site.ID","datetimeAK","Q","day","fDOM","SPC","Turb","NO3","ABS_254","DateTime","MeanDischarge","nitrateuM","fDOM.QSU.mn","SpCond.uScm.mn","Turbidity.FNU.mn"
"10143","FRCH",2019-08-13 07:15:00,393.177892115746,"2019-08-13",109.026489604754,90.8272727272727,28.1518181818182,23.16625,0.6103125,2019-08-13 07:15:00,393.177892115746,23.16625,109.026489604754,90.8272727272727,28.1518181818182
"10144","FRCH",2019-08-13 07:30:00,397.212527515438,"2019-08-13",108.683037514463,90.7727272727273,28.6854545454545,23.091875,0.6105,2019-08-13 07:30:00,397.212527515438,23.091875,108.683037514463,90.7727272727273,28.6854545454545
"10145","FRCH",2019-08-13 07:45:00,398.602117900452,"2019-08-13",108.627837731109,90.7,30.9081818181818,23.025625,0.61783125,2019-08-13 07:45:00,398.602117900452,23.025625,108.627837731109,90.7,30.9081818181818
"10146","FRCH",2019-08-13 08:00:00,398.975890858558,"2019-08-13",108.632352855558,90.6272727272727,33.2727272727273,23.01125,0.6221625,2019-08-13 08:00:00,398.975890858558,23.01125,108.632352855558,90.6272727272727,33.2727272727273
"10147","FRCH",2019-08-13 08:15:00,402.636753300144,"2019-08-13",109.085464949119,90.5636363636364,NA,22.94625,0.62930625,2019-08-13 08:15:00,402.636753300144,22.94625,109.085464949119,90.5636363636364,NA
"10148","FRCH",2019-08-13 08:30:00,405.161979713444,"2019-08-13",108.45983558585,90.4727272727273,30.2763636363636,22.93,0.6316,2019-08-13 08:30:00,405.161979713444,22.93,108.45983558585,90.4727272727273,30.2763636363636
"10149","FRCH",2019-08-13 08:45:00,405.923842783624,"2019-08-13",108.288198962782,90.3727272727273,32.3518181818182,22.905625,0.6388875,2019-08-13 08:45:00,405.923842783624,22.905625,108.288198962782,90.3727272727273,32.3518181818182
"10150","FRCH",2019-08-13 09:00:00,409.330750868484,"2019-08-13",109.5573511452,90.2909090909091,34.4872727272727,22.86625,0.64334375,2019-08-13 09:00:00,409.330750868484,22.86625,109.5573511452,90.2909090909091,34.4872727272727
"10151","FRCH",2019-08-13 09:15:00,411.094114211603,"2019-08-13",109.150363897146,90.1636363636364,39.3863636363636,22.79875,0.6518625,2019-08-13 09:15:00,411.094114211603,22.79875,109.150363897146,90.1636363636364,39.3863636363636
"10152","FRCH",2019-08-13 09:30:00,417.146067311141,"2019-08-13",109.950099883965,90.0636363636364,38.9081818181818,22.79625,0.660225,2019-08-13 09:30:00,417.146067311141,22.79625,109.950099883965,90.0636363636364,38.9081818181818
